date,symbol,open,high,low,close,volume,open_interest
2023-06-14,IC03.CFE,5958.4,5972.4,5940.6,5952.8,9473,58531
2023-06-15,IM00.CFE,6579.6,6624.4,6560.2,6607.2,30058,22764
2023-06-15,IM01.CFE,6555.0,6603.0,6540.8,6585.0,22783,45075
2023-06-15,IM02.CFE,6514.0,6570.6,6508.4,6553.0,14876,69965
2023-06-15,IM03.CFE,6462.2,6514.6,6448.0,6495.6,7831,35866
2023-06-15,IC00.CFE,6060.0,6108.8,6046.0,6093.6,42174,27858
2023-06-15,IC01.CFE,6038.0,6091.8,6030.0,6077.2,35239,75439
2023-06-15,IC02.CFE,6010.2,6069.4,6006.6,6057.0,17944,127932
2023-06-15,IC03.CFE,5961.8,6019.6,5956.2,6010.4,7343,60516
2023-06-16,IM00.CFE,6607.6,6671.8,6602.2,6665.4,16039,0
2023-06-16,IM01.CFE,6584.8,6656.6,6581.2,6632.6,31612,56536
2023-06-16,IM02.CFE,6555.0,6624.6,6549.2,6597.6,13759,71153
2023-06-16,IM03.CFE,6503.8,6571.6,6492.2,6545.8,5676,36099
2023-06-16,IC00.CFE,6098.8,6148.8,6093.0,6145.0,21801,0
2023-06-16,IC01.CFE,6080.0,6146.6,6078.0,6133.8,41618,86420
2023-06-16,IC02.CFE,6065.0,6124.0,6057.0,6108.0,16354,129643
2023-06-16,IC03.CFE,6010.4,6079.8,6007.8,6057.6,9388,64041
2023-06-19,IM00.CFE,6639.0,6665.6,6635.0,6647.8,24948,53244
2023-06-19,IM01.CFE,6626.2,6647.8,6624.0,6629.0,974,968
2023-06-19,IM02.CFE,6600.2,6630.4,6598.0,6602.8,10152,69127
2023-06-19,IM03.CFE,6550.0,6573.8,6540.0,6550.8,3365,36769
2023-06-19,IC00.CFE,6129.2,6137.6,6105.2,6109.8,30734,84134
2023-06-19,IC01.CFE,6119.6,6129.6,6095.2,6098.4,997,992
2023-06-19,IC02.CFE,6102.0,6116.4,6084.6,6088.0,10917,128081
2023-06-19,IC03.CFE,6058.2,6068.4,6033.2,6041.8,4950,63661
2023-06-20,IM00.CFE,6638.8,6679.0,6633.4,6652.2,23929,53015
2023-06-20,IM01.CFE,6627.0,6660.6,6617.4,6633.8,1081,1184
2023-06-20,IM02.CFE,6602.0,6634.8,6592.6,6608.0,8876,69015
2023-06-20,IM03.CFE,6543.2,6576.0,6534.6,6554.4,3807,37447
2023-06-20,IC00.CFE,6107.4,6126.8,6089.0,6106.2,28947,84952
2023-06-20,IC01.CFE,6091.8,6113.0,6077.0,6094.2,1442,1244
2023-06-20,IC02.CFE,6086.0,6103.4,6067.8,6083.4,10735,126445
2023-06-20,IC03.CFE,6037.6,6053.2,6018.8,6037.4,6009,63778
2023-06-21,IM00.CFE,6637.6,6645.0,6524.8,6525.2,39072,59666
2023-06-21,IM01.CFE,6619.8,6623.2,6510.6,6510.6,1395,1644
2023-06-21,IM02.CFE,6598.6,6601.0,6489.0,6489.0,14258,70129
2023-06-21,IM03.CFE,6545.6,6545.6,6435.0,6440.0,7058,39982
2023-06-21,IC00.CFE,6088.8,6091.6,5974.0,5979.2,45594,93014
2023-06-21,IC01.CFE,6073.4,6075.6,5969.2,5971.0,2611,2657
2023-06-21,IC02.CFE,6072.4,6072.4,5958.0,5963.8,17436,128962
2023-06-21,IC03.CFE,6017.4,6017.4,5910.0,5912.4,9056,66928
2023-06-26,IM00.CFE,6499.0,6519.2,6402.0,6427.2,44330,65924
2023-06-26,IM01.CFE,6474.6,6502.8,6391.0,6423.4,1919,2348
2023-06-26,IM02.CFE,6452.6,6483.0,6373.8,6399.6,16155,71384
2023-06-26,IM03.CFE,6400.0,6428.2,6321.2,6350.0,7848,41229
2023-06-26,IC00.CFE,5950.0,5967.0,5873.6,5890.0,49983,97104
2023-06-26,IC01.CFE,5941.8,5962.6,5869.6,5881.4,3593,3898
2023-06-26,IC02.CFE,5923.2,5949.2,5862.2,5875.6,17643,128481
2023-06-26,IC03.CFE,5870.0,5906.8,5820.6,5831.0,8817,68619
2023-06-27,IM00.CFE,6434.0,6504.8,6422.8,6478.4,34201,61890
2023-06-27,IM01.CFE,6423.4,6489.6,6413.6,6462.4,1326,2225
2023-06-27,IM02.CFE,6410.0,6468.2,6396.6,6440.0,12918,69561
2023-06-27,IM03.CFE,6358.2,6413.0,6345.0,6382.4,5480,41802
2023-06-27,IC00.CFE,5900.6,5938.2,5883.0,5923.0,38005,92442
2023-06-27,IC01.CFE,5893.0,5930.0,5878.4,5910.4,3041,3949
2023-06-27,IC02.CFE,5886.2,5921.8,5872.6,5903.0,13579,126241
2023-06-27,IC03.CFE,5845.0,5877.4,5830.6,5863.8,7158,69767
2023-06-28,IM00.CFE,6478.4,6478.4,6360.0,6463.0,44033,66545
2023-06-28,IM01.CFE,6459.0,6459.0,6350.0,6448.8,2415,3261
2023-06-28,IM02.CFE,6432.6,6436.8,6331.0,6430.6,14777,70705
2023-06-28,IM03.CFE,6383.0,6383.0,6277.0,6380.8,6767,43307
2023-06-28,IC00.CFE,5918.0,5934.2,5836.2,5931.6,42816,93883
2023-06-28,IC01.CFE,5902.2,5923.4,5833.0,5921.4,2879,4663
2023-06-28,IC02.CFE,5891.4,5916.0,5823.2,5913.0,14487,125246
2023-06-28,IC03.CFE,5860.0,5871.0,5782.0,5869.8,6407,70588
2023-06-29,IM00.CFE,6453.0,6510.2,6447.0,6491.8,30886,59435
2023-06-29,IM01.CFE,6443.6,6494.6,6434.8,6473.0,1697,2653
2023-06-29,IM02.CFE,6422.6,6475.0,6415.0,6455.4,10533,67740
2023-06-29,IM03.CFE,6374.8,6419.8,6362.4,6401.0,5226,43045
2023-06-29,IC00.CFE,5925.0,5945.6,5903.4,5926.4,31267,88225
2023-06-29,IC01.CFE,5914.0,5935.0,5894.8,5914.0,1906,4419
2023-06-29,IC02.CFE,5903.0,5926.6,5886.0,5908.0,10455,123249
2023-06-29,IC03.CFE,5865.6,5882.8,5841.6,5864.8,5502,70907
2023-06-30,IM00.CFE,6481.8,6596.0,6481.8,6575.0,30629,58677
2023-06-30,IM01.CFE,6469.6,6580.4,6463.4,6561.0,1419,2907
2023-06-30,IM02.CFE,6451.6,6558.8,6446.4,6537.8,10691,66515
2023-06-30,IM03.CFE,6398.8,6501.0,6386.8,6484.2,4671,43535
2023-06-30,IC00.CFE,5917.8,6008.0,5914.2,5992.8,37050,88109
2023-06-30,IC01.CFE,5909.4,5998.6,5900.6,5985.4,2807,5062
2023-06-30,IC02.CFE,5898.0,5988.2,5895.6,5972.0,13820,123635
2023-06-30,IC03.CFE,5860.2,5942.4,5850.8,5930.0,6690,70571
2023-07-03,IM00.CFE,6599.0,6626.0,6556.8,6583.6,28321,55416
2023-07-03,IM01.CFE,6584.4,6610.8,6543.2,6570.2,2062,3326
2023-07-03,IM02.CFE,6559.0,6589.0,6524.0,6546.2,10143,66134
2023-07-03,IM03.CFE,6508.4,6530.0,6467.4,6494.6,4244,44232
2023-07-03,IC00.CFE,5999.6,6047.4,5985.6,6020.4,35072,84705
2023-07-03,IC01.CFE,5989.2,6036.8,5975.4,6011.0,2884,5479
2023-07-03,IC02.CFE,5978.2,6027.6,5968.4,6002.4,11786,122081
2023-07-03,IC03.CFE,5933.6,5981.4,5924.8,5958.4,5973,70504
2023-07-04,IM00.CFE,6581.6,6614.0,6580.0,6613.4,19966,53072
2023-07-04,IM01.CFE,6568.8,6597.4,6568.8,6597.4,1339,3561
2023-07-04,IM02.CFE,6545.2,6575.0,6545.0,6572.8,6113,64618
2023-07-04,IM03.CFE,6487.0,6517.2,6487.0,6515.2,2882,44476
2023-07-04,IC00.CFE,6020.2,6039.0,6014.8,6037.4,23567,79760
2023-07-04,IC01.CFE,6011.6,6029.8,6006.0,6027.8,2029,5730
2023-07-04,IC02.CFE,5998.8,6018.4,5995.2,6016.4,7906,120898
2023-07-04,IC03.CFE,5957.8,5972.6,5948.0,5970.2,4940,69449
2023-07-05,IM00.CFE,6609.6,6616.0,6552.8,6566.2,25538,54070
2023-07-05,IM01.CFE,6586.6,6600.0,6533.2,6553.4,2083,4405
2023-07-05,IM02.CFE,6562.0,6576.4,6514.2,6528.6,7744,64863
2023-07-05,IM03.CFE,6514.4,6515.0,6458.0,6468.4,3931,45523
2023-07-05,IC00.CFE,6029.2,6037.0,5993.0,6007.2,28418,79451
2023-07-05,IC01.CFE,6021.6,6024.8,5983.0,5997.8,3045,7223
2023-07-05,IC02.CFE,6009.2,6015.0,5973.6,5986.0,8760,121647
2023-07-05,IC03.CFE,5964.2,5967.2,5928.2,5940.0,5113,69839
2023-07-06,IM00.CFE,6557.0,6606.8,6532.0,6535.6,28834,53982
2023-07-06,IM01.CFE,6542.4,6592.4,6517.4,6519.4,2009,4804
2023-07-06,IM02.CFE,6523.0,6566.0,6494.6,6498.8,9585,65466
2023-07-06,IM03.CFE,6463.0,6507.0,6438.2,6442.0,4501,45372
2023-07-06,IC00.CFE,5997.6,6036.4,5962.4,5966.6,34447,80742
2023-07-06,IC01.CFE,5986.6,6026.0,5953.0,5956.6,2972,8415
2023-07-06,IC02.CFE,5980.6,6013.6,5943.0,5944.6,10698,122639
2023-07-06,IC03.CFE,5934.8,5967.0,5898.0,5900.4,4883,69900
2023-07-07,IM00.CFE,6531.6,6538.8,6468.2,6513.0,34158,57063
2023-07-07,IM01.CFE,6511.2,6523.6,6453.4,6498.4,2433,5596
2023-07-07,IM02.CFE,6489.0,6500.8,6435.0,6477.8,11066,66142
2023-07-07,IM03.CFE,6432.0,6443.4,6378.4,6424.0,4809,46180
2023-07-07,IC00.CFE,5955.0,5973.6,5920.0,5951.0,34365,79427
2023-07-07,IC01.CFE,5949.6,5963.4,5910.0,5938.8,3250,9415
2023-07-07,IC02.CFE,5940.0,5951.0,5898.8,5928.8,10911,123115
2023-07-07,IC03.CFE,5889.6,5906.4,5856.0,5884.8,5291,70143
2023-07-10,IM00.CFE,6538.0,6551.8,6489.2,6520.4,25605,52112
2023-07-10,IM01.CFE,6526.0,6537.2,6474.0,6503.8,3129,6408
2023-07-10,IM02.CFE,6509.0,6516.2,6455.8,6481.6,8017,64805
2023-07-10,IM03.CFE,6451.4,6459.6,6401.2,6426.6,3917,46192
2023-07-10,IC00.CFE,5979.0,5998.4,5941.4,5968.2,27705,75994
2023-07-10,IC01.CFE,5967.4,5987.2,5931.0,5957.0,2601,9991
2023-07-10,IC02.CFE,5949.4,5977.0,5922.6,5949.8,9169,122811
2023-07-10,IC03.CFE,5913.0,5931.2,5879.0,5902.4,4696,69411
2023-07-11,IM00.CFE,6528.2,6580.0,6508.4,6571.0,26892,52706
2023-07-11,IM01.CFE,6512.6,6562.8,6494.8,6555.6,2107,6959
2023-07-11,IM02.CFE,6498.8,6544.0,6475.8,6535.2,7998,65251
2023-07-11,IM03.CFE,6433.4,6489.0,6420.8,6479.4,4208,46692
2023-07-11,IC00.CFE,5980.4,6027.0,5966.6,6019.6,29191,73335
2023-07-11,IC01.CFE,5968.6,6016.6,5956.4,6010.6,3722,11419
2023-07-11,IC02.CFE,5952.0,6009.8,5946.8,6000.8,10316,122702
2023-07-11,IC03.CFE,5916.0,5963.2,5902.6,5953.0,4221,69447
2023-07-12,IM00.CFE,6574.4,6578.0,6477.8,6483.8,30497,53020
2023-07-12,IM01.CFE,6558.0,6562.8,6464.0,6469.0,3942,9116
2023-07-12,IM02.CFE,6539.0,6542.6,6446.0,6454.0,11514,66838
2023-07-12,IM03.CFE,6483.6,6485.0,6393.8,6401.8,5770,48092
2023-07-12,IC00.CFE,6025.0,6028.8,5954.6,5958.8,31690,73488
2023-07-12,IC01.CFE,6011.0,6018.4,5945.0,5949.0,5056,13910
2023-07-12,IC02.CFE,6006.0,6010.4,5935.0,5942.0,11596,124009
2023-07-12,IC03.CFE,5960.0,5965.0,5896.6,5899.4,4918,69829
2023-07-13,IM00.CFE,6501.2,6561.2,6501.2,6549.6,33558,53198
2023-07-13,IM01.CFE,6487.4,6544.2,6487.4,6534.6,4415,9917
2023-07-13,IM02.CFE,6478.0,6527.6,6470.2,6520.8,11114,65998
2023-07-13,IM03.CFE,6426.4,6475.0,6421.2,6467.6,5285,48154
2023-07-13,IC00.CFE,5985.0,6054.0,5985.0,6051.2,38964,71505
2023-07-13,IC01.CFE,5970.2,6041.2,5970.2,6037.6,6470,16564
2023-07-13,IC02.CFE,5960.0,6032.8,5960.0,6032.8,13088,124101
2023-07-13,IC03.CFE,5925.0,5993.6,5925.0,5993.0,6036,70956
2023-07-14,IM00.CFE,6562.0,6571.6,6539.0,6541.0,23532,46673
2023-07-14,IM01.CFE,6544.2,6556.0,6525.8,6527.0,4160,11394
2023-07-14,IM02.CFE,6539.0,6541.4,6510.8,6511.0,7755,65513
2023-07-14,IM03.CFE,6479.0,6488.4,6458.6,6459.0,4196,48404
2023-07-14,IC00.CFE,6058.6,6062.4,6023.2,6026.2,25545,64635
2023-07-14,IC01.CFE,6047.6,6051.0,6014.0,6018.0,4777,17965
2023-07-14,IC02.CFE,6039.8,6048.0,6006.0,6009.0,8435,124374
2023-07-14,IC03.CFE,5999.8,6002.4,5966.8,5971.0,3466,71039
2023-07-17,IM00.CFE,6521.2,6529.8,6474.0,6514.8,27095,44688
2023-07-17,IM01.CFE,6505.2,6509.8,6450.8,6497.8,6762,14874
2023-07-17,IM02.CFE,6498.2,6499.8,6441.6,6479.2,11744,66244
2023-07-17,IM03.CFE,6444.0,6444.0,6390.2,6433.4,4545,49089
2023-07-17,IC00.CFE,6011.2,6016.6,5971.2,6006.6,34423,58766
2023-07-17,IC01.CFE,5991.8,6002.4,5961.2,5997.8,8615,22694
2023-07-17,IC02.CFE,5999.8,5999.8,5948.8,5984.4,13723,126010
2023-07-17,IC03.CFE,5958.6,5958.6,5909.8,5947.8,6358,72041
2023-07-18,IM00.CFE,6519.0,6538.2,6482.2,6515.0,28836,38688
2023-07-18,IM01.CFE,6502.2,6522.8,6467.2,6500.4,10654,20750
2023-07-18,IM02.CFE,6486.2,6504.2,6451.8,6483.8,9113,65285
2023-07-18,IM03.CFE,6450.0,6452.0,6401.8,6433.4,3968,49049
2023-07-18,IC00.CFE,6007.6,6025.0,5972.6,5997.4,36104,48853
2023-07-18,IC01.CFE,6003.8,6012.8,5961.6,5986.0,13524,31107
2023-07-18,IC02.CFE,5986.6,6000.8,5951.0,5976.0,13775,126751
2023-07-18,IC03.CFE,5948.8,5961.6,5912.4,5938.2,5040,72386
2023-07-19,IM00.CFE,6510.2,6532.6,6464.0,6501.0,27906,29637
2023-07-19,IM01.CFE,6492.0,6516.8,6450.0,6483.4,15240,29025
2023-07-19,IM02.CFE,6481.0,6501.2,6438.0,6469.0,10301,67120
2023-07-19,IM03.CFE,6431.2,6450.2,6389.0,6419.6,4830,50418
2023-07-19,IC00.CFE,5997.6,6015.8,5961.2,5993.2,34608,36406
2023-07-19,IC01.CFE,5981.8,6003.8,5950.0,5980.2,19835,42299
2023-07-19,IC02.CFE,5976.6,5995.0,5941.2,5971.0,13488,127779
2023-07-19,IC03.CFE,5930.8,5955.0,5905.4,5933.8,5847,73074
2023-07-20,IM00.CFE,6539.4,6539.4,6409.0,6416.2,28236,21117
2023-07-20,IM01.CFE,6492.8,6508.4,6396.8,6408.2,31374,47700
2023-07-20,IM02.CFE,6478.0,6496.0,6388.2,6396.4,16300,72274
2023-07-20,IM03.CFE,6435.2,6443.2,6341.6,6349.0,7712,52433
2023-07-20,IC00.CFE,6000.0,6015.6,5920.0,5929.2,33654,20031
2023-07-20,IC01.CFE,5992.0,6006.0,5910.6,5918.6,36414,63777
2023-07-20,IC02.CFE,5995.0,5997.6,5905.8,5909.6,19026,131493
2023-07-20,IC03.CFE,5949.6,5959.0,5872.6,5880.0,7327,73718
2023-07-21,IM00.CFE,6413.8,6452.6,6381.8,6396.6,17288,0
2023-07-21,IM01.CFE,6402.4,6454.2,6383.0,6407.0,37502,56714
2023-07-21,IM02.CFE,6393.6,6439.8,6375.2,6398.0,14694,72009
2023-07-21,IM03.CFE,6344.6,6391.0,6330.4,6354.8,7832,53768
2023-07-21,IC00.CFE,5927.8,5966.6,5906.2,5919.4,15329,0
2023-07-21,IC01.CFE,5908.0,5967.2,5907.2,5925.4,37288,71122
2023-07-21,IC02.CFE,5904.4,5959.4,5901.6,5922.0,15109,130705
2023-07-21,IC03.CFE,5870.0,5927.2,5870.0,5894.2,6811,75542
2023-07-24,IM00.CFE,6394.0,6445.4,6377.8,6393.6,24661,54618
2023-07-24,IM01.CFE,6382.0,6432.6,6371.2,6385.0,9236,71766
2023-07-24,IM02.CFE,6348.0,6387.6,6327.8,6343.2,5635,53201
2023-07-24,IM03.CFE,6301.8,6355.2,6287.6,6308.8,2571,2562
2023-07-24,IC00.CFE,5909.0,5959.0,5897.0,5916.4,27193,69384
2023-07-24,IC01.CFE,5911.0,5951.6,5891.8,5909.0,10327,130411
2023-07-24,IC02.CFE,5882.2,5922.0,5863.8,5883.0,4746,74760
2023-07-24,IC03.CFE,5871.0,5901.8,5846.2,5855.2,2580,2545
2023-07-25,IM00.CFE,6477.0,6513.0,6455.0,6497.6,33597,56956
2023-07-25,IM01.CFE,6467.4,6503.8,6446.0,6488.8,13781,70598
2023-07-25,IM02.CFE,6407.6,6463.4,6401.6,6448.0,6469,53050
2023-07-25,IM03.CFE,6381.8,6423.2,6369.2,6415.8,2885,3515
2023-07-25,IC00.CFE,5987.6,6027.0,5980.6,6019.6,41047,72519
2023-07-25,IC01.CFE,5989.2,6021.0,5975.0,6012.8,17162,130115
2023-07-25,IC02.CFE,5945.0,5992.6,5944.4,5984.6,6929,75867
2023-07-25,IC03.CFE,5918.0,5964.0,5916.0,5959.6,2720,3212
2023-07-26,IM00.CFE,6494.8,6495.8,6446.8,6468.4,23883,54432
2023-07-26,IM01.CFE,6495.0,6495.0,6443.0,6462.8,9534,70539
2023-07-26,IM02.CFE,6450.0,6450.0,6409.8,6429.2,5596,52431
2023-07-26,IM03.CFE,6410.0,6410.0,6370.4,6390.0,2239,4669
2023-07-26,IC00.CFE,6015.4,6019.4,5985.4,6005.0,23917,66841
2023-07-26,IC01.CFE,6015.0,6016.0,5982.4,6002.8,9839,128600
2023-07-26,IC02.CFE,5983.4,5987.2,5956.0,5977.4,4110,75134
2023-07-26,IC03.CFE,5955.0,5960.6,5928.6,5954.0,2057,4351
2023-07-27,IM00.CFE,6470.2,6489.0,6403.6,6421.0,25942,56731
2023-07-27,IM01.CFE,6472.2,6485.0,6401.4,6416.0,11458,72175
2023-07-27,IM02.CFE,6435.8,6450.6,6366.8,6385.8,6346,52778
2023-07-27,IM03.CFE,6399.8,6412.6,6327.8,6347.0,3051,5889
2023-07-27,IC00.CFE,6006.0,6018.0,5950.0,5964.0,29643,67413
2023-07-27,IC01.CFE,6010.0,6016.8,5948.8,5960.0,13131,129789
2023-07-27,IC02.CFE,5980.0,5990.8,5925.0,5939.6,6117,76314
2023-07-27,IC03.CFE,5954.0,5965.4,5904.0,5918.0,3058,5620
2023-07-28,IM00.CFE,6397.6,6491.2,6380.0,6473.6,36381,59569
2023-07-28,IM01.CFE,6400.0,6485.0,6379.2,6466.0,16751,72930
2023-07-28,IM02.CFE,6377.0,6449.8,6346.6,6431.0,8177,53101
2023-07-28,IM03.CFE,6327.6,6411.6,6307.8,6391.0,3381,7541
2023-07-28,IC00.CFE,5951.0,6063.4,5936.6,6052.2,40121,68759
2023-07-28,IC01.CFE,5936.4,6055.8,5934.8,6045.6,18256,129614
2023-07-28,IC02.CFE,5921.0,6031.2,5912.0,6021.0,7461,76148
2023-07-28,IC03.CFE,5908.0,6011.8,5891.2,6006.0,2821,6575
2023-07-31,IM00.CFE,6495.0,6576.0,6486.6,6524.6,36386,59432
2023-07-31,IM01.CFE,6479.8,6567.0,6479.8,6514.4,17519,72453
2023-07-31,IM02.CFE,6454.8,6528.6,6443.6,6476.0,7575,52512
2023-07-31,IM03.CFE,6408.0,6492.6,6407.2,6439.2,2857,7684
2023-07-31,IC00.CFE,6095.0,6159.0,6070.4,6094.4,39311,68979
2023-07-31,IC01.CFE,6065.2,6151.8,6065.2,6093.2,19248,129463
2023-07-31,IC02.CFE,6033.2,6125.4,6033.2,6070.6,8617,76852
2023-07-31,IC03.CFE,6033.8,6108.0,6024.4,6050.0,3194,6998
2023-08-01,IM00.CFE,6518.6,6539.6,6497.2,6509.0,25933,56027
2023-08-01,IM01.CFE,6509.0,6534.8,6495.0,6502.8,11350,71267
2023-08-01,IM02.CFE,6483.0,6504.0,6463.8,6472.0,5499,51416
2023-08-01,IM03.CFE,6439.2,6464.2,6426.6,6435.4,3349,9188
2023-08-01,IC00.CFE,6100.0,6128.8,6091.6,6099.0,27819,65658
2023-08-01,IC01.CFE,6091.8,6128.0,6090.4,6099.6,13845,128004
2023-08-01,IC02.CFE,6072.0,6108.8,6067.6,6079.8,5369,76433
2023-08-01,IC03.CFE,6050.0,6092.4,6047.0,6064.2,3006,8082
2023-08-02,IM00.CFE,6501.6,6522.8,6470.0,6495.8,27477,55525
2023-08-02,IM01.CFE,6493.2,6517.4,6468.8,6490.8,12310,70783
2023-08-02,IM02.CFE,6469.2,6487.0,6437.2,6459.0,5214,51193
2023-08-02,IM03.CFE,6425.2,6449.8,6400.4,6424.6,2899,9849
2023-08-02,IC00.CFE,6091.6,6118.4,6056.4,6075.8,29365,63260
2023-08-02,IC01.CFE,6088.8,6118.6,6056.0,6076.0,14462,126141
2023-08-02,IC02.CFE,6074.2,6097.0,6036.6,6059.2,5795,77660
2023-08-02,IC03.CFE,6054.2,6078.6,6019.0,6039.0,3327,9635
2023-08-03,IM00.CFE,6476.4,6500.0,6457.4,6495.6,26270,53865
2023-08-03,IM01.CFE,6479.8,6495.2,6454.2,6490.4,9754,69473
2023-08-03,IM02.CFE,6444.0,6466.2,6426.0,6459.4,4731,51140
2023-08-03,IM03.CFE,6409.6,6429.0,6391.0,6420.2,2456,10583
2023-08-03,IC00.CFE,6064.0,6094.0,6044.0,6093.2,28339,62341
2023-08-03,IC01.CFE,6056.2,6093.4,6043.4,6090.0,13160,125303
2023-08-03,IC02.CFE,6041.0,6073.4,6026.0,6070.8,5765,77150
2023-08-03,IC03.CFE,6025.2,6053.8,6008.0,6051.2,2551,10085
2023-08-04,IM00.CFE,6520.6,6576.0,6503.8,6534.6,36472,57118
2023-08-04,IM01.CFE,6528.0,6574.6,6502.2,6531.0,16649,72112
2023-08-04,IM02.CFE,6490.0,6542.8,6473.2,6500.6,6421,52153
2023-08-04,IM03.CFE,6453.2,6505.0,6438.0,6466.0,2795,11063
2023-08-04,IC00.CFE,6129.0,6172.2,6100.0,6126.6,39612,65414
2023-08-04,IC01.CFE,6130.0,6172.2,6101.0,6125.0,18728,126491
2023-08-04,IC02.CFE,6100.0,6153.0,6083.4,6111.4,7470,77738
2023-08-04,IC03.CFE,6088.2,6132.2,6064.6,6092.4,2996,10741
2023-08-07,IM00.CFE,6525.2,6549.0,6501.0,6515.6,25260,52722
2023-08-07,IM01.CFE,6525.0,6547.8,6502.6,6515.0,11368,71366
2023-08-07,IM02.CFE,6492.4,6517.8,6474.6,6488.8,5353,52286
2023-08-07,IM03.CFE,6459.8,6481.6,6440.0,6459.8,2655,11931
2023-08-07,IC00.CFE,6116.0,6133.0,6086.6,6104.4,29179,60449
2023-08-07,IC01.CFE,6115.0,6133.0,6092.0,6109.8,14103,124603
2023-08-07,IC02.CFE,6107.6,6119.0,6079.2,6097.6,5799,77617
2023-08-07,IC03.CFE,6086.0,6100.0,6060.0,6081.0,3251,11759
2023-08-08,IM00.CFE,6502.4,6514.2,6456.2,6484.8,28508,53525
2023-08-08,IM01.CFE,6503.8,6514.4,6462.2,6487.4,12627,73332
2023-08-08,IM02.CFE,6488.8,6489.6,6441.0,6465.6,5005,52289
2023-08-08,IM03.CFE,6447.4,6460.0,6415.0,6438.4,2662,12939
2023-08-08,IC00.CFE,6090.6,6095.0,6050.8,6077.2,30015,60878
2023-08-08,IC01.CFE,6096.6,6102.8,6060.0,6087.4,14267,124920
2023-08-08,IC02.CFE,6084.8,6090.0,6050.0,6076.8,6082,78542
2023-08-08,IC03.CFE,6059.0,6074.8,6035.0,6062.8,3379,13282
2023-08-09,IM00.CFE,6457.0,6480.0,6423.4,6433.2,24391,50170
2023-08-09,IM01.CFE,6478.4,6485.8,6432.2,6442.0,13586,73821
2023-08-09,IM02.CFE,6451.4,6465.0,6419.0,6427.6,5304,52934
2023-08-09,IM03.CFE,6415.0,6436.4,6397.2,6407.2,2798,13867
2023-08-09,IC00.CFE,6068.0,6077.8,6025.2,6036.0,27057,59034
2023-08-09,IC01.CFE,6070.0,6088.0,6037.4,6046.8,13935,125308
2023-08-09,IC02.CFE,6070.4,6078.2,6029.2,6040.0,5787,79375
2023-08-09,IC03.CFE,6042.0,6066.4,6015.2,6028.6,3595,14339
2023-08-10,IM00.CFE,6423.0,6453.8,6397.4,6424.6,25321,50230
2023-08-10,IM01.CFE,6441.2,6459.4,6405.0,6429.2,12195,73466
2023-08-10,IM02.CFE,6411.6,6447.6,6393.6,6417.6,5584,52872
2023-08-10,IM03.CFE,6401.2,6430.0,6375.4,6404.2,3574,15032
2023-08-10,IC00.CFE,6029.8,6051.4,6004.4,6030.4,25990,57522
2023-08-10,IC01.CFE,6046.8,6060.8,6015.0,6039.2,12736,124733
2023-08-10,IC02.CFE,6034.2,6054.8,6009.0,6030.4,5803,80089
2023-08-10,IC03.CFE,6018.0,6041.2,5998.2,6022.6,3996,16437
2023-08-11,IM00.CFE,6431.8,6435.8,6301.6,6304.0,32185,50054
2023-08-11,IM01.CFE,6439.2,6441.0,6303.8,6310.0,18357,75869
2023-08-11,IM02.CFE,6429.8,6429.8,6293.2,6298.4,9119,54794
2023-08-11,IM03.CFE,6415.0,6416.6,6283.0,6285.0,3379,15425
2023-08-11,IC00.CFE,6032.0,6038.0,5907.2,5910.2,37162,61901
2023-08-11,IC01.CFE,6046.0,6046.0,5910.4,5911.0,22566,129614
2023-08-11,IC02.CFE,6032.8,6037.6,5907.8,5908.6,9763,81956
2023-08-11,IC03.CFE,6022.6,6026.0,5900.0,5900.4,5103,18393
2023-08-14,IM00.CFE,6246.0,6329.8,6212.8,6323.2,36541,47593
2023-08-14,IM01.CFE,6259.8,6330.6,6215.4,6326.2,23084,78412
2023-08-14,IM02.CFE,6240.0,6317.8,6208.0,6309.4,8283,54918
2023-08-14,IM03.CFE,6250.4,6301.8,6194.2,6292.6,4599,17230
2023-08-14,IC00.CFE,5887.0,5926.0,5836.2,5911.8,39389,56933
2023-08-14,IC01.CFE,5859.0,5928.0,5841.8,5917.8,24293,130108
2023-08-14,IC02.CFE,5861.4,5920.0,5836.2,5908.0,9676,82508
2023-08-14,IC03.CFE,5849.8,5912.6,5828.0,5900.0,5447,20682
2023-08-15,IM00.CFE,6336.0,6336.4,6204.8,6268.2,35306,40790
2023-08-15,IM01.CFE,6318.2,6338.6,6206.6,6270.2,26862,84683
2023-08-15,IM02.CFE,6313.4,6322.8,6198.0,6260.0,7643,55684
2023-08-15,IM03.CFE,6292.6,6305.6,6184.8,6246.4,3284,17096
2023-08-15,IC00.CFE,5923.2,5934.4,5830.4,5880.2,39492,49554
2023-08-15,IC01.CFE,5935.0,5940.2,5836.6,5887.8,29802,138157
2023-08-15,IC02.CFE,5920.0,5930.6,5830.6,5879.0,8058,83005
2023-08-15,IC03.CFE,5900.0,5922.0,5820.8,5870.8,5120,21967
2023-08-16,IM00.CFE,6245.0,6263.4,6188.6,6188.6,28738,31415
2023-08-16,IM01.CFE,6247.8,6268.4,6197.0,6200.0,27683,90161
2023-08-16,IM02.CFE,6242.0,6259.2,6191.0,6191.2,8710,58238
2023-08-16,IM03.CFE,6231.0,6244.0,6180.0,6180.0,3335,17981
