date,divergent,pos_incumbent,pos_slope20,pos_fused,abs_incumbent,abs_slope20,follows,larger_abs_leg,fwd_ret_t1,window
2015-11-05,True,0,1,0,0.14210653578112561,0.025547323264092238,incumbent_ew,incumbent_ew,0.024371044415818055,2014-2020
2015-11-06,True,0,1,0,0.19327333354755194,0.05039418817022111,incumbent_ew,incumbent_ew,0.01620693868406997,2014-2020
2015-11-09,True,0,1,0,0.16501578874438805,0.08072717131214704,incumbent_ew,incumbent_ew,0.00691789633787554,2014-2020
2015-11-10,True,0,1,1,0.11627407208107429,0.1239604608279445,slope20,slope20,0.016786397924169916,2014-2020
2015-11-11,True,0,1,1,0.06186719104829739,0.18610515083517232,slope20,slope20,0.001567311154327955,2014-2020
2015-11-12,False,1,1,1,0.030439723239333794,0.24718678722283824,incumbent_ew,slope20,-0.017389153058801732,2014-2020
2015-11-13,False,1,1,1,0.08944153702757889,0.26873773145561747,incumbent_ew,slope20,0.023112547340932932,2014-2020
2015-11-16,False,1,1,1,0.1612431219002896,0.2912446917293098,incumbent_ew,slope20,-0.008622896476464248,2014-2020
2015-11-17,False,1,1,1,0.18058673111108245,0.29375040035196154,incumbent_ew,slope20,-0.01700648246955705,2014-2020
2015-11-18,False,1,1,1,0.13950594525718596,0.28511560399664826,incumbent_ew,slope20,0.02817745807989025,2014-2020
2015-11-19,False,1,1,1,0.09329656466731136,0.3124364821882786,incumbent_ew,slope20,0.015691806960088317,2014-2020
2015-11-20,False,1,1,1,0.06561461796597541,0.3501707249233021,incumbent_ew,slope20,-0.008713069042636301,2014-2020
2015-11-23,True,0,1,1,0.040434559411288255,0.35857618402154384,slope20,slope20,0.009219231581806375,2014-2020
2015-11-24,True,0,1,1,0.08913268159070298,0.37254370754087895,slope20,slope20,0.019258452202803977,2014-2020
2015-11-25,True,0,1,1,0.03733746052006146,0.37696267129005717,slope20,slope20,-0.0065767590356672345,2014-2020
2015-11-26,True,0,1,1,0.018463889409858568,0.3513587635967398,slope20,slope20,-0.06397784278797763,2014-2020
2015-11-27,True,0,1,1,0.03667523433684356,0.33202670862039696,slope20,slope20,0.005595043086653706,2014-2020
2015-11-30,True,0,1,1,0.013277780708446435,0.28390844702241236,slope20,slope20,0.000100178975682097,2014-2020
2015-12-01,True,0,1,1,0.035252990895753886,0.19886728883192836,slope20,slope20,-0.009245611257004127,2014-2020
2015-12-02,True,0,1,0,0.1879465726570428,0.08916857163684744,incumbent_ew,incumbent_ew,0.02541234994554975,2014-2020
2015-12-03,False,0,0,0,0.27844133905787494,0.02825277130771029,incumbent_ew,incumbent_ew,-0.004940776117652201,2014-2020
2015-12-04,False,0,0,0,0.35067657742873937,0.10682490707207826,incumbent_ew,incumbent_ew,0.01378647640283126,2014-2020
2015-12-07,False,0,0,0,0.44135687473069574,0.15851763481422015,incumbent_ew,incumbent_ew,-0.021832639581045643,2014-2020
2015-12-08,False,0,0,0,0.492501906353726,0.18846343299701052,incumbent_ew,incumbent_ew,-0.003187392873015782,2014-2020
2015-12-09,False,0,0,0,0.5076791692001473,0.19903687235045636,incumbent_ew,incumbent_ew,-0.001569099191399248,2014-2020
2015-12-10,False,0,0,0,0.5562322832598213,0.1792934938760019,incumbent_ew,incumbent_ew,-0.008498672479365643,2014-2020
2015-12-11,False,0,0,0,0.5645540372801354,0.18827274388934825,incumbent_ew,incumbent_ew,0.018995450832785532,2014-2020
2015-12-14,False,0,0,0,0.5951087340133763,0.18266539644941182,incumbent_ew,incumbent_ew,0.011724870096913587,2014-2020
2015-12-15,False,0,0,0,0.5703721617544443,0.18340571805985414,incumbent_ew,incumbent_ew,0.006740214540577383,2014-2020
2015-12-16,False,0,0,0,0.46034736471446625,0.18535900656446622,incumbent_ew,incumbent_ew,0.027142791204088357,2014-2020
2015-12-17,False,0,0,0,0.4035286425964421,0.15727719965836431,incumbent_ew,incumbent_ew,-0.003433999338438465,2014-2020
2015-12-18,False,0,0,0,0.39449414230552116,0.12230690016989706,incumbent_ew,incumbent_ew,0.009067931601952628,2014-2020
2015-12-21,False,0,0,0,0.343978652974371,0.12929302022739972,incumbent_ew,incumbent_ew,0.009491397149745118,2014-2020
2015-12-22,False,0,0,0,0.3672183801617995,0.11922503584469286,incumbent_ew,incumbent_ew,-0.013216626778117191,2014-2020
2015-12-23,False,0,0,0,0.47652894007215235,0.09290670797969564,incumbent_ew,incumbent_ew,-0.0015358567171827042,2014-2020
2015-12-24,False,0,0,0,0.4990575680614146,0.052040272756436065,incumbent_ew,incumbent_ew,0.006931583125826202,2014-2020
2015-12-25,False,0,0,0,0.5031154690084878,0.011366177754062567,incumbent_ew,incumbent_ew,-0.021976828106536117,2014-2020
2015-12-28,True,0,1,0,0.48753827636933317,0.041220226904088005,incumbent_ew,incumbent_ew,0.011249133768952646,2014-2020
2015-12-29,True,0,1,0,0.41330025619545285,0.06285629533852752,incumbent_ew,incumbent_ew,0.011523345624813164,2014-2020
2015-12-30,True,0,1,0,0.2211257916310609,0.05673112296606219,incumbent_ew,incumbent_ew,-0.01686623266095577,2014-2020
2015-12-31,True,0,1,0,0.1103558128175552,0.04104225850085031,incumbent_ew,incumbent_ew,-0.08494822642834965,2014-2020
2016-01-04,True,0,1,1,0.013347223658106477,0.032571335429968734,slope20,slope20,-0.01922802132196899,2014-2020
2016-01-05,False,0,0,0,0.007675512779011628,0.0032906364503496044,incumbent_ew,incumbent_ew,0.026385754939124872,2014-2020
2016-01-06,False,0,0,0,0.06327082208138557,0.043317689719805846,incumbent_ew,incumbent_ew,-0.0866269979402794,2014-2020
2016-01-07,False,0,0,0,0.19422627434487189,0.09820551925516113,incumbent_ew,incumbent_ew,0.009486473589099043,2014-2020
2016-01-08,False,0,0,0,0.32229188893924715,0.17065109699772973,incumbent_ew,incumbent_ew,-0.0714233153957986,2014-2020
2016-01-11,False,0,0,0,0.4233822551213609,0.2442628707537041,incumbent_ew,incumbent_ew,-0.0003925469646955948,2014-2020
2016-01-12,False,0,0,0,0.4417199371191883,0.30456769486060287,incumbent_ew,incumbent_ew,-0.03880869803225123,2014-2020
2016-01-13,False,0,0,0,0.4572908725812077,0.35923889587584373,incumbent_ew,incumbent_ew,0.037467137873296696,2014-2020
2016-01-14,False,0,0,0,0.4655510349812418,0.36811147946155376,incumbent_ew,incumbent_ew,-0.036617176135741,2014-2020
2016-01-15,False,0,0,0,0.4127087449468386,0.34653733256644836,incumbent_ew,incumbent_ew,0.019476576097101406,2014-2020
2016-01-18,False,0,0,0,0.34154051567288024,0.29904434802025803,incumbent_ew,incumbent_ew,0.03856082971846997,2014-2020
2016-01-19,False,0,0,0,0.26601445714088856,0.2700109327523349,incumbent_ew,slope20,-0.008720449715957646,2014-2020
2016-01-20,False,0,0,0,0.17660177451152834,0.23444169604753956,incumbent_ew,slope20,-0.04313714880738467,2014-2020
2016-01-21,False,0,0,0,0.09171243102829177,0.23065372975298382,incumbent_ew,slope20,0.016124690256540064,2014-2020
2016-01-22,False,0,0,0,0.0508939114292186,0.18493932072045333,incumbent_ew,slope20,0.011653552902679443,2014-2020
2016-01-25,False,0,0,0,0.025820845875173987,0.1466236549866386,incumbent_ew,slope20,-0.07621990995662525,2014-2020
2016-01-26,False,0,0,0,0.025072473875523138,0.08128711704662744,incumbent_ew,slope20,-0.011941341133588634,2014-2020
2016-01-27,False,0,0,0,0.009509985850143005,0.006646109703098327,incumbent_ew,incumbent_ew,-0.046528335458041026,2014-2020
2016-01-28,True,0,1,1,0.030938229159446985,0.0688134672694413,slope20,slope20,0.038828854201902185,2014-2020
2016-01-29,True,0,1,1,0.01760280218610252,0.13818508288776746,slope20,slope20,-0.012673150994966742,2014-2020
2016-02-01,False,1,1,1,0.0003192523965210997,0.22275221668430553,incumbent_ew,slope20,0.036764527965544413,2014-2020
2016-02-02,False,1,1,1,0.07375341963121937,0.2965750142433004,incumbent_ew,slope20,0.005697244150929204,2014-2020
2016-02-03,False,1,1,1,0.15104224323682797,0.36576943617993163,incumbent_ew,slope20,0.02151499360148168,2014-2020
2016-02-04,False,1,1,1,0.264241818666307,0.4264645216337192,incumbent_ew,slope20,-0.010686437126846415,2014-2020
2016-02-05,False,1,1,1,0.38717470485068517,0.4233311675424586,incumbent_ew,slope20,0.0008355167289477716,2014-2020
2016-02-15,False,1,1,1,0.5052032220836278,0.414459600629281,incumbent_ew,incumbent_ew,0.04289687405629605,2014-2020
2016-02-16,False,1,1,1,0.5636704412726231,0.4052031499780291,incumbent_ew,incumbent_ew,0.014047706855140896,2014-2020
2016-02-17,False,1,1,1,0.6192579088702248,0.35990096234716956,incumbent_ew,incumbent_ew,-0.002781219341502439,2014-2020
2016-02-18,False,1,1,1,0.6346190459824779,0.3246098858130214,incumbent_ew,incumbent_ew,0.00573870247001429,2014-2020
2016-02-19,False,1,1,1,0.6074232710170879,0.3201165553404615,incumbent_ew,incumbent_ew,0.020617259392812226,2014-2020
2016-02-22,False,1,1,1,0.5282863503908771,0.31760045925636526,incumbent_ew,incumbent_ew,-0.0057244838945670895,2014-2020
2016-02-23,False,1,1,1,0.450046294905101,0.30171458020869035,incumbent_ew,incumbent_ew,0.003776515666696678,2014-2020
2016-02-24,False,1,1,1,0.3040886461417153,0.23697278373996333,incumbent_ew,incumbent_ew,-0.0792569845602481,2014-2020
2016-02-25,False,1,1,1,0.2266197069026569,0.16029470042172342,incumbent_ew,incumbent_ew,-0.0002879776889880281,2014-2020
2016-02-26,False,1,1,1,0.11286473610456627,0.046388463959919655,incumbent_ew,incumbent_ew,-0.05793014290584381,2014-2020
2016-02-29,True,1,0,0,0.0008924496664548976,0.10927677927972992,slope20,slope20,0.022747668092158224,2014-2020
2016-03-01,False,0,0,0,0.11714683141476179,0.2382589831687356,incumbent_ew,slope20,0.050501776628502526,2014-2020
2016-03-02,False,0,0,0,0.19861095683059407,0.3519017636532363,incumbent_ew,slope20,0.0030612187522922607,2014-2020
2016-03-03,False,0,0,0,0.30951126853002925,0.47054695498817184,incumbent_ew,slope20,-0.03340424314511181,2014-2020
2016-03-04,False,0,0,0,0.3938762019125675,0.5809917679597342,incumbent_ew,slope20,0.02389203493730807,2014-2020
2016-03-07,False,0,0,0,0.44034385774001017,0.6569653841170625,incumbent_ew,slope20,0.005645257724062547,2014-2020
2016-03-08,False,0,0,0,0.4767336885396488,0.6942362366259432,incumbent_ew,slope20,-0.023890820862215667,2014-2020
2016-03-09,False,0,0,0,0.49047663276056574,0.7085387010855387,incumbent_ew,slope20,-0.016695710643561124,2014-2020
2016-03-10,False,0,0,0,0.5126551944945723,0.710294072455949,incumbent_ew,slope20,-0.003012986226332781,2014-2020
2016-03-11,False,0,0,0,0.502799233637658,0.714051214540896,incumbent_ew,slope20,0.0362503577862775,2014-2020
2016-03-14,False,0,0,0,0.48465963888629726,0.6900200054733566,incumbent_ew,slope20,-0.008933098511768489,2014-2020
2016-03-15,False,0,0,0,0.4732945671929566,0.6582078936405196,incumbent_ew,slope20,-0.01261047735091636,2014-2020
2016-03-16,False,0,0,0,0.4743238334190737,0.6172577738771955,incumbent_ew,slope20,0.036215459516533044,2014-2020
2016-03-17,False,0,0,0,0.43920802037601164,0.5409672794782051,incumbent_ew,slope20,0.0380838023166542,2014-2020
2016-03-18,False,0,0,0,0.403752297731403,0.41269540800513205,incumbent_ew,slope20,0.02675154955520198,2014-2020
2016-03-21,False,0,0,0,0.346511324386466,0.25543499331246017,incumbent_ew,incumbent_ew,-0.0028531523370129985,2014-2020
2016-03-22,False,0,0,0,0.2701465965290844,0.07242139155478804,incumbent_ew,incumbent_ew,0.009439031041664658,2014-2020
2016-03-23,True,0,1,0,0.1439272080819028,0.08250105920872855,incumbent_ew,incumbent_ew,-0.01588565436303646,2014-2020
2016-03-24,True,0,1,1,0.06749536158085692,0.23721269691413233,slope20,slope20,0.008742504361871628,2014-2020
2016-03-25,False,1,1,1,0.0159280876676834,0.33794309796431493,incumbent_ew,slope20,-0.005926993356317634,2014-2020
2016-03-28,False,1,1,1,0.09178460853499956,0.3927363723576389,incumbent_ew,slope20,-0.02043063590062416,2014-2020
2016-03-29,False,1,1,1,0.14841257968352867,0.4312404570142787,incumbent_ew,slope20,0.0378943803436006,2014-2020
2016-03-30,False,1,1,1,0.19440243151223896,0.45586447720056256,incumbent_ew,slope20,0.001995065661500206,2014-2020
2016-03-31,False,1,1,1,0.2655812013699784,0.4477702020860549,incumbent_ew,slope20,-0.005967922413447069,2014-2020
2016-04-01,False,1,1,1,0.33211457685714435,0.3820351271525428,incumbent_ew,slope20,0.027914193670808274,2014-2020
2016-04-05,False,1,1,1,0.3852995610452855,0.31494522548474135,incumbent_ew,incumbent_ew,0.0061480488389397125,2014-2020
2016-04-06,False,1,1,1,0.4355971853365569,0.26060651393705525,incumbent_ew,incumbent_ew,-0.015621955965199663,2014-2020
2016-04-07,False,1,1,1,0.4322972462160803,0.22098480432379142,incumbent_ew,incumbent_ew,-0.00865599776038467,2014-2020
2016-04-08,False,1,1,1,0.4071795652560006,0.16743568193609604,incumbent_ew,incumbent_ew,0.022375487730659893,2014-2020
2016-04-11,False,1,1,1,0.38203345985771014,0.11354087225934108,incumbent_ew,incumbent_ew,-0.008064569683407463,2014-2020
2016-04-12,False,1,1,1,0.3243015054657289,0.06684189652379302,incumbent_ew,incumbent_ew,0.01436811717045483,2014-2020
2016-04-13,False,1,1,1,0.28118324192373667,0.00034535093496801395,incumbent_ew,incumbent_ew,0.010680418174021766,2014-2020
2016-04-14,True,1,0,1,0.274777582015984,0.07367607235820728,incumbent_ew,incumbent_ew,-0.0011365307411616565,2014-2020
2016-04-15,True,1,0,1,0.2435232509679043,0.11444090257568429,incumbent_ew,incumbent_ew,-0.015161211358730886,2014-2020
2016-04-18,True,1,0,1,0.1756581297978957,0.14087768575150783,incumbent_ew,incumbent_ew,0.004368859040086104,2014-2020
2016-04-19,True,1,0,0,0.11670654709372322,0.14565696320925078,slope20,slope20,-0.04793156707165619,2014-2020
2016-04-20,True,1,0,0,0.0433649392286436,0.14689033628982776,slope20,slope20,-0.011117137795500054,2014-2020
2016-04-21,False,0,0,0,0.07531422787900384,0.15617550060553823,incumbent_ew,slope20,0.00852071897544604,2014-2020
2016-04-22,False,0,0,0,0.15460301639854224,0.16108853771237502,incumbent_ew,slope20,-0.005780217110990249,2014-2020
2016-04-25,False,0,0,0,0.21066350974442677,0.19287704032948172,incumbent_ew,incumbent_ew,0.01248384871717334,2014-2020
2016-04-26,False,0,0,0,0.24350726359118294,0.21843827028272508,incumbent_ew,incumbent_ew,-0.0036831815778254895,2014-2020
2016-04-27,False,0,0,0,0.2513572806685336,0.24792167946459262,incumbent_ew,incumbent_ew,-0.0033869192189584507,2014-2020
2016-04-28,False,0,0,0,0.2466656677507002,0.24781704243450936,incumbent_ew,slope20,-0.001109234104652801,2014-2020
2016-04-29,False,0,0,0,0.23564113186817864,0.252665458484556,incumbent_ew,slope20,0.03128464818722365,2014-2020
2016-05-03,False,0,0,0,0.1873404769155244,0.2632465727421987,incumbent_ew,slope20,0.0005706389057126282,2014-2020
2016-05-04,False,0,0,0,0.15764387259266094,0.24856043371475245,incumbent_ew,slope20,0.006472384374806461,2014-2020
2016-05-05,False,0,0,0,0.14229540391541823,0.21406081861084947,incumbent_ew,slope20,-0.039968468020052605,2014-2020
2016-05-06,False,0,0,0,0.11296936999399934,0.1869160149450817,incumbent_ew,slope20,-0.03989250560777319,2014-2020
2016-05-09,False,0,0,0,0.0855072748999391,0.16939734460807154,incumbent_ew,slope20,-0.0016440629201243673,2014-2020
2016-05-10,False,0,0,0,0.12508347740471953,0.14953928851755147,incumbent_ew,slope20,-0.006076741660503815,2014-2020
2016-05-11,False,0,0,0,0.17236772041759216,0.15722855898916327,incumbent_ew,incumbent_ew,0.00013388921694140743,2014-2020
2016-05-12,False,0,0,0,0.21941870830538707,0.16125821876811225,incumbent_ew,incumbent_ew,-0.0020163991033368966,2014-2020
2016-05-13,False,0,0,0,0.27550198857568603,0.14661891558911583,incumbent_ew,incumbent_ew,0.01847036852228623,2014-2020
2016-05-16,False,0,0,0,0.3155752797440008,0.11272615098132424,incumbent_ew,incumbent_ew,-0.0018873902695991096,2014-2020
2016-05-17,False,0,0,0,0.28968233893113265,0.06408451384207137,incumbent_ew,incumbent_ew,-0.029414748245012445,2014-2020
2016-05-18,False,0,0,0,0.27075919737876153,0.022672989140595644,incumbent_ew,incumbent_ew,0.00674495712500478,2014-2020
2016-05-19,True,0,1,0,0.22850867244689885,0.03285854805445225,incumbent_ew,incumbent_ew,0.01181290086594522,2014-2020
2016-05-20,True,0,1,0,0.13112968996323876,0.06471194333856428,incumbent_ew,incumbent_ew,0.015294982241175203,2014-2020
2016-05-23,True,0,1,1,0.04372265028458446,0.10612090331293601,slope20,slope20,-0.010827961456586155,2014-2020
2016-05-24,False,1,1,1,0.032400998864538025,0.1225055756657824,incumbent_ew,slope20,-0.0039501409710222535,2014-2020
2016-05-25,False,1,1,1,0.12246995749614853,0.13467244921803875,incumbent_ew,slope20,0.005073284276865153,2014-2020
2016-05-26,False,1,1,1,0.1932753202208191,0.15104062398811732,incumbent_ew,incumbent_ew,-0.0014645907708404349,2014-2020
2016-05-27,False,1,1,1,0.20487274614029535,0.15103116954090046,incumbent_ew,incumbent_ew,-0.005323447743829923,2014-2020
2016-05-30,False,1,1,1,0.2076614168164049,0.14522546357902769,incumbent_ew,incumbent_ew,0.04163091876676128,2014-2020
2016-05-31,False,1,1,1,0.20242758570702085,0.1773538504076687,incumbent_ew,incumbent_ew,0.006674420666595737,2014-2020
2016-06-01,False,1,1,1,0.22705656019508808,0.22276099176409603,incumbent_ew,incumbent_ew,0.009337532096504675,2014-2020
2016-06-02,False,1,1,1,0.25492654018198035,0.27823112452104604,incumbent_ew,slope20,0.0028895576000266265,2014-2020
2016-06-03,False,1,1,1,0.30044114453205945,0.31073480935054837,incumbent_ew,slope20,0.003425722737056325,2014-2020
2016-06-06,False,1,1,1,0.3462551735491689,0.3330205747754481,incumbent_ew,incumbent_ew,0.0001868574745991225,2014-2020
2016-06-07,False,1,1,1,0.41041261669240636,0.3430695988081831,incumbent_ew,incumbent_ew,-0.0019411705457518802,2014-2020
2016-06-08,False,1,1,1,0.4815937724582806,0.3265408571142272,incumbent_ew,incumbent_ew,-0.04858989978504302,2014-2020
2016-06-13,False,1,1,1,0.48888024258272467,0.2546324083550948,incumbent_ew,incumbent_ew,0.003780197190120349,2014-2020
2016-06-14,False,1,1,1,0.4879801970283153,0.1718998168127267,incumbent_ew,incumbent_ew,0.035273816592148566,2014-2020
2016-06-15,False,1,1,1,0.4993064212985387,0.13021419640360063,incumbent_ew,incumbent_ew,-0.0008243229685002129,2014-2020
2016-06-16,False,1,1,1,0.4523390383123508,0.10755507713542542,incumbent_ew,incumbent_ew,0.006221883132563333,2014-2020
2016-06-17,False,1,1,1,0.3994208944285901,0.06662319140170005,incumbent_ew,incumbent_ew,0.004365661583456082,2014-2020
2016-06-20,False,1,1,1,0.38709007121745326,0.053848720532458844,incumbent_ew,incumbent_ew,-0.01207976324882265,2014-2020
2016-06-21,False,1,1,1,0.3487691071319439,0.032589225066953574,incumbent_ew,incumbent_ew,0.01752793417980769,2014-2020
2016-06-22,False,1,1,1,0.30023237917852186,0.03433158036040526,incumbent_ew,incumbent_ew,-0.0035987747505764056,2014-2020
2016-06-23,False,1,1,1,0.28397514214307223,0.036700906415938116,incumbent_ew,incumbent_ew,-0.010176095664747031,2014-2020
2016-06-24,False,1,1,1,0.2729882716170264,0.04660171702544748,incumbent_ew,incumbent_ew,0.024800420086778074,2014-2020
2016-06-27,False,1,1,1,0.2997504592547358,0.08169347016996933,incumbent_ew,incumbent_ew,0.010095426106700445,2014-2020
2016-06-28,False,1,1,1,0.38561883596082375,0.10673631453609987,incumbent_ew,incumbent_ew,0.0019334973485000129,2014-2020
2016-06-29,False,1,1,1,0.46408268811964604,0.12714356722985065,incumbent_ew,incumbent_ew,-6.742054023956001e-07,2014-2020
2016-06-30,False,1,1,1,0.4898869980865975,0.1616220362648007,incumbent_ew,incumbent_ew,-0.002725501947395792,2014-2020
2016-07-01,False,1,1,1,0.43959964329731277,0.19292082730329418,incumbent_ew,incumbent_ew,0.01923379540803971,2014-2020
2016-07-04,False,1,1,1,0.35340874935844463,0.2342272506589489,incumbent_ew,incumbent_ew,0.005315744827969926,2014-2020
2016-07-05,False,1,1,1,0.2368702004453751,0.24823645074493325,incumbent_ew,slope20,0.004035854249552107,2014-2020
2016-07-06,False,1,1,1,0.10490441852781385,0.24757895069459052,incumbent_ew,slope20,0.0021770921286443645,2014-2020
2016-07-07,False,1,1,1,0.014643326734119722,0.26065851127929607,incumbent_ew,slope20,-0.0024160715791956555,2014-2020
2016-07-08,True,0,1,1,0.025398747977764157,0.28009622587701255,slope20,slope20,-0.002590740823832649,2014-2020
2016-07-11,True,0,1,1,0.039501026736544834,0.20935781805554932,slope20,slope20,0.010381043156957426,2014-2020
2016-07-12,True,0,1,1,0.0820066760807023,0.1011931459694191,slope20,slope20,0.008502489617398745,2014-2020
2016-07-13,True,0,1,0,0.1263711324592375,0.042427469466617046,incumbent_ew,incumbent_ew,0.0017815496913405893,2014-2020
2016-07-14,False,0,0,0,0.15387986127611658,0.0007504562176887386,incumbent_ew,incumbent_ew,-0.004439018430070718,2014-2020
2016-07-15,False,0,0,0,0.2019388751106542,0.055765092324223914,incumbent_ew,incumbent_ew,-0.004753223647160965,2014-2020
2016-07-18,False,0,0,0,0.26727687119439836,0.09368937971668452,incumbent_ew,incumbent_ew,0.004848367256015229,2014-2020
2016-07-19,False,0,0,0,0.25376552461249247,0.12156554368390445,incumbent_ew,incumbent_ew,-0.0010307864510449294,2014-2020
2016-07-20,False,0,0,0,0.21545974190579015,0.1327324692777032,incumbent_ew,incumbent_ew,0.0024680525334968006,2014-2020
2016-07-21,False,0,0,0,0.20905499650458298,0.15208630928107664,incumbent_ew,incumbent_ew,-0.008214599113634813,2014-2020
2016-07-22,False,0,0,0,0.19390526820453338,0.1516678560444079,incumbent_ew,incumbent_ew,0.001026237988731582,2014-2020
2016-07-25,False,0,0,0,0.2273789252369017,0.15454070388656144,incumbent_ew,incumbent_ew,0.012859802766576167,2014-2020
2016-07-26,False,0,0,0,0.32282153190891655,0.1583601728947724,incumbent_ew,incumbent_ew,-0.04435704567246712,2014-2020
2016-07-27,False,0,0,0,0.44732560310120684,0.19204456521469035,incumbent_ew,incumbent_ew,-0.0006986849894093372,2014-2020
2016-07-28,False,0,0,0,0.5671033651493863,0.26490074722807855,incumbent_ew,incumbent_ew,-0.007346095567474342,2014-2020
2016-07-29,False,0,0,0,0.6646709608394593,0.3484843947656513,incumbent_ew,incumbent_ew,-0.01563203158418569,2014-2020
2016-08-01,False,0,0,0,0.7152153618776762,0.40668490650294736,incumbent_ew,incumbent_ew,0.009759940347354834,2014-2020
2016-08-02,False,0,0,0,0.7434225644868736,0.4640235253493367,incumbent_ew,incumbent_ew,0.004577954682626895,2014-2020
2016-08-03,False,0,0,0,0.7497924413252676,0.5316671307248411,incumbent_ew,incumbent_ew,0.007387826588448054,2014-2020
2016-08-04,False,0,0,0,0.7316365891657801,0.5550812169483427,incumbent_ew,incumbent_ew,-0.0055858727597653535,2014-2020
2016-08-05,False,0,0,0,0.7299516414967728,0.5758964396078007,incumbent_ew,incumbent_ew,0.013048446185736307,2014-2020
2016-08-08,False,0,0,0,0.7099577178776532,0.6350333442076181,incumbent_ew,incumbent_ew,0.009380818524031165,2014-2020
2016-08-09,False,0,0,0,0.6676240213467821,0.6799970650932103,incumbent_ew,slope20,-0.003422527093596417,2014-2020
2016-08-10,False,0,0,0,0.6392145505152149,0.6977254814496339,incumbent_ew,slope20,-0.015354074603073198,2014-2020
2016-08-11,False,0,0,0,0.6308997690795219,0.7014892591545955,incumbent_ew,slope20,0.010729834810185412,2014-2020
2016-08-12,False,0,0,0,0.6171264176328247,0.717037326090202,incumbent_ew,slope20,0.022573907385777692,2014-2020
2016-08-15,False,0,0,0,0.607370505711803,0.7163482579485657,incumbent_ew,slope20,0.005976590394851988,2014-2020
2016-08-16,False,0,0,0,0.6310167428438935,0.6899266236488346,incumbent_ew,slope20,0.003458358905332082,2014-2020
2016-08-17,False,0,0,0,0.6334712027618947,0.6361380853355534,incumbent_ew,slope20,-3.4587581561440484e-05,2014-2020
2016-08-18,False,0,0,0,0.6226126004198319,0.5748370220685461,incumbent_ew,incumbent_ew,0.001548687422255779,2014-2020
2016-08-19,False,0,0,0,0.6064679302465168,0.48060323644906244,incumbent_ew,incumbent_ew,-0.012397570585563733,2014-2020
2016-08-22,False,0,0,0,0.5833158005391004,0.39688557260028007,incumbent_ew,incumbent_ew,0.0011813566598932734,2014-2020
2016-08-23,False,0,0,0,0.5411312726610468,0.3070391035916811,incumbent_ew,incumbent_ew,0.00221241634202074,2014-2020
2016-08-24,False,0,0,0,0.4507573309492538,0.21774751924699012,incumbent_ew,incumbent_ew,-0.007802751695914711,2014-2020
2016-08-25,False,0,0,0,0.30969338329009355,0.15783477935132087,incumbent_ew,incumbent_ew,0.003906957159357183,2014-2020
2016-08-26,False,0,0,0,0.14864450296588447,0.09475016614643031,incumbent_ew,incumbent_ew,0.002587915569673749,2014-2020
2016-08-29,False,0,0,0,0.004051556194689343,0.02900437434347075,incumbent_ew,slope20,-5.487232669859621e-05,2014-2020
2016-08-30,False,1,1,1,0.14047786592741043,0.03713077627414279,incumbent_ew,incumbent_ew,0.0006532535560658248,2014-2020
2016-08-31,False,1,1,1,0.23578423973833598,0.05915933126874807,incumbent_ew,incumbent_ew,-0.007923888651378053,2014-2020
2016-09-01,False,1,1,1,0.2605153029765631,0.11427225892606396,incumbent_ew,incumbent_ew,-0.00453279435572701,2014-2020
2016-09-02,False,1,1,1,0.26912160697882087,0.13298197753893184,incumbent_ew,incumbent_ew,0.004861692380051741,2014-2020
2016-09-05,False,1,1,1,0.29625873697986993,0.10942730132654281,incumbent_ew,incumbent_ew,0.016183897274536285,2014-2020
2016-09-06,False,1,1,1,0.30343200701378115,0.11624706768283644,incumbent_ew,incumbent_ew,-0.00040574036337942543,2014-2020
2016-09-07,False,1,1,1,0.3016492991947791,0.1178870936525501,incumbent_ew,incumbent_ew,0.0041055184885355755,2014-2020
2016-09-08,False,1,1,1,0.33146638590571914,0.11125431742108874,incumbent_ew,incumbent_ew,-0.007298551797808417,2014-2020
2016-09-09,False,1,1,1,0.38323128460650724,0.07609122177788824,incumbent_ew,incumbent_ew,-0.02991941826080169,2014-2020
2016-09-12,False,1,1,1,0.38804604200661114,0.024197008488696894,incumbent_ew,incumbent_ew,0.006290456786528509,2014-2020
2016-09-13,True,1,0,1,0.4036720664067488,0.02003665106599764,incumbent_ew,incumbent_ew,-0.005538232585425518,2014-2020
2016-09-14,True,1,0,1,0.40116277303422365,0.045844393178491316,incumbent_ew,incumbent_ew,0.010963354575813322,2014-2020
2016-09-19,True,1,0,1,0.39906448318592674,0.07811756552269063,incumbent_ew,incumbent_ew,-0.0004103881469232906,2014-2020
2016-09-20,True,1,0,1,0.3588109297192824,0.11423647181289148,incumbent_ew,incumbent_ew,0.001267228847962043,2014-2020
2016-09-21,True,1,0,1,0.35933430901005325,0.171561135725602,incumbent_ew,incumbent_ew,0.0054823352294379735,2014-2020
2016-09-22,True,1,0,1,0.33078189345496156,0.24689801988092627,incumbent_ew,incumbent_ew,-0.0034866401638709577,2014-2020
2016-09-23,True,1,0,1,0.31517507335371114,0.27184157564708833,incumbent_ew,incumbent_ew,-0.020750981181726802,2014-2020
2016-09-26,True,1,0,0,0.25720082013318935,0.29658193645474873,slope20,slope20,0.007143076102860357,2014-2020
2016-09-27,True,1,0,0,0.19139778558169557,0.30395051963438696,slope20,slope20,-0.0011431709153225111,2014-2020
