trade_date,pct_above_ma20,pct_above_ma60,hi_lo_diff20,hi_lo_diff60
2014-12-04,0.8689591078066915,0.8285398230088495,0.3949814126394052,0.29701327433628316
2014-12-05,0.5750813575081357,0.6810392482034273,0.013482101348210134,0.07186290768380321
2014-12-08,0.5578454332552694,0.6635150166852057,0.03793911007025761,0.10344827586206896
2014-12-09,0.33568075117370894,0.47584675180455305,-0.3629107981220657,-0.15602443087173792
2014-12-10,0.47130761994355597,0.5958980044345898,0.1396989651928504,0.12583148558758314
2014-12-11,0.546742209631728,0.6452684006640841,0.1510859301227573,0.14167127836192583
2014-12-12,0.6108490566037735,0.688017669795693,0.12877358490566038,0.10988404196576478
2014-12-15,0.7068235294117647,0.736318407960199,0.20376470588235293,0.16804864566058597
2014-12-16,0.6591337099811676,0.7130242825607064,0.09792843691148775,0.09657836644591611
2014-12-17,0.5367924528301887,0.6274184632393588,0.056132075471698115,0.07020453289110005
2014-12-18,0.501185395922238,0.617434758467518,0.030820293978188716,0.0560799555802332
2014-12-19,0.392314990512334,0.5455555555555556,-0.07590132827324478,0.006666666666666667
2014-12-22,0.2369172216936251,0.40815187046342827,-0.43054234062797336,-0.2501395868230039
2014-12-23,0.18129770992366412,0.36465324384787473,-0.33396946564885494,-0.191834451901566
2014-12-24,0.20258002866698518,0.40380313199105144,0.01051122790253225,0.02348993288590604
2014-12-25,0.2767984754645069,0.44060234244283325,0.03144354454502144,0.03346346904629113
2014-12-26,0.3262006657156443,0.45226130653266333,0.02757964812173086,0.03461753210496929
2014-12-29,0.27505938242280287,0.4098724348308375,-0.1311163895486936,-0.07099278979478647
2014-12-30,0.22216958787304594,0.3731260410882843,-0.2780672666982473,-0.18378678511937813
2014-12-31,0.2563859981078524,0.3788130892956184,-0.0293282876064333,-0.007210205213533
2015-01-05,0.3481341521020312,0.41824249165739713,0.02975909305621162,0.05784204671857619
2015-01-06,0.42614440773949974,0.4574290484140234,0.06654082114204814,0.06789092932665554
2015-01-07,0.4393226716839135,0.4581253466444814,0.039040451552210725,0.03494176372712146
2015-01-08,0.3890449438202247,0.4523281596452328,0.018726591760299626,0.021618625277161862
2015-01-09,0.31731217918805416,0.4273079049198452,-0.008399440037330844,0.001658374792703151
2015-01-12,0.2261682242990654,0.37992235163616195,-0.16261682242990655,-0.06711037160288408
2015-01-13,0.32742537313432835,0.4209070796460177,0.022388059701492536,0.018805309734513276
2015-01-14,0.3324022346368715,0.4095185390149419,-0.06517690875232775,-0.01383508577753182
2015-01-15,0.4150326797385621,0.43133997785160577,0.03454715219421102,0.013289036544850499
2015-01-16,0.5728245695672406,0.4654122855561704,0.08608655188459749,0.03431101272827892
2015-01-19,0.3479887745556595,0.31754874651810583,-0.2226379794200187,-0.07409470752089137
2015-01-20,0.6287843502561714,0.4599555061179088,0.3008849557522124,0.054505005561735265
2015-01-21,0.7705146036161336,0.5838888888888889,0.3959202596198424,0.06833333333333333
2015-01-22,0.8275862068965517,0.6651785714285714,0.4473438956197577,0.08147321428571429
2015-01-23,0.8069767441860465,0.6151279199110122,0.13581395348837208,0.04171301446051168
2015-01-26,0.8722610722610723,0.7287381878821567,0.3585081585081585,0.1122846025569761
2015-01-27,0.8925081433224755,0.7602892102335929,0.3113075849232201,0.09844271412680757
2015-01-28,0.8674976915974146,0.7617728531855956,0.1819021237303786,0.0443213296398892
2015-01-29,0.8326417704011065,0.7081021087680355,0.10880590133702167,0.038845726970033294
2015-01-30,0.7441217150760719,0.6294444444444445,0.05025357307514984,0.02666666666666667
2015-02-02,0.6367006487488415,0.5838440111420613,0.03475440222428174,0.03676880222841226
2015-02-03,0.7402777777777778,0.6787506971556051,0.13657407407407407,0.054099274958170664
2015-02-04,0.6870653685674548,0.6568080357142857,0.09689383402874363,0.049107142857142856
2015-02-05,0.5962877030162413,0.582122905027933,0.06310904872389791,0.04357541899441341
2015-02-06,0.3902777777777778,0.4505310229178312,-0.09212962962962963,-0.004471771939631079
2015-02-09,0.31970260223048325,0.4086322869955157,-0.09107806691449814,-0.0016816143497757848
2015-02-10,0.362453531598513,0.45296752519596867,0.02973977695167286,0.022396416573348264
2015-02-11,0.4362540565600371,0.5111607142857143,0.09086694483078349,0.05189732142857143
2015-02-12,0.5265588914549654,0.5605131065253764,0.11270207852193996,0.05744562186279978
2015-02-13,0.7099307159353349,0.6536312849162011,0.17829099307159355,0.08212290502793296
2015-02-16,0.8144377602961592,0.7473389355742297,0.33641832484960665,0.1568627450980392
2015-02-17,0.8352561144439317,0.7783361250697934,0.22658052607291185,0.10496929089893914
2015-02-25,0.8051589129433441,0.7747344885410844,0.1906955320128973,0.092230296254891
2015-02-26,0.9004130335016063,0.8561070831009482,0.23038090867370353,0.0736196319018405
2015-02-27,0.9373857404021938,0.8864774624373957,0.286563071297989,0.12242626599888703
2015-03-02,0.9775846294602013,0.9371174179187535,0.5324794144556267,0.22982749026154703
2015-03-03,0.9234275296262534,0.8915461624026696,0.25843208751139474,0.14794215795328142
2015-03-04,0.9541950113378684,0.912707182320442,0.4512471655328798,0.24530386740331492
2015-03-05,0.9224137931034483,0.9033683048039757,0.37840290381125224,0.22418553285477635
2015-03-06,0.8994565217391305,0.8907887479316051,0.16530797101449277,0.09707666850523994
2015-03-09,0.9180253623188406,0.9037932930181418,0.26403985507246375,0.1753710830126443
2015-03-10,0.9272151898734177,0.9122807017543859,0.32640144665461124,0.2450657894736842
2015-03-11,0.903663500678426,0.9048140043763676,0.23835368611488014,0.18599562363238512
2015-03-12,0.8866213151927438,0.9132569558101473,0.14965986394557823,0.10747408619749045
2015-03-13,0.9286363636363636,0.9333697433096668,0.24681818181818183,0.1774986346258875
2015-03-16,0.9807956104252401,0.9714912280701754,0.619570187471422,0.4692982456140351
2015-03-17,0.9899589228662711,0.9917987971569163,0.5645823824737563,0.4100601421541826
2015-03-18,0.9936131386861314,0.9978201634877384,0.7121350364963503,0.5727520435967303
2015-03-19,0.9885163068442812,0.9983561643835617,0.49517684887459806,0.4263013698630137
2015-03-20,0.9908550525834476,0.9978130125751777,0.45496113397347965,0.4127938764352105
2015-03-23,0.9963520291837665,0.9994490358126722,0.7259461924304605,0.656198347107438
2015-03-24,0.9885896850753081,0.9989023051591658,0.3646736649931538,0.34796926454445665
2015-03-25,0.9839596700274977,0.9939857845817387,0.39642529789184233,0.3816293056314926
2015-03-26,0.9672509225092251,0.9972451790633609,0.19511070110701106,0.18567493112947658
2015-03-27,0.970873786407767,0.996130458817026,0.2524271844660194,0.2470978441127695
2015-03-30,0.9626865671641791,0.9972113775794758,0.3306902985074627,0.3151143335192415
2015-03-31,0.9678021465235651,0.9983324068927182,0.18618758749416706,0.18732629238465814
2015-04-01,0.9864359214218896,0.9988992845349477,0.42188961646398504,0.41992294991744633
2015-04-02,0.991553261379634,0.9994487320837927,0.5659314875645237,0.5551267916207276
2015-04-03,0.9882739212007504,0.9994493392070485,0.6060037523452158,0.6018722466960352
2015-04-07,0.9962103268593084,1.0,0.6868782567503553,0.6775986659255142
2015-04-08,0.9805502846299811,1.0,0.24857685009487665,0.233983286908078
2015-04-09,0.9045801526717557,0.9983136593591906,0.17032442748091603,0.16919617762788083
2015-04-10,0.9426660296225514,0.9994369369369369,0.28953655040611564,0.28434684684684686
2015-04-13,0.9608217869087434,0.9994356659142212,0.4414715719063545,0.44300225733634313
2015-04-14,0.9401627573001436,0.9988668555240793,0.3006223073240785,0.31218130311614734
2015-04-15,0.760576923076923,0.9925671812464265,0.040865384615384616,0.0851915380217267
2015-04-16,0.7684918347742555,0.9925501432664756,0.12295869356388088,0.14326647564469913
2015-04-17,0.7881396461023433,0.9954207212364052,0.11812529890004782,0.13795077275329135
2015-04-20,0.5949185043144775,0.9936708860759493,0.02444870565675935,0.10817031070195628
2015-04-21,0.7931034482758621,0.997689196995956,0.18055555555555555,0.1923743500866551
2015-04-22,0.9059500959692899,0.9988432620011567,0.31094049904030713,0.324465008675535
2015-04-23,0.9187890437289764,0.9982688978649741,0.27006246996636235,0.2815926139642239
2015-04-24,0.8592023065833734,0.9982648930017352,0.22200864968765016,0.2238288027761712
