signal,kou_jing,window,leg,reading,start,end,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
equal_weight,1000,full,short_seg,iv_fut_open_both,2022-07-25,2026-04-29,0.1269879981241731,0.6634965647532018,-0.3167506279798632,0.4009084336598257,10.005518763796909,0.5154185022026432,906
equal_weight,1000,full,longflat,i_spot_close,2022-07-25,2026-04-29,0.2938970452084032,1.7293911630520653,-0.1752556379879724,1.6769620000959573,10.005518763796909,0.5676229508196722,906
equal_weight,1000,full,longflat,i5_spot_close_nocarry,2022-07-25,2026-04-29,0.2938970452084032,1.7293911630520653,-0.1752556379879724,1.6769620000959573,10.005518763796909,0.5676229508196722,906
equal_weight,1000,full,longflat,ii_fut_close,2022-07-25,2026-04-29,0.2938970452084032,1.7293911630520653,-0.1752556379879724,1.6769620000959573,10.005518763796909,0.5676229508196722,906
equal_weight,1000,full,longflat,iii_fut_open_entry,2022-07-25,2026-04-29,0.2938970452084032,1.7293911630520653,-0.1752556379879724,1.6769620000959573,10.005518763796909,0.5676229508196722,906
equal_weight,1000,full,longflat,iv_fut_open_both,2022-07-25,2026-04-29,0.2938970452084032,1.7293911630520653,-0.1752556379879724,1.6769620000959573,10.005518763796909,0.5676229508196722,906
equal_weight,1000,2021-2023,symmetric,i_spot_close,2022-07-25,2023-12-29,0.2770444959059883,1.6618212839481332,-0.10879080242273842,2.5465801311902365,16.752136752136753,0.5314285714285715,351
equal_weight,1000,2021-2023,symmetric,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.3067716310884677,1.8420475937354244,-0.10841745408093428,2.8295409967795484,16.752136752136753,0.5371428571428571,351
equal_weight,1000,2021-2023,symmetric,ii_fut_close,2022-07-25,2023-12-29,0.25989005239753354,1.5674442541017346,-0.10891435957764162,2.3861872153989587,16.752136752136753,0.5371428571428571,351
equal_weight,1000,2021-2023,symmetric,iii_fut_open_entry,2022-07-25,2023-12-29,0.2620566182657816,1.580184943198425,-0.10891435957764173,2.406079595766887,16.752136752136753,0.54,351
equal_weight,1000,2021-2023,symmetric,iv_fut_open_both,2022-07-25,2023-12-29,0.26619794168758204,1.6039797232618047,-0.1107810303531157,2.402919893767672,16.752136752136753,0.5428571428571428,351
equal_weight,1000,2021-2023,short_seg,i_spot_close,2022-07-25,2023-12-29,0.16410504449206287,1.3151148207505412,-0.07414190649503816,2.2133912149001103,8.376068376068377,0.489010989010989,351
equal_weight,1000,2021-2023,short_seg,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.1938321796745423,1.5548058800492257,-0.06889967473004444,2.813252463585575,8.376068376068377,0.5,351
equal_weight,1000,2021-2023,short_seg,ii_fut_close,2022-07-25,2023-12-29,0.14695060098360818,1.1897301680406336,-0.07750073502601385,1.896118803702737,8.376068376068377,0.5054945054945055,351
equal_weight,1000,2021-2023,short_seg,iii_fut_open_entry,2022-07-25,2023-12-29,0.1491171668518562,1.2067387426583094,-0.07707055872727164,1.9348136216260574,8.376068376068377,0.5054945054945055,351
equal_weight,1000,2021-2023,short_seg,iv_fut_open_both,2022-07-25,2023-12-29,0.15325849027365668,1.2398733653476501,-0.07582859975086931,2.021117240423521,8.376068376068377,0.5274725274725275,351
equal_weight,1000,2021-2023,longflat,i_spot_close,2022-07-25,2023-12-29,0.11293945141392539,1.0151913680617544,-0.12238358694348328,0.9228316822098115,8.376068376068377,0.55,351
equal_weight,1000,2021-2023,longflat,i5_spot_close_nocarry,2022-07-25,2023-12-29,0.11293945141392539,1.0151913680617544,-0.12238358694348328,0.9228316822098115,8.376068376068377,0.55,351
equal_weight,1000,2021-2023,longflat,ii_fut_close,2022-07-25,2023-12-29,0.11293945141392539,1.0151913680617544,-0.12238358694348328,0.9228316822098115,8.376068376068377,0.55,351
equal_weight,1000,2021-2023,longflat,iii_fut_open_entry,2022-07-25,2023-12-29,0.11293945141392539,1.0151913680617544,-0.12238358694348328,0.9228316822098115,8.376068376068377,0.55,351
equal_weight,1000,2021-2023,longflat,iv_fut_open_both,2022-07-25,2023-12-29,0.11293945141392539,1.0151913680617544,-0.12238358694348328,0.9228316822098115,8.376068376068377,0.55,351
equal_weight,1000,2024-2026,symmetric,i_spot_close,2024-01-02,2026-04-29,0.487110534462305,1.7728663757987928,-0.25943482258268524,1.8775834701490643,22.07207207207207,0.5433212996389891,555
equal_weight,1000,2024-2026,symmetric,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.5493833437688459,1.9983982428791986,-0.2337505908693409,2.350297133905144,22.07207207207207,0.5523465703971119,555
equal_weight,1000,2024-2026,symmetric,ii_fut_close,2024-01-02,2026-04-29,0.5160667418806254,1.73116877954815,-0.3049255324293503,1.6924353227134088,22.07207207207207,0.5505415162454874,555
equal_weight,1000,2024-2026,symmetric,iii_fut_open_entry,2024-01-02,2026-04-29,0.5159114201842329,1.7302676490222335,-0.3085442888964077,1.6720822220677942,22.07207207207207,0.5541516245487365,555
equal_weight,1000,2024-2026,symmetric,iv_fut_open_both,2024-01-02,2026-04-29,0.5132691402202424,1.7231133129671008,-0.3016575398794049,1.7014961417023904,22.07207207207207,0.5505415162454874,555
equal_weight,1000,2024-2026,short_seg,i_spot_close,2024-01-02,2026-04-29,0.07877003804334017,0.4121616052320462,-0.28734283216822154,0.2741326012866232,11.036036036036036,0.4575645756457565,555
equal_weight,1000,2024-2026,short_seg,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.1410428473498809,0.7350497597423724,-0.25478520715952035,0.5535754956981248,11.036036036036036,0.47601476014760147,555
equal_weight,1000,2024-2026,short_seg,ii_fut_close,2024-01-02,2026-04-29,0.1077262454616604,0.481791238212981,-0.31977143102356775,0.3368851467338268,11.036036036036036,0.47232472324723246,555
equal_weight,1000,2024-2026,short_seg,iii_fut_open_entry,2024-01-02,2026-04-29,0.10757092376526795,0.4809097416620954,-0.3252506143431171,0.33073242300409,11.036036036036036,0.4797047970479705,555
equal_weight,1000,2024-2026,short_seg,iv_fut_open_both,2024-01-02,2026-04-29,0.10492864380127745,0.4686325257046554,-0.3167506279798633,0.3312657798675242,11.036036036036036,0.5055350553505535,555
equal_weight,1000,2024-2026,longflat,i_spot_close,2024-01-02,2026-04-29,0.4083404964189649,2.061876858463014,-0.1752556379879726,2.3299706708835717,11.036036036036036,0.577922077922078,555
equal_weight,1000,2024-2026,longflat,i5_spot_close_nocarry,2024-01-02,2026-04-29,0.4083404964189649,2.061876858463014,-0.1752556379879726,2.3299706708835717,11.036036036036036,0.577922077922078,555
