date,n_full,sum_sd,sum_var,ew_ret_full
2019-01-15,3539,90.98495305417295,2.5567805842467446,0.011331699885578856
2019-01-16,3540,88.28664675999357,2.428461215602889,-0.0019400775421392603
2019-01-17,3541,87.89714384701728,2.4075107785790433,-0.009947844940723916
2019-01-18,3538,87.79845670058997,2.4037177988517535,0.0059218546947266025
2019-01-21,3538,87.45977317706738,2.387151450145363,0.005957371923776142
2019-01-22,3538,87.3378080492594,2.378195038796997,-0.009634077271845868
2019-01-23,3536,86.70866738830966,2.3488607121700005,0.0017550774692235093
2019-01-24,3539,86.44429360269608,2.334276290052288,0.00440675165499253
2019-01-25,3538,86.36154055078576,2.3348537038673296,-0.008208735018280209
2019-01-28,3539,86.5561468261129,2.345544833459056,-0.008122123358976064
2019-01-29,3538,86.36482930239352,2.344501305289466,-0.020361956820399596
2019-01-30,3541,86.6676554577889,2.3576486294891046,-0.014958242641464697
2019-01-31,3541,87.37810163255224,2.3988786927702903,-0.018636919048838792
2019-02-01,3541,88.30659072576896,2.4415938496882994,0.027988941457426603
2019-02-11,3544,89.1347788540597,2.482367566460377,0.027304810043097802
2019-02-12,3544,89.21142681054472,2.483453392494863,0.014700608704419638
2019-02-13,3545,88.55489005427141,2.4473351149774456,0.017850641969670372
2019-02-14,3546,87.9748344092718,2.417309020541922,0.005078233720253782
2019-02-15,3546,87.94955644969612,2.417289288625928,-0.0008702106802249104
2019-02-18,3545,88.65958660921706,2.449846956383199,0.033893383651847374
2019-02-19,3545,88.46106127857902,2.4381696208399726,0.004164422018848288
2019-02-20,3540,88.01132527950496,2.417164760777263,0.0029462117854653657
2019-02-21,3545,86.94953957962167,2.364689535058337,-0.0029038187963380713
2019-02-22,3545,87.46264112120207,2.3912515982064972,0.022029435246149642
2019-02-25,3541,90.42008095906701,2.532621604836972,0.05052480358250045
