underlying,theta,exposure,sharpe_full,ann_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
micro｜万得微盘（上界参考·不可执行）,-0.45,0.7963506028022157,1.3169870136847572,0.35459869210592854,9.260345389377648,1.3996022534441224,1.3753103045065587,1.1211544369083783,1.3753103045065587
micro｜万得微盘（上界参考·不可执行）,-0.4,0.7627891821440208,1.2448462401645728,0.3248977348564253,9.100684261974585,1.3794852904874972,1.306612229776491,0.9103191985071591,1.306612229776491
micro｜万得微盘（上界参考·不可执行）,-0.35,0.7344411860540893,1.2945447419713634,0.329920115936159,9.42000651678071,1.4002773886926951,1.3729101301135016,1.0201791207385622,1.3729101301135016
micro｜万得微盘（上界参考·不可执行）,-0.3,0.7047898338220919,1.344745234816368,0.33312152411637436,9.8989898989899,1.4627488743977046,1.4436936060072247,1.0211695049937133,1.4436936060072247
micro｜万得微盘（上界参考·不可执行）,-0.25,0.6679700228087325,1.4766614341678967,0.35251004856832974,11.01661779081134,1.4772093738923802,1.7408585725348724,1.3492575703263907,1.4772093738923802
micro｜万得微盘（上界参考·不可执行）,-0.2,0.6288693385467579,1.5676872550705054,0.35798418784334807,10.377973281199088,1.56089579584868,1.5305965176247711,1.6968044408443077,1.5305965176247711
micro｜万得微盘（上界参考·不可执行）,-0.15,0.5956337569240795,1.6109524270264424,0.35035951429360623,9.739328771586836,1.6709333140065992,1.3383197748969655,1.7297428762248592,1.3383197748969655
micro｜万得微盘（上界参考·不可执行）,-0.1,0.5689149560117303,1.75086567714994,0.36707889998107124,9.8989898989899,1.8867615684361365,1.3801519713191184,1.7554462969877984,1.3801519713191184
micro｜万得微盘（上界参考·不可执行）,-0.05,0.5395894428152492,1.7951408199543557,0.36079570356286944,10.377973281199088,1.9981999341926997,1.4018752309267926,1.6592449344499334,1.4018752309267926
micro｜万得微盘（上界参考·不可执行）,0.0,0.49006190941674815,1.941747126009164,0.35704994723202,10.617464972303683,2.0887518548251087,1.3807576567540143,2.07745930402369,1.3807576567540143
micro｜万得微盘（上界参考·不可执行）,0.05,0.45324209840338875,1.8060309915042891,0.32105020423080294,10.777126099706745,1.896493477833524,1.3086146394978277,2.027681282655148,1.3086146394978277
micro｜万得微盘（上界参考·不可执行）,0.1,0.42196155099380905,1.6455160480126771,0.2831208219283345,10.777126099706745,1.6855397483066348,1.175341427740364,1.9600778814835806,1.175341427740364
micro｜万得微盘（上界参考·不可执行）,0.15,0.3890518084066471,1.69413305386323,0.28042191845138376,10.298142717497555,1.7052027098469713,1.3154698928424817,2.003454855901138,1.3154698928424817
micro｜万得微盘（上界参考·不可执行）,0.2,0.35614206581948515,1.6240817592930443,0.2583451278508019,9.97882046269143,1.7177582349849023,1.3079100538384987,1.6912190584686597,1.3079100538384987
micro｜万得微盘（上界参考·不可执行）,0.25,0.3255131964809384,1.5572850212887068,0.2368136043050906,9.659498207885305,1.7124846336425785,1.0193160165482364,1.6642082152145798,1.0193160165482364
micro｜万得微盘（上界参考·不可执行）,0.3,0.29488432714239166,1.4250822085613428,0.21012800811607218,9.180514825676116,1.6015766044185011,0.7747433710211163,1.574900999836861,0.7747433710211163
micro｜万得微盘（上界参考·不可执行）,0.35,0.260019550342131,1.428183728318965,0.1964294700439385,9.100684261974585,1.5819374629495517,1.0319317418802234,1.4527732683823769,1.0319317418802234
micro｜万得微盘（上界参考·不可执行）,0.4,0.2287390029325513,1.404753845203744,0.17837981035629166,8.462039752362333,1.63779820275779,0.9254786627467128,1.2928524781106538,0.9254786627467128
micro｜万得微盘（上界参考·不可执行）,0.45,0.19876181166503748,1.4240346110737745,0.1715304558334463,8.30237862495927,1.658275323845751,1.1301673677974575,1.1634481431888248,1.1301673677974575
micro｜万得微盘（上界参考·不可执行）,0.5,0.162593678722711,1.1313039978155939,0.11911615735666678,7.983056370153145,1.2776697486732,1.0045098630321805,0.9486631961959147,1.0045098630321805
micro｜万得微盘（上界参考·不可执行）,0.55,0.12512218963831867,0.9927356733454041,0.09477709512295716,7.823395242750082,1.0993816509129921,0.9140252743328965,0.8778271373801729,0.9140252743328965
micro｜万得微盘（上界参考·不可执行）,0.6,0.093841642228739,0.9408605671041533,0.07818488118365559,6.386445096122515,0.8919412669435695,0.6429652659982095,1.3559459755682917,0.6429652659982095
micro｜万得微盘（上界参考·不可执行）,0.65,0.06093189964157706,0.546905044164898,0.038471310116209585,5.428478331704138,0.4588573561134573,0.2841222486188049,1.007281800007193,0.2841222486188049
micro｜万得微盘（上界参考·不可执行）,0.7,0.027696318018898665,0.34142091797246393,0.017413990393516463,2.873900293255132,0.1692897825960958,-0.6898015437559856,1.3933763094385392,-0.6898015437559856
blend｜500+1000（现役部署口径）,-1.0,1.0,0.33649013902278546,0.08624158028276718,0.0,0.3705314031806926,-0.20328986977556907,0.6578700524946351,-0.20328986977556907
blend｜500+1000（现役部署口径）,-0.7,0.9556858911697621,0.28698020036795835,0.0721799141875679,3.9915281850765725,0.3273618149760013,-0.13409091760216235,0.49382906193145065,-0.13409091760216235
blend｜500+1000（现役部署口径）,-0.65,0.9263603779732812,0.27855647263090244,0.06943187461828598,5.109156076898012,0.2820648872310059,0.028868549271158457,0.4555568841849098,0.028868549271158457
blend｜500+1000（现役部署口径）,-0.6,0.8914956011730205,0.292264074324622,0.07198329613835681,6.386445096122515,0.3585914732042683,0.012133104877914995,0.30880821476758996,0.012133104877914995
blend｜500+1000（现役部署口径）,-0.55,0.8582600195503421,0.4395229628181115,0.105239378769981,7.025089605734767,0.4068510412666428,0.3163485412392734,0.6499201662678881,0.3163485412392734
blend｜500+1000（现役部署口径）,-0.5,0.8331704138155751,0.42914737545824694,0.10120182329049295,7.823395242750082,0.4403202092283486,0.35339400518013214,0.4650583523198979,0.35339400518013214
blend｜500+1000（现役部署口径）,-0.45,0.7963506028022157,0.5814176042451747,0.13235111647540537,9.260345389377648,0.6375472750617255,0.4086654884083444,0.5647078209046066,0.4086654884083444
blend｜500+1000（现役部署口径）,-0.4,0.7627891821440208,0.581395898982726,0.12862451857451085,9.100684261974585,0.6727697614105432,0.45441363810147556,0.42446245903666907,0.45441363810147556
blend｜500+1000（现役部署口径）,-0.35,0.7344411860540893,0.6708174379438648,0.14549548208820642,9.42000651678071,0.6883113887126333,0.5735893482659515,0.7212235771245694,0.5735893482659515
blend｜500+1000（现役部署口径）,-0.3,0.7047898338220919,0.6965311455877562,0.1470354554349973,9.8989898989899,0.7563476964740237,0.5308943316652056,0.6718955147878861,0.5308943316652056
blend｜500+1000（现役部署口径）,-0.25,0.6679700228087325,0.8584538970194651,0.17626480184557416,11.01661779081134,0.7980703495099659,0.9854675144678967,0.9888103589888619,0.7980703495099659
blend｜500+1000（现役部署口径）,-0.2,0.6288693385467579,0.9601622055598467,0.18959166367159538,10.377973281199088,0.8933476851726783,0.8019109982193805,1.3325161599723543,0.8019109982193805
blend｜500+1000（现役部署口径）,-0.15,0.5956337569240795,1.0746977903863966,0.2033036904539559,9.739328771586836,1.0249473963762192,0.771276418186731,1.496947835610479,0.771276418186731
blend｜500+1000（现役部署口径）,-0.1,0.5689149560117303,1.2288982541223619,0.22402600719458846,9.8989898989899,1.2390940777025288,0.7878742460560483,1.5773858032778219,0.7878742460560483
blend｜500+1000（现役部署口径）,-0.05,0.5395894428152492,1.3057618242162161,0.22812185914390007,10.377973281199088,1.3633008441429642,0.8686278115269237,1.5139776719703708,0.8686278115269237
blend｜500+1000（现役部署口径）,0.0,0.49006190941674815,1.3854987710550437,0.2254792594352935,10.617464972303683,1.4553333182159889,0.8216308782762838,1.6524735499983556,0.8216308782762838
blend｜500+1000（现役部署口径）,0.05,0.45324209840338875,1.2733981070644367,0.20069451360230184,10.777126099706745,1.2501670988935198,0.7128691874251754,1.7591570870122824,0.7128691874251754
blend｜500+1000（现役部署口径）,0.1,0.42196155099380905,1.0758649330030465,0.16550471551078305,10.777126099706745,1.0819472678163742,0.4820591815364893,1.5076744469067875,0.4820591815364893
blend｜500+1000（现役部署口径）,0.15,0.3890518084066471,1.1418239120933902,0.1699587807966616,10.298142717497555,1.0872463324179769,0.5929705099685335,1.6863465311599888,0.5929705099685335
blend｜500+1000（现役部署口径）,0.2,0.35614206581948515,1.171329431106035,0.16714248242708313,9.97882046269143,1.2210182689572808,0.7369338990382039,1.3804291053673996,0.7369338990382039
blend｜500+1000（现役部署口径）,0.25,0.3255131964809384,1.1627328626791609,0.15935210548199547,9.659498207885305,1.262036352047061,0.5847013543362957,1.3648580585353542,0.5847013543362957
blend｜500+1000（现役部署口径）,0.3,0.29488432714239166,1.1337067387841728,0.14976107275325007,9.180514825676116,1.2136357991748499,0.4882749537658032,1.4263487454174704,0.4882749537658032
blend｜500+1000（现役部署口径）,0.35,0.260019550342131,1.2307888397099316,0.15334272029427673,9.100684261974585,1.2457658697834588,0.8701280557899277,1.4666301896347882,0.8701280557899277
blend｜500+1000（现役部署口径）,0.4,0.2287390029325513,1.1371144481276398,0.1307326427393337,8.462039752362333,1.3649353758500926,0.45658922189234613,1.1039940195121623,0.45658922189234613
blend｜500+1000（现役部署口径）,0.45,0.19876181166503748,1.1849515197901148,0.1292585092829307,8.30237862495927,1.3997232280525431,0.7949029612751655,0.9502728878706584,0.7949029612751655
blend｜500+1000（现役部署口径）,0.5,0.162593678722711,0.9151818107251084,0.08630889374549269,7.983056370153145,1.0553142825776896,0.6887874706779176,0.7793747918801668,0.6887874706779176
blend｜500+1000（现役部署口径）,0.55,0.12512218963831867,0.6781270185040318,0.05750287338777211,7.823395242750082,0.8011343425169299,0.6998090761113148,0.37189699210224303,0.6998090761113148
blend｜500+1000（现役部署口径）,0.6,0.093841642228739,0.6984086614109348,0.05243812681067166,6.386445096122515,0.782608277037958,0.2931307635485907,0.8801793317590261,0.2931307635485907
blend｜500+1000（现役部署口径）,0.65,0.06093189964157706,0.2919081228924429,0.01849368808396794,5.428478331704138,0.40169740755670863,0.03968545058101254,0.255194867885989,0.03968545058101254
blend｜500+1000（现役部署口径）,0.7,0.027696318018898665,0.08995742864249623,0.004214603659284955,2.873900293255132,0.10458917813651332,-0.5210737360586977,0.434317684386977,-0.5210737360586977
