signal,kou_jing,window,leg,pair,sharpe_hi,sharpe_lo,d_ann,d_maxdd,diff_sharpe,ci_lo,ci_hi,p_value,boot_mean,boot_sd,block,n_boot,seed,n_obs,ci_excludes_zero
equal_weight,1000,2021-2023,short_seg,iii_fut_open_entry−i_spot_close,1.2067387426583094,1.3151148207505412,-0.014987877640206676,-0.0029286522322334863,-0.10837607809223182,-0.24883138674382574,0.13619903722391666,0.3153684631536846,-0.06187181021956231,0.09838599931270221,20,10000,0,351,False
equal_weight,1000,2021-2023,longflat,ii_fut_close−i_spot_close,1.0151913680617544,1.0151913680617544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,1000,2021-2023,longflat,iii_fut_open_entry−ii_fut_close,1.0151913680617544,1.0151913680617544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,1000,2021-2023,longflat,iv_fut_open_both−iii_fut_open_entry,1.0151913680617544,1.0151913680617544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,1000,2021-2023,longflat,iii_fut_open_entry−i_spot_close,1.0151913680617544,1.0151913680617544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,10000,0,351,False
equal_weight,1000,2024-2026,symmetric,ii_fut_close−i_spot_close,1.73116877954815,1.7728663757987928,0.02895620741832039,-0.045490709846665034,-0.04169759625064273,-0.28992175511326534,0.20211698069646875,0.7765223477652234,-0.023405389227746536,0.12942418627637206,20,10000,0,555,False
equal_weight,1000,2024-2026,symmetric,iii_fut_open_entry−ii_fut_close,1.7302676490222335,1.73116877954815,-0.0001553216963925408,-0.003618756467057449,-0.0009011305259165603,-0.034373222935805914,0.03655572086428436,0.9548045195480452,0.001540473705955978,0.01793810603164613,20,10000,0,555,False
equal_weight,1000,2024-2026,symmetric,iv_fut_open_both−iii_fut_open_entry,1.7231133129671008,1.7302676490222335,-0.002642279963990468,0.006886749017002813,-0.007154336055132715,-0.0569382211726272,0.03450484097524058,0.7463253674632536,-0.006656143277817142,0.02310274073773141,20,10000,0,555,False
equal_weight,1000,2024-2026,symmetric,iii_fut_open_entry−i_spot_close,1.7302676490222335,1.7728663757987928,0.02880088572192785,-0.04910946631372248,-0.04259872677655929,-0.2877494604895475,0.2071868356568646,0.7632236776322368,-0.021864915521790557,0.1297657693704096,20,10000,0,555,False
equal_weight,1000,2024-2026,short_seg,ii_fut_close−i_spot_close,0.481791238212981,0.4121616052320462,0.028956207418320237,-0.03242859885534621,0.06962963298093477,-0.1554929019685219,0.32326400595438276,0.5897410258974103,0.08838257545287259,0.12368119905005795,20,10000,0,555,False
equal_weight,1000,2024-2026,short_seg,iii_fut_open_entry−ii_fut_close,0.4809097416620954,0.481791238212981,-0.00015532169639245752,-0.00547918331954933,-0.0008814965508855965,-0.045814739878407,0.049918446898632424,0.9667033296670333,0.0025183281296284623,0.023939052383230127,20,10000,0,555,False
equal_weight,1000,2024-2026,short_seg,iv_fut_open_both−iii_fut_open_entry,0.4686325257046554,0.4809097416620954,-0.002642279963990496,0.008499986363253775,-0.012277215957439969,-0.08590472359501618,0.04613261758991871,0.6983301669833016,-0.01226162114815236,0.033209159702617716,20,10000,0,555,False
equal_weight,1000,2024-2026,short_seg,iii_fut_open_entry−i_spot_close,0.4809097416620954,0.4121616052320462,0.02880088572192778,-0.037907782174895543,0.06874813643004918,-0.1550110593758077,0.33035797074251533,0.5905409459054095,0.09090090358250107,0.12429999295589861,20,10000,0,555,False
