date,factor_value_opt,position_opt,factor_value_incumbent,position_incumbent,index_close,index_ret
2019-11-15,-0.2534167094912736,0,0.3191880414268114,1,91822.3003,-0.0162329612297909
2019-11-18,-0.3435629728525579,0,0.3944526758464329,1,92512.2879,0.007514379380016312
2019-11-19,-0.21220309826832529,0,0.47315288305463676,1,94164.8209,0.017862848682180354
2019-11-20,-0.21131596810275638,0,0.5245254292932073,1,93643.071,-0.005540815508523034
2019-11-21,-0.4201756704197055,0,0.5569503029132356,1,93927.5019,0.0030373939786747517
2019-11-22,-0.6316732167075371,0,0.5229263035438401,1,93313.8274,-0.006533491124392499
2019-11-25,-0.8302305531777784,0,0.33308001688654454,1,93197.2149,-0.001249680816328702
2019-11-26,-0.8057767725794801,0,0.17017723975762725,1,93345.3358,0.0015893275368681348
2019-11-27,-0.7454328785563609,0,-0.010216230230801305,0,92956.8067,-0.004162276525872199
2019-11-28,-0.5506699351965632,0,-0.17349193299786014,0,92733.874,-0.0023982396546761153
2019-11-29,-0.6781910248989779,0,-0.3064185125813343,0,92948.8782,0.0023185076900811286
2019-12-02,-0.6349395264400961,0,-0.30909258964662734,0,93143.0272,0.0020887718470601335
2019-12-03,-0.5571096473993031,0,-0.32730575644539794,0,93998.766,0.009187362980618285
2019-12-04,-0.4554898249904386,0,-0.3172874645068401,0,94371.5979,0.003966348877388448
2019-12-05,-0.5017333113047425,0,-0.305156290354927,0,95095.7393,0.007673298069694079
2019-12-06,-0.31686000105651624,0,-0.23687626484840582,0,95597.8026,0.005279556199843327
2019-12-09,-0.369892643691947,0,-0.1752875734326419,0,95718.0881,0.0012582454484157957
2019-12-10,-0.21918563776282868,0,-0.08003013366473281,0,96062.2253,0.0035953204543792694
2019-12-11,-0.2770268679857252,0,-0.07979953483368032,0,95897.1498,-0.0017184226108075684
2019-12-12,-0.31374588081411076,0,-0.11313152299890399,0,95661.5384,-0.0024569176507475143
2019-12-13,-0.28294396153418355,0,-0.16751384533089805,0,96540.5416,0.009188679324019677
2019-12-16,-0.10622680347548735,0,-0.15815372779710937,0,97857.1543,0.013637925354253344
2019-12-17,-0.22911229233086822,0,-0.2335518126846658,0,98877.2899,0.010424742138654297
2019-12-18,-0.1962708571620227,0,-0.25799294802144396,0,99270.8331,0.003980117177544207
2019-12-19,-0.15971535416889954,0,-0.26059491501376514,0,100428.0561,0.011657230667484031
2019-12-20,-0.2891881057514234,0,-0.2340166805276654,0,99748.4405,-0.006767188636244148
2019-12-23,-0.4675964470793654,0,-0.16415563526329552,0,97447.19,-0.02307054113793383
2019-12-24,-0.3433980602184443,0,-0.06399120907181541,0,99189.5722,0.01788027135518222
2019-12-25,-0.23310112005556444,0,0.07163092288714226,1,99378.856,0.0019083034214357752
2019-12-26,-0.25305877690230966,0,0.18561074153926083,1,100399.5814,0.010271052023379967
2019-12-27,-0.3900590071027183,0,0.25325250072879496,1,99857.8658,-0.005395596201161035
2019-12-30,-0.5093191254289108,0,0.22313713937736362,1,100225.7417,0.0036839952171299206
2019-12-31,-0.4959911859712034,0,0.1887866574291622,1,100810.3951,0.005833365661189083
2020-01-02,-0.3893814038736755,0,0.13631923902279666,1,102676.6347,0.018512372639237995
2020-01-03,-0.39788566389733493,0,0.07991833700269019,1,103190.0544,0.005000355743057794
2020-01-06,-0.3277486160804402,0,0.03541229026273627,1,103774.2196,0.00566106107218034
2020-01-07,-0.31709602591482927,0,0.0266231889388572,1,105085.996,0.012640677087780272
2020-01-08,-0.22290695173743816,0,0.010380502840974307,1,103450.6499,-0.015561979352605615
2020-01-09,-0.20762431241940058,0,0.05193396231284879,1,105115.6419,0.016094553312226312
2020-01-10,-0.30404747106005114,0,0.11820304085084858,1,104748.4269,-0.003493438211121247
2020-01-13,-0.14145797543355756,0,0.22160793568473441,1,105381.8236,0.006046837348733458
2020-01-14,-0.16290703640879017,0,0.25644580202238093,1,105712.0309,0.0031334369506963444
2020-01-15,-0.13256286366547007,0,0.3556809035689882,1,104565.4931,-0.010845859172685657
2020-01-16,-0.02103114465230543,1,0.42307435663470017,1,103716.9403,-0.008115036565537914
2020-01-17,0.1807646246894019,1,0.5043561837107189,1,103108.5997,-0.005865392849426332
2020-01-20,0.5018175686926667,1,0.5672844154948329,1,103701.4531,0.0057497958630505774
2020-01-21,0.7264398405528917,1,0.683125764779566,1,102612.161,-0.010504116070095937
2020-01-22,0.7080070741497418,1,0.74291553467678,1,102234.8599,-0.003676962811454687
2020-01-23,0.6739310641705172,1,0.7402355407117869,1,98661.8582,-0.0349489567794673
2020-02-03,0.6547013853897407,1,0.7278382457695367,1,89255.2964,-0.09534142141263657
2020-02-04,0.7604880045069089,1,0.7070931771697796,1,86766.0783,-0.027888743866184895
2020-02-05,0.8009191901796553,1,0.692132162446501,1,89181.5164,0.027838507252205824
2020-02-06,0.7981763728323391,1,0.6820045622106806,1,91070.4245,0.021180488695973887
2020-02-07,0.7542125947534917,1,0.6874093071545092,1,92415.7574,0.014772445691191516
2020-02-10,0.5938222868893205,1,0.6567597329424165,1,94387.1688,0.021331983370186602
2020-02-11,0.5482049700536659,1,0.6117075092311375,1,93857.7401,-0.005609117285018117
2020-02-12,0.6600204815139908,1,0.5625981767172434,1,95277.9671,0.015131698232738522
2020-02-13,0.6194749240532305,1,0.5211835148152362,1,94035.7988,-0.013037309021258436
2020-02-14,0.7081921851691916,1,0.4801344921210431,1,93996.2229,-0.0004208599331855245
2020-02-17,0.786788058991555,1,0.4943295247652963,1,97238.2365,0.03449089229307756
2020-02-18,0.8280963063918504,1,0.5163740163865154,1,99083.6329,0.0189780940751636
2020-02-19,0.7582608689105815,1,0.5250454595765264,1,98842.8163,-0.0024304377317597714
2020-02-20,0.7879310147437095,1,0.5263028043758241,1,100864.9627,0.020458202990316865
2020-02-21,0.830211339459606,1,0.5483016595737752,1,101626.8006,0.007553047952497671
2020-02-24,0.8843157054987982,1,0.561885616248808,1,102339.6571,0.007014453823118716
2020-02-25,0.9006038772323266,1,0.5737758068276786,1,101007.0723,-0.013021196648117295
2020-02-26,0.7498916320325546,1,0.49021620994906634,1,100952.8444,-0.0005368723077027182
2020-02-27,0.7149289057263557,1,0.39123719359658643,1,101504.4702,0.005464192745419982
2020-02-28,0.45317212684576497,1,0.25041082462705433,1,95716.9424,-0.057017467197223004
2020-03-02,0.44907140426653136,1,0.07573967760785594,1,99910.3123,0.04381011130167489
2020-03-03,0.5449008274905551,1,-0.09562606506191725,0,101083.369,0.01174109732014128
2020-03-04,0.45410726342282215,1,-0.2142551939501522,0,102701.2114,0.016005030461539116
2020-03-05,0.4407599752885578,1,-0.3242219468543558,0,105175.7716,0.0240947518171144
2020-03-06,0.33506339797053264,1,-0.4074855018735978,0,105759.5487,0.005550490299421895
2020-03-09,0.1645466645140965,1,-0.49350332381027845,0,103177.1354,-0.024417779120118333
2020-03-10,0.24231252323260496,1,-0.564101410912919,0,105317.8563,0.0207480164253524
2020-03-11,0.18708455154880824,1,-0.6043784569937515,0,105460.6767,0.0013560891288288968
2020-03-12,0.1435762227172351,1,-0.6371722395366798,0,103594.1732,-0.017698573140295326
2020-03-13,0.12571376708897217,1,-0.6439936337045267,0,102576.5779,-0.009822900927404676
2020-03-16,-0.1310413780518969,0,-0.6675052676371068,0,99769.4625,-0.027366046493933704
2020-03-17,-0.21655378808212297,0,-0.7130976287048163,0,99598.2834,-0.0017157464389466748
2020-03-18,-0.15526264644642024,0,-0.7298268428188134,0,98222.5864,-0.013812456932365214
2020-03-19,-0.13040205332369056,0,-0.7330231348759858,0,99112.2797,0.00905792987752152
2020-03-20,-0.2113227579629151,0,-0.7567294939683139,0,101045.3326,0.019503667011303794
2020-03-23,-0.32038667299785356,0,-0.7573486065083107,0,97882.6504,-0.03129963669395652
2020-03-24,-0.3467260323225586,0,-0.7512769334486064,0,100135.6462,0.023017315027669127
2020-03-25,-0.33626217325025864,0,-0.7148402047525952,0,102328.6768,0.021900598670126614
2020-03-26,-0.3871347246709582,0,-0.6869582128657099,0,101014.651,-0.012841227318596604
2020-03-27,-0.42281697662792894,0,-0.6377897339233842,0,100962.8033,-0.0005132691098442832
2020-03-30,-0.544921627633892,0,-0.5890329828261289,0,98587.4494,-0.023527020074332716
2020-03-31,-0.5245502452991928,0,-0.5355318110775243,0,98458.0943,-0.00131208486259915
2020-04-01,-0.5426769034245564,0,-0.4956795242608635,0,97900.2127,-0.0056661832017602665
2020-04-02,-0.4703033520832235,0,-0.4284282153032116,0,99627.2118,0.017640401919167603
2020-04-03,-0.47802945900728255,0,-0.3693392809813604,0,99313.1781,-0.00315208761066621
2020-04-07,-0.3566191520402987,0,-0.24869106834010313,0,102177.4945,0.02884125203521193
2020-04-08,-0.37511969011621416,0,-0.15651604822407622,0,103518.7746,0.013126962121781105
2020-04-09,-0.3892939032086845,0,-0.0711095426291004,0,104330.3189,0.007839585651354897
2020-04-10,-0.45730653984796965,0,-0.01990680759326089,0,101923.1726,-0.023072356390544835
2020-04-13,-0.46947998953290915,0,0.007149364165489477,1,100991.8516,-0.009137480479095794
2020-04-14,-0.43387845435503625,0,0.04373403557341847,1,102649.7473,0.016416133319017367
2020-04-15,-0.4788625015228257,0,0.10240170235008231,1,101393.8924,-0.012234369134194734
2020-04-16,-0.40683686558519006,0,0.15489480433142172,1,101566.683,0.0017041519554090723
2020-04-17,-0.4252226067403831,0,0.20064268622092393,1,101174.4705,-0.00386162556869174
2020-04-20,-0.4305360632653553,0,0.28585372331905934,1,101955.1484,0.007716155035375261
2020-04-21,-0.5290378964843083,0,0.33266763829303125,1,101567.3538,-0.0038035803594593798
2020-04-22,-0.48970794519071914,0,0.3887380574628033,1,102513.8991,0.009319385260975421
2020-04-23,-0.31378551840255337,0,0.4173593783478159,1,102062.5271,-0.0044030322128288946
2020-04-24,-0.34537073770850035,0,0.452028809883828,1,100045.4755,-0.019762900814945694
2020-04-27,-0.2454134534225381,0,0.4808721458025579,1,98887.145,-0.01157803982849781
2020-04-28,-0.1703582505881751,0,0.5209021083343746,1,96083.0016,-0.02835700636316274
2020-04-29,-0.2891728784202579,0,0.5182704066027022,1,95693.4728,-0.004054086503475718
2020-04-30,-0.13079544299792475,0,0.5336866815898504,1,97647.4623,0.02041925580529247
2020-05-06,0.011574657706615466,1,0.5535185070171816,1,99273.0253,0.016647263141420066
2020-05-07,0.03694929885165752,1,0.5560192142639984,1,98930.5421,-0.00344991198731992
2020-05-08,0.18297275323496168,1,0.5130239726925245,1,100080.6499,0.01162540683176938
2020-05-11,0.030127253379839375,1,0.48707041449221994,1,99865.9689,-0.002145079995129029
2020-05-12,0.1553183990383437,1,0.46678578563207074,1,99557.1714,-0.003092119401647331
2020-05-13,0.1853142296729376,1,0.4714578102917601,1,99972.2786,0.004169535897441179
2020-05-14,0.17741124344325468,1,0.49042871678412014,1,99345.3524,-0.006271000409107441
2020-05-15,0.3521821672924571,1,0.5034387014122335,1,99452.0385,0.001073891202986843
2020-05-18,0.31414804171312566,1,0.5249486535525056,1,99243.1764,-0.002100128897810305
2020-05-19,0.34794325664553366,1,0.5322665806146714,1,100446.1412,0.01212138550615749
2020-05-20,0.22973995580060078,1,0.4976007767884294,1,100165.7452,-0.0027915059418927024
2020-05-21,0.21679602586374336,1,0.41970409845967893,1,99865.837,-0.002994119390827499
2020-05-22,0.25266384455367696,1,0.3506740442897992,1,98826.1398,-0.010410939628934357
2020-05-25,0.22916146202604154,1,0.2612063205869452,1,98985.6158,0.001613702612716983
2020-05-26,0.2775025392079876,1,0.21449264643159097,1,100777.7099,0.01810459111171192
2020-05-27,0.2016176271815689,1,0.165801198895285,1,100844.6445,0.0006641806017064766
2020-05-28,0.23518276223343806,1,0.1322489057877031,1,100484.1124,-0.0035751239125048073
2020-05-29,0.42223141622748717,1,0.12235718961469363,1,101091.521,0.0060448222658529005
2020-06-01,0.4289102484108157,1,0.20223345969242015,1,103334.9793,0.022192348851888477
2020-06-02,0.3112646605224003,1,0.1678661172194338,1,104270.8381,0.009056553805299794
2020-06-03,0.2222130912947182,1,0.10040091273628464,1,104603.7004,0.0031922856482728967
2020-06-04,0.24080495084217884,1,0.04822393992835094,1,105356.508,0.007196758786938595
2020-06-05,0.22059960414480165,1,-0.0027551601762648816,0,104905.5563,-0.00428024531716642
2020-06-08,0.18433644545432054,1,-0.11226470842775349,0,104266.6332,-0.006090460053163049
2020-06-09,0.18814774954657087,1,-0.1683829958432501,0,104730.0492,0.004444528280788562
2020-06-10,0.31982953775115863,1,-0.16430824101147828,0,104181.7885,-0.005234989424601544
2020-06-11,0.3970367930401598,1,-0.17088409316687458,0,103771.436,-0.0039388122042077756
2020-06-12,0.3312368796551264,1,-0.18711152612187712,0,103535.3249,-0.0022752995342570914
2020-06-15,0.3512355651345331,1,-0.19707302374724112,0,103428.0631,-0.0010359923060424547
2020-06-16,0.3561925782640527,1,-0.1697247331032626,0,104581.7853,0.011154827475445606
2020-06-17,0.36920168928649355,1,-0.09921717427140757,0,104955.2697,0.00357121843855146
2020-06-18,0.2840557749714009,1,-0.021803629145584973,0,104933.5556,-0.000206889087723372
2020-06-19,0.3551742639834899,1,0.09595272986840761,1,105026.5208,0.0008859434855554849
2020-06-22,0.37278124520678446,1,0.21568856078329873,1,104955.1598,-0.0006794569548380647
2020-06-23,0.5133156549144682,1,0.32768556801219734,1,104681.2668,-0.002609619198540747
2020-06-24,0.5496573092952624,1,0.4166625334344786,1,103977.0073,-0.006727655496809537
2020-06-29,0.5987765380602486,1,0.5240299553713279,1,103155.9155,-0.007896859328052619
2020-06-30,0.6056413351309338,1,0.5821161538028503,1,104559.8381,0.013609714898027203
2020-07-01,0.5895106791864222,1,0.5629138962668919,1,104627.1873,0.0006441211197707464
2020-07-02,0.4312382575816357,1,0.5326525484150834,1,105753.258,0.010762696857855802
2020-07-03,0.2236098964916295,1,0.43282381401021464,1,107042.4583,0.012190643809763202
2020-07-06,-0.0016645389728518756,1,0.23778709085001987,1,110538.4997,0.03266032428180887
2020-07-07,0.14691313088062274,1,0.0837458270020018,1,111202.8925,0.0060105103814793726
2020-07-08,0.20114123660234207,1,0.008494584842729896,1,112988.2499,0.016054954685643663
2020-07-09,0.2249014890252468,1,-0.034375737363812345,0,115661.6642,0.02366099397385213
2020-07-10,0.3529708949585202,1,0.010348026257281873,1,114428.7903,-0.010659313165926276
2020-07-13,0.367216540623441,1,0.1375275377264718,1,118180.6564,0.03278778085623113
2020-07-14,0.3102296379540368,1,0.20466366186905213,1,118279.671,0.000837824082351224
2020-07-15,0.37013833267790985,1,0.26173855718268957,1,115548.8163,-0.023088115454768188
2020-07-16,0.09914584418070006,1,0.1763777249906187,1,111433.3408,-0.03561676901401545
2020-07-17,0.23679177750854935,1,0.06694451734293878,1,111795.8237,0.0032529124353417593
2020-07-20,0.1004908580209318,1,-0.09543289967715292,0,115946.5046,0.03712733412241054
2020-07-21,0.22974756282740183,1,-0.21991776984042227,0,116004.0428,0.0004962478187549024
2020-07-22,0.31783596408701736,1,-0.3401916250426057,0,115881.663,-0.0010549615086345998
2020-07-23,0.32752646570667887,1,-0.34785434802907045,0,115292.6746,-0.005082671276472772
2020-07-24,0.3099203411883087,1,-0.4133824097984453,0,111593.5908,-0.03208429167623794
2020-07-27,0.360785045744505,1,-0.4272376964946226,0,111656.4936,0.0005636775333517363
2020-07-28,0.34275945437897287,1,-0.4540546371306304,0,113432.3841,0.01590494598873904
2020-07-29,0.33910948980563954,1,-0.4196852508387262,0,115284.9446,0.016331848393196235
2020-07-30,0.36019476593342303,1,-0.3555753786200639,0,115399.3982,0.0009927887843212968
2020-07-31,0.3500304659800513,1,-0.21508259194027798,0,116851.3762,0.01258219733073096
2020-08-03,0.329186827513947,1,-0.03879979732834939,0,120126.0109,0.028023929255186708
2020-08-04,0.19344221099746073,1,0.07929370765527391,1,119589.085,-0.004469688920636483
2020-08-05,0.3096558531732718,1,0.1464932160272431,1,121193.7473,0.013418133435839863
2020-08-06,0.19067515520689843,1,0.1347082065304965,1,120884.6847,-0.002550153014370893
2020-08-07,0.11090437281112482,1,0.02954101770809866,1,119086.2715,-0.014877097164650133
2020-08-10,-0.06772059457028265,1,-0.14437488423615932,0,120933.7327,0.015513637102997135
2020-08-11,-0.08748834862826761,1,-0.24563271285426103,0,118623.327,-0.019104724946606977
2020-08-12,-0.356193626180925,0,-0.41034028271106815,0,118650.6969,0.00023072949218483352
2020-08-13,-0.48469694229365623,0,-0.4916156485850826,0,119966.0151,0.011085634002711009
2020-08-14,-0.44239710543613475,0,-0.5149959220099127,0,120851.425,0.007380506047999891
2020-08-17,-0.4649547414308054,0,-0.46847093423974384,0,122619.1574,0.01462731945444573
2020-08-18,-0.5143431438668167,0,-0.4469269856860417,0,123621.0511,0.008170776257511614
2020-08-19,-0.663271184751717,0,-0.42021582855541306,0,122337.3763,-0.010383949890230282
2020-08-20,-0.7442681302306688,0,-0.4416612179596716,0,121604.7987,-0.005988174850207306
2020-08-21,-0.7175339492183187,0,-0.42557527582288834,0,122645.9035,0.008561379247610246
2020-08-24,-0.7029231491018645,0,-0.4340204326881098,0,123476.3896,0.006771413282466332
2020-08-25,-0.7119154491779246,0,-0.4335752726415175,0,125302.8678,0.014792125084940322
2020-08-26,-0.6349313279652424,0,-0.41195225016535264,0,123381.5437,-0.015333440756253869
2020-08-27,-0.45778512244149744,0,-0.33641569480867484,0,126231.493,0.02309866787636894
2020-08-28,-0.3120964383012931,0,-0.3018795039233231,0,126514.6023,0.0022427786701373353
2020-08-31,-0.019849313869400392,1,-0.2779598837961862,0,126379.1521,-0.0010706289830386684
2020-09-01,-0.20384518845321525,0,-0.2259285756334594,0,127685.2912,0.010335083582191595
2020-09-02,-0.15220703190595114,0,-0.17432937330287257,0,129761.9374,0.01626378559725583
2020-09-03,-0.3547706546127397,0,-0.1658716180229491,0,128883.4947,-0.006769648462415789
2020-09-04,-0.5471029552765456,0,-0.1499528306824543,0,130321.5004,0.011157407729726954
2020-09-07,-0.6320742242173825,0,-0.12432641489630913,0,130206.8335,-0.0008798770705376047
2020-09-08,-0.6500968062188461,0,-0.16529627248437126,0,132623.2273,0.01855811814976671
2020-09-09,-0.7616720695729671,0,-0.17179733176613954,0,130368.342,-0.01700218993238145
2020-09-10,-0.6413182800762361,0,-0.16131316730355508,0,123018.6682,-0.05637621593745512
2020-09-11,-0.6142811778064632,0,-0.1554014904208758,0,125293.0921,0.018488445154537958
2020-09-14,-0.38361769907139376,0,-0.11175090418931928,0,128491.6427,0.025528547076219876
2020-09-15,-0.4322680218645667,0,-0.02966087433807642,0,128282.7911,-0.0016254099925208099
2020-09-16,-0.5739728777423853,0,0.043008978884566874,1,127247.0168,-0.008074148458405372
2020-09-17,-0.6266602344590303,0,0.1045164778583942,1,128087.6319,0.006606167446119526
2020-09-18,-0.5892854085696432,0,0.1152393479536447,1,129775.0471,0.013173912070740812
2020-09-21,-0.6018818839817363,0,0.0423586760020725,1,129465.1406,-0.0023880284147475006
2020-09-22,-0.6182415370447082,0,-0.03720540623136861,0,127242.777,-0.017165729629617377
2020-09-23,-0.6022737233926829,0,-0.08845551780898096,0,128273.924,0.00810377629529424
2020-09-24,-0.5448920037808097,0,-0.17049973837571736,0,124483.0762,-0.02955275461909157
2020-09-25,-0.5443568397207214,0,-0.2024876308603522,0,123694.3231,-0.00633622757468455
2020-09-28,-0.5623568080198306,0,-0.2278957893472847,0,121133.4664,-0.02070310613955728
2020-09-29,-0.4659432664489632,0,-0.23295337470891536,0,122002.1691,0.00717145084523052
2020-09-30,-0.468267384682047,0,-0.2614807032824748,0,121616.5076,-0.0031611036331976594
2020-10-09,-0.38754749639068126,0,-0.2063163611768482,0,125269.8969,0.030040241839669468
2020-10-12,-0.314211384651936,0,-0.10928522619294542,0,128938.8248,0.029288184877559242
2020-10-13,-0.12771724167433615,0,0.08677562921493207,1,129226.9983,0.002234962979125843
2020-10-14,-0.11991226449631548,0,0.29881616652140874,1,128453.6515,-0.005984405814369209
2020-10-15,-0.0035859093327200234,1,0.5067634216403765,1,128616.5629,0.0012682504397314442
2020-10-16,0.0019033327781993528,1,0.6452504550177792,1,129319.8954,0.005468444220102731
2020-10-19,-0.14657557995757473,0,0.6845798603774937,1,128938.993,-0.0029454276839756544
2020-10-20,-0.026533160221610508,1,0.6509847812666273,1,130388.8115,0.011244220745542766
2020-10-21,-0.14928425025999942,0,0.5346375856011993,1,129027.5367,-0.010440119703062134
2020-10-22,-0.06771512657706641,1,0.4434268585518463,1,129151.8663,0.0009635896582995684
2020-10-23,-0.21480316493259333,0,0.2998412776406215,1,127863.8114,-0.009973180697273376
2020-10-26,-0.1711836279668673,0,0.28662713243540694,1,128159.6357,0.0023135889409284793
2020-10-27,-0.1406120279014848,0,0.3116516038459781,1,127834.3559,-0.002538083057300744
2020-10-28,-0.20048702399183765,0,0.3713608110805384,1,127901.6455,0.0005263811870155344
2020-10-29,-0.1575470161236619,0,0.35234554502185694,1,128167.5114,0.002078674585934026
2020-10-30,-0.24876929699426428,0,0.39563175903412573,1,123963.1583,-0.032803579113575676
2020-11-02,-0.2583754580623281,0,0.34740854281158906,1,124494.6723,0.00428767713963607
2020-11-03,-0.2880706423193136,0,0.284871256481098,1,127330.8199,0.022781276881998824
2020-11-04,-0.3371749489408101,0,0.18795569415985253,1,126806.6652,-0.004116479422748176
2020-11-05,-0.37322142274638953,0,0.1035321862410589,1,129009.583,0.017372255602854603
2020-11-06,-0.4375035876741172,0,-0.047625788746947714,0,127611.4104,-0.010837742185400345
2020-11-09,-0.36335548049186933,0,-0.1695027486899111,0,130150.9731,0.01990074940822062
2020-11-10,-0.3405296991547827,0,-0.35881250566768863,0,129351.3919,-0.006143489986706885
2020-11-11,-0.43927262569106484,0,-0.5238614781934268,0,128528.5362,-0.00636139811032066
2020-11-12,-0.1933041322607132,0,-0.6275513064934429,0,129252.3017,0.005631165820435102
2020-11-13,-0.09191784812844173,1,-0.6229984912508904,0,129209.9099,-0.00032797713806587137
2020-11-16,-0.4217521832998071,0,-0.6380513364036335,0,130249.0506,0.008042267816796844
2020-11-17,-0.6104327595648794,0,-0.6477032450732697,0,129634.9166,-0.004715074675561648
2020-11-18,-0.6662117232974394,0,-0.6292210342884637,0,130889.9112,0.009680992073087813
2020-11-19,-0.510254495656123,0,-0.6079499239467326,0,131125.1693,0.0017973738223455715
2020-11-20,-0.4803001325577702,0,-0.5757787987164039,0,131529.5635,0.003084031861760872
2020-11-23,-0.4877373176784021,0,-0.5754080911481485,0,131380.3828,-0.0011341990046215278
2020-11-24,-0.4398139067448252,0,-0.5518555220750284,0,131351.2697,-0.00022159396539667142
2020-11-25,-0.5050875988407866,0,-0.5391922167060428,0,130023.0386,-0.010112053755046424
2020-11-26,-0.5853096841302016,0,-0.5589617658479206,0,129642.9066,-0.0029235741918740565
2020-11-27,-0.5745631373069031,0,-0.6202739652775973,0,129312.3937,-0.002549409826329785
2020-11-30,-0.5755238442966734,0,-0.6350386118735203,0,129259.7362,-0.00040721154789047365
2020-12-01,-0.4960359081347375,0,-0.6245679612459132,0,130835.8676,0.012193521713221633
2020-12-02,-0.511074164441769,0,-0.5862003962634195,0,131028.7489,0.0014742234185329828
2020-12-03,-0.5415636356249387,0,-0.5371452022639126,0,131050.1807,0.00016356563105368593
2020-12-04,-0.4829478168585781,0,-0.44337677747902615,0,131459.6814,0.003124762574249651
2020-12-07,-0.43121197638681524,0,-0.3453854931339703,0,130559.259,-0.0068494186994126904
2020-12-08,-0.46073767987033465,0,-0.22538430420462602,0,130224.3579,-0.0025651271504230078
2020-12-09,-0.48605179703253987,0,-0.06927774734600736,0,127632.6273,-0.01990204169015919
2020-12-10,-0.295295340040504,0,0.08983697989222103,1,127836.5015,0.0015973517454968
2020-12-11,-0.2534252852179986,0,0.17910536959129458,1,125236.4538,-0.020338852123546247
2020-12-14,0.011646546341658057,1,0.3153244533281166,1,126116.1823,0.007024540166275406
2020-12-15,-0.060297099961207315,1,0.44893394254963137,1,125067.5215,-0.008315037617500076
2020-12-16,0.06388826458484895,1,0.5380975079621171,1,122763.259,-0.018424147791239243
2020-12-17,0.055051466818698463,1,0.5918383876224389,1,123857.7759,0.008915671585421059
2020-12-18,0.11095037900282916,1,0.6451810625283885,1,122802.5816,-0.008519402938834686
2020-12-21,0.1047665936437804,1,0.6685476511678516,1,123326.5034,0.0042663744782380775
2020-12-22,0.06217214609104636,1,0.6627268891551189,1,120449.9097,-0.02332502439212103
2020-12-23,0.04346251191364682,1,0.6458151234970316,1,120306.595,-0.0011898282062390297
2020-12-24,-0.024347995925222896,1,0.6444081703483406,1,117201.1063,-0.025813121051260768
2020-12-25,-0.11372123458992962,0,0.6436697581471458,1,118809.0838,0.01371981503215558
2020-12-28,-0.15748720263224983,0,0.5979497640490613,1,116585.394,-0.018716496490649548
2020-12-29,-0.060745886059338186,1,0.5471457186035528,1,116901.0019,0.0027070963966548955
2020-12-30,0.07427026821605509,1,0.49494440229765974,1,117126.0027,0.0019247123321703974
2020-12-31,0.195558680860494,1,0.4598866459210777,1,118514.9197,0.011858314703674155
2021-01-04,0.47200325179944397,1,0.44609148363847106,1,119528.5536,0.008552795737159835
2021-01-05,0.4700955566001739,1,0.4458721774352828,1,118263.0818,-0.010587192448047844
2021-01-06,0.49490113499741367,1,0.4331750726343301,1,115767.8322,-0.021099142369888746
2021-01-07,0.6602668548874672,1,0.43155790787619264,1,110903.5443,-0.042017612384729564
2021-01-08,0.6258991572001094,1,0.3945361945456005,1,110897.6853,-5.282969121478409e-05
2021-01-11,0.5963717294136044,1,0.3661723682372021,1,106916.1649,-0.03590264656317399
2021-01-12,0.7506002415215157,1,0.3262129288778803,1,107309.0354,0.003674565958921683
2021-01-13,0.7816702278957189,1,0.28632732833700314,1,104363.5494,-0.02744862992217323
2021-01-14,0.761372681830845,1,0.23101323365272658,1,105316.207,0.009128259871161504
2021-01-15,0.6502979261943607,1,0.1953313682907055,1,108385.2294,0.02914102669876817
2021-01-18,0.6548752200452462,1,0.1728936749159297,1,110602.1824,0.02045438305821401
2021-01-19,0.6111535742224556,1,0.11423245154063996,1,112430.1211,0.016527148563751926
2021-01-20,0.6779540576574936,1,0.09292808307184244,1,112721.7459,0.0025938315919860067
2021-01-21,0.7538619925235569,1,0.10829190003256654,1,113367.3759,0.005727643719897424
2021-01-22,0.8463585977443364,1,0.1802967463521281,1,111646.0215,-0.015183860315496567
2021-01-25,0.8607781855995503,1,0.2504668599988461,1,108702.6837,-0.026363123024495838
2021-01-26,0.8119312351538628,1,0.35969867989913135,1,108342.7196,-0.0033114555018111114
2021-01-27,0.7633316267370973,1,0.4362290188060064,1,108420.9896,0.0007224297146035674
2021-01-28,0.6688112456997789,1,0.45247950916483565,1,108633.7151,0.001962032451325202
2021-01-29,0.6054359463918446,1,0.3888645306455685,1,106369.553,-0.020842167626466512
2021-02-01,0.4932526616393836,1,0.25076319029142785,1,105702.5649,-0.006270479485797953
2021-02-02,0.43799704777566834,1,0.10710916473446153,1,105258.6228,-0.0041999179529843556
2021-02-03,0.33581244221645784,1,-0.043071289527563686,0,103338.9883,-0.018237313475471417
2021-02-04,0.3030406394606368,1,-0.19272361556803883,0,100859.3419,-0.023995264912033187
2021-02-05,0.20708318892792826,1,-0.3013904334515924,0,100175.4377,-0.0067807719851878945
2021-02-08,0.21518682738212436,1,-0.38491179824646526,0,99413.4383,-0.007606649069824889
2021-02-09,0.16592066618297682,1,-0.45782867108146724,0,101053.4305,0.016496685237372022
2021-02-10,0.19937277695972486,1,-0.4719242441055811,0,101749.8154,0.0068912544240642415
2021-02-18,-0.017971231642441854,1,-0.5043816539665462,0,105754.1689,0.03935489695247152
2021-02-19,-0.10051349370984544,0,-0.5458832372402538,0,109977.4753,0.03993512921456088
