date,N1,share_000300,share_000905,share_000852,N2,n_market
2019-10-17,0.10849056603773585,0.13559322033898305,0.12298387096774194,0.10261569416498995,-0.02279343777261711,3604
2019-10-18,0.10876803551609324,0.13220338983050847,0.11895161290322581,0.1056338028169014,-0.019910681970444863,3604
2019-10-21,0.10432852386237514,0.13220338983050847,0.11491935483870967,0.10160965794768612,-0.02393888343731057,3604
2019-10-22,0.1048834628190899,0.13220338983050847,0.11290322580645161,0.1056338028169014,-0.02293487551883197,3604
2019-10-23,0.10457697642163662,0.13220338983050847,0.11088709677419355,0.10663983903420524,-0.023439921926309087,3605
2019-10-24,0.10396451344607707,0.13220338983050847,0.11088709677419355,0.10261569416498995,-0.02545199436091672,3607
2019-10-25,0.10396451344607707,0.13898305084745763,0.11491935483870967,0.09959758551307847,-0.03172458067156356,3607
2019-10-28,0.10146936512337122,0.13898305084745763,0.0967741935483871,0.09859154929577464,-0.041300179425376754,3607
2019-10-29,0.09617516629711752,0.12837837837837837,0.07862903225806452,0.09356136820925554,-0.04228317814471835,3608
2019-10-30,0.09562084257206209,0.13175675675675674,0.07459677419354839,0.09456740442655935,-0.04717466744670287,3608
2019-10-31,0.09614851759490163,0.13513513513513514,0.07862903225806452,0.09557344064386318,-0.048033898684171294,3609
2019-11-01,0.09728381374722839,0.14864864864864866,0.07862903225806452,0.09456740442655935,-0.062050430306336724,3608
2019-11-04,0.10005543237250554,0.14864864864864866,0.08064516129032258,0.09758551307847083,-0.05953331146425195,3608
2019-11-05,0.10113604876697146,0.15488215488215487,0.08870967741935484,0.1006036217303823,-0.06022550530728629,3609
2019-11-06,0.10362981435300637,0.16161616161616163,0.08870967741935484,0.10160965794768612,-0.06645649393264115,3609
2019-11-07,0.10307564422277639,0.16161616161616163,0.08064516129032258,0.096579476861167,-0.07300384254041684,3609
2019-11-08,0.10113604876697146,0.15824915824915825,0.07661290322580645,0.09456740442655935,-0.07265900442297535,3609
2019-11-11,0.09504017733444167,0.15151515151515152,0.06854838709677419,0.08651911468812877,-0.07398140062270003,3609
2019-11-12,0.09282349681352176,0.1447811447811448,0.06854838709677419,0.08651911468812877,-0.0672473938886933,3609
2019-11-13,0.09116098642283181,0.1447811447811448,0.06854838709677419,0.08350100603621731,-0.06875644821464905,3609
2019-11-14,0.09032973122748685,0.15151515151515152,0.07258064516129033,0.08249496981891348,-0.07397734402504962,3609
2019-11-15,0.08947368421052632,0.15488215488215487,0.07258064516129033,0.0763819095477387,-0.08040087752764036,3610
2019-11-18,0.09058171745152355,0.16161616161616163,0.07459677419354839,0.0763819095477387,-0.08612681974551809,3610
2019-11-19,0.09194129050124619,0.16498316498316498,0.08669354838709678,0.07630522088353414,-0.08348378034784952,3611
2019-11-20,0.09194129050124619,0.16498316498316498,0.08669354838709678,0.0783132530120482,-0.0824797642835925,3611
2019-11-21,0.09249515369703683,0.16835016835016836,0.08669354838709678,0.08132530120481928,-0.08434074355421034,3611
2019-11-22,0.09249515369703683,0.16835016835016836,0.08669354838709678,0.08333333333333333,-0.0833367274899533,3611
2019-11-25,0.08997785160575858,0.1717171717171717,0.08266129032258064,0.08124373119358075,-0.08976466095909102,3612
2019-11-26,0.08773872128425131,0.16778523489932887,0.08266129032258064,0.07723169508525576,-0.08783874219541066,3613
2019-11-27,0.0858250276854928,0.17114093959731544,0.0846774193548387,0.07221664994984955,-0.09269390494497132,3612
2019-11-28,0.08527131782945736,0.17114093959731544,0.08266129032258064,0.07221664994984955,-0.09370196946110035,3612
2019-11-29,0.0850180005538632,0.17114093959731544,0.08064516129032258,0.07021063189568706,-0.09571304300431062,3611
2019-12-02,0.08307947936859596,0.16778523489932887,0.08064516129032258,0.06720160481444333,-0.09386185184694591,3611
2019-12-03,0.08031016338964275,0.15771812080536912,0.07661290322580645,0.06720160481444333,-0.08581086678524423,3611
2019-12-04,0.07698698421489893,0.13758389261744966,0.07661290322580645,0.0641925777331996,-0.06718115213794663,3611
2019-12-05,0.07310994184436444,0.12416107382550336,0.07459677419354839,0.06318956870611836,-0.05526790237566999,3611
2019-12-06,0.0739202657807309,0.1174496644295302,0.0744466800804829,0.06619859578736209,-0.04712702649560771,3612
2019-12-09,0.0752628666297731,0.12080536912751678,0.08249496981891348,0.07021063189568706,-0.044452568270216514,3614
2019-12-10,0.07634854771784233,0.12080536912751678,0.08651911468812877,0.0712136409227683,-0.041938991322068256,3615
2019-12-11,0.07607192254495158,0.12416107382550336,0.08853118712273642,0.07422266800401203,-0.04278414626212913,3615
2019-12-12,0.07413554633471646,0.1174496644295302,0.08853118712273642,0.07522567703109329,-0.03557123235261535,3615
2019-12-13,0.07575338678462815,0.12080536912751678,0.0925553319919517,0.07923771313941826,-0.03490884656183181,3617
2019-12-16,0.08158185840707964,0.13087248322147652,0.1006036217303823,0.08425275827482448,-0.03844429321887313,3616
2019-12-17,0.08432402543544373,0.1174496644295302,0.10663983903420524,0.09027081243731194,-0.01899433869377161,3617
2019-12-18,0.08155930329001936,0.11409395973154363,0.09456740442655935,0.08625877632898696,-0.02368086935377048,3617
2019-12-19,0.08294166436273155,0.11073825503355705,0.0925553319919517,0.08826479438314945,-0.020328191846006483,3617
2019-12-20,0.0840475532209013,0.11073825503355705,0.09456740442655935,0.08726178535606821,-0.019823660142243266,3617
2019-12-23,0.08568269762299613,0.10738255033557047,0.096579476861167,0.09027081243731194,-0.013957405686330998,3618
2019-12-24,0.08872305140961857,0.11409395973154363,0.1006036217303823,0.09327983951855567,-0.017152229107074646,3618
2019-12-25,0.09314538419016032,0.11073825503355705,0.10462776659959759,0.09729187562688064,-0.009778433920317936,3618
2019-12-26,0.09729132117191819,0.11409395973154363,0.10663983903420524,0.10230692076228685,-0.009620579833297588,3618
2019-12-27,0.09894969596462133,0.12416107382550336,0.10865191146881288,0.10330992978936811,-0.018180153196412863,3618
2019-12-30,0.10364842454394693,0.14429530201342283,0.11066398390342053,0.10932798395185557,-0.03429931808578479,3618
2019-12-31,0.10751796572692095,0.14383561643835616,0.12704918032786885,0.10927835051546392,-0.02567185101668977,3618
2020-01-02,0.11605415860735009,0.1678082191780822,0.13319672131147542,0.11855670103092783,-0.04193150800688056,3619
2020-01-03,0.1224095053882288,0.17465753424657535,0.14754098360655737,0.12164948453608247,-0.040062300175255416,3619
2020-01-06,0.13069908814589665,0.18493150684931506,0.16393442622950818,0.13195876288659794,-0.036984912291261995,3619
2020-01-07,0.1384742951907131,0.18835616438356165,0.17418032786885246,0.13917525773195877,-0.031678371583156034,3618
2020-01-08,0.1397790055248619,0.18835616438356165,0.18237704918032788,0.14212152420185376,-0.02610687769247083,3620
2020-01-09,0.1464088397790055,0.1952054794520548,0.1864754098360656,0.15036045314109167,-0.026787547963476155,3620
2020-01-10,0.15327257663628832,0.21232876712328766,0.18609406952965235,0.1596292481977343,-0.03946710825959435,3621
2020-01-13,0.1615575807787904,0.2226027397260274,0.18813905930470348,0.17507723995880536,-0.040994590094272976,3621
2020-01-14,0.16293841480254073,0.2226027397260274,0.18404907975460122,0.17507723995880536,-0.04303957986932411,3621
2020-01-15,0.1656086116478057,0.22945205479452055,0.18200408997955012,0.1791967044284243,-0.04885165759053334,3623
2020-01-16,0.16445916114790288,0.2328767123287671,0.17346938775510204,0.17816683831101957,-0.05705859929570631,3624
2020-01-17,0.1661147902869757,0.23972602739726026,0.17551020408163265,0.18022657054582905,-0.061857640083529425,3624
2020-01-20,0.17406896551724138,0.2534246575342466,0.18979591836734694,0.19155509783728114,-0.06274914943193255,3625
2020-01-21,0.17793103448275863,0.2568493150684932,0.2,0.19876416065911431,-0.057467234738936,3625
2020-01-22,0.18262068965517242,0.2636986301369863,0.20612244897959184,0.2070030895983522,-0.05713586084801428,3625
2020-01-23,0.18444995864350702,0.2636986301369863,0.20570264765784113,0.2070030895983522,-0.05734576150888965,3627
2020-02-03,0.18577728776185226,0.2627986348122867,0.20977596741344195,0.2070030895983522,-0.05440910630638962,3628
2020-02-04,0.18655276935794984,0.2593856655290102,0.21138211382113822,0.2090628218331617,-0.049163197701860256,3629
2020-02-05,0.18898071625344354,0.25510204081632654,0.21341463414634146,0.21112255406797117,-0.04283344670917022,3630
2020-02-06,0.19691545028917654,0.2687074829931973,0.21951219512195122,0.21936148300720906,-0.04927064392861716,3631
2020-02-07,0.1968612334801762,0.25510204081632654,0.2129817444219067,0.21936148300720906,-0.03893042710176864,3632
2020-02-10,0.19768722466960353,0.24829931972789115,0.2231237322515213,0.2203913491246138,-0.026541779039823604,3632
2020-02-11,0.19570602807597026,0.23469387755102042,0.22267206477732793,0.2203913491246138,-0.013162170600049566,3633
2020-02-12,0.19510181618051733,0.23809523809523808,0.22267206477732793,0.2222222222222222,-0.015648094595463014,3634
2020-02-13,0.1936726272352132,0.24149659863945577,0.21862348178137653,0.22199383350462487,-0.021187940996455074,3635
2020-02-14,0.18811881188118812,0.22108843537414966,0.2165991902834008,0.21685508735868447,-0.004361296553107019,3636
2020-02-17,0.19224422442244224,0.22108843537414966,0.22469635627530365,0.22713257965056527,0.0048260325887848066,3636
2020-02-18,0.18669232884245257,0.21428571428571427,0.23076923076923078,0.22381930184804927,0.013008552022925751,3637
2020-02-19,0.18449271377508936,0.20748299319727892,0.23076923076923078,0.22279260780287474,0.019297926088773842,3637
2020-02-20,0.18641737695903218,0.2108843537414966,0.23279352226720648,0.22484599589322382,0.01793540533871854,3637
2020-02-21,0.19081660709375858,0.22448979591836735,0.23684210526315788,0.22895277207392198,0.008407642750172584,3637
2020-02-24,0.20181468243057465,0.23469387755102042,0.24493927125506074,0.24743326488706366,0.011492390520041779,3637
2020-02-25,0.205607476635514,0.22789115646258504,0.2505050505050505,0.25770020533880905,0.026211471459344743,3638
2020-02-26,0.2080241824677109,0.22789115646258504,0.24848484848484848,0.25846153846153846,0.025582037010608433,3639
2020-02-27,0.20719978015938445,0.2108843537414966,0.24848484848484848,0.2605128205128205,0.04361448075733787,3639
2020-02-28,0.20686813186813185,0.21428571428571427,0.24848484848484848,0.26256410256410256,0.04123876123876127,3640
2020-03-02,0.21456043956043955,0.23809523809523808,0.25252525252525254,0.26871794871794874,0.022526362526362587,3640
2020-03-03,0.2215815485996705,0.23809523809523808,0.2545454545454545,0.27151639344262296,0.02493568589880063,3642
2020-03-04,0.22460186710598573,0.24149659863945577,0.25252525252525254,0.2786885245901639,0.024110289918252426,3642
2020-03-05,0.21822673620642327,0.24829931972789115,0.23434343434343435,0.27049180327868855,0.004118299083170296,3643
2020-03-06,0.21603074389239638,0.24829931972789115,0.21818181818181817,0.27151639344262296,-0.0034502139156705747,3643
2020-03-09,0.21630524293164974,0.24829931972789115,0.21818181818181817,0.27151639344262296,-0.0034502139156705747,3643
2020-03-10,0.221185510428101,0.24745762711864408,0.2202020202020202,0.2797131147540984,0.002499940359415226,3644
2020-03-11,0.22420417124039518,0.24067796610169492,0.2222222222222222,0.2838114754098361,0.012338882714334226,3644
2020-03-12,0.2261251372118551,0.24067796610169492,0.2222222222222222,0.2858606557377049,0.01336347287826864,3644
2020-03-13,0.22667398463227223,0.23389830508474577,0.2202020202020202,0.2858606557377049,0.01913303288511678,3644
2020-03-16,0.2231064763995609,0.2271186440677966,0.2080808080808081,0.2827868852459016,0.018315202595558244,3644
2020-03-17,0.21761800219538968,0.22033898305084745,0.2080808080808081,0.27049180327868855,0.018947322628900864,3644
2020-03-18,0.21591220850480108,0.22033898305084745,0.20404040404040405,0.2661207778915046,0.014741607915106897,3645
2020-03-19,0.21344307270233195,0.21694915254237288,0.20202020202020202,0.263050153531218,0.015586025233337159,3645
2020-03-20,0.20795610425240055,0.2135593220338983,0.1898989898989899,0.2569089048106448,0.009844625320919065,3645
2020-03-23,0.17580910586944598,0.18305084745762712,0.14545454545454545,0.2067553735926305,-0.006945887934039163,3646
2020-03-24,0.13737318343844254,0.12542372881355932,0.10505050505050505,0.14212678936605316,-0.0018350816052802033,3647
2020-03-25,0.13216342199067727,0.12203389830508475,0.10303030303030303,0.13394683026584867,-0.0035453316570089044,3647
2020-03-26,0.12582236842105263,0.11864406779661017,0.09494949494949495,0.12678936605316973,-0.007774637295277831,3648
2020-03-27,0.12609649122807018,0.11864406779661017,0.09696969696969697,0.12678936605316973,-0.006764536285176828,3648
2020-03-30,0.12198464912280702,0.10847457627118644,0.09292929292929293,0.12474437627811862,0.0003622583325193357,3648
2020-03-31,0.11756645656344204,0.1016949152542373,0.08484848484848485,0.1205311542390194,0.0009949042895148336,3649
2020-04-01,0.11041095890410958,0.08813559322033898,0.07474747474747474,0.11122448979591837,0.004850389051357568,3650
2020-04-02,0.0988499452354874,0.05405405405405406,0.06666666666666667,0.09795918367346938,0.028258871116013967,3652
2020-04-03,0.0887185104052574,0.05067567567567568,0.06262626262626263,0.08163265306122448,0.021453782168067877,3652
2020-04-07,0.08677799069258144,0.05405405405405406,0.06868686868686869,0.08163265306122448,0.02110570681999252,3653
2020-04-08,0.07881773399014778,0.05067567567567568,0.06464646464646465,0.0663265306122449,0.014810821953679089,3654
2020-04-09,0.0755336617405583,0.05405405405405406,0.06868686868686869,0.061224489795918366,0.010901625187339475,3654
2020-04-10,0.07140902872777018,0.05067567567567568,0.06653225806451613,0.061224489795918366,0.013202698254541574,3655
2020-04-13,0.06892778993435449,0.05067567567567568,0.06653225806451613,0.05714285714285714,0.011161881928010951,3656
2020-04-14,0.07056892778993436,0.06418918918918919,0.06854838709677419,0.05918367346938776,-0.0003231589061082202,3656
2020-04-15,0.07166301969365427,0.06418918918918919,0.06653225806451613,0.06224489795918367,0.00019938882266071212,3656
2020-04-16,0.0763129102844639,0.06418918918918919,0.07862903225806452,0.0673469387755102,0.008798796327598182,3656
2020-04-17,0.07685995623632386,0.06418918918918919,0.08064516129032258,0.0673469387755102,0.009806860843727214,3656
2020-04-20,0.08096280087527352,0.057432432432432436,0.08266129032258064,0.07551020408163266,0.021653314769674213,3656
2020-04-21,0.08315098468271334,0.060810810810810814,0.08064516129032258,0.07747196738022426,0.018247753524462604,3656
2020-04-22,0.08939311098961181,0.06756756756756757,0.08266129032258064,0.0845213849287169,0.0160237700580812,3658
2020-04-23,0.0904618748291883,0.07094594594594594,0.08249496981891348,0.08757637474541752,0.014089726336219549,3659
2020-04-24,0.0904618748291883,0.0777027027027027,0.08249496981891348,0.08757637474541752,0.007332969579462792,3659
2020-04-27,0.09374145941514075,0.0777027027027027,0.08651911468812877,0.09063136456211812,0.010872536922420753,3659
2020-04-28,0.09508196721311475,0.08783783783783784,0.09456740442655935,0.09053916581892167,0.0047154472849026685,3660
2020-04-29,0.09669489210598198,0.08783783783783784,0.0925553319919517,0.09146341463414634,0.00417153547521118,3661
2020-04-30,0.09754098360655737,0.08783783783783784,0.09456740442655935,0.09247967479674797,0.005685701773815818,3660
2020-05-06,0.10163934426229508,0.08783783783783784,0.10462776659959759,0.09552845528455285,0.012240273104237379,3660
2020-05-07,0.10516252390057361,0.0945945945945946,0.11267605633802817,0.10050761421319797,0.01199724068101847,3661
2020-05-08,0.10622610595303113,0.09797297297297297,0.11267605633802817,0.10253807106598985,0.009634090729036038,3662
2020-05-11,0.10892710892710893,0.10135135135135136,0.11871227364185111,0.10456852791878173,0.010289049428965066,3663
2020-05-12,0.11056511056511056,0.10472972972972973,0.12474849094567404,0.10355329949238579,0.009421165489300179,3663
2020-05-13,0.11657111657111657,0.11148648648648649,0.13883299798792756,0.11065989847715736,0.013259961746055982,3663
2020-05-14,0.12012012012012012,0.11148648648648649,0.14285714285714285,0.11472081218274112,0.01730249103345549,3663
2020-05-15,0.11899563318777293,0.10810810810810811,0.14285714285714285,0.11472081218274112,0.020680869411833863,3664
2020-05-18,0.1189631650750341,0.10810810810810811,0.14285714285714285,0.116751269035533,0.021696097838229816,3665
2020-05-19,0.12111292962356793,0.11148648648648649,0.13883299798792756,0.12081218274111676,0.018336103878035664,3666
2020-05-20,0.12220403709765412,0.11486486486486487,0.13480885311871227,0.12385786802030457,0.01446849570464355,3666
2020-05-21,0.12084015275504638,0.11824324324324324,0.13682092555331993,0.1218274111675127,0.011080925117173082,3666
2020-05-22,0.11753476956640306,0.11486486486486487,0.13682092555331993,0.11967545638945233,0.013383326106521251,3667
2020-05-25,0.11447260834014718,0.1111111111111111,0.13682092555331993,0.11651469098277609,0.015556697156936916,3669
2020-05-26,0.1111716621253406,0.10774410774410774,0.14285714285714285,0.11740890688259109,0.02238891712575923,3670
2020-05-27,0.11147451621695285,0.10774410774410774,0.1448692152917505,0.1194331983805668,0.024407099092050924,3669
2020-05-28,0.11171662125340599,0.10437710437710437,0.1448692152917505,0.12335692618806876,0.02973596636280526,3670
2020-05-29,0.11601307189542484,0.10437710437710437,0.14688128772635814,0.13144590495449948,0.03478649196332442,3672
2020-06-01,0.1219047619047619,0.10774410774410774,0.15492957746478872,0.13521695257315844,0.03732915727486584,3675
2020-06-02,0.12680272108843538,0.10774410774410774,0.158953722334004,0.1432896064581231,0.04337755665195582,3675
2020-06-03,0.1292517006802721,0.10774410774410774,0.16498993963782696,0.14631685166498487,0.04790928790729816,3675
2020-06-04,0.13142857142857142,0.1111111111111111,0.16700201207243462,0.14833501513622604,0.04655740249321921,3675
2020-06-05,0.13306122448979593,0.11784511784511785,0.16498993963782696,0.15237134207870837,0.04083552301314981,3675
2020-06-08,0.13360544217687076,0.1111111111111111,0.158953722334004,0.15640766902119072,0.046569584566486244,3675
2020-06-09,0.13520130576713818,0.11447811447811448,0.15694164989939638,0.1574167507568113,0.042701085849989356,3676
2020-06-10,0.13764961915125137,0.10437710437710437,0.16096579476861167,0.15640766902119072,0.054309627517796805,3676
2020-06-11,0.13928182807399347,0.10774410774410774,0.16096579476861167,0.1574167507568113,0.05144716501860376,3676
2020-06-12,0.1395538628944505,0.11447811447811448,0.15694164989939638,0.15438950554994954,0.041187463246558476,3676
2020-06-15,0.14468316562415012,0.11784511784511785,0.15492957746478872,0.16246215943491424,0.04085075060473363,3677
2020-06-16,0.14169159641011694,0.11784511784511785,0.1488933601609658,0.1574167507568113,0.0353099376137707,3677
2020-06-17,0.14468316562415012,0.12121212121212122,0.158953722334004,0.16145307769929365,0.03899127880452763,3677
2020-06-18,0.1474027740005439,0.12457912457912458,0.16700201207243462,0.16448032290615539,0.041162042910170435,3677
2020-06-19,0.15229806907805277,0.13468013468013468,0.17303822937625754,0.16851664984863773,0.036097304932312946,3677
2020-06-22,0.15551930396954866,0.13804713804713806,0.18309859154929578,0.17036290322580644,0.03868360934041307,3678
2020-06-23,0.1612289287656335,0.15151515151515152,0.18712273641851107,0.17641129032258066,0.03025186185539433,3678
2020-06-24,0.16557911908646003,0.16498316498316498,0.1891348088531187,0.1822759315206445,0.02072220520371662,3678
2020-06-29,0.16825224245718945,0.16498316498316498,0.19114688128772636,0.18529707955689828,0.023238815439147326,3679
2020-06-30,0.17228260869565218,0.1917808219178082,0.21414141414141413,0.19027921406411583,0.010429492184956757,3680
2020-07-01,0.17164584464964694,0.20205479452054795,0.21616161616161617,0.18821096173733196,0.00013149442892609886,3682
2020-07-02,0.17680608365019013,0.22602739726027396,0.23434343434343435,0.1892450879007239,-0.014233136138194852,3682
2020-07-03,0.18142313959804454,0.2568493150684932,0.2404040404040404,0.19027921406411583,-0.04150768783441505,3682
2020-07-06,0.2085256584306272,0.378839590443686,0.28888888888888886,0.2171664943123061,-0.12581189884308852,3683
2020-07-07,0.22333785617367707,0.39590443686006827,0.30303030303030304,0.2326783867631851,-0.12805009196332418,3685
2020-07-08,0.24877916440586,0.42517006802721086,0.34949494949494947,0.2647362978283351,-0.11805444436556861,3686
2020-07-09,0.27753662506782417,0.46598639455782315,0.37575757575757573,0.296794208893485,-0.1297105022322928,3686
2020-07-10,0.29110146500271294,0.46938775510204084,0.39595959595959596,0.31747673216132366,-0.11266959104158103,3686
2020-07-13,0.32664134563212155,0.5,0.44242424242424244,0.3609100310237849,-0.09833286327598634,3686
2020-07-14,0.34129137276180144,0.5034013605442177,0.4444444444444444,0.37745604963805585,-0.09245111350296753,3686
2020-07-15,0.3477081638188229,0.511864406779661,0.45252525252525255,0.38016528925619836,-0.09551913588893557,3687
2020-07-16,0.3471657173854082,0.5084745762711864,0.45252525252525255,0.38016528925619836,-0.09212930538046094,3687
2020-07-17,0.34635204773528616,0.5084745762711864,0.45454545454545453,0.37706611570247933,-0.09266879114721949,3687
2020-07-20,0.3556701030927835,0.5254237288135594,0.45656565656565656,0.3884297520661157,-0.10292602449767324,3686
2020-07-21,0.35956580732700133,0.5288135593220339,0.4666666666666667,0.3925619834710744,-0.09919923425316335,3685
2020-07-22,0.3640803038524145,0.535593220338983,0.4686868686868687,0.39834881320949433,-0.10207537939080152,3686
2020-07-23,0.36686550976138826,0.535593220338983,0.4686868686868687,0.4041237113402062,-0.0991879303254456,3688
2020-07-24,0.36839251829764164,0.535593220338983,0.4727272727272727,0.407826982492276,-0.09531609272920871,3689
2020-07-27,0.3711032800216861,0.535593220338983,0.4727272727272727,0.41091658084449023,-0.09377129355310154,3689
2020-07-28,0.37137435619409054,0.535593220338983,0.4686868686868687,0.41091658084449023,-0.09579149557330358,3689
2020-07-29,0.37442427526415606,0.535593220338983,0.46774193548387094,0.411946446961895,-0.09574902911610006,3691
2020-07-30,0.3790040376850606,0.535593220338983,0.4717741935483871,0.4129763130792997,-0.09321796702513963,3715
2020-07-31,0.38498789346246975,0.535593220338983,0.4737903225806452,0.4212152420185376,-0.08809043803939165,3717
2020-08-03,0.4011299435028249,0.535593220338983,0.48185483870967744,0.44490216271884653,-0.07221471962472104,3717
2020-08-04,0.40667025282409897,0.535593220338983,0.48893360160965793,0.451081359423275,-0.06558573982251659,3718
2020-08-05,0.40698924731182795,0.4915254237288136,0.4819277108433735,0.4537037037037037,-0.023709716455274976,3720
2020-08-06,0.3931738779897877,0.4440677966101695,0.4598393574297189,0.43884892086330934,0.005276342536344625,3721
2020-08-07,0.3906501880709296,0.43389830508474575,0.45582329317269077,0.4322381930184805,0.010132438010839906,3722
2020-08-10,0.34184359043267937,0.37966101694915255,0.3795180722891566,0.3655030800821355,-0.00715044076350646,3721
2020-08-11,0.30583176565439396,0.3593220338983051,0.3373493975903614,0.3275154004106776,-0.026889634897785564,3721
2020-08-12,0.29285330467490595,0.3220338983050847,0.3232931726907631,0.3162217659137577,-0.0022764290028243206,3722
2020-08-13,0.2959978511952726,0.3220338983050847,0.3273092369477912,0.31794871794871793,0.0005950791431698632,3723
2020-08-14,0.299140708915145,0.3254237288135593,0.3293172690763052,0.3230769230769231,0.0007733672630548805,3724
2020-08-17,0.2996777658431794,0.3220338983050847,0.3293172690763052,0.3230769230769231,0.004163197771529459,3724
2020-08-18,0.2995169082125604,0.30847457627118646,0.3232931726907631,0.3282051282051282,0.01727457417675915,3726
2020-08-19,0.2977467811158798,0.30847457627118646,0.3172690763052209,0.32274590163934425,0.011532912701096132,3728
2020-08-20,0.28962188254223653,0.3050847457627119,0.30120481927710846,0.3125,0.001767663875842318,3729
2020-08-21,0.29023605150214593,0.30847457627118646,0.30522088353413657,0.3125,0.00038586549588182084,3728
2020-08-24,0.2956008583690987,0.3254237288135593,0.3132530120481928,0.3176229508196721,-0.009985747379626875,3728
2020-08-25,0.30042918454935624,0.3288135593220339,0.3152610441767068,0.32274590163934425,-0.009810086414008323,3728
2020-08-26,0.30069742489270385,0.3254237288135593,0.3132530120481928,0.32172131147540983,-0.007936567051757992,3728
2020-08-27,0.3049892703862661,0.3288135593220339,0.3112449799196787,0.3237704918032787,-0.011305823460555142,3728
2020-08-28,0.3049892703862661,0.3254237288135593,0.321285140562249,0.3206967213114754,-0.004432797876697092,3728
2020-08-31,0.2862124463519313,0.30847457627118646,0.30522088353413657,0.29713114754098363,-0.007298560733626336,3728
2020-09-01,0.28513948497854075,0.3050847457627119,0.3072289156626506,0.29405737704918034,-0.004441599406796393,3728
2020-09-02,0.2756032171581769,0.3016949152542373,0.28112449799196787,0.27942681678607983,-0.02141925786521348,3730
2020-09-03,0.265005359056806,0.28716216216216217,0.26305220883534136,0.26278118609406953,-0.024245464697456698,3732
2020-09-04,0.2553590568060021,0.25675675675675674,0.2570281124497992,0.23721881390593047,-0.009633293578891922,3732
2020-09-07,0.24638457418318158,0.24324324324324326,0.22690763052208834,0.2229038854805726,-0.018337485241912782,3734
2020-09-08,0.25415104445634706,0.24324324324324326,0.22690763052208834,0.22188139059304704,-0.01884873268567555,3734
2020-09-09,0.25488621151271756,0.24324324324324326,0.23092369477911648,0.22063329928498468,-0.017464746211192678,3735
2020-09-10,0.24846050870147254,0.24662162162162163,0.22289156626506024,0.21348314606741572,-0.02843426545538366,3735
2020-09-11,0.24685408299866132,0.24662162162162163,0.22088353413654618,0.21144024514811033,-0.030459731979293386,3735
2020-09-14,0.24123159303882197,0.22635135135135134,0.21887550200803213,0.20735444330949948,-0.013236378692585538,3735
2020-09-15,0.22644539614561027,0.20945945945945946,0.20481927710843373,0.18571428571428572,-0.014192678048099733,3736
2020-09-16,0.21654175588865096,0.20608108108108109,0.19076305220883535,0.17448979591836736,-0.02345465701747973,3736
2020-09-17,0.21327267861921329,0.20270270270270271,0.18473895582329317,0.17329255861365953,-0.023686945484226368,3737
2020-09-18,0.2097939523682098,0.20608108108108109,0.18473895582329317,0.17023445463812437,-0.028594375850372333,3737
2020-09-21,0.20149852823120148,0.19932432432432431,0.17269076305220885,0.1580020387359837,-0.03397792343022804,3737
2020-09-22,0.1956114530371956,0.19594594594594594,0.1646586345381526,0.15494393476044852,-0.0361446612966454,3737
2020-09-23,0.194005887075194,0.19594594594594594,0.16265060240963855,0.1559633027522936,-0.03663899336497989,3737
2020-09-24,0.19074371321562333,0.19256756756756757,0.1606425702811245,0.15274949083503056,-0.035871537009490057,3738
2020-09-25,0.18325307651150347,0.16216216216216217,0.1465863453815261,0.14765784114052954,-0.015040068901134351,3738
2020-09-28,0.17495987158908508,0.15202702702702703,0.142570281124498,0.1395112016293279,-0.010986285650114086,3738
2020-09-29,0.16608718908799144,0.12837837837837837,0.13855421686746988,0.12830957230142567,0.005053516206069392,3739
2020-09-30,0.15030756886868146,0.09797297297297297,0.11646586345381527,0.11507128309572301,0.017795600301796166,3739
2020-10-09,0.14549344744584114,0.10472972972972973,0.10441767068273092,0.1120162932790224,0.003487252251146933,3739
2020-10-12,0.14995990376904572,0.11824324324324324,0.11044176706827309,0.11608961303462322,-0.004977553191795089,3741
2020-10-13,0.152900294039027,0.13175675675675674,0.1144578313253012,0.12219959266802444,-0.013428044760093932,3741
2020-10-14,0.12399786210582577,0.125,0.11244979919678715,0.09664292980671414,-0.020453635498249356,3742
2020-10-15,0.12202937249666222,0.13175675675675674,0.11044176706827309,0.09460834181078331,-0.029231702317228547,3745
2020-10-16,0.12576769025367157,0.14527027027027026,0.11244979919678715,0.09664292980671414,-0.040723905768519614,3745
2020-10-19,0.12843791722296397,0.14864864864864866,0.1144578313253012,0.09969481180061038,-0.04157232708569286,3745
2020-10-20,0.12550066755674233,0.14864864864864866,0.10240963855421686,0.10071210579857579,-0.04708777647225233,3745
2020-10-21,0.12443257676902536,0.15202702702702703,0.10240963855421686,0.09969481180061038,-0.05097480184961341,3745
2020-10-22,0.12493326214628937,0.14864864864864866,0.10441767068273092,0.09867751780264497,-0.04710105440596071,3746
2020-10-23,0.12249799839871897,0.14527027027027026,0.09819639278557114,0.09867751780264497,-0.046833314976162194,3747
2020-10-26,0.1232986389111289,0.15202702702702703,0.09619238476953908,0.09664292980671414,-0.05560936973890042,3747
2020-10-27,0.12276487856952228,0.15202702702702703,0.09418837675350701,0.0935910478128179,-0.05813731474386458,3747
2020-10-28,0.12620064034151549,0.1554054054054054,0.09619238476953908,0.09552845528455285,-0.059544985378359436,3748
