family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
T1,T1_lb20zw60,40,blend,0.0899339619040348,68,0.053113553113553105,0.26862348178137657
T1,T1_lb20zw250,5,500,0.061504326158165055,552,0.028160769898228497,0.06710414442301227
T1,T1_lb20zw250,5,1000,0.05812158964687131,552,0.022187790568104646,0.06623827058144202
T1,T1_lb20zw250,5,blend,0.05997207791120924,552,0.027641598695526067,0.06620735935256072
T1,T1_lb20zw250,10,500,0.09021487098416396,275,0.05105954054256885,0.09652818469471464
T1,T1_lb20zw250,10,1000,0.08909797168889311,275,0.04166797060534787,0.12787413570842612
T1,T1_lb20zw250,10,blend,0.09055802169787895,275,0.039901964819925896,0.11440290636352983
T1,T1_lb20zw250,20,500,0.10146991762655569,137,0.08799089529783259,0.1547711781888997
T1,T1_lb20zw250,20,1000,0.08653036362692478,137,0.028540372362411737,0.19690847127555988
T1,T1_lb20zw250,20,blend,0.09415887338798631,137,0.05199774218615087,0.18809639727361246
T1,T1_lb20zw250,40,500,-0.11077487659265566,68,-0.195184647008438,0.10303643724696357
T1,T1_lb20zw250,40,1000,-0.0871765057776742,68,-0.23661535038287057,0.1453441295546559
T1,T1_lb20zw250,40,blend,-0.09572996057145389,68,-0.20500525817867385,0.10404858299595142
T2,T2_lb5zw60,5,500,0.08307102532168936,552,0.02668598699911093,0.07683219569827118
T2,T2_lb5zw60,5,1000,0.07210535061312481,552,0.028508756632363564,0.07282415949762784
T2,T2_lb5zw60,5,blend,0.07868148781017695,552,0.029239263541304177,0.07707121857276028
T2,T2_lb5zw60,10,500,0.049965234601733015,275,0.010818364090770909,0.17155162311027775
T2,T2_lb5zw60,10,1000,0.042779616224800025,275,-6.885518140887514e-05,0.16626333059885154
T2,T2_lb5zw60,10,blend,0.047078985254473814,275,0.001000425282823068,0.16852513770069144
T2,T2_lb5zw60,20,500,0.14273263241911494,137,0.05943368821250902,0.1497078870496592
T2,T2_lb5zw60,20,1000,0.1396663753645631,137,0.04548949914367424,0.16019961051606624
T2,T2_lb5zw60,20,blend,0.1447441343833643,137,0.05478562518956409,0.16346153846153846
T2,T2_lb5zw60,40,500,0.20719929762949957,68,0.3412698412698412,0.14493927125506073
T2,T2_lb5zw60,40,1000,0.18483032408291022,68,0.29609279609279604,0.15242914979757086
T2,T2_lb5zw60,40,blend,0.19570943237775312,68,0.31807081807081805,0.1402834008097166
