family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F2,F2_lb5zw60,20,1000,-0.0825852572366108,160,-0.041706862177632004,0.0648824859351175
F2,F2_lb5zw60,20,blend,-0.08442224305636939,160,-0.03427873175123803,0.06356801093643198
F2,F2_lb5zw250,3,500,0.017431290375549007,1077,0.05474610672880441,-0.036058476452037226
F2,F2_lb5zw250,3,1000,0.011581902240440667,1077,0.03875744046691411,-0.049707160893850556
F2,F2_lb5zw250,3,blend,0.015647796715612106,1077,0.046722786789662164,-0.04459504190939509
F2,F2_lb5zw250,5,500,-0.013200311788810037,645,-0.024222177853313143,0.011813337758068226
F2,F2_lb5zw250,5,1000,-0.03965173744448553,645,-0.031202976396281452,0.004040962191996969
F2,F2_lb5zw250,5,blend,-0.02728702145538115,645,-0.026664361647731425,0.010998570831500564
F2,F2_lb5zw250,10,500,-0.011466089034043867,322,-0.003739568571878444,-0.08154762845537449
F2,F2_lb5zw250,10,1000,-0.015843262816792922,322,0.016135254290662884,-0.08070680090404767
F2,F2_lb5zw250,10,blend,-0.011964622457978252,322,0.0160998267989293,-0.08706674463814384
F2,F2_lb5zw250,20,500,-0.08271416852220789,160,-0.0965335391343495,-0.004837267995162732
F2,F2_lb5zw250,20,1000,-0.06606117426461972,160,-0.07711106823589943,0.01106787948893212
F2,F2_lb5zw250,20,blend,-0.07494140396109224,160,-0.08849443694128241,0.001261895998738104
F2,F2_lb20zw60,3,500,0.024317454033118455,1077,0.05219547539819979,0.013844288756852112
F2,F2_lb20zw60,3,1000,0.014347370211375525,1077,0.03862507776568436,-0.02380167468846839
F2,F2_lb20zw60,3,blend,0.019713979365427525,1077,0.046007363272654284,-0.006289330461657822
F2,F2_lb20zw60,5,500,0.019264004894172022,645,0.005626518755874147,0.03982457074071001
F2,F2_lb20zw60,5,1000,0.0015209766520625596,645,-0.004406157322412089,0.019546579465995025
F2,F2_lb20zw60,5,blend,0.012610632034198384,645,-0.00029802920881036673,0.032234167615010495
F2,F2_lb20zw60,10,500,0.0343468681982941,322,-0.0007597228782868839,0.030383588057719964
F2,F2_lb20zw60,10,1000,0.008861997717241691,322,-0.0015037002046921744,-0.0064610959207219735
F2,F2_lb20zw60,10,blend,0.023814406106333546,322,0.003113682884585105,0.0060438431508906135
F2,F2_lb20zw60,20,500,-0.011543419664830658,160,-0.17322657405620945,0.10576265839423733
F2,F2_lb20zw60,20,1000,-0.03341732098910114,160,-0.20535082641970548,0.08675534991324464
F2,F2_lb20zw60,20,blend,-0.01472225477557717,160,-0.20100971123544928,0.09004153740995846
F2,F2_lb20zw250,3,500,-0.011610566011695012,1077,0.016233132067222798,-0.014650750541391994
