date,R1,R2,R3,R4,n_U,n_300,n_1000
2021-01-14,-0.011857707509881422,-0.0002071502413244804,0.01975451588316389,0.025536917562724012,1012.0,279.0,625.0
2021-01-15,-0.013820335636722606,-0.00021409193294658912,0.014630665417018173,0.028736917562724014,1013.0,279.0,625.0
2021-01-18,-0.018756169792694965,-0.0002674050070585628,0.009694831261045814,0.028736917562724014,1013.0,279.0,625.0
2021-01-19,-0.02277227722772277,-0.00035049209780117926,0.002517501486713477,0.04718755932963979,1010.0,279.0,623.0
2021-01-20,-0.023762376237623763,-0.0003771783686074129,-0.0037623762376237622,0.061150520374877025,1010.0,279.0,623.0
2021-01-21,-0.020792079207920793,-0.00038856801587095667,-0.007107868681605003,0.07425625801849071,1010.0,279.0,623.0
2021-01-22,-0.019801980198019802,-0.0003564881173622137,-0.0071704012506513815,0.0817986733173395,1010.0,279.0,623.0
2021-01-25,-0.02178217821782178,-0.00041310248024023705,-0.00915059927045336,0.12443546948802477,1010.0,279.0,623.0
2021-01-26,-0.01881188118811881,-0.00034427164617324593,-0.0124960917144346,0.14202653021240305,1010.0,279.0,622.0
2021-01-27,-0.007920792079207921,-0.00027750937969549895,0.005763418447107869,0.12755707683619727,1010.0,279.0,622.0
2021-01-28,-0.0019801980198019802,-7.316022923047898e-05,0.010638098510166474,0.1179107745853934,1010.0,279.0,622.0
2021-01-29,0.0029702970297029703,-7.352364406281489e-05,0.016900645288409438,0.08354366190690224,1010.0,279.0,622.0
2021-02-01,-0.01881188118811881,-0.0006363341460818009,-0.006895297275507093,0.07948010121923164,1010.0,280.0,621.0
2021-02-02,-0.005940594059405941,-0.0005624167162434443,0.0020037952156685378,0.06175115207373272,1010.0,280.0,620.0
2021-02-03,-0.01782178217821782,-0.0008252145206330701,-0.011863490221911962,0.07626728110599078,1010.0,280.0,620.0
2021-02-04,-0.019782393669634024,-0.0008745253232878456,-0.012831053053943855,0.05841013824884792,1011.0,280.0,620.0
2021-02-05,-0.020750988142292492,-0.0008562270266385294,-0.004862209592143535,0.07072693811824246,1012.0,280.0,621.0
2021-02-08,-0.011881188118811881,-0.0005664180413572785,0.0010156372780135148,0.0633770416379112,1010.0,280.0,621.0
2021-02-09,-0.009891196834817012,-0.0005047554862340352,2.9438085817908022e-05,0.059818557648139634,1011.0,280.0,622.0
2021-02-10,-0.008893280632411068,-0.0004055822182122748,0.00894616436263353,0.057504012841091495,1012.0,280.0,623.0
2021-02-18,-0.01678183613030602,-0.0010899721919282986,-0.004924128620424599,0.07411717495987159,1013.0,280.0,623.0
2021-02-19,-0.008893280632411068,-0.0009865017987054053,0.004927055004311539,0.07214056040422599,1012.0,280.0,622.0
2021-02-22,-0.017786561264822136,-0.001321315539471368,0.0009696085278728291,0.086437758383096,1012.0,280.0,622.0
2021-02-23,-0.014822134387351778,-0.0013661235511404364,0.007950142840370994,0.07322002756086357,1012.0,280.0,622.0
2021-02-24,-0.022727272727272728,-0.0019526034854505118,0.0010351035103510348,0.0971520440973817,1012.0,280.0,622.0
2021-02-25,-0.023692003948667325,-0.0019817893813472167,-0.0028999247407465317,0.09518833256775379,1013.0,280.0,622.0
2021-02-26,-0.018756169792694965,-0.0014709013334601516,0.0010458104053248374,0.11661690399632522,1013.0,280.0,622.0
2021-03-01,0.020750988142292492,0.000492600376653647,0.04253316636011427,0.08089113458888378,1012.0,280.0,622.0
2021-03-02,0.024727992087042534,0.0004540632833752976,0.043539873275161345,0.08354612376351507,1011.0,280.0,621.0
2021-03-03,0.02178217821782178,8.968341354121164e-05,0.0297029702970297,0.0783410138248848,1010.0,280.0,620.0
2021-03-04,0.019782393669634024,7.029575132369785e-05,0.021762591689436006,0.07479296066252589,1011.0,280.0,621.0
2021-03-05,0.019762845849802372,6.397240508288034e-05,0.016792548820099402,0.09461122613296526,1012.0,280.0,621.0
2021-03-08,0.03066271018793274,0.0006377938066732163,0.04947459137605155,0.10602714515757992,1011.0,280.0,621.0
2021-03-09,0.03066271018793274,0.0007107959858745787,0.03660330424733868,0.10280653324131583,1011.0,280.0,621.0
2021-03-10,0.03861386138613861,0.0011308930362584745,0.05643564356435643,0.09751806579904987,1010.0,281.0,621.0
2021-03-11,0.033663366336633666,0.0009800553338773993,0.05344576000626769,0.10201087672850012,1010.0,281.0,621.0
2021-03-12,0.04261645193260654,0.0017461597701048772,0.06336744007489903,0.09390999885202618,1009.0,281.0,620.0
2021-03-15,0.04365079365079365,0.0014046039941937184,0.055531981769605526,0.10357654120122572,1008.0,281.0,619.0
2021-03-16,0.04861111111111111,0.002005212301043819,0.058502307945928124,0.09388348788943252,1008.0,281.0,619.0
2021-03-17,0.04658077304261645,0.002136790514079527,0.055474053675027515,0.08845712317759155,1009.0,281.0,620.0
2021-03-18,0.04895104895104895,0.002391917244335295,0.06573288508135497,0.07442903752039151,1001.0,280.0,613.0
2021-03-19,0.05094905094905095,0.0028350514861468115,0.059842331581462016,0.08506069094304387,1001.0,280.0,612.0
2021-03-22,0.05,0.0027307431016970665,0.06778656126482213,0.057154547580079484,1000.0,280.0,611.0
2021-03-23,0.06626506024096386,0.0036266664498807765,0.08108719462831564,0.025469924812030073,996.0,280.0,608.0
2021-03-24,0.07358870967741936,0.003750301332920633,0.09631598240469208,0.053295417518291435,992.0,279.0,605.0
2021-03-25,0.08088978766430738,0.0040660797925191824,0.1045817916129747,0.06773837499109878,989.0,279.0,604.0
2021-03-26,0.07763023493360573,0.0037213431040785594,0.0963864047263007,0.0895518815708379,979.0,279.0,599.0
2021-03-29,0.06365503080082136,0.002849873349514144,0.04290404265852886,0.072511084728515,974.0,277.0,596.0
2021-03-30,0.09670781893004116,0.005395153982769963,0.07197982684299863,0.0996450565785881,972.0,277.0,595.0
2021-03-31,0.13415892672858618,0.012514088040091478,0.1123767485107644,0.1534265589519119,969.0,277.0,593.0
2021-04-01,0.14167528438469493,0.01319197170016186,0.1218928907150609,0.14796318057187624,967.0,276.0,592.0
2021-04-02,0.14477766287487073,0.01402142113898848,0.12501481702506836,0.11897767332549941,967.0,276.0,592.0
2021-04-06,0.14818652849740932,0.013646192203258582,0.11752381830947659,0.10761848805327065,965.0,276.0,592.0
2021-04-07,0.15838509316770186,0.01487079606995437,0.12772238297976912,0.10952015943584237,966.0,275.0,593.0
2021-04-08,0.1628630705394191,0.016402999004593712,0.12424920915328047,0.08797297297297296,964.0,275.0,592.0
2021-04-09,0.17012448132780084,0.018302431193221193,0.13646111499116717,0.05292043538249272,964.0,275.0,593.0
2021-04-12,0.18652849740932642,0.02123953068755203,0.14391204547671987,0.03194993412384717,965.0,276.0,594.0
2021-04-13,0.1923474663908997,0.025408827143478342,0.14869667274010606,0.01692442369419317,967.0,276.0,596.0
2021-04-14,0.19175257731958764,0.025745448425602124,0.14314146620847654,0.03372352285395766,970.0,276.0,598.0
2021-04-15,0.20781893004115226,0.03334437046327922,0.1612381569985358,0.049666110183639395,972.0,276.0,599.0
2021-04-16,0.2191358024691358,0.03673203442998151,0.17018475351808685,0.05495874767123951,972.0,276.0,599.0
2021-04-19,0.2166324435318275,0.03799413570074765,0.16568339258277656,0.0647826086956522,974.0,276.0,600.0
2021-04-20,0.22974358974358974,0.04135261884015809,0.17974358974358973,0.06731884057971016,975.0,276.0,600.0
2021-04-21,0.22153846153846155,0.03750229729757312,0.15527340129749767,0.0697826086956522,975.0,276.0,600.0
2021-04-22,0.2292732855680655,0.03890525041150157,0.15568457589064616,0.06933492488364804,977.0,276.0,601.0
2021-04-23,0.23493360572012256,0.042514430310866866,0.15404381805581518,0.07666378253659242,979.0,276.0,603.0
2021-04-26,0.22629969418960244,0.048577986319816704,0.14866945925599673,0.08369265780332971,981.0,276.0,605.0
2021-04-27,0.24032586558044808,0.04975280556112619,0.17667083477962672,0.02247814541874274,982.0,277.0,605.0
2021-04-28,0.24211597151576805,0.052068337277477984,0.1454081525857269,-0.0462164921528124,983.0,278.0,606.0
2021-04-29,0.21341463414634146,0.04412318278004444,0.07925570741775528,-0.04496699181017624,984.0,278.0,607.0
2021-04-30,0.21951219512195122,0.0470211797958196,0.07783691073725629,0.010939518566366019,984.0,278.0,607.0
2021-05-06,0.19371196754563894,0.04460634425650163,0.0489343046707682,0.011986463460810282,986.0,278.0,608.0
2021-05-07,0.18743667679837892,0.043219540483283234,0.039250148300969595,0.038487436651663876,987.0,278.0,609.0
2021-05-10,0.18686868686868688,0.04172286451585199,0.02848359370098502,0.02574098356782553,990.0,278.0,609.0
2021-05-11,0.17706237424547283,0.0397388460993725,0.01419930370605374,0.027305160781358556,994.0,278.0,611.0
2021-05-12,0.1710261569416499,0.03755632634621106,0.0009016756138490734,0.016871102663827436,994.0,279.0,611.0
2021-05-13,0.16850551654964896,0.03311808521247332,-0.018022980859677462,0.02717699544516361,997.0,279.0,613.0
2021-05-14,0.1576305220883534,0.029117384722965038,-0.03471694430254629,0.042958043432426735,996.0,279.0,612.0
2021-05-17,0.15015015015015015,0.027235080523816194,-0.04160242716943749,0.043764541647277805,999.0,280.0,614.0
2021-05-18,0.12350597609561753,0.020645946070721635,-0.08431295394553473,0.05941558441558442,1004.0,280.0,616.0
2021-05-19,0.11752988047808766,0.019153973724884248,-0.10160592199104815,0.06242778573739427,1004.0,281.0,616.0
2021-05-20,0.11022840119165839,0.0170961228817282,-0.10640404234016912,0.07015761201527597,1007.0,283.0,619.0
2021-05-21,0.09930486593843098,0.013818085414335919,-0.13043872380515875,0.06733189859399351,1007.0,283.0,619.0
2021-05-24,0.10307234886025768,0.0139824869049837,-0.11846611267820387,0.05201755385842928,1009.0,283.0,620.0
2021-05-25,0.09504950495049505,0.012244499992606456,-0.13422378061757045,0.053630457084235736,1010.0,283.0,620.0
2021-05-26,0.08134920634920635,0.010167711215904193,-0.15358439937091622,0.025529749448237216,1008.0,283.0,618.0
2021-05-27,0.06766169154228856,0.0055125444913635465,-0.15863800264731387,-0.014726076589387807,1005.0,283.0,615.0
2021-05-28,0.041,0.00254557292510962,-0.19932586558044807,0.011491328008883084,1000.0,283.0,611.0
2021-05-31,0.011133603238866396,0.0004608692818573479,-0.23098236827690166,0.045936395759717315,988.0,283.0,601.0
2021-06-01,0.006085192697768763,8.76862961312654e-06,-0.20732944144857268,0.014523617100349818,986.0,283.0,599.0
2021-06-02,0.00819672131147541,0.00011658331360083175,-0.2113154738104758,-0.024235285719384658,976.0,283.0,594.0
2021-06-03,0.006198347107438017,0.00018356936440999165,-0.1875136204382009,-0.04394540008250973,968.0,283.0,591.0
2021-06-04,0.02169421487603306,0.0003187742107597225,-0.16574246192234585,-0.05225616281920205,968.0,283.0,591.0
2021-06-07,0.013415892672858616,0.00017478197188154095,-0.17345279419582826,-0.02090246512768082,969.0,283.0,591.0
2021-06-08,0.01238390092879257,0.00011816827518467551,-0.16467847331668026,-0.019359891900294763,969.0,283.0,591.0
2021-06-09,0.017543859649122806,0.00015170902328718244,-0.1534822972925271,-0.012168340713539979,969.0,282.0,591.0
2021-06-10,0.02889576883384933,0.00026112089682647576,-0.13960974771579962,-0.032634913777585775,969.0,282.0,591.0
2021-06-11,0.026831785345717233,0.0002799343266871704,-0.13079873674263617,-0.039889116895273066,969.0,282.0,591.0
2021-06-15,0.032989690721649485,0.00032715951359688485,-0.11716045942850067,-0.03968995591336017,970.0,282.0,592.0
2021-06-16,0.026776519052523172,0.0002936030516830205,-0.09672945704309435,-0.031244009967414225,971.0,282.0,592.0
2021-06-17,0.027835051546391754,0.0002934201045309809,-0.0896948289316959,-0.03465097022716636,970.0,282.0,591.0
2021-06-18,0.02268041237113402,0.00026066581984182793,-0.08754798882052436,-0.029412823559059654,970.0,282.0,591.0
2021-06-21,0.01752577319587629,0.00024998788343993147,-0.08177909274255468,-0.04021312596752709,970.0,282.0,591.0
2021-06-22,0.0196078431372549,0.00024186441858623574,-0.08346450572300278,-0.047481668469768,969.0,282.0,590.0
2021-06-23,0.01652892561983471,0.0002145446969789647,-0.07852057933066034,-0.045647750123421114,968.0,282.0,589.0
2021-06-24,0.017543859649122806,0.00020858860387482314,-0.06380534670008355,-0.05074112873123096,969.0,282.0,589.0
2021-06-25,0.013429752066115703,0.00018544831611437323,-0.05423193947617286,-0.02437115437874026,968.0,282.0,589.0
2021-06-28,0.013429752066115703,0.00022424353981276735,-0.0275702479338843,-0.024533217542336085,968.0,282.0,588.0
2021-06-29,0.010330578512396695,0.00016398146152290767,-0.0008030247264697015,-0.03162541612389637,968.0,282.0,588.0
2021-06-30,0.01761252446183953,0.00021372696437582233,0.011527331764070767,-0.03615950445218738,1022.0,287.0,630.0
2021-07-01,0.021526418786692758,0.0002962178425836443,0.013329697475217348,-0.013046844754161829,1022.0,287.0,630.0
2021-07-02,0.022504892367906065,0.0003220583661527769,0.01630654526046805,-0.0022841656987998456,1022.0,287.0,630.0
2021-07-05,0.017578125,0.0003199574638696407,-0.0041160898760330585,0.005402902130287126,1024.0,287.0,632.0
2021-07-06,0.03225806451612903,0.0004709230936281578,0.018842171843270417,-0.026626614466280504,1023.0,287.0,631.0
2021-07-07,0.04296875,0.0006024451862555072,0.03058484907120743,-0.038917434834384514,1024.0,287.0,632.0
2021-07-08,0.04580896686159844,0.0006296356939426164,0.028265107212475632,-0.023327883922034887,1026.0,287.0,633.0
2021-07-09,0.043859649122807015,0.0006208294949729007,0.014963880288957686,-0.017939021638015973,1026.0,287.0,633.0
2021-07-12,0.04868549172346641,0.0008064466189629246,0.021853706377749176,-0.019369530028258662,1027.0,287.0,635.0
2021-07-13,0.0537109375,0.0008551221453175036,0.020721246778350515,-0.041442464605477874,1024.0,287.0,632.0
2021-07-14,0.057729941291585124,0.0010248999350381636,0.030953422239061952,-0.03810640077478429,1022.0,288.0,631.0
2021-07-15,0.058765915768854066,0.0011217032173045428,0.03093086422246231,-0.03493682866701884,1021.0,288.0,631.0
2021-07-16,0.057729941291585124,0.0012553008536320713,0.0350495289204511,-0.025052742616033758,1022.0,288.0,632.0
2021-07-19,0.06262230919765166,0.0014657959805492455,0.04509653600177537,0.013449367088607597,1022.0,288.0,632.0
2021-07-20,0.0654296875,0.0015214347380810656,0.0458218443627451,0.016134332281808626,1024.0,288.0,634.0
2021-07-21,0.06647116324535679,0.0015745188965749003,0.04994223762552208,0.019516850974196955,1023.0,288.0,633.0
2021-07-22,0.0673828125,0.0015938406113292331,0.049838952850877194,0.012572406529752507,1024.0,288.0,633.0
2021-07-23,0.07317073170731707,0.0017342430945923419,0.05974097964120137,0.00256309148264984,1025.0,288.0,634.0
2021-07-26,0.07233626588465299,0.0017561042949943545,0.05890651381853729,0.023614402317008953,1023.0,288.0,633.0
2021-07-27,0.08023483365949119,0.0019318069169913102,0.0699042551470945,0.03423874824191281,1022.0,288.0,632.0
2021-07-28,0.08129285014691479,0.001913078270240049,0.06368032568507526,0.036020866349709454,1021.0,288.0,631.0
2021-07-29,0.07065750736015702,0.001836998212942038,0.049131088573464266,0.05387740681858328,1019.0,288.0,629.0
2021-07-30,0.06378802747791953,0.0017105994565987665,0.04128313511001347,0.05488208797032327,1019.0,288.0,629.0
2021-08-02,0.0647693817468106,0.0019733114893747982,0.0471912567468106,0.027104310192545493,1019.0,288.0,629.0
2021-08-03,0.058765915768854066,0.0017761561577706222,0.026507851252725034,0.030430093326289848,1021.0,288.0,631.0
2021-08-04,0.060784313725490195,0.001651226268711519,0.017815563725490195,0.045535714285714284,1020.0,288.0,630.0
2021-08-05,0.056862745098039215,0.001472313550821016,0.011053778236440777,0.04712301587301587,1020.0,288.0,630.0
2021-08-06,0.05196078431372549,0.001400916977371655,0.008101135190918478,0.041983569960614434,1020.0,287.0,629.0
2021-08-09,0.049019607843137254,0.0014457315183169963,0.00033411611967084504,0.031225937969123048,1020.0,287.0,629.0
2021-08-10,0.050049067713444556,0.0015440351367839514,-0.003661869786555444,0.01630817125795605,1019.0,287.0,629.0
2021-08-11,0.05196078431372549,0.0013751271478396343,-0.005769156977859631,0.016376306620209058,1020.0,287.0,630.0
2021-08-12,0.049019607843137254,0.001370333773382477,-0.009746307925716811,0.026829268292682923,1020.0,287.0,630.0
2021-08-13,0.045098039215686274,0.0012584546519167703,-0.01263190207589885,0.021757646147890046,1020.0,287.0,630.0
2021-08-16,0.042198233562315994,0.0010619176807707446,-0.020424075635335666,0.027065803249447434,1019.0,287.0,629.0
2021-08-17,0.039177277179236046,0.001118134846263532,-0.026252410320763954,0.020316014642967402,1021.0,287.0,632.0
2021-08-18,0.04897159647404505,0.0016386058922873545,-0.017499566771311738,0.034892824063864514,1021.0,287.0,632.0
2021-08-19,0.047105004906771344,0.0017762812681188496,-0.020277807593228656,0.046288537026419094,1019.0,287.0,632.0
2021-08-20,0.04129793510324484,0.0019337165095718856,-0.03187279660407223,0.04431879048244864,1017.0,287.0,631.0
2021-08-23,0.029469548133595286,0.0017360648032231291,-0.0428667177510577,0.03297424249106867,1018.0,287.0,632.0
2021-08-24,0.0412573673870334,0.0022541321891253966,-0.03897746627245779,0.029506461429894583,1018.0,287.0,632.0
2021-08-25,0.032448377581120944,0.0022526184750725252,-0.04884447256579384,0.04875840019437098,1017.0,287.0,631.0
2021-08-26,0.03343166175024582,0.0025048986522030548,-0.037225845609911205,0.05952611031657068,1017.0,287.0,631.0
2021-08-27,0.029469548133595286,0.002282250200727918,-0.03431847934432425,0.0361553389494112,1018.0,287.0,632.0
2021-08-30,0.006862745098039216,0.0011760825848907402,-0.05790663664877138,0.07956871244752943,1020.0,287.0,635.0
2021-08-31,-0.004892367906066536,0.0003769565859835265,-0.0636582836749206,0.08969934038963032,1022.0,287.0,636.0
2021-09-01,-0.011730205278592375,-0.0007661158057618504,-0.07251451900408257,0.09442125818432438,1023.0,287.0,637.0
2021-09-02,-0.021463414634146343,-0.001420775889019835,-0.07832615973218555,0.09807980077113804,1025.0,287.0,638.0
2021-09-03,-0.023414634146341463,-0.0017705252812231101,-0.07537541846006696,0.09807980077113804,1025.0,287.0,638.0
2021-09-06,-0.030155642023346304,-0.0023366355652752044,-0.07917524986648355,0.11250156767161233,1028.0,287.0,639.0
2021-09-07,-0.03685741998060136,-0.002872137510578727,-0.08690648769404591,0.1288109756097561,1031.0,287.0,640.0
2021-09-08,-0.03394762366634336,-0.0028809116662722838,-0.08590840798006885,0.12184233449477352,1031.0,287.0,640.0
2021-09-09,-0.03969022265246854,-0.0031381992459612335,-0.0887098304956058,0.1260488239061296,1033.0,287.0,642.0
2021-09-10,-0.032818532818532815,-0.003089994258604684,-0.07791657203421909,0.12470086162655647,1036.0,287.0,645.0
2021-09-13,-0.03355704697986577,-0.002952233974912953,-0.07575528054218177,0.11860091128383811,1043.0,287.0,650.0
2021-09-14,-0.03435114503816794,-0.0030717225301377426,-0.073528422217404,0.10998054765823731,1048.0,287.0,652.0
2021-09-15,-0.04285714285714286,-0.0032866915820642124,-0.0918287393311879,0.12057134332811217,1050.0,287.0,654.0
2021-09-16,-0.045627376425855515,-0.003530830898525469,-0.09273238133262686,0.10314974054065573,1052.0,287.0,654.0
2021-09-17,-0.04277566539923954,-0.003504081026353016,-0.08407360050248439,0.09507826401986169,1052.0,287.0,654.0
2021-09-22,-0.04265402843601896,-0.002921314882005733,-0.07212357656961424,0.13153310104529617,1055.0,287.0,656.0
2021-09-23,-0.04924242424242424,-0.003254853324672398,-0.09049979162945765,0.1337108013937282,1056.0,287.0,656.0
2021-09-24,-0.045454545454545456,-0.003151933097296442,-0.0779029230356664,0.12216898954703832,1056.0,287.0,656.0
2021-09-27,-0.03977272727272727,-0.0021803675982000645,-0.07320438902297309,0.08841463414634146,1056.0,287.0,656.0
2021-09-28,-0.03886255924170616,-0.0015283405513637418,-0.06833210737530145,0.10002393808016596,1055.0,287.0,655.0
2021-09-29,-0.026515151515151516,-0.0004922575071627152,-0.03337789661319073,0.060757839721254356,1056.0,287.0,656.0
2021-09-30,-0.007590132827324478,-6.347401674272244e-05,-0.0026977649212579424,0.05098615861650098,1054.0,287.0,654.0
2021-10-08,0.012322274881516588,0.00047973747941779343,0.024052480160108962,0.03722469072659272,1055.0,287.0,654.0
2021-10-11,0.023696682464454975,0.0009389491801924684,0.04516009709860132,0.023889439418640586,1055.0,287.0,654.0
2021-10-12,0.021800947867298578,0.0009577254752310836,0.04521558201364004,0.017773231467570247,1055.0,287.0,654.0
2021-10-13,0.031279620853080566,0.0012237524590602749,0.061435262876426866,0.0038359492376050866,1055.0,287.0,654.0
2021-10-14,0.04068117313150426,0.0014187507483829766,0.07753859311210562,0.0021777003484320587,1057.0,287.0,656.0
2021-10-15,0.03405865657521287,0.001360355599255306,0.06800628024155622,0.008710801393728228,1057.0,287.0,656.0
2021-10-18,0.01981132075471698,0.0013800558876605991,0.059501543407185525,0.04337104036402399,1060.0,287.0,657.0
2021-10-19,0.013207547169811321,0.0012874850058978537,0.04602607998834414,0.037484288737212226,1060.0,287.0,657.0
2021-10-20,0.0,0.0007321200404753974,0.03355704697986577,0.046630587886425975,1061.0,287.0,658.0
2021-10-21,0.007540056550424128,0.001051497465100209,0.04189120158859207,0.040551560530802874,1061.0,287.0,658.0
2021-10-22,0.00847457627118644,0.001037494747505919,0.051331719128329296,0.032707142592778626,1062.0,287.0,659.0
2021-10-25,0.0,0.0006665458332842899,0.045627376425855515,0.06378580152591033,1062.0,287.0,659.0
2021-10-26,-0.01977401129943503,-0.00037921986707486777,0.02300165409980451,0.07957892065371987,1062.0,287.0,659.0
2021-10-27,-0.044256120527306965,-0.0021726316324590152,-0.0016020920912880043,0.06384396165661202,1062.0,287.0,659.0
2021-10-28,-0.05555555555555555,-0.003973421707404938,-0.006313131313131312,0.00916286422781852,1062.0,287.0,659.0
2021-10-29,-0.07714016933207903,-0.00598171723861086,-0.03168562387753357,-0.016957026713124282,1063.0,287.0,660.0
2021-11-01,-0.13559322033898305,-0.012382217278097987,-0.09582049306625579,0.03395628761482419,1062.0,287.0,660.0
2021-11-02,-0.143796992481203,-0.013120518923466683,-0.10493443323949685,0.04067986394270383,1064.0,286.0,662.0
2021-11-03,-0.14595103578154425,-0.013455857991442678,-0.11943588426639273,0.03869463869463868,1062.0,286.0,660.0
2021-11-04,-0.14675446848541862,-0.01366963640942755,-0.13916433565809413,0.04195275224019551,1063.0,286.0,661.0
2021-11-05,-0.1526861451460886,-0.014497144835084078,-0.16500842002760518,0.03801054787397731,1061.0,286.0,659.0
2021-11-08,-0.15973534971644612,-0.015327721545183874,-0.1834320321809011,0.028019925280199254,1058.0,286.0,657.0
2021-11-09,-0.16461684011352887,-0.015399248485063348,-0.18641778798082745,0.037891986062717764,1057.0,287.0,656.0
2021-11-10,-0.16745506149479658,-0.015557569230905446,-0.19873468234787714,0.05139372822299651,1057.0,287.0,656.0
2021-11-11,-0.17123935666982024,-0.016209216915378587,-0.2119205298013245,0.05945121951219512,1057.0,287.0,656.0
2021-11-12,-0.16761363636363635,-0.016108109948339645,-0.20167229293884922,0.05596689895470383,1056.0,287.0,656.0
2021-11-15,-0.1890359168241966,-0.016774193492192217,-0.20884723757891357,0.06154041970948085,1058.0,287.0,657.0
2021-11-16,-0.19223484848484848,-0.0166656376067447,-0.2054423956546598,0.06293554006968641,1056.0,287.0,656.0
2021-11-17,-0.18672985781990523,-0.01641165937295965,-0.18672985781990523,0.05628108625688222,1055.0,287.0,655.0
2021-11-18,-0.19278252611585944,-0.017122678190713853,-0.20032258266628358,0.06388462849352419,1053.0,288.0,652.0
2021-11-19,-0.19314938154138916,-0.017119513904130308,-0.2016239578125756,0.06728430619559653,1051.0,288.0,651.0
2021-11-22,-0.20630372492836677,-0.015446540382613852,-0.20630372492836677,0.06597222222222221,1047.0,288.0,648.0
2021-11-23,-0.220616570327553,-0.014007117613886785,-0.20084255902811796,0.04842152019414109,1038.0,288.0,641.0
2021-11-24,-0.21290944123314065,-0.011721165434882042,-0.1686533207058337,0.032986111111111105,1038.0,288.0,640.0
2021-11-25,-0.18960538979788258,-0.009174924517849563,-0.13404983424232703,0.032908075904917705,1039.0,287.0,641.0
2021-11-26,-0.1608863198458574,-0.006305111630105408,-0.08374615051377839,0.01087761324041811,1038.0,287.0,640.0
2021-11-29,-0.10162991371045062,-0.0019598345607283164,0.03396330662853243,0.010402640837423455,1043.0,286.0,644.0
2021-11-30,-0.1017274472168906,-0.0013443017573590138,0.042069545264312405,0.02456252922815909,1042.0,286.0,643.0
2021-12-01,-0.10278578290105668,-0.0010992385592887913,0.04316525288048757,0.012346286276438759,1041.0,285.0,642.0
2021-12-02,-0.09326923076923077,-0.0009050782544713194,0.05348523771618785,0.01563346744396092,1040.0,285.0,641.0
2021-12-03,-0.08653846153846154,-0.0006892135845795128,0.06614768360762707,0.030445849412923887,1040.0,285.0,641.0
2021-12-06,-0.06621880998080615,-0.00040541159727033237,0.09351653973563998,0.02668412867316035,1042.0,285.0,643.0
2021-12-07,-0.0625,-0.0003565009556586409,0.10211684011352887,0.01874264444261981,1040.0,285.0,641.0
2021-12-08,-0.05576923076923077,-0.00029618071088112724,0.11168583072556582,0.016399813887292336,1040.0,285.0,641.0
2021-12-09,-0.05673076923076923,-0.0002632434491434078,0.11450858743905101,0.016297753730119685,1040.0,285.0,642.0
2021-12-10,-0.04990403071017274,-0.00021607775572255602,0.11770960565346361,0.006864751302829389,1042.0,285.0,643.0
2021-12-13,-0.0345821325648415,-0.0001397454079091598,0.1544537842593551,0.009254863441652345,1041.0,285.0,643.0
2021-12-14,-0.022094140249759846,-0.00011659171002146934,0.17014070823508864,-0.00434367411530381,1041.0,285.0,643.0
2021-12-15,-0.019230769230769232,-7.91600667514903e-05,0.16749908858913598,-0.017560255779636005,1040.0,285.0,642.0
2021-12-16,-0.020192307692307693,-8.868517716864661e-05,0.17259021842355174,-0.01951139531070667,1040.0,285.0,642.0
2021-12-17,-0.024975984630163303,-0.00012932421724313177,0.16817339691122585,-0.007454094021991216,1041.0,285.0,643.0
2021-12-20,-0.026923076923076925,-0.0001226660961958259,0.17938064800528986,0.00426299393343171,1040.0,285.0,642.0
2021-12-21,-0.028846153846153848,-0.00013346119247171432,0.19177041648139914,-0.0004099032628299727,1040.0,285.0,642.0
2021-12-22,-0.022115384615384617,-0.00010365545869361188,0.19079405661775603,-0.00780455812428267,1040.0,285.0,642.0
2021-12-23,-0.023054755043227664,-0.00011019506207436636,0.16655063475465492,-0.012878229789091701,1041.0,285.0,643.0
2021-12-24,-0.022094140249759846,-0.00010889400144103065,0.13879217959609758,-0.016387001718916265,1041.0,285.0,643.0
2021-12-27,-0.02495201535508637,-0.00015332346841116722,0.07667789835536425,-0.012419928438590957,1042.0,286.0,643.0
2021-12-28,-0.024015369836695485,-0.0001466031115213194,0.07771207738019512,-0.009309508531903554,1041.0,286.0,643.0
2021-12-29,-0.023099133782483156,-0.00014046152303638795,0.07968664911857352,-0.015916431935094455,1039.0,286.0,643.0
2021-12-30,-0.027857829010566763,-0.00017977597864189847,0.065411401758664,-0.007785692568301264,1041.0,286.0,644.0
2021-12-31,-0.02859778597785978,-0.00024708866782733344,0.057940675560601756,0.01045001935188769,1084.0,293.0,679.0
2022-01-04,-0.02857142857142857,-0.00028185197392278683,0.03764738140937758,0.010917480535016864,1085.0,293.0,679.0
2022-01-05,-0.034101382488479264,-0.00035732801569889896,0.028398617511520736,0.012928066268905788,1085.0,293.0,679.0
2022-01-06,-0.03314917127071823,-0.0003587031416441089,0.02262005949851254,0.012873920899417787,1086.0,293.0,680.0
2022-01-07,-0.028518859245630176,-0.0003144812222262034,0.028211909985139054,0.01675868299538245,1087.0,293.0,680.0
2022-01-10,-0.028518859245630176,-0.0003550321058509868,0.021385171464542566,0.030882352941176472,1087.0,293.0,680.0
2022-01-11,-0.027573529411764705,-0.0003889352997390442,0.007008603153076796,0.012818711102188315,1088.0,293.0,680.0
