measure,form,P,Q,hold,threshold,dual_sharpe_train_14_20,maxdd_improve_train_14_20,short_frac_train_14_20,dual_sharpe_val_21_23,maxdd_improve_val_21_23,short_frac_val_21_23,dual_sharpe_holdout_24_26,maxdd_improve_holdout_24_26,short_frac_holdout_24_26
hi_lo_diff20,low_pct,20,20,20,0.2,1.370595599770352,-2.220446049250313e-16,0.007029876977152899,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,20,40,20,0.2,0.9628876441572475,-0.027168174185407845,0.09783245459871119,0.7387023431038193,-0.015868551385407437,0.08665749656121045,1.581490372704299,0.0,0.02356902356902357
hi_lo_diff20,low_pct,20,40,20,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,nonconfirm,60,60,5,0.2,0.6000908557851636,-0.1194755954074489,0.12419449326303457,0.5689642695294348,-2.220446049250313e-16,0.037138927097661624,2.1297429248433573,0.0021892516018939823,0.05723905723905724
hi_lo_diff20,deteriorating,60,10,5,0.2,1.1722627046898877,-0.0630811154140557,0.04159343878148799,0.7762059778105398,-4.440892098500626e-16,0.013755158184319119,1.7590902430050328,0.0,0.020202020202020204
hi_lo_diff20,low_pct,60,10,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff20,deteriorating,60,20,5,0.2,1.3242325032612563,-0.021410638190562548,0.03397773872290568,0.8069780555342991,-4.440892098500626e-16,0.005502063273727648,1.6346307524599708,0.0,0.015151515151515152
hi_lo_diff20,low_pct,60,20,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff20,deteriorating,60,40,5,0.2,1.1839143652506516,0.0,0.02870533099004101,0.6842622025952134,3.3306690738754696e-16,0.012379642365887207,1.7476586834892367,0.0,0.0
hi_lo_diff20,low_pct,60,40,5,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
hi_lo_diff20,nonconfirm,60,60,10,0.2,0.4652515773869134,-0.15294046634368486,0.15289982425307558,0.6168092441367112,0.0,0.05089408528198074,2.172792418719517,0.0021892516018939823,0.09932659932659933
hi_lo_diff20,deteriorating,60,10,10,0.2,0.9504691724476194,-0.13660713483809228,0.06678383128295255,0.6328166070964316,-5.551115123125783e-16,0.02200825309491059,1.975160162292902,0.0,0.037037037037037035
hi_lo_diff20,low_pct,60,10,10,0.2,1.404108811692938,-1.1102230246251565e-16,0.006444053895723492,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,60,20,10,0.2,1.0556202098052234,-0.04006788103132797,0.054481546572934976,0.6552709407654588,-5.551115123125783e-16,0.008253094910591471,1.6915656396292609,0.0,0.030303030303030304
hi_lo_diff20,low_pct,60,20,10,0.2,1.4125055529621364,4.440892098500626e-16,0.005858230814294083,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,60,40,10,0.2,1.1303046168859996,-3.3306690738754696e-16,0.04803749267721148,0.7239640781041546,-5.551115123125783e-16,0.02063273727647868,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,low_pct,60,40,10,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,nonconfirm,60,60,20,0.2,0.3597957759858601,-0.25046666119473127,0.17926186291739896,0.5332103684583568,-0.00024325257097113084,0.07565337001375516,1.9822697542992056,0.0021892516018939823,0.14814814814814814
hi_lo_diff20,deteriorating,60,10,20,0.2,0.7925455793768883,-0.14111052802396706,0.09724663151728179,0.5990499208433924,-5.551115123125783e-16,0.02888583218707015,1.8183391765113108,0.0,0.07407407407407407
hi_lo_diff20,low_pct,60,10,20,0.2,1.3450243185102784,-1.1102230246251565e-16,0.008201523140011716,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,60,20,20,0.2,0.8250390253444051,-0.18167010366567826,0.08611599297012303,0.5633312644792332,-0.0002432525709713529,0.012379642365887207,1.6915656396292609,0.0,0.030303030303030304
hi_lo_diff20,low_pct,60,20,20,0.2,1.370595599770352,-2.220446049250313e-16,0.007029876977152899,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,deteriorating,60,40,20,0.2,1.1415960636366478,-0.027168174185408067,0.06854130052724078,0.6982376947222165,1.1102230246251565e-16,0.03576341127922971,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff20,low_pct,60,40,20,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7373525855518497,0.0,0.0016835016835016834
hi_lo_diff60,nonconfirm,20,20,5,0.2,0.563309303304895,-0.11947559540744879,0.14411247803163443,0.5718202286147238,-0.006292078635559584,0.09491059147180192,1.6768280796108983,0.0,0.06060606060606061
hi_lo_diff60,deteriorating,20,10,5,0.2,1.4119095571019489,3.3306690738754696e-16,0.032806092560046865,0.8648367883061978,-1.1102230246251565e-16,0.027510316368638238,1.7012876033502455,0.0,0.003367003367003367
hi_lo_diff60,low_pct,20,10,5,0.2,1.4235492518652584,-4.440892098500626e-16,0.0029291154071470417,0.7602070094470955,0.0,0.0,1.732300726553165,1.1102230246251565e-16,0.003367003367003367
hi_lo_diff60,deteriorating,20,20,5,0.2,1.367439529247817,-2.220446049250313e-16,0.01757469244288225,0.9038543561112906,0.0,0.02200825309491059,1.6631889349920217,0.0,0.008417508417508417
hi_lo_diff60,low_pct,20,20,5,0.2,1.500058560974238,0.0,0.0,0.7602070094470955,0.0,0.0,1.7476586834892367,0.0,0.0
