state_var,split,variant,window,bucket,bucket_name,cond_ic,n_days,n_grid_points,n_offset_cells,signed_stat,abs_stat,feasible_min_bucket,n_window_days,is_winner_variant,rank_ic_offset0,rank_ic_offset0_n
S4_carry,tercile,S4_carry|tercile,val_2021_2023,1,mid,0.19874501400475425,231,231,20,-0.05857141083283879,0.05857141083283879,True,727,False,,
S4_carry,tercile,S4_carry|tercile,val_2021_2023,2,high,0.3427420824789245,190,190,20,-0.05857141083283879,0.05857141083283879,True,727,False,,
S4_carry,tercile,S4_carry|tercile,holdout_2024_2026,0,low,0.4968315372570692,141,141,20,-0.4362896099789887,0.4362896099789887,True,611,False,,
S4_carry,tercile,S4_carry|tercile,holdout_2024_2026,1,mid,0.34973013998988023,154,154,20,-0.4362896099789887,0.4362896099789887,True,611,False,,
S4_carry,tercile,S4_carry|tercile,holdout_2024_2026,2,high,0.06054192727808047,260,260,20,-0.4362896099789887,0.4362896099789887,True,611,False,,
S4_carry,tercile,S4_carry|tercile,full_2014_2026,0,low,0.3876130758687794,999,999,20,-0.24025220440700915,0.24025220440700915,True,3045,False,,
S4_carry,tercile,S4_carry|tercile,full_2014_2026,1,mid,0.23311414545154555,685,685,20,-0.24025220440700915,0.24025220440700915,True,3045,False,,
S4_carry,tercile,S4_carry|tercile,full_2014_2026,2,high,0.14736087146177027,744,744,20,-0.24025220440700915,0.24025220440700915,True,3045,False,,
S4_carry,binary,S4_carry|binary,selection_2014_2023,0,down,0.2881100600405388,1158,1158,20,-0.08854309918382264,0.08854309918382264,True,2434,False,,
S4_carry,binary,S4_carry|binary,selection_2014_2023,1,up,0.19956696085671616,715,715,20,-0.08854309918382264,0.08854309918382264,True,2434,False,,
S4_carry,binary,S4_carry|binary,train_2014_2020,0,down,0.24829902824513583,701,701,20,-0.08609501943965525,0.08609501943965525,True,1707,False,,
S4_carry,binary,S4_carry|binary,train_2014_2020,1,up,0.16220400880548058,445,445,20,-0.08609501943965525,0.08609501943965525,True,1707,False,,
S4_carry,binary,S4_carry|binary,val_2021_2023,0,down,0.3658560448755388,457,457,20,-0.09762958504175179,0.09762958504175179,True,727,False,,
S4_carry,binary,S4_carry|binary,val_2021_2023,1,up,0.268226459833787,270,270,20,-0.09762958504175179,0.09762958504175179,True,727,False,,
S4_carry,binary,S4_carry|binary,holdout_2024_2026,0,down,0.4476455613896371,211,211,20,-0.3495083848780105,0.3495083848780105,True,611,False,,
S4_carry,binary,S4_carry|binary,holdout_2024_2026,1,up,0.0981371765116266,344,344,20,-0.3495083848780105,0.3495083848780105,True,611,False,,
S4_carry,binary,S4_carry|binary,full_2014_2026,0,down,0.35075283224058923,1369,1369,20,-0.1825278091964627,0.1825278091964627,True,3045,False,,
S4_carry,binary,S4_carry|binary,full_2014_2026,1,up,0.16822502304412654,1059,1059,20,-0.1825278091964627,0.1825278091964627,True,3045,False,,
