date,T1_IF,T2_IF,n_used_IF,T1_IH,T2_IH,n_used_IH,T1_IC,T2_IC,n_used_IC,T1_IM,T2_IM,n_used_IM
2019-03-15,0.05937740910310424,0.025071236156401097,3.0,,,,-0.03967995539248151,-0.01816194320419942,3.0,,,
2019-03-18,0.10500035215960413,0.05113883004035577,4.0,,,,0.10244274700443981,0.05333608318419229,4.0,,,
2019-03-19,0.04057137986414163,0.014265483738593189,4.0,,,,-0.05249037433000803,-0.030432726977254687,4.0,,,
2019-03-20,0.039878948544393354,0.014203842763461599,4.0,,,,-0.09393753603629101,-0.049210492271070716,4.0,,,
2019-03-21,0.0005862061973378448,-0.008210825822831912,4.0,,,,-0.11054055817799234,-0.054207459767495074,4.0,,,
2019-03-22,0.08848182713723357,0.03807856727324022,4.0,,,,0.03074610801475154,0.015063627712997296,4.0,,,
2019-03-25,0.014357790462817115,0.002574072511771908,4.0,,,,-0.06191934696933792,-0.03115717505609833,4.0,,,
2019-03-26,0.09807639927004883,0.04351904755116593,4.0,,,,-0.09669086200313468,-0.05003495636800345,4.0,,,
2019-03-27,-0.05594122665070189,-0.035939255576755424,4.0,,,,-0.20302506722052863,-0.10153041143156663,4.0,,,
2019-03-28,-0.01576533983357516,-0.015000042529873525,4.0,,,,-0.190702994987411,-0.09734337740984428,4.0,,,
2019-03-29,0.06862222166428933,0.028922659919287705,4.0,,,,0.014939314036344103,0.0027026487302046487,4.0,,,
2019-04-01,0.10853584862569637,0.049160635742113885,4.0,,,,0.11165371002884726,0.054705434858244854,4.0,,,
2019-04-02,0.03973491729679946,0.01065733726839713,4.0,,,,-0.1312169794126664,-0.06669002082273595,4.0,,,
2019-04-03,0.11203914584804758,0.05070786363274898,4.0,,,,0.0036394205105894323,0.0005959329004699525,4.0,,,
2019-04-04,0.26558373538213054,0.13160024368170659,4.0,,,,0.13419552741500493,0.06627267744408943,4.0,,,
2019-04-08,-0.0484507707257727,-0.03500395976373381,4.0,,,,-0.39546384116727057,-0.21366570740929203,4.0,,,
2019-04-09,0.12089936476144904,0.05658539064828717,4.0,,,,-0.1630998178644854,-0.08760830273365938,4.0,,,
2019-04-10,0.08322364357531184,0.039798567811201516,4.0,,,,-0.3177524232589023,-0.1721852246765774,4.0,,,
2019-04-11,0.32615923726894824,0.1709310269593009,4.0,,,,-0.0026383728685046397,-0.003468563300353708,4.0,,,
2019-04-12,0.2058255707651565,0.10596474702366883,4.0,,,,-0.128182170663521,-0.07231942887997356,4.0,,,
2019-04-15,0.019498758286567292,0.010574437111533908,3.0,,,,-0.23409083254606067,-0.08759233659288734,3.0,,,
2019-04-16,0.14131264013194939,0.05403310805055031,3.0,,,,-0.07883487274828628,-0.02734962256618676,3.0,,,
2019-04-17,0.03894629051723753,0.013185167100689508,3.0,,,,-0.19982288768064727,-0.07360422890269888,3.0,,,
2019-04-18,0.05391346886645167,0.021227459022776334,3.0,,,,-0.18733017098814223,-0.06895998090251283,3.0,,,
2019-04-19,0.09910697713656265,0.03828742395532218,3.0,,,,-0.06959528867441811,-0.022398910624408623,3.0,,,
2019-04-22,-0.018459267609830913,-0.013100843468122285,4.0,,,,-0.1070502911927713,-0.06447354181380584,4.0,,,
2019-04-23,0.003921528085838604,0.004124043533389809,4.0,,,,-0.21521247837079485,-0.14071276956338008,4.0,,,
2019-04-24,-0.02550790563313551,-0.015702646595611984,4.0,,,,-0.15307841153943608,-0.09587458435657831,4.0,,,
2019-04-25,0.03469136574511972,0.02809479854866606,4.0,,,,-0.13724770861980992,-0.08744892997910503,4.0,,,
2019-04-26,0.014167541124210129,0.013706672721280115,4.0,,,,-0.08235129771423506,-0.05185261022767229,4.0,,,
2019-04-29,0.11187528385754453,0.08235067822326106,4.0,,,,0.018768056426846834,0.02065050513925907,4.0,,,
2019-04-30,0.014099932785283426,0.012962031347168173,4.0,,,,-0.15502532655458495,-0.1035025705916927,4.0,,,
2019-05-06,-0.1890459481510188,-0.12747702957460383,4.0,,,,-0.8034460236101958,-0.5774427299689693,4.0,,,
2019-05-07,-0.06708979262185584,-0.04607890530428459,4.0,,,,-0.5776675406665676,-0.41172106644269824,4.0,,,
2019-05-08,-0.04034801804086538,-0.023753441018386938,4.0,,,,-0.7109629286793082,-0.5175357526574087,4.0,,,
2019-05-09,-0.03522557267506337,-0.01332370569487913,4.0,,,,-0.47457728843027913,-0.3436136689965651,4.0,,,
2019-05-10,-0.34279135337935496,-0.2511562497765757,4.0,,,,-0.5297654056967017,-0.3892617188699997,4.0,,,
2019-05-13,-0.13420805407117464,-0.06692018038617475,3.0,,,,-0.2958228740447498,-0.14750620020861482,3.0,,,
2019-05-14,-0.10973203076167817,-0.054715697530480625,3.0,,,,-0.19349899105942694,-0.09648442841867318,3.0,,,
2019-05-15,-0.1259701558852988,-0.06281251608527227,3.0,,,,-0.23273462266539516,-0.11604849678110118,3.0,,,
2019-05-16,-0.1584696870164519,-0.07901776174518972,3.0,,,,-0.23111535806109312,-0.11524108264964097,3.0,,,
2019-05-17,-0.11951691981889959,-0.05959473810147867,3.0,,,,-0.2636158575090815,-0.13144681114151446,3.0,,,
2019-05-20,-0.14105449447473772,-0.06571150891541619,4.0,,,,-0.21886605940531995,-0.11554888867070653,4.0,,,
2019-05-21,-0.20298843366943506,-0.10108119694212657,4.0,,,,-0.25835979894850997,-0.13863957359341028,4.0,,,
2019-05-22,-0.14046462904885273,-0.06326684168006255,4.0,,,,-0.21124172136152475,-0.10321424696082843,4.0,,,
2019-05-23,-0.1463314994054988,-0.06345155724735005,4.0,,,,-0.21763231767740596,-0.1073829718617248,4.0,,,
2019-05-24,-0.1357954716161028,-0.05887629156030893,4.0,,,,-0.16829038007590894,-0.08024014461699251,4.0,,,
2019-05-27,-0.18652684801008637,-0.08899762511120274,4.0,,,,-0.15972810574515897,-0.07532649315753664,4.0,,,
2019-05-28,-0.2862321619865856,-0.15044595624852306,4.0,,,,-0.20269850198815328,-0.10129395252703907,4.0,,,
2019-05-29,-0.23624535904027816,-0.11930016725899555,4.0,,,,-0.33221520981750535,-0.17838025414179132,4.0,,,
2019-05-30,-0.1368471943140889,-0.06339199809136824,4.0,,,,-0.17800333941782362,-0.08687063052870074,4.0,,,
2019-05-31,-0.22653498152105161,-0.11930128209959043,4.0,,,,-0.42150216342154656,-0.2338332563788598,4.0,,,
2019-06-03,-0.12803832813051397,-0.06047333089813638,4.0,,,,-0.28012322164611725,-0.15275305289795058,4.0,,,
2019-06-04,-0.07959837302826704,-0.03258303463707917,4.0,,,,-0.19381343699639458,-0.09930978742371752,4.0,,,
2019-06-05,-0.19096872598364703,-0.0989052193262773,4.0,,,,-0.3108248241686603,-0.1691400294588671,4.0,,,
2019-06-06,-0.19689705450984676,-0.09740933996198137,4.0,,,,-0.37729146528803387,-0.216351457593104,4.0,,,
2019-06-10,-0.2521634237414781,-0.13336641332539056,4.0,,,,-0.5620869280135806,-0.3327184260796885,4.0,,,
2019-06-11,-0.20154433698533503,-0.1032391867650482,4.0,,,,-0.15801430656184617,-0.07860806531284485,4.0,,,
2019-06-12,-0.2549076478785316,-0.13599168381673826,4.0,,,,-0.44820812917651526,-0.2673113796241157,4.0,,,
2019-06-13,-0.3224289747423458,-0.175689832322934,4.0,,,,-0.4005072279044363,-0.2329212322882814,4.0,,,
2019-06-14,-0.21390449164858089,-0.10719921873254036,4.0,,,,-0.30437674619805716,-0.15435723643813212,4.0,,,
2019-06-17,-0.1644548510624198,-0.07191131406141688,3.0,,,,-0.24954051398729543,-0.10787760981205746,3.0,,,
2019-06-18,-0.17275634761361963,-0.07530605407040522,3.0,,,,-0.20480695555130762,-0.087669179298283,3.0,,,
2019-06-19,-0.11362145306867946,-0.04906414123942455,3.0,,,,-0.13290002786831076,-0.0565183435800089,3.0,,,
2019-06-20,-0.1192465241868286,-0.052151020126024086,3.0,,,,-0.06705736942433475,-0.02797601326460708,3.0,,,
2019-06-21,-0.13257307708304772,-0.057990089316395516,3.0,,,,-0.06465728360872994,-0.027829208471830735,3.0,,,
2019-06-24,-0.15483223966697762,-0.0761004502658887,4.0,,,,-0.11555319446015642,-0.05193515883302395,4.0,,,
2019-06-25,-0.1807045515644523,-0.08590757226583172,4.0,,,,-0.13919543423452502,-0.06492057641297631,4.0,,,
2019-06-26,-0.1641399251125538,-0.0784827712418798,4.0,,,,-0.10944135973534222,-0.04630566197754435,4.0,,,
2019-06-27,-0.139525910064479,-0.06755677297994706,4.0,,,,-0.13891117729736183,-0.06145328838958106,4.0,,,
2019-06-28,-0.037361738326780615,-0.017322964340914793,4.0,,,,-0.038365499092485336,-0.009655935245095351,4.0,,,
2019-07-01,-0.21162183042733065,-0.10474940249596613,4.0,,,,-0.20545776989548786,-0.09687001904299639,4.0,,,
2019-07-02,-0.20945888909562968,-0.1055786018277782,4.0,,,,-0.22158039489187725,-0.10583098091916714,4.0,,,
2019-07-03,-0.13175211114548582,-0.06582328539256942,4.0,,,,-0.13736255202307301,-0.05958127957641467,4.0,,,
2019-07-04,-0.17556504561395198,-0.09013155014240842,4.0,,,,-0.19061016808968553,-0.09255605131482518,4.0,,,
2019-07-05,-0.20717699536954504,-0.10470636458215107,4.0,,,,-0.07643715896472561,-0.032166624644719075,4.0,,,
2019-07-08,-0.3343334229091359,-0.17280036189317294,4.0,,,,-0.40587292972991207,-0.2075199367999259,4.0,,,
2019-07-09,-0.3522162009798699,-0.18414333017826745,4.0,,,,-0.5167570502621034,-0.25934406500564333,4.0,,,
2019-07-10,-0.2534056076681323,-0.12970175317511173,4.0,,,,-0.33879953571485183,-0.16507786582306266,4.0,,,
2019-07-11,-0.334239952845304,-0.1729770835566905,4.0,,,,-0.5637455736148013,-0.2910392011536336,4.0,,,
2019-07-12,-0.20333762231254615,-0.10481104832495818,4.0,,,,-0.17998672246579206,-0.0854748618692537,4.0,,,
2019-07-15,-0.12347040847096286,-0.04745945093064515,3.0,,,,-0.15986703002793004,-0.05857693370084707,3.0,,,
2019-07-16,-0.07099009272788108,-0.026060297325239495,3.0,,,,-0.11501578797773643,-0.04084187805996911,3.0,,,
2019-07-17,-0.13051254357715367,-0.04939528550203254,3.0,,,,-0.1831496877260401,-0.06738430779124933,3.0,,,
2019-07-18,-0.0639105305726599,-0.023544138896930945,3.0,,,,-0.10454171682453366,-0.03736948081723786,3.0,,,
2019-07-19,-0.03994791854366475,-0.014252036548367097,3.0,,,,-0.10531118013021591,-0.03605038973027638,3.0,,,
2019-07-22,-0.05931854217908873,-0.03779120270138919,4.0,,,,-0.0685856141396743,-0.03893169512920078,4.0,,,
2019-07-23,-0.04617676816710199,-0.02814701505298913,4.0,,,,-0.09055566211590217,-0.05508251060620056,4.0,,,
2019-07-24,-0.04806312628071485,-0.02944952156497249,4.0,,,,-0.11608336738261775,-0.07506603326753152,4.0,,,
2019-07-25,-0.003332422870591758,-0.0001411499597110382,4.0,,,,-0.08848804436485189,-0.05802723841659249,4.0,,,
2019-07-26,-0.030185379762894298,-0.01961220201965082,4.0,,,,-0.06584830332599752,-0.04222789297648605,4.0,,,
2019-07-29,-0.06539582503418727,-0.04393990425280623,4.0,,,,-0.17484840393748563,-0.11778617457158794,4.0,,,
2019-07-30,-0.058586158839024786,-0.0382995441248377,4.0,,,,-0.14327046681407637,-0.09982837505912838,4.0,,,
2019-07-31,0.025744910734811628,0.02222740805618683,4.0,,,,-0.06507877137697136,-0.04091568765938304,4.0,,,
2019-08-01,-0.042346951793069874,-0.02578535293647052,4.0,,,,-0.08205055395521305,-0.052174171593090624,4.0,,,
2019-08-02,-0.06436958555722602,-0.04059907372334445,4.0,,,,-0.10529077752802858,-0.06936626760027897,4.0,,,
2019-08-05,-0.10451169440051372,-0.06863904525319453,4.0,,,,-0.13700061127247423,-0.09444012246499084,4.0,,,
2019-08-06,-0.13772461026776783,-0.09174324168017761,4.0,,,,-0.1413009371366294,-0.09336984410879737,4.0,,,
2019-08-07,-0.3334369584293736,-0.24141401184569283,4.0,,,,-0.28612004998460194,-0.20659526700448955,4.0,,,
2019-08-08,-0.4786912263613098,-0.34976844165439236,4.0,,,,-0.38818025401815076,-0.28313781035353225,4.0,,,
2019-08-09,-0.21687563985011107,-0.15167442147712157,4.0,,,,-0.3138778013467163,-0.22935806846786755,4.0,,,
2019-08-12,-0.17737194404100837,-0.08844299675469458,3.0,,,,-0.08168704634102614,-0.0407316231070322,3.0,,,
2019-08-13,-0.11671633939086316,-0.05819828429900571,3.0,,,,-0.08746085297849601,-0.043610617101606144,3.0,,,
2019-08-14,-0.1102595305420557,-0.05497872481823053,3.0,,,,-0.0673646425247951,-0.033590040930171844,3.0,,,
2019-08-15,-0.07133856491247491,-0.03557155839471353,3.0,,,,-0.032639166495055424,-0.016274872060548132,3.0,,,
2019-08-16,-0.10494860736984914,-0.05233053846934939,3.0,,,,-0.05077450106835312,-0.025317696423124064,3.0,,,
2019-08-19,-0.025555771937942055,-0.011860688959547575,4.0,,,,0.056215469656172246,0.03492307421933943,4.0,,,
2019-08-20,-0.06464633106560519,-0.03445768296753417,4.0,,,,-0.016509052386523525,-0.008148962064804227,4.0,,,
2019-08-21,-0.02091644267090474,-0.009013282681956548,4.0,,,,-0.019909545862682308,-0.007330494339100477,4.0,,,
2019-08-22,-0.06873909630629284,-0.036724288700834065,4.0,,,,-0.06502136713857004,-0.033930767278188195,4.0,,,
2019-08-23,-0.06768240621631644,-0.03648933733132315,4.0,,,,-0.05412200599596017,-0.027972797648721903,4.0,,,
2019-08-26,-0.008044329465138169,-0.0015041375367251635,4.0,,,,-0.053173992608061056,-0.024816992915639394,4.0,,,
2019-08-27,-0.06731456273708686,-0.03561522073247833,4.0,,,,-0.15172770363818788,-0.0880415821969163,4.0,,,
2019-08-28,-0.0352950114620475,-0.017893768401597187,4.0,,,,-0.07611979816392565,-0.0396914720387692,4.0,,,
2019-08-29,-0.04170429975659883,-0.0222209599003619,4.0,,,,-0.08768761159108955,-0.0468475855304748,4.0,,,
2019-08-30,-0.04258944520544286,-0.02038679600581614,4.0,,,,-0.019916697627381526,-0.0037831093653449277,4.0,,,
2019-09-02,-0.11853908120388276,-0.06636635970615455,4.0,,,,-0.06317939601476925,-0.03315665413905297,4.0,,,
2019-09-03,-0.14991913667295048,-0.0862646666828188,4.0,,,,-0.1310878688607194,-0.07358518355462842,4.0,,,
2019-09-04,0.027872276645014345,0.020747571989031148,4.0,,,,0.16420959857608408,0.10164851759851977,4.0,,,
2019-09-05,-0.01576040278839468,-0.004109193565353918,4.0,,,,0.01416328553761744,0.01704020201009658,4.0,,,
2019-09-06,0.09861922687283987,0.06376590795796205,4.0,,,,0.07512574288477632,0.05358027942786778,4.0,,,
2019-09-09,-0.055219249992990584,-0.03397069804094401,4.0,,,,-0.03544920382281492,-0.01856013270394187,4.0,,,
2019-09-10,0.027471433276437012,0.016659769605806826,4.0,,,,0.008144460409654814,0.011571940883318955,4.0,,,
2019-09-11,0.06420431995211653,0.03861970920881534,4.0,,,,0.100817247466753,0.07139970403472796,4.0,,,
2019-09-12,0.07571319546339085,0.046888775237606525,4.0,,,,0.0624957159811038,0.04123749040861806,4.0,,,
2019-09-16,0.0012760230644558422,0.0008402570634293421,3.0,,,,-0.046429582317634825,-0.019738358850950363,3.0,,,
2019-09-17,-0.009992136003333573,-0.004448848133298033,3.0,,,,-0.0194930297152562,-0.007299023901706295,3.0,,,
2019-09-18,-0.04730437223467892,-0.02100490530735248,3.0,,,,-0.04554778314568883,-0.01959973243451546,3.0,,,
2019-09-19,-0.012567906926659796,-0.005672578986459947,3.0,,,,-0.03909679041490793,-0.01647708208870756,3.0,,,
2019-09-20,-0.05417329983556729,-0.023991147764066936,3.0,,,,-0.13234082737988676,-0.05825041214749864,3.0,,,
2019-09-23,0.026951951307043885,0.016819788101631615,4.0,,,,-0.028083002571369232,-0.00916247767641179,4.0,,,
2019-09-24,-0.03525718753614894,-0.017006059808114732,4.0,,,,-0.1447400369309025,-0.06782504204913506,4.0,,,
2019-09-25,-0.004888876705068093,-0.0032308208064644383,4.0,,,,-0.08762598720103416,-0.03902531062747826,4.0,,,
2019-09-26,0.0288539221455758,0.013836991992630152,4.0,,,,0.020907421285331858,0.015821479290903502,4.0,,,
2019-09-27,0.022036221222810234,0.013033539553854237,4.0,,,,-0.03850451402245247,-0.014841611309163227,4.0,,,
2019-09-30,-0.1825963165990995,-0.09325577501084795,4.0,,,,-0.1984597272414455,-0.09615586052099535,4.0,,,
2019-10-08,-0.15273733713087623,-0.08250067189523133,4.0,,,,-0.19659068377210306,-0.10082598587021335,4.0,,,
2019-10-09,-0.1878012098276673,-0.10116339202560082,4.0,,,,-0.19691465903534325,-0.09885662767441399,4.0,,,
2019-10-10,-0.21839464062020955,-0.11830687898259329,4.0,,,,-0.23334586151519618,-0.11841409630138194,4.0,,,
2019-10-11,0.05006695595970034,0.025641718821219094,4.0,,,,0.12607509280595527,0.08073525546778493,4.0,,,
2019-10-14,-0.03519418451601211,-0.012716802132225822,3.0,,,,-0.14797811780902564,-0.056419763513502766,3.0,,,
2019-10-15,-0.02172462075508418,-0.008193941569194833,3.0,,,,-0.08356562029158339,-0.03201268823469916,3.0,,,
2019-10-16,-0.052281901532066306,-0.01961097384185575,3.0,,,,-0.14831276314550002,-0.05614207674701174,3.0,,,
2019-10-17,0.004667340122083979,0.0029391858356704447,3.0,,,,-0.12477932341534158,-0.04560974054690489,3.0,,,
2019-10-18,-0.10382207254511938,-0.03828323281484383,3.0,,,,-0.2051320442816581,-0.0768733392768046,3.0,,,
2019-10-21,-0.06496839188758267,-0.04223216265869831,4.0,,,,-0.08591179587448305,-0.05526687222362382,4.0,,,
2019-10-22,-0.07983309813700949,-0.0541294424791822,4.0,,,,-0.10250396884443483,-0.06640992268334853,4.0,,,
2019-10-23,-0.03565713044529884,-0.022144233897013872,4.0,,,,-0.08532392145715419,-0.05510218065789195,4.0,,,
2019-10-24,0.008751719262717974,0.006217623795845681,4.0,,,,-0.050457826546506934,-0.0318468500138039,4.0,,,
2019-10-25,0.022859998200341188,0.014488008099215414,4.0,,,,0.00908978206381262,0.008575016612605804,4.0,,,
2019-10-28,-0.045294234593724274,-0.03229389161367745,4.0,,,,-0.10143052953686223,-0.0673661634998128,4.0,,,
2019-10-29,-0.029782370698590008,-0.0211056819798501,4.0,,,,-0.059422587655449444,-0.03870176394713036,4.0,,,
2019-10-30,-0.10363135928583983,-0.07139058606718954,4.0,,,,-0.10020166993352615,-0.06616434078067017,4.0,,,
2019-10-31,-0.054831435808681626,-0.0372980257037038,4.0,,,,-0.061906880883748634,-0.04176224786416266,4.0,,,
2019-11-01,0.06934589643286178,0.05041165744347847,4.0,,,,0.0027970123947519574,0.004675208030743366,4.0,,,
2019-11-04,-0.03244561724228785,-0.02396915271437024,4.0,,,,-0.15487775353977887,-0.11122297163623487,4.0,,,
2019-11-05,-0.06579759432023628,-0.04882974045954906,4.0,,,,-0.15669795067027992,-0.11190288662217528,4.0,,,
2019-11-06,-0.01223517592476524,-0.00922749275077649,4.0,,,,-0.10531926565459744,-0.07258232731434952,4.0,,,
2019-11-07,-0.010041101210487608,-0.008059211377368154,4.0,,,,-0.10462267017309028,-0.06683243915487579,4.0,,,
2019-11-08,-0.060227813217659666,-0.04541476579622848,4.0,,,,-0.13836624104729545,-0.09718319615044285,4.0,,,
2019-11-11,0.01852981873066639,0.009239526052003514,3.0,,,,-0.07853108138568862,-0.0391579638690283,3.0,,,
2019-11-12,-0.023654012831005627,-0.011794603658200049,3.0,,,,-0.09093628350156438,-0.04534357149941018,3.0,,,
2019-11-13,0.011599563767311633,0.005783892070275934,3.0,,,,-0.05786198088778583,-0.028851727456375417,3.0,,,
2019-11-14,-0.02258055071449359,-0.011259343095994058,3.0,,,,-0.09760710722144196,-0.048669845244664264,3.0,,,
2019-11-15,0.03265868213477193,0.0162846031466534,3.0,,,,-0.02078039073377569,-0.010361729078211465,3.0,,,
2019-11-18,0.025015531950954913,0.014033215939892037,4.0,,,,0.0014144205289922278,0.004929874695183245,4.0,,,
2019-11-19,0.041682880551551685,0.026100457298039552,4.0,,,,0.019872025873898275,0.013016072377329088,4.0,,,
2019-11-20,0.01728922014929112,0.008992584534975196,4.0,,,,-0.040926486509422495,-0.019183569771496073,4.0,,,
2019-11-21,0.010142657948902288,0.0049283882952469,4.0,,,,0.020298303681139364,0.015447456681996818,4.0,,,
2019-11-22,-0.02969879681928384,-0.01858464229366658,4.0,,,,-0.07882116987939328,-0.04148044525170734,4.0,,,
2019-11-25,-0.0014354280393852825,-0.00308645230696945,4.0,,,,0.007738020212889927,0.007949155291120974,4.0,,,
2019-11-26,-0.0737908469651446,-0.044172971360364625,4.0,,,,-0.0004036487749405971,0.0027467638620923412,4.0,,,
2019-11-27,0.03624132020639649,0.02139669520230026,4.0,,,,0.014897585221704918,0.013083393497468676,4.0,,,
2019-11-28,0.05622158093051068,0.03330505593607271,4.0,,,,0.060669080048361974,0.03888317667607044,4.0,,,
2019-11-29,0.004538004753763314,0.0036574820316141315,4.0,,,,0.05358588272728177,0.034665394934199074,4.0,,,
2019-12-02,0.029740103817107077,0.017995992434955633,4.0,,,,0.06820772034419569,0.043879665011687705,4.0,,,
2019-12-03,0.0597291208820236,0.03696754835596863,4.0,,,,0.11314423308375764,0.07129146891420704,4.0,,,
2019-12-04,0.036034682041841584,0.02191102534740519,4.0,,,,0.04660304233335104,0.034962138158268,4.0,,,
2019-12-05,0.019231296339114516,0.00989554392656215,4.0,,,,0.05829221169541506,0.040798945275171805,4.0,,,
2019-12-06,0.08121971460866227,0.050102469457877975,4.0,,,,0.15779153023067372,0.09364717879146851,4.0,,,
2019-12-09,0.06648631220590062,0.04318556551969578,4.0,,,,0.1070885673786578,0.06981184247152994,4.0,,,
2019-12-10,0.035224294141133594,0.025445002170468363,4.0,,,,0.08944068565606343,0.058474422253187955,4.0,,,
2019-12-11,0.10846672165688324,0.0693591774005978,4.0,,,,0.13674626593557793,0.08993469563238116,4.0,,,
2019-12-12,0.08538829096202907,0.05299991283042241,4.0,,,,0.16551748813306133,0.10675598937602016,4.0,,,
2019-12-13,0.22394767679669855,0.14612355831220505,4.0,,,,0.390850067511527,0.24557328373382373,4.0,,,
2019-12-16,0.008288147158334785,0.003122745541451692,3.0,,,,0.010997696544653044,0.004496324922546306,3.0,,,
2019-12-17,0.08244190818851652,0.03569203850613575,3.0,,,,0.08459012968772318,0.03708475974790426,3.0,,,
2019-12-18,0.11527405062350791,0.05034814565125336,3.0,,,,0.12454577376429196,0.05450872199242359,3.0,,,
2019-12-19,0.10223674135366054,0.04420522003764617,3.0,,,,0.13247128892686294,0.057908556017037593,3.0,,,
2019-12-20,0.1013534889320357,0.04383661833163942,3.0,,,,0.1608468821770771,0.07031715822307161,3.0,,,
2019-12-23,0.08322351315881397,0.03823753434734087,4.0,,,,0.055703608562889494,0.025536367419615052,4.0,,,
2019-12-24,0.03474590391948737,0.014748412655122032,4.0,,,,0.00942565376281337,0.0020323471086636097,4.0,,,
2019-12-25,0.08067746856511561,0.03746119611990985,4.0,,,,0.01208220388644578,0.0014982987237003934,4.0,,,
2019-12-26,0.060512662545360044,0.028787281541280393,4.0,,,,0.0032952440210398067,-0.0029336096140556225,4.0,,,
2019-12-27,0.047109234683672306,0.018562901695177016,4.0,,,,0.009806831907487455,0.0009874724836366477,4.0,,,
2019-12-30,0.0744738801431466,0.032455734877784054,4.0,,,,0.0999359732175088,0.0474438482286605,4.0,,,
2019-12-31,0.11383065700044454,0.05341495978949238,4.0,,,,0.10794120444805361,0.050394174895285936,4.0,,,
2020-01-02,0.07560676563297294,0.03358454954819307,4.0,,,,0.04443338516451124,0.018139105257527387,4.0,,,
2020-01-03,0.07015250352724836,0.03133739917625446,4.0,,,,0.052454067399440696,0.02373882630569469,4.0,,,
2020-01-06,0.03953368347273477,0.01546306217645859,4.0,,,,0.049470498554832,0.02152992534350389,4.0,,,
2020-01-07,0.029751580524373593,0.010837506493853856,4.0,,,,0.08211135682865897,0.03814875238521054,4.0,,,
2020-01-08,0.2323882383957608,0.11940555793029534,4.0,,,,0.19961390832283005,0.10220206010197663,4.0,,,
2020-01-09,0.046596896617387314,0.01908962783657008,4.0,,,,0.10244895400123069,0.04409792599692493,4.0,,,
2020-01-10,0.040410132109049486,0.01706208804926773,4.0,,,,-0.12150170846857151,-0.0716557190636992,4.0,,,
2020-01-13,0.08269876120171132,0.02750630582032193,3.0,,,,0.10683441069517827,0.035559446939058485,3.0,,,
2020-01-14,0.07762580782122828,0.025905728771597025,3.0,,,,0.07839260944474168,0.027629147103372553,3.0,,,
2020-01-15,0.042418660917786885,0.01321880116506434,3.0,,,,0.056476750356708676,0.019188464950054916,3.0,,,
2020-01-16,0.10199311824256137,0.03352139104459692,3.0,,,,0.14015341682915725,0.0492272348357972,3.0,,,
2020-01-17,0.10157458496811984,0.03362212345887659,3.0,,,,0.06690196058604776,0.022077720179848218,3.0,,,
2020-01-20,0.07344496263772411,0.04166289982619165,4.0,,,,0.09207465567210983,0.05823028353444898,4.0,,,
2020-01-21,0.0479950292184712,0.028266364396534183,4.0,,,,0.045605920335317476,0.029683355159829894,4.0,,,
2020-01-22,0.03172105048791286,0.016225302316874857,4.0,,,,0.08077132956950783,0.05302973323624735,4.0,,,
2020-01-23,-0.030455207693587467,-0.019548443833222424,4.0,,,,-0.029258285666827102,-0.01640091456109776,4.0,,,
2020-02-03,-0.7028012856787489,-0.4852981082435942,4.0,,,,-0.5147945966927253,-0.3514262425685663,4.0,,,
2020-02-04,-0.12418536228396487,-0.08669029379900389,4.0,,,,-0.18032539083906918,-0.12165666318626789,4.0,,,
2020-02-05,-0.20561684885562997,-0.1441736825179786,4.0,,,,-0.2924437613512662,-0.1927571336536013,4.0,,,
2020-02-06,-0.046693691270065646,-0.03571232835680211,4.0,,,,-0.12424176210989893,-0.07753256571593126,4.0,,,
2020-02-07,-0.0443565676435608,-0.03436174851423645,4.0,,,,-0.08883443146881032,-0.054494603862235494,4.0,,,
2020-02-10,-0.2467377283759491,-0.18115758887592587,4.0,,,,-0.42100324597929334,-0.2901080490135842,4.0,,,
2020-02-11,-0.18239001692928902,-0.12741861910854568,4.0,,,,-0.3156154744003946,-0.21965737035557734,4.0,,,
2020-02-12,-0.20945604673580814,-0.15416596689462822,4.0,,,,-0.14781132473158193,-0.08993037495370226,4.0,,,
2020-02-13,-0.0778038711069662,-0.05472004579320951,4.0,,,,-0.1510226901299687,-0.09517757852422783,4.0,,,
2020-02-14,-0.0472484782126499,-0.03097111191913578,4.0,,,,-0.12037973765176914,-0.07585845632217542,4.0,,,
2020-02-17,0.06297094371383731,0.03139921029018735,3.0,,,,0.04823655490741241,0.024052199981230284,3.0,,,
2020-02-18,-0.023572529063151833,-0.011753973395872974,3.0,,,,-0.1425022475269415,-0.07105591520521469,3.0,,,
2020-02-19,0.0489394831216712,0.02440270117299769,3.0,,,,-0.012558473485808217,-0.006262033354567376,3.0,,,
2020-02-20,0.008150690315036084,0.004064179828319369,3.0,,,,-0.032834165861661574,-0.01637210462143117,3.0,,,
2020-02-21,0.09207941569010095,0.04591357165917363,3.0,,,,0.08587225207028626,0.04281849281312903,3.0,,,
2020-02-24,-0.021349468980092687,-0.01982502199133053,4.0,,,,-0.11456076921114744,-0.06575075638693088,4.0,,,
2020-02-25,0.004835939717666867,-0.002139024476003202,4.0,,,,-0.05845296186361197,-0.038927865266625186,4.0,,,
2020-02-26,0.06636673161894235,0.03139506831597233,4.0,,,,-0.004556661114582185,-0.0008398177658068967,4.0,,,
2020-02-27,0.0023668521222774777,-0.005140917070260018,4.0,,,,-0.07085479541885413,-0.04115556776495925,4.0,,,
2020-02-28,-0.053783330407279874,-0.032624066431131776,4.0,,,,-0.20322431771647534,-0.11710618237368138,4.0,,,
