date,beta_s_size_w240,beta_m_size_w240,beta_s_size_w120,beta_m_size_w120,beta_s_gv_w240,beta_m_gv_w240,beta_s_gv_w120,beta_m_gv_w120
2017-06-07,0.06042166394291215,0.8811197373210573,-0.01498246084386818,0.9191409446503463,0.6946919829661944,0.8407271935723165,0.630268502311394,0.945094615090327
2017-06-08,0.058412785765245154,0.8822041291848959,-0.017456759400028013,0.9224840433293691,0.6938075465384586,0.8400061862816399,0.6301609122478915,0.9424954797488095
2017-06-09,0.05797034012844358,0.8822986283192202,-0.017875452585804197,0.922953444122214,0.6919626097528517,0.8403447433946044,0.6280094093010401,0.9440461411806403
2017-06-12,0.05076260927460818,0.8758262699857108,-0.024421675242040673,0.9287403729221262,0.6696416579091695,0.8333365879091685,0.6189865970542712,0.9460526791624505
2017-06-13,0.05047890607553934,0.8758702480688255,-0.023898760292645,0.9210831891017959,0.6714124044064311,0.83626062254309,0.6105521472979138,0.9347097990603556
2017-06-14,0.046184621550766275,0.8792569088019331,-0.03018336081140713,0.9268668334495366,0.6690536309942913,0.8378999535759102,0.6055248909897352,0.9361772160398555
2017-06-15,0.04275295555880171,0.8798647972881862,-0.032304389150587004,0.925655273763177,0.6477518151344781,0.8400899087199367,0.5758964775682877,0.9393611322405153
2017-06-16,0.04161394612114014,0.8789947226592082,-0.032005206131698036,0.9251683580693074,0.6467768491868515,0.838017207024196,0.5681691708380626,0.9417137445970866
2017-06-19,0.041539823383335055,0.879152797084364,-0.031553788672543076,0.9230616731897777,0.6476062962540287,0.8372149716412866,0.5688676542253985,0.9355206235498632
2017-06-20,0.04275634270184938,0.8780065640349871,-0.03218175310654657,0.9239253384712232,0.6472462493494011,0.8374757167278988,0.5731552655074704,0.941097634954364
2017-06-21,0.036203357812334205,0.8848480313444287,-0.035004933336022656,0.9273587769003404,0.644411618580716,0.84142392032193,0.574725143443386,0.9369553070821702
2017-06-22,0.03616519102622339,0.8807871752213026,-0.03252338592958032,0.9279093890961988,0.6385089479745023,0.8386553356432701,0.5784281959558768,0.933443807306135
2017-06-23,0.03435155866712957,0.8830029120516003,-0.03448230044594346,0.9305467805738178,0.6404976041798977,0.8394425679982823,0.5787668581148738,0.9336165589897708
2017-06-26,0.03219317693806787,0.8870432836156465,-0.037519310305143334,0.9373307434381088,0.641740106083042,0.8410673418832924,0.5792729077662429,0.9373703061822075
2017-06-27,0.03217441000571766,0.8869828191786742,-0.037729796204284065,0.9376352554697333,0.6469209634307959,0.8404646641353342,0.5785696163882968,0.9380164043255774
2017-06-28,0.03087457613419347,0.8888105978436834,-0.04124331322963995,0.9429503788814616,0.6476010544642505,0.8408888372288679,0.5784836205388951,0.9388231165038582
2017-06-29,0.0311771934395664,0.8876355594506252,-0.0417385058795693,0.9436937877030127,0.6475042647242084,0.8383018731978116,0.5783933702138778,0.9390632261103583
2017-06-30,0.03185108796948062,0.8873809515484199,-0.04035953978994997,0.9426979828343146,0.6493955043603101,0.8382958168913948,0.5801150470745645,0.938755622013892
2017-07-03,0.02861729716987693,0.8877339059095848,-0.04464789224691676,0.9448836721808415,0.6475768004044231,0.837901925408514,0.58292830640061,0.9397137774134003
2017-07-04,0.025422776896489575,0.8904009403356632,-0.05081374789036465,0.955442590959689,0.6425784993501958,0.8406827877273486,0.5787161685414376,0.9455074877161769
2017-07-05,0.02444316199212038,0.8923835824732649,-0.05252343682358613,0.9593232582492053,0.6374375338432267,0.8451059145012385,0.5661891855336257,0.9564616380377673
2017-07-06,0.024803816937723808,0.8922576892708779,-0.05242126365497461,0.9592392378206679,0.6335868424135539,0.8457123323263722,0.5660952327751979,0.9570860519988705
2017-07-07,0.020556098682815147,0.8969109223514354,-0.051664464314181105,0.9573343860433791,0.6270585662769816,0.8577304891117676,0.566811789494731,0.9581991140624097
2017-07-10,0.021210851274045137,0.8973034910303046,-0.051598854975699444,0.9594050621018804,0.6281258701754598,0.8581565334773401,0.5679260673106559,0.9572070535831104
2017-07-11,0.021768850466034634,0.8969980660303051,-0.049447048118306566,0.9584619025425125,0.6336659206570845,0.856337746916984,0.5756409854803439,0.9537020474383888
2017-07-12,0.022796409491109944,0.8965677181735381,-0.047146912090151094,0.9541933347343875,0.6361311186268933,0.8557200272797445,0.5764722790590258,0.9494826178048557
2017-07-13,0.02442623445314252,0.8951273151441055,-0.04145414783645594,0.9446069435614192,0.64317275971821,0.8554497117657098,0.5853835166999677,0.9392935066870256
2017-07-14,0.025138951869568608,0.8948330783576948,-0.0453611064907226,0.9441170393442334,0.6341627198277636,0.8567425396019238,0.5622154563746306,0.9406354190820612
2017-07-17,0.016087315362154124,0.8899108621603734,-0.05901658819130758,0.9326272239764932,0.5956806224031546,0.8511246921736279,0.47516730447754013,0.9176768766275654
2017-07-18,0.015219266638811886,0.8903471723125785,-0.06163422520758229,0.9318752946652635,0.5940494661027267,0.8529389172367806,0.46853220898741216,0.9182573247035943
2017-07-19,0.012999714537644218,0.8940123251780139,-0.06695992843269326,0.9412747136374818,0.5896911980395044,0.8449502476770677,0.4605810695611881,0.9012169546316562
2017-07-20,0.012820078416715758,0.8944492860541537,-0.06665957829724532,0.9409549602125598,0.5898092965750639,0.8449866801016669,0.4635943946348584,0.8986819473705172
2017-07-21,0.014859347172554584,0.89147411682151,-0.06387850738379967,0.9376548552587801,0.5895268157755109,0.8447618595900968,0.46499611988261486,0.8984123020105812
2017-07-24,0.011028893530564984,0.8847932829970991,-0.06382433874404238,0.9357827967728767,0.5735737620546567,0.8378141755550125,0.4657245375697552,0.8951661234218155
2017-07-25,0.011504135306943594,0.8849203401860205,-0.06380537398021027,0.9357791335217719,0.5739806336250187,0.8367840868261137,0.4719434114188901,0.8923957155922659
2017-07-26,0.009128529345290877,0.8872316365090499,-0.06784540290361152,0.9393777274256168,0.5737063149593341,0.8374422646522092,0.4716290527347983,0.8937175870269051
2017-07-27,0.0072696079084907436,0.8859903483264643,-0.07090550938631868,0.9379898015928528,0.555606071794951,0.8383288468636311,0.44785710677604407,0.8954403453369676
2017-07-28,0.006582530417450526,0.886816923344782,-0.07206683235591413,0.9398780807434746,0.5521418299382794,0.8388094046190372,0.44264609757078377,0.8974768495657245
2017-07-31,0.006799415744288278,0.8876464755101574,-0.07245443169037455,0.9412702467280816,0.5515781062395295,0.8403851065911202,0.4392980187204901,0.899643092110273
2017-08-01,0.009568280920365267,0.8851793300921841,-0.0659842500715722,0.9331353866093736,0.5575444900330708,0.8393081510805023,0.4476839183412307,0.8956562574144197
2017-08-02,0.008755334292702236,0.8852352490560722,-0.06600999587891189,0.9337652806811916,0.5535368824162125,0.8409186005594677,0.445997674522046,0.8991779839402132
2017-08-03,0.00473002823405995,0.888453079354183,-0.07120172208351201,0.9390401434446861,0.552396378014228,0.841188396682525,0.44620271464865596,0.8982392119608449
2017-08-04,0.003670492883435453,0.8900804238685966,-0.07510395258572007,0.944135525626345,0.5515707253479581,0.8425734928460719,0.44413904096086676,0.901419108360442
2017-08-07,0.0036745782067494873,0.8917395378650501,-0.0750460558947124,0.9468458894427523,0.549591237577845,0.8467542313312667,0.43933264379069553,0.907269969874205
2017-08-08,0.0019026441126371685,0.8903781405128658,-0.07546170545862975,0.9466712525612603,0.5385609592993141,0.8455251926353781,0.43069921577096215,0.9086778257473388
2017-08-09,-0.002547330232224806,0.8981037729365557,-0.07239422030881874,0.9436489709089965,0.533790450324495,0.8554583819984135,0.43665834541845927,0.9055937729903648
2017-08-10,-0.010449489648123042,0.9112305703031877,-0.07289364116172141,0.9455569979942582,0.5286502500264608,0.8852747170704915,0.4311079936763926,0.91206546566657
2017-08-11,-0.01427146557423734,0.9161470021012854,-0.07610559893188669,0.950759524737201,0.5194342063291776,0.8931880494711146,0.4320227569877394,0.9161615817205048
2017-08-14,-0.015219628220122704,0.92105250005343,-0.0778247722888536,0.9604181703144842,0.5121737695512071,0.891448801893993,0.42994545672514956,0.9088661896745543
2017-08-15,-0.014430338516398538,0.9203034904309774,-0.07750602550824183,0.9606157038766691,0.5117726015112579,0.8917545804206647,0.42974634852512644,0.9095258637666611
2017-08-16,-0.015011564644122125,0.9204881236933853,-0.07865514972995255,0.9602531684601273,0.5073551324411164,0.8930620961153439,0.4256332875571503,0.9093479941139208
2017-08-17,-0.015320844715355603,0.9188201513968822,-0.08023111745408536,0.9567183566556269,0.5088108100895959,0.8936471727754638,0.4240361623770531,0.9090041261916106
2017-08-18,-0.014650678676923696,0.9187066189420013,-0.07825962364648559,0.9565795587492238,0.50732311582148,0.8938956540497401,0.42588710405452895,0.9085827202055912
2017-08-21,-0.0156116343802294,0.9196666472351195,-0.07920403031848088,0.9589282672778718,0.5050194419654379,0.8954960931988853,0.4249673854741248,0.9114168534198817
2017-08-22,-0.016481136056704874,0.9212399045235085,-0.07868297472621524,0.9588339894890464,0.5035725753960442,0.8964919557847477,0.42503229421920086,0.9112047717110283
2017-08-23,-0.01638063232783799,0.9213834705770305,-0.07720167595859413,0.9587118480620274,0.5033299673426196,0.8968924395546859,0.4268675676409315,0.9112166438733745
2017-08-24,-0.01638449729791499,0.9215948025810871,-0.07966707008931567,0.9630572241967872,0.5024951548555405,0.896346677507908,0.4245234899180902,0.9116172210046932
2017-08-25,-0.014674405892992985,0.919125014190019,-0.0763795117230637,0.9553398132627113,0.5035005853140923,0.895216310872328,0.42586751490462715,0.9078346247311958
2017-08-28,-0.014994775083518907,0.9187045154290918,-0.0748064460464523,0.9500114560688981,0.4866862260366255,0.8884430086527432,0.402012810937263,0.8915310568832854
2017-08-29,-0.015378487251116303,0.9193791854267941,-0.07460240116734476,0.9496733927902387,0.48284453667606614,0.8907937852455343,0.39752122487923885,0.8909577695872003
2017-08-30,-0.016389759774559757,0.9202585497505121,-0.07226300204018112,0.9488983842518762,0.4821397165508005,0.8919414188791029,0.4022134909848965,0.8908386944943381
2017-08-31,-0.01629381686182931,0.9197299251604675,-0.07017373511287107,0.9464098528764258,0.4784928450085646,0.8928757385970566,0.3994494160156479,0.890635466126468
2017-09-01,-0.016907632510383328,0.9176921783609717,-0.06966616118308168,0.9471777398576566,0.47577929014738046,0.8908235234429599,0.40190124153943013,0.8910199973320253
2017-09-04,-0.016965250088177987,0.9173621592165194,-0.06870553984534297,0.9439412152843047,0.47430053453282267,0.8906073647245603,0.3994364311439837,0.8885426720224935
2017-09-05,-0.017403300691873735,0.9176151726096177,-0.06871109219083822,0.9438725863845826,0.47420272241050215,0.8907118668957895,0.399771929361862,0.8889634040975024
2017-09-06,-0.017872654967175265,0.9179100886024394,-0.06908344667583856,0.9440350394521909,0.4738159500456774,0.8914615808906629,0.39998374196542275,0.8890887172256058
2017-09-07,-0.018455220384260222,0.9162559257486218,-0.0702162377771148,0.9462784071502367,0.47227582180430194,0.8828037120699547,0.3995466794144529,0.8893056901724689
2017-09-08,-0.018347181583972135,0.9162303587608417,-0.06970599747532501,0.9455188845386259,0.47156246643089605,0.882523669337853,0.398200199659999,0.8923311649043485
2017-09-11,-0.015200671097754923,0.9157768064927986,-0.06484307815964982,0.94513816027542,0.4765790609896641,0.8823537764714524,0.4057548766038759,0.8924497159863847
2017-09-12,-0.014358144973062295,0.914498147764525,-0.061357164364829644,0.9413966464176641,0.47835406514755696,0.879927541080764,0.4084083363893462,0.8897963813789538
2017-09-13,-0.014259310406077636,0.914978222847557,-0.06311761124176807,0.9466407908217787,0.47905185272953943,0.8804014418976224,0.40466375099123425,0.8951072671293437
2017-09-14,-0.014814106542999871,0.9156735715710539,-0.06404240553536104,0.9477966582622922,0.4789107592920589,0.880852194367961,0.40424152100982375,0.895942911975254
2017-09-15,-0.014379862458508535,0.9158715316793212,-0.06455442495100125,0.9497258403201221,0.47238126474736913,0.8833462626703015,0.395223095438404,0.9034323218834596
2017-09-18,-0.014432071557962325,0.9173221726688783,-0.06088364332373369,0.94702959386859,0.47208367160711695,0.8846272687220785,0.3943933223028041,0.9024105097553355
2017-09-19,-0.014494946996867687,0.9174847273589681,-0.061677420269197404,0.9488452935096997,0.4710908735203575,0.8825260506068108,0.3934410945706652,0.9024145632199295
2017-09-20,-0.01443436687498306,0.9184753120593588,-0.06118323147939798,0.9493661449684782,0.47188813356830983,0.884084120737039,0.3950981900899032,0.9030024231929823
2017-09-21,-0.014641604050006215,0.9193683959344005,-0.06046987719836523,0.9497653937767562,0.4723765736625698,0.8844810452223224,0.3941599054532196,0.9003677980788468
2017-09-22,-0.014493516485365626,0.9191933939841378,-0.05943415978115256,0.9482957835809471,0.4724184368005414,0.8846623786202285,0.394625855250098,0.8997230911316618
2017-09-25,-0.014698599357116222,0.9184793132859979,-0.05945124435939144,0.9467552374198172,0.47214718892633284,0.8838040031815328,0.3943643022722154,0.8908971733293339
2017-09-26,-0.01469117427627132,0.9175634633144533,-0.059581270307323936,0.9468950011401416,0.47075747771952287,0.8803801529367729,0.39398437005109455,0.8902167532564456
2017-09-27,-0.012353972772153912,0.9174798728916475,-0.05570577642345399,0.9467931987652616,0.4738536948944144,0.8799135643853537,0.400232589555946,0.890175293608342
2017-09-28,-0.012738994219573752,0.9170188429096396,-0.05666438191431467,0.9468082018063811,0.475849111097004,0.8786662187955409,0.4012539070503033,0.8871614414364928
2017-09-29,-0.012776348159764854,0.9168609634986555,-0.056155936433496555,0.9487445087659149,0.4734710056645577,0.8779383315734087,0.39822719101127535,0.8863907946074475
2017-10-09,-0.012782582778405818,0.9164135289417734,-0.055402528810062676,0.9457480608525479,0.4735999541517756,0.8786174709871327,0.39756160069877433,0.8872380588491565
2017-10-10,-0.013509134165087124,0.9164114041619823,-0.056720603794991074,0.9446340079685493,0.4716030046153352,0.8795860760733532,0.3945065475139656,0.8864915266437213
2017-10-11,-0.01400393853055681,0.9173763860120766,-0.05634872425130834,0.9427741220082471,0.47220013726398913,0.8776398610676384,0.3956022637635892,0.8824637177434409
2017-10-12,-0.013805904423773496,0.9170818605181655,-0.055223977501630876,0.9438978824768738,0.47200149574838673,0.878163510189611,0.39442926962474173,0.880947238111745
2017-10-13,-0.013255245478105731,0.9174963405664871,-0.05598175551554449,0.9518942444833076,0.472486287701007,0.8781754763075004,0.39246589421948685,0.8851156806299436
2017-10-16,-0.01663598654005927,0.9170244806988195,-0.058551886227406764,0.9536670795819873,0.46717478977359805,0.8779202341411496,0.3950165974758008,0.8790190282779149
2017-10-17,-0.018245820065485554,0.9193644980478143,-0.05328832755735764,0.9502951537564387,0.46626019301848093,0.8820710605484464,0.39436170003924226,0.8785259004767224
2017-10-18,-0.021071797923133323,0.9210905762999105,-0.058171094099744976,0.9524480572583738,0.46671178671598734,0.881703280670906,0.3902539733115347,0.879377160466263
2017-10-19,-0.020822732545467487,0.9198468524989357,-0.05767726611930522,0.9538171685804747,0.4636774334606543,0.8788482079125504,0.3926893346173249,0.85512235590736
2017-10-20,-0.020962342880381755,0.9198209934143609,-0.05750192048451831,0.9526640918031677,0.4657473710543314,0.8786495746559508,0.3963467386543825,0.8528706693553274
2017-10-23,-0.020199092044066624,0.9196918386964886,-0.05580498114851454,0.9530781049345384,0.46691139331042014,0.8782083758558373,0.3999399664843214,0.8531027215367126
2017-10-24,-0.019838654853179257,0.9194193702306188,-0.05555692447921896,0.952063581349452,0.4684983242428726,0.8758765539179016,0.4007223219699892,0.8490133992454229
2017-10-25,-0.01990918517997169,0.9200702203219889,-0.05370634063192898,0.9525949427778234,0.4689361412599309,0.8762905940408013,0.40163637996324897,0.8509224568680253
2017-10-26,-0.019862089556595318,0.9196845592553872,-0.054717374382342726,0.9528467703782539,0.4683607829742735,0.8771644098883394,0.40025095861794,0.8530233253611728
2017-10-27,-0.022713890161868176,0.9241557554500922,-0.054264464919129285,0.9520591366294767,0.4584457957380849,0.8816403263796351,0.38902101844946724,0.8573124524866292
2017-10-30,-0.026657247138878258,0.9207953908127157,-0.05955525065475764,0.9440441960767475,0.4569165954786313,0.8801726931248185,0.3879735475919424,0.8548204342671748
2017-10-31,-0.02618956567781316,0.9206881897688629,-0.05823482235602047,0.9414418970432962,0.45920500667939795,0.8795380634325688,0.391068447888982,0.8503484733934471
2017-11-01,-0.026452084847620367,0.9210060841130745,-0.0586175635049181,0.9369460142373652,0.45940826981204064,0.8787797748511825,0.3887238485354518,0.844899168640437
2017-11-02,-0.025628221006441132,0.9205695106070217,-0.06068496396874641,0.9395064148758332,0.45919034077585086,0.8790014490528887,0.3884232536055485,0.8505934723666041
2017-11-03,-0.026061470262560244,0.9224581038641808,-0.05960498970245225,0.9434662724932938,0.4586126045413112,0.879425012223467,0.38683361014205747,0.8518697606822089
2017-11-06,-0.028869313183286276,0.9306450945758273,-0.05606930718535735,0.9505592707230265,0.46442065593825854,0.8846447676477066,0.3990079080684176,0.85564076072276
2017-11-07,-0.028022611666036683,0.9294020543278265,-0.05875807912511798,0.950935296282248,0.46669164130933694,0.8817015194989173,0.3984802368290498,0.8520042845106226
2017-11-08,-0.028955102815328128,0.9299724086218946,-0.05999211497900943,0.9511634690245612,0.46551582635696553,0.8820587720901024,0.3943070664059283,0.853163178007269
2017-11-09,-0.02977509076768771,0.9316027993327899,-0.06276123755455522,0.9460994184060441,0.4656689484881798,0.8826295181352949,0.38505299563232415,0.8464856523644176
2017-11-10,-0.0342155367498316,0.9368562175792349,-0.06713374124180596,0.9530835705189417,0.46591781621343387,0.8847692113174386,0.3864872800653903,0.8502807126501756
2017-11-13,-0.0349662299441977,0.9380419713778528,-0.06749385190632302,0.9528935124531573,0.46521399754738524,0.8869603340911965,0.3849072269719034,0.8513657052343981
2017-11-14,-0.038514081931272225,0.9440121541019422,-0.07184521083701026,0.9619781557541143,0.46717284106476786,0.8873994665030438,0.38726259909517075,0.8547669547636695
2017-11-15,-0.040075342993058566,0.9484316285657601,-0.07384107051944103,0.9700507704601625,0.46822625085306147,0.8882583093317992,0.386520674006555,0.8575224642192066
2017-11-16,-0.0452891957666361,0.9527115050506929,-0.07838613006271582,0.9766070879866934,0.46441471661383105,0.8914877034187781,0.37030336041610695,0.8618901687958059
2017-11-17,-0.03920074431324136,0.9524550628706923,-0.06346725944379804,0.9787361511082807,0.4896385526100938,0.8882957973306869,0.4225214951089479,0.8525780291171325
2017-11-20,-0.043105478249276456,0.9586513042457258,-0.08738241119595443,1.0203966579599952,0.4895161346443896,0.8919096549340207,0.4027971870536576,0.8788936314232745
2017-11-21,-0.04171149201490246,0.9571252620946349,-0.08009085820823521,1.0114547445330888,0.49397738670620395,0.8784155366691665,0.41109628348555516,0.8530418749667137
2017-11-22,-0.04573506002053957,0.9586314679043983,-0.08096275389434342,1.010885380935545,0.4948943066638044,0.8807791453016179,0.41691697681985807,0.8515811848189286
2017-11-23,-0.055988716695157516,0.9771280186688579,-0.09053572454918071,1.0401815329594453,0.49858093210905113,0.8854824957068258,0.4093600553663174,0.8726737688347036
2017-11-24,-0.05664536760165508,0.9777287366950602,-0.08998719991315764,1.040166037823885,0.49751632638379195,0.8869120521518804,0.40985075570887597,0.8724795952160018
2017-11-27,-0.06070207891646943,0.9841811620785467,-0.10017532962810252,1.0530464335380523,0.49851218081581,0.8910491398695864,0.40511660725205856,0.8835634245655263
2017-11-28,-0.0652554615456151,0.9940411104513436,-0.09472729115774618,1.0559085374652633,0.49944610532853606,0.9036047929548129,0.41908859018887934,0.881724451347622
2017-11-29,-0.06657578840472204,0.9948192892275444,-0.09579048974799152,1.0545201308418681,0.4965402174266684,0.9046645575697347,0.4159803959327509,0.8742617046494384
2017-11-30,-0.06839320310704637,0.9976957860988306,-0.09697349537974949,1.056655229167366,0.4946711960904249,0.9064823454483372,0.41239029946945005,0.8802951438597949
2017-12-01,-0.06656084644566404,0.9971443059664573,-0.09328512287744493,1.0560108631679035,0.4951673881429152,0.9062736773616339,0.41813764902048034,0.8779018296290462
2017-12-04,-0.07261947964529358,1.0009546560817053,-0.0983419706593961,1.0575626745028597,0.4902986965865718,0.9085708508669843,0.41564336265036095,0.878797703694642
2017-12-05,-0.06810332324405038,1.0017281344577145,-0.09031014056894526,1.0582727866478185,0.4916587008180132,0.8951631331732262,0.4312814160829452,0.874539251794139
2017-12-06,-0.07074251807306918,1.0029819486326528,-0.09413662057717345,1.0606738697451994,0.4843880904900004,0.8984522286084272,0.4234492370977481,0.8796105463634384
2017-12-07,-0.07296458692558787,1.0054361349157999,-0.09472867746220977,1.0637574438086088,0.4855523430379048,0.8968578961270978,0.4375224894050029,0.873226566376113
2017-12-08,-0.07545498215587805,1.0095510374863919,-0.09604248158738644,1.069087489711228,0.48080910887312805,0.9027887451359223,0.4365336860976144,0.8802319784118547
2017-12-11,-0.07837218142324817,1.0147326890201658,-0.10019082339013666,1.0786641985664034,0.480014922358406,0.9043103790021069,0.4350017958160931,0.88776337870014
2017-12-12,-0.07696815734667778,1.011969810804248,-0.09650354191256054,1.070902413185221,0.48079961122697146,0.9068544211397522,0.4342662695163432,0.8886266926544648
2017-12-13,-0.07736925766070725,1.0128259312254395,-0.09675350622174,1.071639018871684,0.4805211045187858,0.907884997685019,0.43253205679515466,0.8924770063893636
2017-12-14,-0.07703296363637566,1.0129867676329345,-0.09728956527334218,1.0694098236011134,0.48118557462150346,0.9038476633493352,0.427382398919276,0.8884558364623482
2017-12-15,-0.07939382183002407,1.0160326187136661,-0.09994660042681315,1.0729530910923784,0.4798409824758405,0.9062218955642585,0.42468049752071435,0.8927216167540442
2017-12-18,-0.07940212169673695,1.0170462056212306,-0.09907901516394202,1.0720762166051157,0.47944095363195466,0.9064245309825302,0.425178453699371,0.8894203730584083
2017-12-19,-0.07960191913144818,1.017595767358291,-0.09861974380650859,1.0715573805151535,0.47586228558696897,0.9099326126961766,0.41968859006565357,0.8949197505002355
2017-12-20,-0.08051802722105822,1.017022207508552,-0.0994668694558809,1.068245956692088,0.4750121664934353,0.9089394651158453,0.4182795400659603,0.8918266668022657
2017-12-21,-0.08358159710814479,1.0211993599204023,-0.10380438186826964,1.07425794182646,0.4748472297745976,0.9109208849140987,0.41770413665535,0.8952417144875587
2017-12-22,-0.08320342944827418,1.0206755480998624,-0.1040232664115658,1.0736726752126815,0.47496698736335113,0.9107231155321611,0.41689929685448424,0.8952964897116757
2017-12-25,-0.08321594428541763,1.0202874594484015,-0.10202738144313375,1.0722516457471152,0.47467208660779797,0.91104681483364,0.416085972707621,0.8957184311944174
2017-12-26,-0.08445853723569881,1.0230734044337337,-0.10146443633987849,1.070333746907982,0.4731093704263202,0.9127665427322063,0.4167665548709114,0.8943378581271765
2017-12-27,-0.08716921281309686,1.027124659893988,-0.10441296514308332,1.0739851392324284,0.4719658673284775,0.9138688954886536,0.4232351215311022,0.8894200358169544
2017-12-28,-0.08750234708221875,1.0276891701990467,-0.10485691376710468,1.0746962209394433,0.4736242116763729,0.9145141291759782,0.4258329578279266,0.890120819188636
2017-12-29,-0.0871996475132685,1.027328186400457,-0.10464414167835119,1.0748576462661585,0.4738910452938615,0.9149532627118471,0.42600060086181674,0.8908984183648821
2018-01-02,-0.08609015471435984,1.0251651247745186,-0.10290372386574487,1.068072098312689,0.4729103454209543,0.91575806527554,0.42229108106274077,0.8928161116459835
2018-01-03,-0.0860795797888485,1.0255108772280361,-0.10522649394544965,1.0684795823812587,0.46771938853849426,0.9145573099581934,0.4102419670248972,0.8944485883128801
2018-01-04,-0.08604609980791218,1.02518219767471,-0.10642219229296591,1.0701689749974734,0.46788759820401854,0.9131725561856942,0.4098382970184601,0.895529066827803
2018-01-05,-0.0854505489267959,1.0233039547304632,-0.10958271692792962,1.0732378361642214,0.4723127542739097,0.9092208122593682,0.41040225289112053,0.8966094209396914
2018-01-08,-0.0867699041575285,1.0219491163670278,-0.10886631979202635,1.0719703531641434,0.4691309813020427,0.9075756814679636,0.41946229554560216,0.8922756800819692
2018-01-09,-0.08993499929252677,1.0214885185698197,-0.09123285531736261,1.0950299323218915,0.4537309676130827,0.9072597519246676,0.4399120534717283,0.899933621445765
2018-01-10,-0.08860191944924135,1.0200794244718339,-0.08609433247638286,1.0950229187458465,0.4540811884934241,0.9065278281583757,0.44645521318201303,0.8983899827499167
2018-01-11,-0.09002770811766601,1.0203352228709797,-0.08840346208593025,1.0947813700794666,0.4547763460072856,0.9064221309641681,0.4522355574609187,0.9103501311713587
2018-01-12,-0.08997956302664306,1.020193550816705,-0.0886505624653341,1.094958946975654,0.4574167952763604,0.9047618587039049,0.4548783338913299,0.9092628691621849
2018-01-15,-0.088680649659658,1.0209727104927966,-0.09166489774873553,1.0969702420961156,0.4562241546576522,0.9048469772566712,0.4515390929726311,0.9098058697585266
2018-01-16,-0.08821724205525856,1.0202292835509859,-0.09052117943725149,1.0971919102461425,0.45647974660136026,0.9036048379352549,0.4514097962225186,0.910101326922237
2018-01-17,-0.08919654387020862,1.0220308055684029,-0.09293195402587279,1.1015607076546352,0.45811003754501545,0.904806414024133,0.45052634575972583,0.9146610554099216
2018-01-18,-0.08912693419576469,1.0219905906487727,-0.09030875466206777,1.0994566848483631,0.4548391915918761,0.9065279533100409,0.4454139945234771,0.9166860867649775
2018-01-19,-0.08830122708834053,1.0213324017556669,-0.08481067396814175,1.101541580033713,0.4544254741548419,0.9062850807176666,0.45917272744768034,0.9158691189069746
2018-01-22,-0.08979854048242336,1.0252741465006705,-0.08529524154915695,1.1051982638641216,0.4516143506167074,0.9044474993847178,0.4579128099455334,0.9111350377335865
2018-01-23,-0.08934099685815249,1.0243395840291765,-0.08440715255379201,1.1023960626982094,0.44952269007088286,0.9047387961784032,0.4564537131003237,0.9102805447146325
2018-01-24,-0.09039843425494078,1.0238459869423928,-0.0913165866255201,1.1066781035040536,0.43938027748151204,0.9048109269307502,0.43509575146669605,0.9124952517103436
2018-01-25,-0.09061694656545716,1.0244734231901371,-0.09116296197133937,1.10743804982581,0.43976961588830993,0.9035823171448671,0.43646175369131895,0.9074892758914541
2018-01-26,-0.0904228737705872,1.02495460993854,-0.08869852964451351,1.1059201967866883,0.44017623088297836,0.9029546824244208,0.436465647378758,0.9075693746086617
2018-01-29,-0.09184456934871313,1.0266607020268916,-0.08687106290258256,1.1020972082537295,0.4401744244491076,0.904672260972453,0.43757778727774627,0.9080214898817136
2018-01-30,-0.09044490071097998,1.0249066681458319,-0.08439117925838009,1.096046599978906,0.4404360283331615,0.904238205082079,0.44148976568920645,0.9030150939896799
2018-01-31,-0.09871727491641542,1.0245641402455246,-0.10202564047386758,1.0912962176149146,0.42680236145827916,0.9057034794578672,0.42418432635026454,0.903870169435044
2018-02-01,-0.10516164837634823,1.0165177968157153,-0.12100200025066744,1.0712481364514825,0.42532054456733565,0.9049239922096919,0.4175913916501704,0.9051483275863741
2018-02-02,-0.10738842316843028,1.0191015438453404,-0.12444379902943886,1.074187276322994,0.42400780911300145,0.9076320316903441,0.4190134587551269,0.905150931149181
2018-02-05,-0.10678622129123773,1.0190250338158333,-0.12507974466262162,1.0782842425167583,0.42119613574876885,0.9060294260465609,0.4151236207889615,0.8985139240167612
2018-02-06,-0.10724893277216822,1.0183129752721383,-0.12491348541855442,1.0598902377240353,0.4235036543515375,0.9085450304087443,0.4182173649490744,0.908794880890126
2018-02-07,-0.11520538920020959,1.0262021743630259,-0.1349588800906746,1.0689366447525652,0.4126801112833938,0.9178885933837837,0.40147157131105643,0.9233761689033282
2018-02-08,-0.11112040238162853,1.0239929904552143,-0.12626781801716638,1.0663451593753186,0.39701928592433644,0.9214593408971546,0.38195511209480154,0.9284006490071166
2018-02-09,-0.1038740056433708,1.009578497118424,-0.11014126576715469,1.0388724962484799,0.39905922132253674,0.9168947236376416,0.3870253740342547,0.9193647502133575
2018-02-12,-0.10196610989181547,1.017301348978571,-0.10680930917709477,1.0510975094016026,0.4060278814280671,0.9196339030559326,0.39722683727354613,0.9243456727368605
