rank_worst_tv,lookback,z_window,smoothing,theta,exposure,is_incumbent,sharpe_full,ann_full,maxdd_full,turnover_full,sharpe_2014-2020,sharpe_2021-2023,sharpe_2024-2026,worst_tv
982,5,15,5,-0.15,0.6419028999674161,0,0.633577172518705,0.1554053262947266,-0.5821535029432633,26.503747148908438,0.6077844438456307,0.5061029899998591,0.7919045564584534,0.5061029899998591
983,40,120,5,0.65,0.07429130009775171,0,0.4300955174584849,0.030661147377756895,-0.18259324659931497,2.554578038449006,0.5051048543069724,0.8510605368236176,0.09409925811610127,0.5051048543069724
984,40,200,0,0.65,0.07624633431085044,0,0.6707294790681284,0.05236973102662837,-0.12024249959955324,5.428478331704138,0.943121868192001,0.5036122071337193,0.4641583061568821,0.5036122071337193
985,60,250,0,0.65,0.07396546106223525,0,0.5066828563206031,0.038693555223381866,-0.14839328630033377,5.109156076898012,0.7909114494634304,0.4981963371905145,0.34520868791262316,0.4981963371905145
986,40,200,0,0.7,0.05571847507331378,0,0.2642197684407669,0.01779798716876618,-0.16630916355405412,4.94949494949495,0.6054306043053441,0.4945785899924679,-0.2604094698444965,0.4945785899924679
987,20,250,5,0.55,0.08569566634082763,0,0.7305716758336449,0.06547912609354521,-0.17007281599348423,2.873900293255132,1.1884118186314574,0.4882006308433828,0.09912981494501628,0.4882006308433828
988,60,180,0,0.7,0.06158357771260997,0,0.6237785236466243,0.04732628090782967,-0.11526909593990853,4.630172694688824,0.9082455459322346,0.4817981876261642,0.4126404666914499,0.4817981876261642
989,10,30,5,0.6,0.05311176278918214,0,0.5561743748966514,0.03790248347048959,-0.17870219060414028,5.348647768002606,0.838927269256147,0.4798302422256814,0.0939561268811118,0.4798302422256814
990,10,20,5,0.1,0.396871945259042,0,0.9012243842795185,0.1670876653338529,-0.4300462932379706,17.003910068426197,0.7606029103693652,0.477402755015453,1.6466394027416693,0.477402755015453
991,5,10,0,0.35,0.2196155099380906,0,0.6293089132988839,0.08954142813536248,-0.2830765318690218,42.94884327142392,0.4761961273836068,0.5884302204182672,0.9402283044155554,0.4761961273836068
992,60,250,0,0.7,0.053763440860215055,0,0.5622229742805932,0.038681823192071814,-0.11526909593990842,4.630172694688824,0.960814885554902,0.4750447764576822,0.3675540994221904,0.4750447764576822
993,20,100,5,0.6,0.07852720755946563,0,0.7824653213630578,0.06261693509422575,-0.1424600143703162,3.3528836754643208,1.0849269060883624,0.4677978825520982,0.5059156041378025,0.4677978825520982
994,10,30,5,0.65,0.03877484522645813,0,0.5248905798433696,0.02871084960782967,-0.1311393341108863,4.231019876181167,0.940034129118958,0.4654336518114591,0.01759521377503031,0.4654336518114591
