signal,kou_jing,window,leg,n_obs,ann_shift1,sharpe_shift1,maxdd_shift1,calmar_shift1,turnover_shift1,hit_shift1,ann_shift2,sharpe_shift2,maxdd_shift2,calmar_shift2,turnover_shift2,hit_shift2,d_ann,d_sharpe,d_maxdd,d_calmar,d_hit,diff_sharpe,ci_lo,ci_hi,p_value,boot_mean,boot_sd,block,n_boot,seed,ci_excludes_zero
equal_weight,1000,2021-2023,longflat,727,0.131753523975514,1.0357723597638406,-0.13112304389356433,1.0048083087703594,8.42503438789546,0.5487179487179488,0.110443715119411,0.8668365103896805,-0.131123043893564,0.8422906595202371,8.42503438789546,0.5384615384615384,-0.02130980885610298,-0.16893584937416017,3.3306690738754696e-16,-0.16251764925012235,-0.010256410256410331,-0.16893584937416017,-0.40488265509551546,0.05690335120367084,0.1391860813918608,-0.17017921788316048,0.11630964832378905,20,10000,0,False
equal_weight,1000,2021-2023,long_seg,727,0.131753523975514,1.0357723597638406,-0.13112304389356433,1.0048083087703594,8.42503438789546,0.5487179487179488,0.110443715119411,0.8668365103896805,-0.131123043893564,0.8422906595202371,8.42503438789546,0.5384615384615384,-0.02130980885610298,-0.16893584937416017,3.3306690738754696e-16,-0.16251764925012235,-0.010256410256410331,-0.16893584937416017,-0.40488265509551546,0.05690335120367084,0.1391860813918608,-0.17017921788316048,0.11630964832378905,20,10000,0,False
equal_weight,1000,2021-2023,short_seg,727,0.1356845040206588,0.8852486884158863,-0.1743209474658245,0.77836029457825,8.42503438789546,0.4709141274238227,0.11480507952133555,0.7490175725637771,-0.1841427065491369,0.6234571092866,8.42503438789546,0.46111111111111114,-0.020879424499323243,-0.13623111585210923,-0.009821759083312398,-0.15490318529164993,-0.009803016312711577,-0.13623111585210923,-0.3367243103383487,0.045753706238660596,0.15308469153084692,-0.142305196966203,0.09663849531578536,20,10000,0,False
equal_weight,1000,2024-2026,symmetric,631,0.4488554033961254,1.5978044554803654,-0.25943482258268524,1.7301278175680113,21.743264659271,0.5396825396825397,0.48961059071760055,1.745353926708267,-0.30797891689174617,1.5897535963141836,21.743264659271,0.5437201907790143,0.04075518732147515,0.14754947122790152,-0.048544094309060926,-0.1403742212538277,0.0040376510964746926,0.14754947122790152,-0.39992546119279476,0.7621259402943678,0.6014398560143985,0.1592346500003215,0.29261126767035933,20,10000,0,False
equal_weight,1000,2024-2026,longflat,631,0.3529463099037945,1.8385209769929967,-0.1752556379879726,2.013894183124747,10.8716323296355,0.5765765765765766,0.37430026976413105,2.0024765123691792,-0.1528105065648916,2.449440671183057,10.8716323296355,0.5765765765765766,0.021353959860336558,0.16395553537618257,0.02244513142308102,0.4355464880583102,0.0,0.16395553537618257,-0.20181964384011142,0.6353313611426397,0.42125787421257876,0.176900201927733,0.21125031621719065,20,10000,0,False
equal_weight,1000,2024-2026,long_seg,631,0.3529463099037945,1.8385209769929967,-0.1752556379879726,2.013894183124747,10.8716323296355,0.5765765765765766,0.37430026976413105,2.0024765123691792,-0.1528105065648916,2.449440671183057,10.8716323296355,0.5765765765765766,0.021353959860336558,0.16395553537618257,0.02244513142308102,0.4355464880583102,0.0,0.16395553537618257,-0.20181964384011142,0.6353313611426397,0.42125787421257876,0.176900201927733,0.21125031621719065,20,10000,0,False
equal_weight,1000,2024-2026,short_seg,631,0.09590909349233087,0.4661911451295042,-0.28734283216822154,0.333779314307663,10.8716323296355,0.46153846153846156,0.11531032095346944,0.54896844989919,-0.2570656674604028,0.4485636767159165,10.8716323296355,0.46296296296296297,0.019401227461138565,0.08277730476968581,0.030277164707818716,0.11478436240825352,0.001424501424501401,0.08277730476968581,-0.2855466436802767,0.5157464695992181,0.6694330566943306,0.09737908024554844,0.2048379649862273,20,10000,0,False
equal_weight,blend,full,symmetric,3065,0.35752337385072774,1.4118441313706616,-0.2925550608889208,1.2220720870949981,21.182707993474715,0.5299173553719009,0.36589205220183263,1.4450338675218581,-0.29393594446038274,1.2448020022646407,21.182707993474715,0.5297619047619048,0.008368678351104886,0.03318973615119658,-0.0013808835714619327,0.02272991516964251,-0.0001554506099961106,0.03318973615119658,-0.1972154332321852,0.2763758976904699,0.7837216278372163,0.03351957446921573,0.12119196117293962,20,10000,0,False
equal_weight,blend,full,longflat,3065,0.26174090024112745,1.609892322100946,-0.166666862423816,1.5704435568934414,10.551386623164763,0.5603063178047224,0.26641269570290427,1.6365192271977678,-0.15343905054930607,1.7362770086829706,10.551386623164763,0.5603063178047224,0.004671795461776818,0.02662690509682175,0.013227811874509943,0.16583345178952924,0.0,0.02662690509682175,-0.15656402506131528,0.21163236518897247,0.777922207779222,0.026904753460667324,0.0940149161681547,20,10000,0,False
equal_weight,blend,full,long_seg,3065,0.26174090024112745,1.609892322100946,-0.166666862423816,1.5704435568934414,10.551386623164763,0.5603063178047224,0.26641269570290427,1.6365192271977678,-0.15343905054930607,1.7362770086829706,10.551386623164763,0.5603063178047224,0.004671795461776818,0.02662690509682175,0.013227811874509943,0.16583345178952924,0.0,0.02662690509682175,-0.15656402506131528,0.21163236518897247,0.777922207779222,0.026904753460667324,0.0940149161681547,20,10000,0,False
