family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
L2,L2_lb20zw60,40,1000,0.01139240506329114,79,0.19019607843137257,0.14717146296093664
L2,L2_lb20zw60,40,blend,0.008787731256085687,79,0.17478991596638654,0.1552686289528395
L2,L2_lb20zw250,5,500,0.04419760870661103,646,0.07809534012826944,-0.04790492977037816
L2,L2_lb20zw250,5,1000,0.04160313672668363,646,0.06923432790030631,-0.03903524082193625
L2,L2_lb20zw250,5,blend,0.03977259310209909,646,0.07452775518751005,-0.046658125049895666
L2,L2_lb20zw250,10,500,0.06411797593992151,322,0.1242481498976539,-0.058668268242954895
L2,L2_lb20zw250,10,1000,0.05617810331215615,322,0.09510706975279482,-0.05036746692797647
L2,L2_lb20zw250,10,blend,0.05995107040014406,322,0.10431428121555661,-0.05739438289263643
L2,L2_lb20zw250,20,500,0.162979022618071,160,0.2724290951186572,-0.08231242441768757
L2,L2_lb20zw250,20,1000,0.15117778038204616,160,0.2645507749694515,-0.08517797991482201
L2,L2_lb20zw250,20,blend,0.16132075471698112,160,0.273843977104637,-0.0838897944161102
L2,L2_lb20zw250,40,500,0.19705452775073032,79,0.34621848739495803,-0.013896487580698105
L2,L2_lb20zw250,40,1000,0.19160175267770208,79,0.3011204481792717,-0.024838603785972205
L2,L2_lb20zw250,40,blend,0.20216650438169426,79,0.32605042016806723,0.0036108983477404527
L3p,L3p_lb5zw60,5,500,-0.006619874088920737,646,0.0281803174108469,-0.0320341935998923
L3p,L3p_lb5zw60,5,1000,-0.0074835110747243855,646,0.022845010202143672,-0.02387126212953933
L3p,L3p_lb5zw60,5,blend,-0.005040115475057653,646,0.02510701293894784,-0.0252765589755069
L3p,L3p_lb5zw60,10,500,0.03915284542354764,322,0.04280034640214139,0.02443773608762308
L3p,L3p_lb5zw60,10,1000,0.02274617154545901,322,0.012151629664619744,0.026852744543313677
L3p,L3p_lb5zw60,10,blend,0.02905817259644079,322,0.02730672335065344,0.02010399709187463
L3p,L3p_lb5zw60,20,500,0.09300656275635766,160,0.07302720432182135,0.049581996950418
L3p,L3p_lb5zw60,20,1000,0.09437771006679949,160,0.04704482603382854,0.043298806456701186
L3p,L3p_lb5zw60,20,blend,0.09070373842728233,160,0.05498745900057882,0.06272674693727325
L3p,L3p_lb5zw60,40,500,0.19600778967867574,79,0.1753501400560224,-0.05613305613305613
L3p,L3p_lb5zw60,40,1000,0.16983933787731256,79,0.09803921568627454,-0.041251778093883355
L3p,L3p_lb5zw60,40,blend,0.19104186952288219,79,0.10784313725490198,-0.03643724696356275
L3p,L3p_lb5zw250,5,500,0.0060539385854928626,646,-0.03099844654709787,0.013615060587039178
L3p,L3p_lb5zw250,5,1000,-0.0022021140677860674,646,-0.03728189569951643,0.01201683382041942
L3p,L3p_lb5zw250,5,blend,0.004770946685594986,646,-0.0335959756317294,0.012756855077931164
L3p,L3p_lb5zw250,10,500,0.021018018191258196,322,-0.045858919855140914,0.053443125602566734
L3p,L3p_lb5zw250,10,1000,0.0024396507678115624,322,-0.07357896394268619,0.03725877574244124
L3p,L3p_lb5zw250,10,blend,0.010061425284414756,322,-0.06084868524641788,0.04314140759589701
L3p,L3p_lb5zw250,20,500,0.05481659439821868,160,-0.055919994854974606,0.07198065092801935
L3p,L3p_lb5zw250,20,1000,0.04332005156451424,160,-0.05087143867772848,0.05213207844786792
L3p,L3p_lb5zw250,20,blend,0.04700281260986757,160,-0.053058074474242725,0.07292707292707293
L3p,L3p_lb5zw250,40,500,0.14549659201557935,79,0.1450980392156863,0.1576758945179998
L3p,L3p_lb5zw250,40,1000,0.13296007789678674,79,0.11596638655462184,0.09705657074078126
L3p,L3p_lb5zw250,40,blend,0.14513145082765336,79,0.1403361344537815,0.12856986541197066
L3p,L3p_lb20zw60,5,500,0.04971941924619164,646,0.06326156932831424,0.0064351716332750495
L3p,L3p_lb20zw60,5,1000,0.046583004152040974,646,0.05919921694286313,0.011047879492762583
L3p,L3p_lb20zw60,5,blend,0.052128183901885825,646,0.06060706407141014,0.012722025944182593
L3p,L3p_lb20zw60,10,500,0.07619348344568908,322,0.07269327664934655,0.07003840622085947
L3p,L3p_lb20zw60,10,1000,0.06531848180577648,322,0.04142654700047236,0.05968611212087686
L3p,L3p_lb20zw60,10,blend,0.07082283714401093,322,0.06041961895764446,0.06105166664032495
L3p,L3p_lb20zw60,20,500,0.07893179421071135,160,0.07842948099556242,0.001998001998001998
L3p,L3p_lb20zw60,20,1000,0.08051388726122115,160,0.053701202649688085,0.013302486986697514
L3p,L3p_lb20zw60,20,blend,0.08205789288644089,160,0.05781722297253843,0.02321362847678637
L3p,L3p_lb20zw60,40,500,0.155842259006816,79,0.17450980392156865,-0.00448626764416238
L3p,L3p_lb20zw60,40,1000,0.15053554040895814,79,0.1442577030812325,0.027245869351132507
