Date,000057.SH,000058.SH,000918.CSI,000919.CSI,H30351.CSI,H30352.CSI,H30355.CSI,H30356.CSI,000028.SH,000029.SH,000117.SH,000118.SH,932406.CSI,932407.CSI,932408.CSI,932409.CSI,399346.SZ,399348.SZ,399370.SZ,399371.SZ,399372.SZ,399373.SZ,399374.SZ,399375.SZ,399376.SZ,399377.SZ,399602.SZ,399604.SZ,399630.SZ,399631.SZ
2018-12-04,3265.2392,3726.6759,3637.8755,4406.3593,4968.8193,6781.3373,3815.6869,4968.6537,2905.6547,3746.2721,4447.4566,6546.8013,1753.9559,1653.0963,1848.1174,1598.3126,2854.0163,4706.3072,3078.76,5438.4321,3012.5376,6642.7365,3279.0622,4505.983,3978.8293,5058.7561,890.2094,1133.4383,1106.8686,1491.5921
2018-12-03,3257.1084,3713.2562,3632.1318,4398.9109,4955.4176,6750.5173,3817.3089,4956.7976,2897.2607,3735.7772,4430.454,6514.1653,1734.8504,1637.5539,1828.1082,1584.6621,2856.9198,4711.9021,3070.7144,5424.7422,3008.5788,6633.8205,3269.6404,4482.45,3954.5729,5033.4236,890.0934,1128.2647,1105.9722,1489.5346
2018-11-30,3161.7211,3634.6448,3516.6026,4301.9404,4793.5023,6565.2424,3688.6876,4844.3141,2821.4891,3661.889,4267.3419,6333.5126,1683.0797,1583.6518,1769.6514,1534.9848,2747.3097,4562.5205,2970.1661,5294.4119,2910.796,6486.4657,3161.2723,4353.6064,3824.0049,4896.0159,856.737,1096.0273,1067.8566,1445.3479
2018-11-29,3127.9163,3603.6677,3474.2353,4269.3528,4756.7631,6515.7247,3645.8244,4803.5429,2788.0618,3631.9707,4237.3534,6271.7821,1672.5438,1575.0801,1757.4146,1524.4399,2705.8744,4511.9422,2935.4272,5252.0147,2874.0755,6433.3304,3118.5955,4319.2765,3797.0289,4860.3725,842.4575,1084.3395,1054.991,1432.5537
2018-11-28,3161.9995,3633.8273,3517.3172,4311.5929,4860.3589,6631.7728,3708.8283,4856.0293,2811.5973,3657.9564,4304.6336,6377.9057,1709.7535,1616.6999,1800.3705,1572.5313,2767.1559,4577.8939,2995.7499,5314.4094,2931.5171,6492.3719,3185.6982,4397.7507,3877.2896,4946.1718,861.5791,1102.5147,1078.4191,1457.1416
2018-11-27,3124.0395,3602.8711,3472.7279,4267.6673,4797.3426,6549.1825,3653.3359,4798.781,2778.5666,3628.293,4250.2141,6308.5136,1691.1209,1598.5918,1777.1093,1557.4276,2715.2158,4495.9877,2943.141,5256.3467,2873.6264,6428.1593,3132.6825,4337.4633,3829.8803,4883.4383,846.5853,1084.911,1060.3108,1434.7419
2018-11-26,3128.4866,3613.8012,3477.9894,4286.8402,4771.9387,6533.2151,3653.1692,4813.6163,2784.2087,3643.7667,4236.8035,6287.8801,1677.5196,1583.5546,1763.6059,1541.8049,2713.7324,4517.4224,2938.038,5270.9351,2874.8463,6456.1905,3119.0591,4339.4459,3810.2807,4873.3146,844.299,1079.409,1056.7947,1432.9767
2018-11-23,3127.4746,3606.9639,3478.5136,4276.3836,4810.0091,6554.0528,3661.9049,4809.4444,2779.969,3633.3142,4263.7288,6314.6648,1675.5512,1588.1171,1759.29,1552.0471,2723.105,4525.4086,2949.6904,5263.1079,2884.0241,6435.8703,3134.4624,4356.4966,3829.9134,4875.0959,849.4076,1082.7132,1060.065,1434.1012
2018-11-22,3195.6507,3670.7866,3551.6299,4348.954,5004.3582,6796.964,3764.5149,4906.1544,2832.0703,3686.3917,4414.4994,6544.1617,1752.7232,1659.6965,1846.309,1629.585,2820.4228,4632.5915,3045.3347,5379.2596,2963.4057,6536.1799,3255.7862,4512.8933,3982.2851,5056.0871,883.124,1117.6247,1098.7183,1476.9696
2018-11-21,3210.476,3689.6887,3565.8978,4369.6581,5003.2764,6802.5152,3779.3917,4927.6347,2842.917,3705.4008,4419.8458,6557.8503,1754.2785,1656.9031,1842.183,1626.3521,2825.5445,4641.0054,3051.1053,5401.6896,2972.2429,6571.8646,3255.4231,4521.5119,3986.097,5059.9003,880.9684,1113.5611,1100.3304,1479.5742
2018-11-20,3198.3437,3684.7798,3558.709,4364.3339,4978.1391,6780.5927,3764.656,4917.1751,2831.7052,3703.4022,4406.591,6517.3408,1740.7534,1646.4672,1827.7665,1617.0281,2826.7941,4628.8379,3042.3745,5394.8427,2968.3918,6570.341,3242.2656,4511.25,3961.933,5034.9754,878.1489,1107.5628,1096.1229,1474.5991
2018-11-19,3270.1666,3755.0635,3648.7314,4448.9328,5116.7654,6984.6242,3867.3758,5022.2011,2887.2147,3766.2234,4518.201,6714.6938,1788.1259,1692.1378,1883.8508,1663.9582,2921.4648,4764.9971,3139.4553,5511.7998,3073.0411,6691.7517,3339.1467,4641.8601,4059.0077,5178.1197,908.4133,1137.0496,1129.6438,1514.4613
2018-11-16,3234.4953,3717.1675,3608.895,4397.3145,5114.2649,6928.3678,3837.7992,4967.9053,2850.1792,3727.7974,4498.4805,6666.6003,1773.8167,1687.2888,1875.9359,1656.7385,2913.6728,4706.8899,3117.8581,5460.5687,3034.5847,6622.5707,3343.3644,4606.0256,4061.5808,5145.6945,905.0956,1128.1853,1125.5013,1499.4577
2018-11-15,3226.1052,3711.5941,3590.7575,4387.0554,5095.2891,6875.4404,3824.3296,4949.8609,2844.3157,3724.1169,4482.2347,6610.7619,1749.5931,1666.7155,1849.7331,1640.1624,2883.316,4672.6484,3090.1207,5440.9647,2998.8972,6609.3731,3328.0482,4583.9149,4039.7255,5096.6437,894.0294,1123.3095,1115.6774,1487.3752
2018-11-14,3189.2016,3670.8629,3556.617,4345.0905,5029.0695,6786.4993,3782.6245,4899.0934,2817.1258,3685.4766,4420.6334,6528.9661,1719.7388,1633.4027,1812.7162,1595.7434,2854.6473,4637.1642,3051.235,5381.5147,2962.0727,6539.6351,3282.4857,4534.6451,3990.2421,5031.1738,886.7126,1113.4848,1102.9939,1473.8646
2018-11-13,3221.2862,3705.7034,3595.3699,4385.2903,5065.6525,6814.865,3819.3129,4942.2481,2847.3612,3723.2469,4438.6398,6553.923,1718.0354,1631.2225,1818.4602,1591.208,2884.8584,4678.536,3077.4594,5422.9567,2994.8641,6604.1326,3305.1357,4546.8372,4003.7845,5047.9008,897.095,1122.1895,1109.5612,1482.3438
2018-11-12,3192.7362,3685.5757,3562.5701,4358.8674,4971.9646,6705.22,3771.272,4901.0704,2824.7562,3706.3218,4377.1264,6469.4459,1684.9526,1598.7385,1781.3067,1566.2903,2829.0682,4602.6569,3026.2322,5373.007,2950.397,6562.9591,3246.2418,4485.3431,3921.625,4956.0067,880.9783,1105.5446,1090.0744,1457.4194
2018-11-09,3164.4152,3658.0808,3523.5687,4326.7698,4846.1326,6565.165,3710.7237,4851.8509,2803.6663,3686.8495,4289.5899,6325.3713,1639.6155,1546.2732,1731.4368,1517.4903,2751.4284,4526.6707,2954.0102,5316.9206,2885.5229,6524.1499,3164.6361,4402.826,3812.2734,4843.1558,855.3967,1082.5143,1061.7651,1429.7562
2018-11-08,3214.8547,3736.4741,3585.5665,4422.7164,4862.6611,6589.1684,3757.5746,4940.0527,2857.6741,3776.1061,4311.2571,6366.1461,1643.4589,1549.1412,1735.6939,1515.2843,2778.6181,4584.9075,2972.1605,5412.3969,2911.4154,6681.8137,3176.3772,4423.7692,3814.5871,4858.3904,860.0921,1085.5577,1069.4748,1439.9808
2018-11-07,3215.9871,3732.9148,3584.5133,4413.8747,4905.8689,6642.7496,3771.1815,4941.8465,2851.3363,3764.53,4344.7003,6418.0931,1649.9699,1553.4307,1733.4587,1516.1578,2805.3801,4598.4964,2999.9006,5416.7256,2943.1973,6670.9868,3204.6838,4454.5301,3834.3092,4885.9497,866.725,1089.3676,1077.4241,1445.5655
2018-11-06,3236.0876,3757.8944,3607.3179,4438.3538,4934.3363,6704.4122,3794.6546,4972.1836,2866.6306,3787.4455,4360.2079,6484.0817,1660.0814,1550.8809,1734.4253,1513.846,2820.2421,4616.2165,3018.2081,5446.6328,2967.0997,6707.0647,3214.6202,4478.4603,3847.63,4916.4174,876.105,1096.4571,1083.1772,1450.9805
2018-11-05,3249.3197,3770.5134,3632.7679,4458.2062,4952.3069,6724.207,3816.9913,4992.7677,2885.4654,3804.1146,4369.8808,6489.3714,1652.7059,1550.9469,1734.9484,1522.957,2862.5176,4645.3238,3045.0701,5461.6356,3009.0152,6731.7574,3217.5731,4483.9886,3856.2785,4916.3417,892.2802,1100.0449,1093.3687,1454.8739
2018-11-02,3282.4835,3801.7191,3669.5231,4498.2714,4962.8358,6747.1929,3849.2952,5033.6885,2918.6536,3840.6656,4379.3479,6475.1669,1637.5237,1538.3607,1714.0197,1509.3968,2869.6734,4677.2073,3053.5668,5497.4517,3024.5744,6795.4266,3214.2975,4486.9105,3855.7474,4912.124,896.8384,1099.1545,1095.9872,1459.8497
2018-11-01,3156.1189,3701.0732,3506.4012,4376.0936,4790.5924,6551.0157,3679.3891,4889.9013,2811.3289,3747.9778,4233.7108,6291.6227,1599.9588,1487.3115,1673.3466,1468.421,2734.5809,4499.8393,2933.0608,5344.4111,2901.0972,6605.0507,3089.3506,4359.8202,3716.8352,4782.3243,853.9324,1058.8521,1049.7144,1410.9398
2018-10-31,3131.5544,3699.7745,3466.99,4367.6215,4761.9204,6531.2618,3634.0839,4872.0733,2797.7784,3753.8094,4191.4323,6272.8913,1595.6424,1470.8535,1666.4645,1460.3259,2693.1704,4443.3281,2895.7788,5328.9861,2857.3886,6587.0473,3058.2637,4352.7787,3684.9786,4757.9318,843.1466,1049.6147,1035.9323,1397.9101
2018-10-30,3067.1392,3659.5446,3403.5258,4320.1671,4677.2485,6436.3756,3559.9585,4811.287,2750.2126,3718.9019,4078.8597,6178.8938,1574.5063,1450.3383,1639.2573,1437.5722,2653.7108,4367.3532,2854.0859,5262.0421,2822.7379,6511.2102,3003.2841,4295.4753,3621.4905,4676.9185,828.832,1033.7385,1020.1716,1376.2235
2018-10-29,3046.1358,3619.1397,3383.2389,4265.8962,4639.3469,6373.9826,3539.185,4753.1681,2724.6611,3676.9618,4062.1085,6127.1477,1557.4338,1438.0614,1618.0033,1420.7521,2649.0891,4337.7708,2820.8259,5206.9929,2791.3116,6445.399,2962.9339,4236.4103,3580.7115,4637.2043,825.4339,1026.8705,1011.8314,1367.1681
2018-10-26,3174.721,3712.319,3531.9711,4400.0236,4721.9438,6503.5469,3675.742,4899.8181,2831.1587,3769.4224,4186.2242,6243.9082,1580.0638,1458.5849,1639.6312,1441.1719,2720.4083,4517.6378,2896.1339,5360.245,2887.6331,6659.6754,3011.6075,4321.7568,3632.8996,4735.0659,841.3308,1057.0861,1035.3789,1412.6858
2018-10-25,3191.0344,3719.3071,3544.1348,4406.6699,4728.6364,6480.5933,3685.3972,4912.3767,2840.1404,3773.2869,4193.8762,6206.1753,1568.3653,1458.9459,1618.9337,1442.4916,2727.9838,4517.3127,2917.9797,5363.1076,2919.5279,6671.6723,3021.9925,4300.9402,3637.82,4736.1574,844.7023,1062.4615,1038.316,1413.0561
2018-10-24,3201.7334,3701.3146,3550.2195,4381.3616,4752.7077,6475.3751,3702.6078,4892.7271,2840.9656,3749.8254,4251.1934,6210.5805,1573.7905,1474.3614,1628.5326,1461.2062,2728.9242,4518.1619,2916.4263,5340.1848,2907.6317,6634.036,3040.2102,4291.7221,3649.3757,4736.9328,846.5229,1063.7354,1040.413,1414.4856
2018-10-23,3197.0836,3669.3235,3542.8582,4343.4851,4773.7929,6476.6786,3709.0977,4871.0078,2832.0513,3709.1905,4263.787,6216.1275,1567.9649,1476.48,1624.7502,1457.8681,2736.9069,4525.4224,2925.867,5308.998,2912.727,6581.0373,3062.4003,4290.4111,3661.4596,4730.5247,849.8687,1070.249,1044.175,1417.4734
2018-10-22,3306.2058,3767.8586,3668.1697,4457.7791,4873.2725,6616.575,3831.6497,4999.2579,2928.788,3804.2266,4360.5209,6363.7158,1592.7251,1500.2917,1644.916,1475.7069,2794.3993,4657.1819,2983.1092,5437.654,2972.6329,6752.0996,3126.3853,4378.8351,3716.5511,4823.287,873.4439,1100.2193,1065.7306,1452.6246
2018-10-19,3180.0023,3647.2569,3535.6302,4320.3902,4642.3843,6313.1332,3670.5583,4822.8371,2830.6764,3692.5024,4140.0103,6067.8947,1520.2597,1428.7974,1572.6399,1403.3373,2672.1647,4470.8844,2829.7304,5249.8405,2817.4571,6551.2209,2961.376,4179.4499,3540.0168,4601.4284,831.3267,1047.8498,1016.789,1390.0525
2018-10-18,3082.6679,3542.6016,3442.047,4195.7519,4518.1363,6154.5744,3568.624,4682.4329,2751.0617,3580.6086,4034.9556,5934.6102,1488.2153,1398.0161,1545.2929,1375.5596,2612.1931,4359.838,2755.9766,5103.8267,2750.2124,6356.5545,2870.3626,4085.7766,3442.26,4489.7921,816.0363,1018.8651,992.0158,1356.3901
2018-10-17,3170.2861,3632.2125,3535.6694,4297.5623,4653.3582,6334.3333,3665.6465,4798.216,2824.3037,3667.6226,4165.0094,6088.5889,1529.8064,1449.4252,1595.7618,1421.4092,2660.5388,4466.7534,2814.7631,5234.1594,2792.1125,6514.2706,2952.9739,4197.8593,3551.7097,4611.2248,834.6913,1046.3025,1015.0769,1390.6857
2018-10-16,3167.6985,3601.1202,3524.5294,4263.8075,4632.3405,6283.042,3648.1739,4762.2535,2820.8899,3634.1076,4158.9527,6049.3691,1516.7707,1437.8585,1586.8499,1409.2074,2628.2377,4432.163,2791.2923,5191.6392,2770.3167,6461.6577,2921.3532,4161.8101,3525.6165,4575.076,826.572,1036.1541,1005.2677,1380.0151
2018-10-15,3195.3119,3613.1613,3553.8514,4266.1878,4749.7226,6450.3363,3698.9103,4792.2221,2837.1018,3631.0045,4274.467,6235.9309,1549.4172,1466.4767,1610.8519,1432.7339,2690.2769,4491.2871,2847.894,5232.5561,2816.3248,6474.0999,2994.7923,4244.2081,3617.3429,4686.3816,844.0436,1060.3999,1029.5326,1405.2333
2018-10-12,3242.0229,3675.123,3600.6183,4336.3095,4832.9421,6579.4165,3755.5147,4872.5893,2873.5233,3691.6641,4372.3103,6375.1555,1574.5988,1484.7378,1632.863,1441.2322,2723.6281,4562.1867,2887.1109,5322.4448,2850.7216,6579.9471,3046.2179,4326.0589,3670.5354,4774.9126,852.4993,1075.8759,1042.552,1426.6206
2018-10-11,3183.0463,3611.3276,3531.4301,4249.6676,4852.3712,6569.3982,3704.2477,4790.2295,2819.8577,3621.1131,4337.2115,6369.1367,1587.605,1499.7086,1644.7969,1447.4795,2708.1596,4485.779,2878.3434,5244.9997,2827.8651,6451.1258,3062.7651,4306.6727,3679.7882,4769.0236,848.7465,1064.1188,1038.9486,1412.2593
2018-10-10,3339.7164,3773.1605,3696.7607,4431.1254,5187.7916,7029.2169,3908.4862,5015.7618,2945.3067,3770.6862,4607.8085,6787.5771,1715.9157,1625.58,1782.479,1574.8808,2858.5034,4704.9195,3058.6157,5503.3476,2980.8063,6713.8671,3298.9217,4605.3395,3944.4227,5092.3725,905.3727,1136.588,1103.4809,1492.9965
2018-10-09,3353.8477,3758.4424,3718.5388,4421.7974,5203.2961,7033.4892,3934.0777,5009.1515,2954.8641,3755.0521,4610.192,6770.0516,1713.7675,1629.7404,1773.7278,1560.6308,2864.9684,4731.3459,3065.6914,5487.5159,2987.7879,6687.9837,3305.0818,4594.8705,3955.1558,5097.5677,912.5184,1143.5239,1106.279,1499.0436
2018-10-08,3353.5682,3760.2415,3720.1964,4423.1557,5207.9858,7021.3226,3934.8865,5005.6487,2952.0468,3760.41,4616.1393,6763.8017,1709.9364,1630.2829,1765.102,1553.8542,2874.7109,4732.6782,3071.8082,5487.5789,2985.5505,6690.4024,3332.4587,4595.6813,3967.0749,5088.4075,915.9541,1147.3055,1110.0696,1497.7219
2018-09-28,3511.8037,3913.8045,3900.4087,4612.6521,5382.0245,7232.179,4122.4202,5212.1293,3089.3092,3918.0893,4799.9401,6957.418,1760.4352,1696.122,1817.6213,1620.7029,2993.4339,4934.673,3202.3874,5697.7345,3120.4938,6970.3182,3470.8071,4741.034,4109.3222,5237.0884,960.8174,1192.9877,1157.8053,1554.6629
2018-09-27,3476.6398,3872.7101,3861.9183,4566.4613,5338.3158,7158.2188,4086.5047,5160.0702,3056.6527,3873.3317,4759.9193,6880.762,1745.1787,1684.4813,1797.5622,1604.2115,2972.3528,4900.7722,3176.5412,5643.6308,3095.4396,6903.8967,3439.63,4695.6408,4079.8205,5188.6455,951.3284,1181.6813,1149.63,1543.2312
2018-09-26,3490.9118,3878.3401,3883.5027,4572.1629,5410.4957,7213.3421,4120.5113,5172.5145,3063.9858,3875.9777,4803.042,6933.7492,1771.1773,1715.4899,1826.9846,1641.4506,3009.041,4921.6691,3208.4418,5664.6617,3118.6091,6918.8435,3490.3492,4722.0448,4129.8041,5235.1833,963.3994,1191.7985,1164.7787,1553.8619
2018-09-25,3438.3068,3844.5388,3823.9264,4531.986,5374.9511,7178.838,4069.1841,5125.5998,3014.5305,3841.5611,4744.7713,6898.1872,1766.6977,1708.0397,1824.0263,1634.9338,2983.4975,4867.2904,3177.6949,5618.0745,3084.0647,6853.3652,3459.6412,4693.6266,4104.4549,5209.669,955.6864,1179.0101,1155.4754,1540.7944
2018-09-21,3467.1327,3882.2363,3854.8423,4585.6265,5392.4051,7214.3313,4097.4057,5180.8628,3044.6834,3884.6057,4766.3447,6933.2188,1773.6399,1710.5753,1827.3777,1640.0529,2996.9677,4919.0152,3203.7339,5664.7543,3116.0064,6922.7051,3482.1591,4720.226,4120.2291,5224.3381,959.7388,1184.6609,1163.2785,1552.8255
2018-09-20,3358.869,3758.3024,3734.5957,4432.7344,5304.7974,7093.0274,3988.9415,5021.692,2944.4768,3748.9454,4670.6899,6826.0795,1752.6711,1693.4524,1808.6208,1623.4998,2935.9615,4784.7722,3132.8725,5499.686,3035.7349,6686.9227,3410.6278,4626.836,4065.3247,5138.3328,938.3974,1157.33,1140.0734,1518.2253
2018-09-19,3359.3459,3757.0656,3739.9708,4430.9803,5298.6829,7088.393,3989.7104,5020.0133,2943.954,3746.4415,4666.0336,6829.3034,1757.0264,1702.188,1809.3729,1635.1657,2935.5743,4788.8916,3132.8937,5499.4553,3033.019,6684.3834,3417.91,4637.0545,4066.2712,5133.3151,937.6453,1160.6427,1141.0933,1519.0151
2018-09-18,3311.2112,3721.6442,3688.2362,4377.3924,5238.6081,7019.1378,3927.0575,4958.5961,2906.8228,3715.8396,4601.6036,6761.1455,1739.4808,1684.5226,1789.1786,1613.4074,2902.7968,4702.6207,3095.3795,5435.6484,2995.6437,6609.1571,3381.6106,4579.4109,4015.5345,5070.2401,925.8246,1138.0709,1125.9893,1495.354
2018-09-17,3232.633,3639.3086,3607.0077,4289.7774,5137.7002,6888.1696,3842.701,4860.9514,2842.519,3633.5644,4499.7231,6624.257,1707.5497,1656.3123,1759.6616,1588.2486,2860.7317,4629.3132,3045.8727,5327.3223,2951.9677,6472.025,3312.9094,4496.8906,3954.3382,4977.6265,911.6426,1117.1089,1108.3437,1471.9173
2018-09-14,3277.5236,3681.2973,3659.3919,4337.4493,5231.4838,6996.0461,3906.9146,4918.2847,2877.4816,3669.4221,4571.7916,6715.6297,1733.8241,1681.756,1788.1263,1619.8933,2901.0241,4685.3457,3088.3544,5392.2459,2986.4707,6542.1166,3369.3011,4573.52,4021.6121,5042.5406,929.4462,1133.4701,1124.6903,1490.5168
2018-09-13,3268.4126,3669.6719,3640.1819,4319.4442,5289.7608,7024.3887,3901.7235,4903.4598,2866.5718,3659.2239,4597.1947,6732.0209,1745.2679,1705.2487,1799.5952,1640.28,2914.7376,4674.1636,3102.3366,5382.861,2983.2574,6511.4605,3409.1889,4596.3713,4071.454,5064.0689,933.1017,1138.3744,1133.3502,1490.8204
2018-09-12,3233.7809,3616.7346,3604.5928,4259.1299,5272.8597,6972.7352,3874.5216,4842.6529,2839.9372,3606.355,4564.1359,6666.0488,1727.8517,1689.5333,1780.9876,1622.633,2896.4272,4641.7999,3082.2834,5316.1667,2956.2213,6412.5611,3396.7015,4568.0743,4062.239,5030.5649,927.5147,1133.5248,1126.9448,1479.7653
2018-09-11,3259.0189,3627.1257,3647.405,4274.5263,5277.8408,6991.933,3917.6369,4863.2095,2859.4495,3614.6029,4578.4739,6667.9438,1725.53,1691.3211,1778.5641,1621.1423,2919.1849,4695.8914,3096.2774,5338.4514,2974.6934,6443.5904,3398.9075,4572.9438,4078.7462,5054.5206,936.9521,1140.7533,1135.2322,1488.2037
2018-09-10,3278.3207,3661.8455,3666.8203,4306.729,5300.1549,7060.401,3934.5496,4896.0756,2875.3783,3647.419,4591.0979,6742.0137,1727.0117,1679.9788,1775.7329,1615.5743,2924.6054,4704.5954,3093.6661,5378.2037,2971.3234,6493.2824,3396.6997,4618.4655,4077.7358,5072.0242,936.8671,1138.7185,1134.9635,1489.5163
2018-09-07,3317.1672,3692.7122,3717.1324,4336.9489,5419.1045,7156.0375,4005.4719,4938.1905,2903.7478,3669.0674,4686.0524,6848.811,1756.4199,1720.0939,1807.6122,1654.6975,2989.5385,4758.739,3163.7584,5428.849,3040.8629,6539.7038,3468.6172,4685.7962,4168.2652,5142.5712,960.6493,1160.6148,1158.8698,1510.2193
2018-09-06,3284.7102,3664.9865,3685.8636,4304.8041,5417.9532,7118.9151,3980.2328,4907.5362,2877.1184,3642.4689,4673.5819,6823.7623,1750.9343,1721.1248,1799.7072,1659.3333,2994.7042,4739.1674,3163.0227,5387.1155,3047.3274,6480.5807,3460.5718,4665.1342,4149.3756,5115.4676,964.4777,1158.2011,1159.0829,1503.4823
2018-09-05,3329.9224,3696.4242,3743.2235,4352.1198,5446.6611,7161.1697,4035.4373,4958.7568,2915.5896,3670.577,4712.7121,6863.7277,1756.495,1723.2487,1808.8236,1660.1029,3028.3853,4810.9079,3197.803,5435.903,3087.8469,6544.1609,3487.4417,4699.3307,4182.8849,5154.394,978.6988,1170.4398,1169.8281,1520.8395
2018-09-04,3403.9628,3779.2032,3828.9801,4456.6382,5542.4695,7280.0369,4121.4752,5068.7363,2982.0299,3756.2895,4776.0497,6973.4185,1785.2211,1747.3584,1832.8797,1686.021,3079.7794,4912.3334,3254.9093,5552.8275,3147.6974,6700.3987,3543.6642,4780.636,4247.5354,5234.8327,991.6624,1189.4045,1191.0842,1550.7184
2018-09-03,3350.7913,3729.9277,3771.4277,4395.9699,5489.1135,7219.8261,4063.3205,5006.7264,2940.856,3708.201,4729.2045,6906.6585,1765.7038,1722.4462,1810.1128,1663.5943,3042.1182,4858.0998,3217.8031,5485.342,3113.6159,6608.5415,3505.5914,4737.1916,4189.1543,5190.0734,976.9842,1177.4506,1176.6796,1536.2889
2018-08-31,3361.8054,3743.8562,3785.9332,4414.9763,5463.3319,7204.7493,4070.472,5027.863,2948.2533,3723.1214,4738.998,6918.2964,1765.8763,1724.8708,1812.3593,1670.8758,3049.6224,4876.6588,3229.5079,5502.4066,3135.6755,6637.441,3505.7308,4751.993,4179.9108,5176.6479,984.3601,1177.2316,1178.53,1540.7778
2018-08-30,3392.6659,3737.726,3810.0298,4409.5279,5534.174,7262.3045,4112.8906,5035.2011,2967.8462,3706.4052,4796.5858,6980.2569,1782.1801,1747.4763,1829.0624,1697.8909,3085.821,4906.2298,3270.8612,5512.2005,3171.9249,6629.7953,3557.37,4782.4152,4239.4872,5227.6965,999.3416,1188.1507,1191.5806,1552.3808
2018-08-29,3430.0501,3768.1516,3849.873,4446.3667,5628.3634,7353.4633,4161.3511,5084.399,2998.4121,3740.0924,4883.5153,7068.292,1809.1307,1782.4801,1855.0474,1727.5399,3127.5488,4974.524,3317.7228,5563.1034,3212.6298,6683.5919,3614.4492,4845.1791,4310.3193,5279.3888,1012.6877,1202.4819,1208.8526,1572.8193
2018-08-28,3438.2284,3782.0224,3862.8931,4461.6106,5682.1706,7400.1892,4188.2234,5106.7135,3007.4224,3754.3336,4905.5961,7114.9655,1816.0912,1792.2902,1868.0503,1741.1644,3169.1908,5002.8804,3344.9536,5592.5298,3235.7113,6714.4584,3648.0768,4875.5833,4353.0623,5317.3145,1026.5078,1208.5195,1220.0222,1581.4243
2018-08-27,3443.4124,3789.1552,3866.7737,4469.0283,5661.8752,7382.6935,4189.1963,5114.6954,3013.0484,3764.8013,4890.6897,7092.718,1812.6536,1793.1867,1862.5056,1738.9972,3164.5691,5016.7559,3345.1875,5598.1829,3240.5742,6725.2224,3636.2888,4877.9724,4351.4713,5311.746,1024.9933,1209.5808,1218.8337,1580.4622
2018-08-24,3359.8973,3723.9285,3765.3311,4381.6053,5535.7744,7231.1356,4076.6298,5009.4684,2944.6863,3705.561,4768.3912,6949.3583,1776.9861,1752.1155,1834.9045,1699.8851,3078.2358,4869.8786,3261.104,5490.931,3159.9235,6597.1634,3542.8986,4784.4548,4241.6386,5207.2842,999.1807,1177.1532,1186.0224,1536.6101
2018-08-23,3358.2971,3700.2688,3762.3193,4349.299,5545.5632,7246.6474,4082.3346,4985.9308,2933.0949,3672.0744,4784.9252,6964.1037,1783.1296,1761.8414,1840.4745,1708.0373,3089.4244,4877.0109,3268.7197,5470.0229,3168.8917,6555.5833,3547.6398,4795.1692,4250.1124,5210.123,1004.0434,1182.2361,1188.1829,1541.1265
2018-08-22,3339.4719,3690.5888,3743.5395,4343.125,5509.9146,7245.6389,4065.4075,4980.0275,2919.0195,3664.0178,4756.3516,6969.5585,1778.5259,1748.3658,1831.1294,1686.9369,3083.4934,4880.8253,3252.9223,5461.4143,3161.244,6543.5557,3520.494,4794.7728,4213.3889,5199.1901,1000.9884,1175.9041,1183.3905,1538.372
2018-08-21,3346.013,3697.2535,3756.3679,4354.0417,5567.4788,7312.9814,4083.0311,4998.8364,2927.9801,3673.2828,4806.5533,7017.0046,1796.8221,1772.2164,1845.7622,1709.3173,3124.973,4922.0013,3290.1292,5480.1451,3192.9494,6552.9465,3565.7835,4825.1693,4272.0141,5246.0352,1015.0466,1186.6098,1198.3593,1552.6229
2018-08-20,3283.3838,3650.2489,3676.5193,4291.1735,5491.6751,7219.041,3993.0574,4921.828,2876.4428,3630.8593,4718.4384,6937.3149,1777.7651,1752.5296,1827.3714,1694.6893,3075.5669,4819.0678,3238.4966,5404.3439,3139.1851,6455.187,3514.4043,4771.8752,4212.9415,5182.1303,997.6261,1167.201,1179.5831,1526.9895
2018-08-17,3246.8727,3599.5664,3638.321,4228.8766,5452.7054,7180.0196,3953.658,4859.577,2844.6716,3575.9776,4705.2121,6907.0687,1769.4033,1741.5156,1819.9532,1681.8632,3056.9755,4780.2307,3214.8118,5344.0809,3101.5843,6363.4617,3502.9931,4743.2358,4219.3613,5163.9841,991.5796,1156.0398,1173.2395,1517.0664
2018-08-16,3300.0475,3635.9946,3704.2209,4270.6778,5550.7637,7292.1036,4027.1128,4915.0853,2887.3024,3606.2138,4805.899,7000.2329,1799.5969,1776.176,1857.0056,1718.072,3114.5625,4845.7099,3274.7719,5406.6924,3156.824,6430.4711,3574.0353,4802.8646,4300.5295,5246.1828,1012.3155,1170.5472,1196.349,1539.2963
2018-08-15,3319.7543,3647.9854,3725.6189,4279.4295,5597.8639,7361.2093,4053.2035,4933.5274,2899.0595,3612.2277,4859.1773,7077.3608,1820.8405,1795.9355,1876.1066,1735.3627,3134.1337,4897.0236,3293.9997,5437.073,3165.2533,6452.2535,3603.4623,4852.2248,4353.3478,5298.9282,1020.3384,1187.4766,1205.034,1556.7481
2018-08-14,3411.7687,3728.6463,3827.5293,4374.5141,5729.4759,7521.2713,4164.4778,5044.3229,2970.4506,3690.42,4981.4008,7223.9677,1851.958,1832.8529,1910.1869,1766.6266,3218.2286,5021.5873,3377.0005,5558.4594,3243.941,6595.5316,3704.1449,4956.7028,4454.1242,5424.6936,1043.4726,1218.046,1234.1895,1592.9544
