date,pair_01_factor_5,pair_02_factor_5,pair_03_factor_5,pair_04_factor_5,raw_signal_5,factor_value_raw,factor_value
2020-04-01,0.1818,-0.3101,0.1164,0.0562,0.0111,0.0111,0.0111
2020-04-02,0.5082,0.5389,0.5643,0.3962,0.5019,0.5019,0.5019
2020-04-03,0.6334,0.7822,0.7702,0.4827,0.6671,0.6671,0.6671
2020-04-07,0.8275,0.9039,0.8902,0.8227,0.8611,0.8611,0.8611
2020-04-08,0.5614,0.8053,0.7364,0.8105,0.7284,0.7284,0.7284
2020-04-09,0.6053,0.772,0.6711,0.6712,0.6799,0.6799,0.6799
2020-04-10,0.3341,0.1142,-0.0461,0.065,0.1168,0.1168,0.1168
2020-04-13,0.2358,-0.095,-0.1882,-0.2465,-0.0735,-0.0735,-0.0735
2020-04-14,0.1161,0.107,-0.1667,-0.1297,-0.0183,-0.0183,-0.0183
2020-04-15,0.0277,0.0972,-0.1755,-0.1012,-0.0379,-0.0379,-0.0379
2020-04-16,-0.1819,0.0892,-0.1399,0.0867,-0.0365,-0.0365,-0.0365
2020-04-17,-0.1261,0.5214,0.297,0.3212,0.2534,0.2534,0.2534
2020-04-20,0.0038,0.6701,0.6804,0.674,0.5071,0.5071,0.5071
2020-04-21,-0.53,0.2832,0.4581,0.5703,0.1954,0.1954,0.1954
2020-04-22,0.0505,0.3157,0.5134,0.4661,0.3365,0.3365,0.3365
2020-04-23,0.0639,-0.0123,0.1291,-0.022,0.0397,0.0397,0.0397
2020-04-24,-0.1208,-0.1914,-0.1429,-0.0822,-0.1343,-0.1343,-0.1343
2020-04-27,-0.3473,-0.3261,-0.4819,-0.3779,-0.3833,-0.3833,-0.3833
2020-04-28,0.3266,0.0557,-0.5572,-0.4235,-0.1496,-0.1496,-0.1496
2020-04-29,-0.7594,-0.2441,-0.7679,-0.5428,-0.5786,-0.5786,-0.5786
2020-04-30,-0.7434,0.1123,-0.4249,0.0774,-0.2446,-0.2446,-0.2446
2020-05-06,-0.2037,0.6536,0.1445,0.4791,0.2684,0.2684,0.2684
2020-05-07,0.0501,0.582,0.1358,0.543,0.3278,0.3278,0.3278
2020-05-08,-0.2828,0.2542,0.4013,0.5135,0.2215,0.2215,0.2215
2020-05-11,0.3773,0.1682,0.5895,0.4987,0.4084,0.4084,0.4084
2020-05-12,0.801,0.3807,0.5401,0.3496,0.5179,0.5179,0.5179
2020-05-13,0.496,-0.0137,0.3329,-0.1942,0.1552,0.1552,0.1552
2020-05-14,0.3054,-0.0237,0.5096,0.0339,0.2063,0.2063,0.2063
2020-05-15,-0.0428,0.0451,0.441,0.1342,0.1444,0.1444,0.1444
2020-05-18,0.5012,-0.0041,0.4598,0.1181,0.2688,0.2688,0.2688
2020-05-19,0.0625,-0.0199,0.4082,-0.1737,0.0693,0.0693,0.0693
2020-05-20,-0.4751,-0.5295,0.1907,-0.3366,-0.2876,-0.2876,-0.2876
2020-05-21,-0.3481,-0.699,-0.3814,-0.6005,-0.5072,-0.5072,-0.5072
2020-05-22,-0.3695,-0.7574,-0.4814,-0.703,-0.5778,-0.5778,-0.5778
2020-05-25,-0.526,-0.5409,-0.5593,-0.5393,-0.5414,-0.5414,-0.5414
2020-05-26,-0.3516,-0.6141,-0.433,-0.3169,-0.4289,-0.4289,-0.4289
2020-05-27,-0.4682,-0.6696,-0.529,-0.2478,-0.4787,-0.4787,-0.4787
2020-05-28,-0.757,-0.57,-0.3275,-0.0383,-0.4232,-0.4232,-0.4232
2020-05-29,-0.1161,-0.2234,0.1021,0.1601,-0.0193,-0.0193,-0.0193
2020-06-01,0.1987,-0.0015,0.521,0.3244,0.2607,0.2607,0.2607
2020-06-02,-0.5838,-0.5189,-0.2731,-0.2377,-0.4034,-0.4034,-0.4034
2020-06-03,-0.1602,0.0557,0.1236,0.2021,0.0553,0.0553,0.0553
2020-06-04,0.4734,0.1565,0.4072,0.1435,0.2952,0.2952,0.2952
2020-06-05,0.0915,-0.0456,0.299,0.2124,0.1393,0.1393,0.1393
2020-06-08,-0.5217,-0.423,0.1297,-0.2128,-0.2569,-0.2569,-0.2569
2020-06-09,0.2492,0.0974,0.6056,0.5163,0.3671,0.3671,0.3671
2020-06-10,0.6555,0.0133,0.5246,0.3451,0.3846,0.3846,0.3846
2020-06-11,0.6037,0.2468,0.5255,0.3613,0.4343,0.4343,0.4343
2020-06-12,0.6073,-0.0043,0.3622,-0.0279,0.2343,0.2343,0.2343
2020-06-15,0.7593,0.2107,0.5086,0.1815,0.415,0.415,0.415
2020-06-16,0.6745,0.5273,0.3987,0.4865,0.5218,0.5218,0.5218
2020-06-17,0.365,0.2703,0.4238,0.5958,0.4137,0.4137,0.4137
2020-06-18,0.207,-0.4569,0.1905,0.3384,0.0698,0.0698,0.0698
2020-06-19,0.3664,0.3114,0.0608,0.4804,0.3048,0.3048,0.3048
2020-06-22,0.3329,0.3988,0.2238,0.7037,0.4148,0.4148,0.4148
2020-06-23,0.564,0.6269,0.5547,0.4481,0.5484,0.5484,0.5484
2020-06-24,0.3672,0.7587,0.3735,0.3128,0.4531,0.4531,0.4531
2020-06-29,0.5203,0.9093,0.7201,0.737,0.7217,0.7217,0.7217
2020-06-30,0.425,0.8278,0.8258,0.7721,0.7127,0.7127,0.7127
2020-07-01,0.1683,0.4168,-0.3318,-0.1122,0.0353,0.0353,0.0353
2020-07-02,-0.785,-0.6924,-0.899,-0.6255,-0.7505,-0.7505,-0.7505
2020-07-03,-0.8393,-0.8421,-0.8804,-0.5478,-0.7774,-0.7774,-0.7774
2020-07-06,-0.9303,-0.918,-0.8914,-0.7054,-0.8613,-0.8613,-0.8613
2020-07-07,-0.8149,-0.8125,-0.7654,-0.3809,-0.6934,-0.6934,-0.6934
2020-07-08,-0.7444,-0.6915,-0.4803,0.4343,-0.3705,-0.3705,-0.3705
2020-07-09,-0.3101,-0.3072,0.0408,0.6567,0.0201,0.0201,0.0201
2020-07-10,0.3873,0.223,0.5108,0.7241,0.4613,0.4613,0.4613
2020-07-13,0.8199,0.6469,0.6305,0.6573,0.6886,0.6886,0.6886
2020-07-14,0.6465,0.3735,0.169,-0.3151,0.2185,0.2185,0.2185
2020-07-15,0.7121,0.5125,0.0254,-0.4729,0.1943,0.1943,0.1943
2020-07-16,0.1099,0.1144,-0.4759,-0.8347,-0.2716,-0.2716,-0.2716
2020-07-17,-0.0276,0.0177,-0.5387,-0.8655,-0.3535,-0.3535,-0.3535
2020-07-20,-0.4115,-0.3059,-0.6909,-0.8551,-0.5659,-0.5659,-0.5659
2020-07-21,-0.2414,-0.0818,-0.5412,-0.6296,-0.3735,-0.3735,-0.3735
2020-07-22,-0.3148,-0.091,-0.2531,-0.5387,-0.2994,-0.2994,-0.2994
2020-07-23,0.3654,0.3469,0.2624,-0.2943,0.1701,0.1701,0.1701
2020-07-24,-0.0354,0.0162,0.0521,-0.2807,-0.0619,-0.0619,-0.0619
2020-07-27,0.2994,0.414,0.3649,0.0196,0.2745,0.2745,0.2745
2020-07-28,0.1918,0.3679,0.4758,0.2037,0.3098,0.3098,0.3098
2020-07-29,0.2419,0.3385,0.4085,0.2659,0.3137,0.3137,0.3137
2020-07-30,0.0563,0.0569,-0.0735,0.0863,0.0315,0.0315,0.0315
2020-07-31,0.3128,0.2674,0.0337,0.3633,0.2443,0.2443,0.2443
2020-08-03,0.146,0.0237,0.1813,0.386,0.1842,0.1842,0.1842
2020-08-04,-0.2953,-0.2144,-0.1652,0.0368,-0.1595,-0.1595,-0.1595
2020-08-05,-0.3401,-0.1702,-0.1006,-0.151,-0.1905,-0.1905,-0.1905
2020-08-06,-0.6683,-0.0312,0.2854,0.0283,-0.0965,-0.0965,-0.0965
2020-08-07,-0.6488,-0.188,0.28,-0.2008,-0.1894,-0.1894,-0.1894
2020-08-10,-0.6981,-0.1577,-0.0317,-0.5452,-0.3582,-0.3582,-0.3582
2020-08-11,-0.4811,-0.0361,0.2127,-0.4008,-0.1763,-0.1763,-0.1763
2020-08-12,-0.7371,-0.7358,-0.5787,-0.7252,-0.6942,-0.6942,-0.6942
2020-08-13,-0.4957,-0.7765,-0.6665,-0.6817,-0.6551,-0.6551,-0.6551
2020-08-14,-0.44,-0.5044,-0.5011,-0.5073,-0.4882,-0.4882,-0.4882
2020-08-17,-0.4312,-0.5251,-0.4612,-0.1502,-0.3919,-0.3919,-0.3919
2020-08-18,-0.2912,-0.2673,-0.5068,-0.4287,-0.3735,-0.3735,-0.3735
2020-08-19,-0.1709,0.0071,-0.4681,0.0284,-0.1509,-0.1509,-0.1509
2020-08-20,-0.1259,0.3686,-0.3669,0.163,0.0097,0.0097,0.0097
2020-08-21,-0.0962,0.2766,-0.4071,0.0513,-0.0438,-0.0438,-0.0438
2020-08-24,0.3899,0.5568,0.0013,0.1966,0.2862,0.2862,0.2862
2020-08-25,0.4326,0.4836,0.158,0.5483,0.4056,0.4056,0.4056
2020-08-26,0.585,0.6326,0.6714,0.5409,0.6075,0.6075,0.6075
2020-08-27,0.6497,0.6442,0.7333,0.5763,0.6509,0.6509,0.6509
2020-08-28,0.6659,0.4684,0.64,0.5741,0.5871,0.5871,0.5871
2020-08-31,0.4835,0.3242,0.5175,0.4168,0.4355,0.4355,0.4355
2020-09-01,0.3719,0.1162,0.4622,0.3248,0.3188,0.3188,0.3188
2020-09-02,0.4305,0.2578,0.403,0.5664,0.4144,0.4144,0.4144
2020-09-03,0.2335,0.0316,0.1149,0.3654,0.1863,0.1863,0.1863
2020-09-04,-0.0887,-0.0927,0.1895,0.3494,0.0894,0.0894,0.0894
2020-09-07,-0.4778,-0.3736,-0.0641,0.4396,-0.119,-0.119,-0.119
2020-09-08,-0.6748,-0.6134,-0.3545,0.2507,-0.348,-0.348,-0.348
2020-09-09,-0.8098,-0.8387,-0.6162,-0.3508,-0.6539,-0.6539,-0.6539
2020-09-10,-0.672,-0.7788,-0.6674,-0.3961,-0.6286,-0.6286,-0.6286
2020-09-11,-0.3794,-0.5262,-0.5898,-0.6532,-0.5372,-0.5372,-0.5372
2020-09-14,-0.068,-0.2049,-0.2916,-0.5374,-0.2755,-0.2755,-0.2755
2020-09-15,0.2167,0.17,-0.0057,-0.4912,-0.0275,-0.0275,-0.0275
2020-09-16,0.2289,0.4284,0.0536,-0.2731,0.1094,0.1094,0.1094
2020-09-17,-0.067,0.375,0.3694,-0.1322,0.1363,0.1363,0.1363
2020-09-18,-0.3846,-0.1791,0.0771,-0.1647,-0.1628,-0.1628,-0.1628
2020-09-21,-0.3733,-0.3353,-0.1341,-0.4373,-0.32,-0.32,-0.32
2020-09-22,-0.2993,-0.3071,-0.1859,-0.019,-0.2028,-0.2028,-0.2028
2020-09-23,0.2133,0.1373,0.3593,0.2247,0.2337,0.2337,0.2337
2020-09-24,0.3387,0.113,0.2629,0.1304,0.2113,0.2113,0.2113
2020-09-25,0.531,0.4112,0.4085,0.4351,0.4464,0.4464,0.4464
2020-09-28,0.5353,0.4427,0.0972,0.2392,0.3286,0.3286,0.3286
2020-09-29,0.5659,0.443,0.2967,-0.0732,0.3081,0.3081,0.3081
2020-09-30,0.4404,0.4344,0.1983,0.2917,0.3412,0.3412,0.3412
2020-10-09,0.5854,0.5813,0.2614,0.4716,0.4749,0.4749,0.4749
2020-10-12,0.556,0.5099,0.4403,0.6574,0.5409,0.5409,0.5409
2020-10-13,0.5801,0.6012,0.6545,0.8535,0.6723,0.6723,0.6723
2020-10-14,0.3642,0.5333,0.4765,0.7862,0.54,0.54,0.54
2020-10-15,0.0958,0.0432,0.2684,0.2801,0.1719,0.1719,0.1719
2020-10-16,-0.4206,-0.4298,-0.0426,0.2004,-0.1731,-0.1731,-0.1731
2020-10-19,-0.6476,-0.6731,-0.5597,-0.1494,-0.5074,-0.5074,-0.5074
2020-10-20,-0.5525,-0.6403,-0.603,-0.4793,-0.5688,-0.5688,-0.5688
2020-10-21,-0.6164,-0.7135,-0.7439,-0.7369,-0.7027,-0.7027,-0.7027
2020-10-22,-0.4919,-0.534,-0.7113,-0.4928,-0.5575,-0.5575,-0.5575
2020-10-23,-0.5764,-0.6529,-0.6833,-0.6,-0.6282,-0.6282,-0.6282
2020-10-26,-0.3493,-0.2986,-0.3372,-0.2328,-0.3045,-0.3045,-0.3045
2020-10-27,-0.3741,-0.2253,-0.1166,-0.1517,-0.2169,-0.2169,-0.2169
2020-10-28,0.1221,0.0254,0.0635,-0.0769,0.0335,0.0335,0.0335
2020-10-29,0.3823,0.2906,-0.1725,-0.0552,0.1113,0.1113,0.1113
2020-10-30,0.5999,0.6147,0.0809,-0.0154,0.32,0.32,0.32
2020-11-02,0.5378,0.5217,-0.4446,-0.4878,0.0318,0.0318,0.0318
2020-11-03,0.2848,0.1288,-0.553,-0.5527,-0.173,-0.173,-0.173
2020-11-04,-0.0087,0.03,-0.6242,-0.4082,-0.2528,-0.2528,-0.2528
2020-11-05,-0.1681,-0.1118,-0.1393,-0.2539,-0.1683,-0.1683,-0.1683
2020-11-06,-0.1573,-0.3592,-0.4694,-0.305,-0.3227,-0.3227,-0.3227
2020-11-09,-0.0825,-0.517,0.0747,0.3809,-0.036,-0.036,-0.036
2020-11-10,-0.0513,-0.4305,-0.1906,0.0286,-0.1609,-0.1609,-0.1609
2020-11-11,-0.3253,-0.6843,-0.7984,-0.5969,-0.6012,-0.6012,-0.6012
2020-11-12,-0.141,-0.5779,-0.817,-0.7789,-0.5787,-0.5787,-0.5787
2020-11-13,0.0467,-0.1614,-0.0131,-0.5066,-0.1586,-0.1586,-0.1586
2020-11-16,-0.1706,-0.3393,-0.8642,-0.9139,-0.572,-0.572,-0.572
2020-11-17,-0.3774,-0.5161,-0.847,-0.8661,-0.6517,-0.6517,-0.6517
2020-11-18,-0.4701,-0.4023,-0.5428,-0.5656,-0.4952,-0.4952,-0.4952
2020-11-19,-0.4683,-0.3295,-0.1894,-0.1573,-0.2861,-0.2861,-0.2861
2020-11-20,-0.5199,-0.4327,-0.3617,-0.1688,-0.3708,-0.3708,-0.3708
2020-11-23,-0.5402,-0.2823,-0.1574,0.1652,-0.2037,-0.2037,-0.2037
2020-11-24,-0.2949,0.0361,0.4083,0.6587,0.2021,0.2021,0.2021
2020-11-25,0.005,0.1811,0.6592,0.6246,0.3675,0.3675,0.3675
2020-11-26,-0.4153,-0.0353,0.437,0.4228,0.1023,0.1023,0.1023
2020-11-27,-0.5596,-0.022,0.3713,0.3568,0.0366,0.0366,0.0366
2020-11-30,-0.5171,0.376,0.7266,0.477,0.2656,0.2656,0.2656
2020-12-01,-0.4803,0.6003,0.6357,0.3268,0.2706,0.2706,0.2706
2020-12-02,0.0085,0.7778,0.5547,0.3351,0.419,0.419,0.419
2020-12-03,0.7256,0.8392,0.6181,0.3064,0.6223,0.6223,0.6223
2020-12-04,0.9026,0.813,0.7245,0.3796,0.7049,0.7049,0.7049
2020-12-07,0.9011,0.8037,0.7416,0.4719,0.7296,0.7296,0.7296
2020-12-08,0.8432,0.7417,0.6537,0.5108,0.6873,0.6873,0.6873
2020-12-09,0.7203,0.6482,0.6102,0.3096,0.5721,0.5721,0.5721
2020-12-10,0.6343,0.564,0.4852,0.413,0.5241,0.5241,0.5241
2020-12-11,0.4027,0.3599,0.1961,0.2154,0.2935,0.2935,0.2935
2020-12-14,0.2323,0.3668,0.2274,0.259,0.2714,0.2714,0.2714
2020-12-15,0.2709,0.2788,0.2086,-0.1542,0.151,0.151,0.151
2020-12-16,0.3867,0.2783,0.0562,-0.2941,0.1068,0.1068,0.1068
2020-12-17,0.3151,0.0006,-0.1687,-0.7054,-0.1396,-0.1396,-0.1396
2020-12-18,0.2408,-0.2669,-0.4921,-0.6916,-0.3024,-0.3024,-0.3024
2020-12-21,0.3166,-0.3321,-0.6665,-0.751,-0.3583,-0.3583,-0.3583
2020-12-22,0.3892,-0.2932,-0.5417,-0.4694,-0.2288,-0.2288,-0.2288
2020-12-23,0.2753,-0.2362,-0.5418,-0.2064,-0.1773,-0.1773,-0.1773
2020-12-24,0.1366,-0.0673,-0.602,-0.2134,-0.1865,-0.1865,-0.1865
2020-12-25,0.2064,0.0652,-0.5455,-0.6889,-0.2407,-0.2407,-0.2407
2020-12-28,-0.15,-0.5036,-0.6915,-0.8599,-0.5513,-0.5513,-0.5513
2020-12-29,-0.6234,-0.5436,-0.5843,-0.8353,-0.6467,-0.6467,-0.6467
2020-12-30,-0.3652,-0.3289,-0.4548,-0.7866,-0.4839,-0.4839,-0.4839
2020-12-31,-0.1597,-0.0022,0.0253,-0.4549,-0.1479,-0.1479,-0.1479
2021-01-04,0.3935,0.6601,0.4162,0.333,0.4507,0.4507,0.4507
2021-01-05,0.8947,0.7618,0.7347,0.6143,0.7514,0.7514,0.7514
2021-01-06,0.8375,0.6947,0.491,0.6117,0.6587,0.6587,0.6587
2021-01-07,0.7277,0.6169,0.6349,0.5918,0.6428,0.6428,0.6428
2021-01-08,0.2295,0.0301,0.3375,0.2615,0.2147,0.2147,0.2147
2021-01-11,-0.5536,-0.2229,0.5507,0.005,-0.0552,-0.0552,-0.0552
2021-01-12,-0.7952,-0.1995,0.3775,0.0784,-0.1347,-0.1347,-0.1347
2021-01-13,-0.7878,-0.544,0.5589,-0.0527,-0.2064,-0.2064,-0.2064
2021-01-14,-0.8424,-0.6958,0.3812,0.0086,-0.2871,-0.2871,-0.2871
2021-01-15,-0.7682,-0.61,0.2522,0.1872,-0.2347,-0.2347,-0.2347
2021-01-18,-0.6456,-0.6389,0.1535,0.2893,-0.2104,-0.2104,-0.2104
2021-01-19,-0.6988,-0.7765,-0.3369,-0.1354,-0.4869,-0.4869,-0.4869
2021-01-20,-0.4213,-0.2915,-0.0381,0.3705,-0.0951,-0.0951,-0.0951
2021-01-21,-0.0146,0.1332,0.0036,0.6188,0.1853,0.1853,0.1853
2021-01-22,0.4328,0.6841,0.5756,0.7442,0.6092,0.6092,0.6092
2021-01-25,0.5493,0.694,0.5158,0.6468,0.6015,0.6015,0.6015
2021-01-26,0.5049,0.6736,0.613,0.6606,0.6131,0.6131,0.6131
2021-01-27,0.2224,0.4139,-0.0702,0.404,0.2425,0.2425,0.2425
2021-01-28,-0.0692,0.0673,-0.5555,-0.2177,-0.1938,-0.1938,-0.1938
2021-01-29,-0.2483,-0.2751,-0.8113,-0.7501,-0.5212,-0.5212,-0.5212
2021-02-01,-0.3614,-0.4757,-0.8107,-0.7793,-0.6068,-0.6068,-0.6068
2021-02-02,-0.0313,-0.0992,-0.6457,-0.6946,-0.3677,-0.3677,-0.3677
2021-02-03,0.0709,-0.2777,-0.5957,-0.6668,-0.3673,-0.3673,-0.3673
2021-02-04,0.2695,-0.2072,-0.4596,-0.6341,-0.2578,-0.2578,-0.2578
2021-02-05,0.2335,-0.1026,-0.4968,-0.6894,-0.2638,-0.2638,-0.2638
2021-02-08,0.3517,0.0376,-0.649,-0.5955,-0.2138,-0.2138,-0.2138
2021-02-09,0.337,-0.3618,-0.5549,-0.4712,-0.2627,-0.2627,-0.2627
2021-02-10,0.546,-0.059,-0.3471,-0.3967,-0.0642,-0.0642,-0.0642
2021-02-18,-0.0215,-0.5683,-0.7404,-0.3285,-0.4147,-0.4147,-0.4147
2021-02-19,-0.1683,-0.8254,-0.7712,0.0726,-0.4231,-0.4231,-0.4231
2021-02-22,-0.6816,-0.8822,-0.8084,-0.0651,-0.6093,-0.6093,-0.6093
2021-02-23,-0.7965,-0.7897,-0.8169,-0.1862,-0.6473,-0.6473,-0.6473
2021-02-24,-0.8639,-0.764,-0.7673,-0.0587,-0.6135,-0.6135,-0.6135
2021-02-25,-0.7255,-0.5822,-0.538,-0.0412,-0.4717,-0.4717,-0.4717
2021-02-26,-0.6025,-0.2957,-0.2343,0.027,-0.2764,-0.2764,-0.2764
2021-03-01,-0.1097,0.1589,0.1787,0.3427,0.1427,0.1427,0.1427
2021-03-02,-0.0988,0.2248,0.4099,0.5446,0.2701,0.2701,0.2701
2021-03-03,0.0245,0.1572,0.3607,0.5181,0.2651,0.2651,0.2651
2021-03-04,-0.0263,0.0115,0.223,0.535,0.1858,0.1858,0.1858
2021-03-05,0.0205,0.061,0.2627,0.4817,0.2065,0.2065,0.2065
2021-03-08,-0.4931,-0.2112,-0.0523,-0.1267,-0.2208,-0.2208,-0.2208
2021-03-09,-0.5125,-0.4249,-0.2892,-0.5105,-0.4342,-0.4342,-0.4342
2021-03-10,-0.241,-0.1092,-0.0163,-0.387,-0.1884,-0.1884,-0.1884
2021-03-11,0.1262,0.0973,0.1747,-0.3661,0.008,0.008,0.008
2021-03-12,-0.1265,-0.0597,-0.3342,-0.7134,-0.3085,-0.3085,-0.3085
2021-03-15,-0.1051,-0.0689,-0.3311,-0.6198,-0.2812,-0.2812,-0.2812
2021-03-16,0.0706,0.2412,-0.0783,-0.5523,-0.0797,-0.0797,-0.0797
2021-03-17,0.2168,0.3731,0.1267,0.034,0.1877,0.1877,0.1877
2021-03-18,0.3793,0.4504,0.3116,0.2052,0.3366,0.3366,0.3366
2021-03-19,0.5446,0.4784,0.6197,0.3492,0.498,0.498,0.498
2021-03-22,0.7151,0.6975,0.6599,0.4618,0.6336,0.6336,0.6336
2021-03-23,0.6771,0.7261,0.7058,0.6513,0.6901,0.6901,0.6901
2021-03-24,0.5238,0.5804,0.4979,-0.0168,0.3963,0.3963,0.3963
2021-03-25,0.408,0.6624,0.5951,0.434,0.5249,0.5249,0.5249
2021-03-26,0.6403,0.6466,0.5506,0.6411,0.6197,0.6197,0.6197
2021-03-29,0.6964,0.537,0.6321,0.6338,0.6248,0.6248,0.6248
2021-03-30,0.7042,0.5363,0.6087,0.5879,0.6093,0.6093,0.6093
2021-03-31,0.4906,0.3877,0.4386,0.4713,0.4471,0.4471,0.4471
2021-04-01,0.556,0.2003,0.3008,0.1151,0.293,0.293,0.293
2021-04-02,0.5632,0.339,0.4434,0.3097,0.4138,0.4138,0.4138
2021-04-06,0.4842,0.3498,0.4278,0.3904,0.413,0.413,0.413
2021-04-07,0.1648,-0.2927,0.1052,0.0434,0.0051,0.0051,0.0051
2021-04-08,0.4335,0.0109,0.3796,0.138,0.2405,0.2405,0.2405
2021-04-09,-0.0794,-0.1979,0.2319,-0.099,-0.0361,-0.0361,-0.0361
2021-04-12,-0.6431,-0.647,-0.4309,-0.7869,-0.627,-0.627,-0.627
2021-04-13,-0.4951,-0.3038,-0.4052,-0.6426,-0.4617,-0.4617,-0.4617
2021-04-14,-0.1884,0.2465,-0.1217,-0.1664,-0.0575,-0.0575,-0.0575
2021-04-15,-0.3278,-0.1193,-0.4587,-0.1315,-0.2593,-0.2593,-0.2593
2021-04-16,-0.1667,-0.2041,-0.6598,-0.004,-0.2587,-0.2587,-0.2587
2021-04-19,0.4521,0.3704,0.1644,0.6962,0.4208,0.4208,0.4208
2021-04-20,0.2983,0.0595,0.0147,0.3517,0.181,0.181,0.181
2021-04-21,0.2067,0.1912,0.1866,0.21,0.1987,0.1987,0.1987
2021-04-22,0.2267,0.245,0.4067,0.2104,0.2722,0.2722,0.2722
2021-04-23,0.5605,0.674,0.7324,0.4583,0.6063,0.6063,0.6063
2021-04-26,0.2213,0.4988,0.4627,0.1987,0.3454,0.3454,0.3454
2021-04-27,0.3227,0.493,0.5439,0.3616,0.4303,0.4303,0.4303
2021-04-28,0.4169,0.3546,0.2649,0.0698,0.2765,0.2765,0.2765
2021-04-29,0.0822,0.048,-0.213,-0.2636,-0.0866,-0.0866,-0.0866
2021-04-30,-0.0342,0.139,-0.3907,-0.23,-0.129,-0.129,-0.129
2021-05-06,-0.5742,-0.5734,-0.7185,-0.6017,-0.617,-0.617,-0.617
2021-05-07,-0.8139,-0.861,-0.8975,-0.7349,-0.8268,-0.8268,-0.8268
2021-05-10,-0.8012,-0.8584,-0.8736,-0.7321,-0.8163,-0.8163,-0.8163
2021-05-11,-0.5297,-0.7102,-0.7161,-0.5726,-0.6322,-0.6322,-0.6322
2021-05-12,-0.5307,-0.7304,-0.6305,-0.4977,-0.5973,-0.5973,-0.5973
2021-05-13,-0.0756,-0.2852,-0.2809,-0.0954,-0.1843,-0.1843,-0.1843
2021-05-14,0.422,0.3415,0.3528,0.291,0.3518,0.3518,0.3518
2021-05-17,0.6163,0.6662,0.6226,0.3899,0.5737,0.5737,0.5737
2021-05-18,0.3402,0.5657,0.4294,0.311,0.4116,0.4116,0.4116
2021-05-19,0.3837,0.5573,0.3797,-0.102,0.3047,0.3047,0.3047
2021-05-20,0.3811,0.569,0.4893,0.0332,0.3681,0.3681,0.3681
2021-05-21,0.1614,0.3063,0.1869,-0.3038,0.0877,0.0877,0.0877
2021-05-24,-0.0009,0.1861,0.1476,0.0794,0.103,0.103,0.103
2021-05-25,0.2099,0.2661,0.2922,0.2671,0.2588,0.2588,0.2588
2021-05-26,-0.1437,0.1047,0.173,0.4307,0.1412,0.1412,0.1412
2021-05-27,-0.0874,-0.0142,-0.0054,0.4407,0.0834,0.0834,0.0834
2021-05-28,-0.1007,0.0411,0.1787,0.6496,0.1922,0.1922,0.1922
2021-05-31,0.0253,0.0645,0.3567,0.6386,0.2713,0.2713,0.2713
2021-06-01,0.0169,-0.0855,0.2933,0.6993,0.231,0.231,0.231
2021-06-02,0.0738,-0.0946,0.124,0.5744,0.1694,0.1694,0.1694
2021-06-03,-0.0461,-0.3139,-0.1573,0.4569,-0.0151,-0.0151,-0.0151
2021-06-04,0.0396,-0.0902,-0.0147,0.6177,0.1381,0.1381,0.1381
2021-06-07,-0.2408,-0.2126,-0.278,0.5239,-0.0519,-0.0519,-0.0519
2021-06-08,-0.6919,-0.1593,-0.4117,0.3187,-0.2361,-0.2361,-0.2361
2021-06-09,-0.5697,-0.2194,-0.3099,0.6488,-0.1126,-0.1126,-0.1126
2021-06-10,-0.2104,0.1541,0.3976,0.7802,0.2804,0.2804,0.2804
2021-06-11,-0.327,-0.2391,0.0924,0.3241,-0.0374,-0.0374,-0.0374
2021-06-15,-0.0578,-0.1663,0.1789,0.2926,0.0618,0.0618,0.0618
2021-06-16,-0.4604,-0.3544,-0.2069,0.4663,-0.1388,-0.1388,-0.1388
2021-06-17,0.1052,0.315,0.5619,0.4955,0.3694,0.3694,0.3694
2021-06-18,-0.1136,0.3599,0.4749,0.353,0.2686,0.2686,0.2686
2021-06-21,0.7411,0.6895,0.773,0.7747,0.7446,0.7446,0.7446
2021-06-22,0.3183,0.423,0.2888,0.6319,0.4155,0.4155,0.4155
2021-06-23,0.869,0.5566,0.6684,0.3819,0.619,0.619,0.619
2021-06-24,0.3682,-0.4013,-0.1304,-0.0605,-0.056,-0.056,-0.056
2021-06-25,0.2967,-0.5519,-0.5441,-0.6958,-0.3738,-0.3738,-0.3738
2021-06-28,0.349,-0.3436,-0.6485,-0.6776,-0.3301,-0.3301,-0.3301
2021-06-29,0.5312,-0.1327,-0.3172,-0.3559,-0.0686,-0.0686,-0.0686
2021-06-30,0.6601,0.2486,-0.1365,0.1949,0.2418,0.2418,0.2418
2021-07-01,0.5712,0.4013,0.122,0.0439,0.2846,0.2846,0.2846
2021-07-02,-0.1234,-0.2861,-0.0271,0.518,0.0204,0.0204,0.0204
2021-07-05,-0.6131,-0.5186,-0.0549,0.2992,-0.2218,-0.2218,-0.2218
2021-07-06,-0.8394,-0.7428,-0.4864,-0.2016,-0.5675,-0.5675,-0.5675
2021-07-07,-0.5861,-0.6061,-0.2622,-0.1538,-0.4021,-0.4021,-0.4021
2021-07-08,-0.2115,0.0807,0.3826,0.3818,0.1584,0.1584,0.1584
2021-07-09,0.0357,0.2406,0.4726,-0.4221,0.0817,0.0817,0.0817
2021-07-12,0.4515,0.2697,0.5695,-0.3898,0.2252,0.2252,0.2252
2021-07-13,0.7099,0.0915,0.5831,-0.2991,0.2713,0.2713,0.2713
