name,grid,family,lookback,z_window,smoothing,regime,sharpe_train,n_train,sharpe_val,n_val,sharpe_reused,n_reused,length,skip,score,old_three_window_score,rank_grid,rank_family
classic_L5s0_zw40_sm0,momentum174,classic,,40,0,old_sym,-0.09769039347501528,1706,-0.15290055515698014,727,0.5646588156418672,654,5.0,0.0,-0.15290055515698014,-0.15290055515698014,142,27
classic_L5s0_zw40_sm5,momentum174,classic,,40,5,old_sym,0.7653519322181705,1706,0.30838006764041614,727,-0.3728403023652871,654,5.0,0.0,0.30838006764041614,-0.3728403023652871,98,18
classic_L5s0_zw120_sm0,momentum174,classic,,120,0,old_sym,0.1380165411576076,1706,0.12655325369635506,727,0.13567330156718937,654,5.0,0.0,0.12655325369635506,0.12655325369635506,120,23
classic_L5s0_zw120_sm5,momentum174,classic,,120,5,old_sym,0.5971728035868531,1706,0.3569220293934824,727,-0.132407874592963,654,5.0,0.0,0.3569220293934824,-0.132407874592963,92,15
classic_L5s0_zw250_sm0,momentum174,classic,,250,0,old_sym,0.10717069324147203,1706,0.47847351935615534,727,0.042681332395979356,654,5.0,0.0,0.10717069324147203,0.042681332395979356,122,24
classic_L5s0_zw250_sm5,momentum174,classic,,250,5,old_sym,0.4090892030499566,1706,0.15464329381603192,727,0.37597938865526476,654,5.0,0.0,0.15464329381603192,0.15464329381603192,118,22
classic_L10s0_zw40_sm0,momentum174,classic,,40,0,old_sym,0.8134889416222031,1706,0.6214396920385237,727,-0.2965716724257059,654,10.0,0.0,0.6214396920385237,-0.2965716724257059,63,8
classic_L10s0_zw40_sm5,momentum174,classic,,40,5,old_sym,0.6147661138597114,1706,1.4772725475354112,727,0.6339705717364027,654,10.0,0.0,0.6147661138597114,0.6147661138597114,65,9
classic_L10s0_zw120_sm0,momentum174,classic,,120,0,old_sym,0.9081748716457955,1706,1.1612943227200978,727,0.2628952114226719,654,10.0,0.0,0.9081748716457955,0.2628952114226719,24,3
classic_L10s0_zw120_sm5,momentum174,classic,,120,5,old_sym,0.998428315215174,1706,1.1144472714506912,727,0.07251119139417804,654,10.0,0.0,0.998428315215174,0.07251119139417804,19,2
