date,ew_L20_zw40_sm5,ew_L20_zw100_sm0,slope_L20s0_zw120_sm0
2014-01-02,0.0,0.0,0.0
2014-01-03,0.0,0.0,0.0
2014-01-06,0.0,0.0,0.0
2014-01-07,0.0,0.0,0.0
2014-01-08,0.0,0.0,0.0
2014-01-09,0.0,0.0,0.0
2014-01-10,0.0,0.0,0.0
2014-01-13,0.0,0.0,0.0
2014-01-14,0.0,0.0,0.0
2014-01-15,0.0,0.0,0.0
2014-01-16,0.0,0.0,0.0
2014-01-17,0.0,0.0,0.0
2014-01-20,0.0,0.0,0.0
2014-01-21,0.0,0.0,0.0
2014-01-22,0.0,0.0,0.0
2014-01-23,0.0,0.0,0.0
2014-01-24,0.0,0.0,0.0
2014-01-27,0.0,0.0,0.0
2014-01-28,0.0,0.0,0.0
2014-01-29,0.0,0.0,0.0
2014-01-30,0.0,0.0,0.0
2014-02-07,0.0,0.0,0.0
2014-02-10,0.0,0.0,0.0
2014-02-11,0.0,0.0,0.0
2014-02-12,0.0,0.0,0.0
2014-02-13,0.0,0.0,0.0
2014-02-14,0.0,0.0,0.0
2014-02-17,0.0,0.0,0.0
2014-02-18,0.0,0.0,0.0
2014-02-19,0.0,0.0,0.0
2014-02-20,0.0,0.0,0.0
2014-02-21,0.0,0.0,0.0
2014-02-24,0.0,0.0,0.0
2014-02-25,0.0,0.0,0.0
2014-02-26,0.0,0.0,0.0
2014-02-27,0.0,0.0,0.0
2014-02-28,0.0,0.0,0.0
2014-03-03,0.0,0.0,0.0
2014-03-04,0.0,0.0,0.0
2014-03-05,-0.1226,0.0,0.0
2014-03-06,-0.2557,0.0,0.0
2014-03-07,-0.3816,0.0,0.0
2014-03-10,-0.5059,0.0,0.0
2014-03-11,-0.5906,0.0,0.0
2014-03-12,-0.5401,0.0,0.0
2014-03-13,-0.4393,0.0,0.0
2014-03-14,-0.3447,0.0,0.0
2014-03-17,-0.259,0.0,0.0
2014-03-18,-0.2069,0.0,0.0
2014-03-19,-0.1906,0.0,0.0
2014-03-20,-0.2186,0.0,0.0
2014-03-21,-0.2826,0.0,0.0
2014-03-24,-0.3753,0.0,0.0
2014-03-25,-0.4644,0.0,0.0
2014-03-26,-0.5058,0.0,0.0
2014-03-27,-0.4877,0.0,0.0
2014-03-28,-0.4844,0.0,0.0
2014-03-31,-0.43,0.0,0.0
2014-04-01,-0.3594,0.0,0.0
2014-04-02,-0.336,0.0,0.0
2014-04-03,-0.3339,0.0,0.0
2014-04-04,-0.2884,0.0,0.0
2014-04-08,-0.2608,0.0,0.0
2014-04-09,-0.2423,0.0,0.0
2014-04-10,-0.2156,0.0,0.0
2014-04-11,-0.2387,0.0,0.0
2014-04-14,-0.2795,0.0,0.0
2014-04-15,-0.2968,0.0,0.0
2014-04-16,-0.3498,0.0,0.0
2014-04-17,-0.3455,0.0,0.0
2014-04-18,-0.2901,0.0,0.0
2014-04-21,-0.1716,0.0,0.0
2014-04-22,-0.0375,0.0,0.0
2014-04-23,0.124,0.0,0.0
2014-04-24,0.215,0.0,0.0
2014-04-25,0.2995,0.0,0.0
2014-04-28,0.3549,0.0,0.0
2014-04-29,0.3607,0.0,0.0
2014-04-30,0.3304,0.0,0.0
2014-05-05,0.3678,0.0,0.0
2014-05-06,0.3756,0.0,0.0
2014-05-07,0.3521,0.0,0.0
2014-05-08,0.3451,0.0,0.0
2014-05-09,0.3371,0.0,0.0
2014-05-12,0.2868,0.0,0.0
2014-05-13,0.2267,0.0,0.0
2014-05-14,0.2057,0.0,0.0
2014-05-15,0.1509,0.0,0.0
2014-05-16,0.1437,0.0,0.0
2014-05-19,0.1234,0.0,0.0
2014-05-20,0.1139,0.0,0.0
2014-05-21,0.0826,0.0,0.0
2014-05-22,0.1234,0.0,0.0
2014-05-23,0.1735,0.0,0.0
2014-05-26,0.2587,0.0,0.0
2014-05-27,0.3116,0.0,0.0
2014-05-28,0.423,0.0,0.0
2014-05-29,0.4936,0.0,0.0
2014-05-30,0.5339,0.0,0.0
2014-06-03,0.5352,0.2348,0.0
2014-06-04,0.5593,0.2094,0.0
2014-06-05,0.5516,0.317,0.0
2014-06-06,0.5457,0.3433,0.0
2014-06-09,0.5295,0.3016,0.0
2014-06-10,0.5515,0.4176,0.0
2014-06-11,0.5853,0.456,0.0
2014-06-12,0.601,0.5108,0.0
2014-06-13,0.6125,0.5242,0.0
2014-06-16,0.6389,0.5495,0.0
2014-06-17,0.6485,0.574,0.0
2014-06-18,0.6539,0.591,0.0
2014-06-19,0.6329,0.5099,0.0
2014-06-20,0.6115,0.5272,0.0
2014-06-23,0.5918,0.5635,0.0
2014-06-24,0.5467,0.4876,0.0
2014-06-25,0.5062,0.5127,0.0
2014-06-26,0.4696,0.478,0.0
2014-06-27,0.4163,0.4419,0.0
2014-06-30,0.3444,0.4,0.0
2014-07-01,0.3071,0.47,0.0
2014-07-02,0.2523,0.4241,0.0
2014-07-03,0.2019,0.3899,0.0
2014-07-04,0.1644,0.3908,0.0
2014-07-07,0.156,0.4555,0.0
2014-07-08,0.1203,0.4099,0.0
2014-07-09,0.0754,0.3126,0.0
2014-07-10,-0.0083,0.1306,0.0
2014-07-11,-0.0882,0.1424,0.0
2014-07-14,-0.1884,0.1264,0.0
2014-07-15,-0.2943,0.0117,0.0
2014-07-16,-0.405,-0.1645,0.0
2014-07-17,-0.452,-0.0921,0.0
2014-07-18,-0.5083,-0.1767,0.0
2014-07-21,-0.5676,-0.2612,0.0
2014-07-22,-0.5994,-0.2353,0.0
2014-07-23,-0.6194,-0.3472,0.0
2014-07-24,-0.6672,-0.5123,0.0
2014-07-25,-0.6963,-0.4894,0.0
2014-07-28,-0.7124,-0.493,-0.5563
2014-07-29,-0.7179,-0.406,-0.5473
2014-07-30,-0.6881,-0.3139,-0.5211
2014-07-31,-0.644,-0.3471,-0.4856
2014-08-01,-0.5973,-0.311,-0.4238
2014-08-04,-0.563,-0.3823,-0.3682
2014-08-05,-0.5366,-0.3549,-0.2923
2014-08-06,-0.5159,-0.3144,-0.2168
2014-08-07,-0.467,-0.1865,-0.1265
2014-08-08,-0.3995,-0.0602,-0.0025
2014-08-11,-0.3219,-0.0567,0.1122
2014-08-12,-0.2234,0.0711,0.1907
2014-08-13,-0.1148,0.1696,0.2312
2014-08-14,-0.0258,0.1755,0.2736
2014-08-15,0.0432,0.2074,0.3126
2014-08-18,0.1112,0.1968,0.3685
2014-08-19,0.1652,0.2346,0.4322
2014-08-20,0.2142,0.2551,0.4501
2014-08-21,0.3169,0.4962,0.4473
2014-08-22,0.4103,0.4953,0.4338
2014-08-25,0.4965,0.4511,0.3955
2014-08-26,0.5437,0.3365,0.3762
2014-08-27,0.5531,0.2371,0.3659
2014-08-28,0.5146,0.2857,0.3503
2014-08-29,0.4639,0.229,0.339
2014-09-01,0.4311,0.2717,0.298
2014-09-02,0.4159,0.2328,0.2519
2014-09-03,0.4453,0.3432,0.2164
2014-09-04,0.4376,0.2416,0.1897
2014-09-05,0.4012,0.0858,0.1809
2014-09-09,0.349,0.0815,0.1606
2014-09-10,0.3002,0.0759,0.1319
2014-09-11,0.2426,0.1254,0.11
2014-09-12,0.1836,0.0168,0.0645
2014-09-15,0.1524,-0.0508,0.0137
2014-09-16,0.1071,-0.1543,-0.0314
2014-09-17,0.0419,-0.2407,-0.0655
2014-09-18,0.0008,-0.0757,-0.0969
2014-09-19,-0.0483,-0.1841,-0.089
2014-09-22,-0.0602,-0.0792,-0.0461
2014-09-23,-0.033,0.0056,-0.019
2014-09-24,0.0011,-0.0233,-0.0051
2014-09-25,0.0027,0.0371,0.0174
2014-09-26,0.0183,-0.0479,0.0217
2014-09-29,0.004,-0.0606,0.0249
2014-09-30,-0.0107,0.0229,0.0508
2014-10-08,0.0308,0.1756,0.1134
2014-10-09,0.0204,0.0598,0.1734
2014-10-10,0.0437,0.1118,0.2247
2014-10-13,0.0791,0.1239,0.2431
2014-10-14,0.0936,0.1149,0.2385
2014-10-15,0.0567,0.0914,0.2426
2014-10-16,0.0343,-0.0166,0.2414
2014-10-17,0.0371,0.1087,0.244
2014-10-20,0.0538,0.1866,0.2559
2014-10-21,0.112,0.3079,0.2435
2014-10-22,0.1721,0.2983,0.2067
2014-10-23,0.2367,0.2182,0.1867
2014-10-24,0.2603,0.2131,0.167
2014-10-27,0.2521,0.1669,0.1818
2014-10-28,0.1675,0.0161,0.1652
2014-10-29,0.0715,-0.0903,0.0895
2014-10-30,-0.0298,-0.2534,-0.0055
2014-10-31,-0.1374,-0.2778,-0.1346
2014-11-03,-0.248,-0.3275,-0.2873
2014-11-04,-0.3595,-0.4698,-0.4262
2014-11-05,-0.4716,-0.5817,-0.5032
2014-11-06,-0.5382,-0.5317,-0.5646
2014-11-07,-0.5974,-0.5691,-0.5947
2014-11-10,-0.6625,-0.6761,-0.6593
2014-11-11,-0.6725,-0.5814,-0.6902
2014-11-12,-0.676,-0.6723,-0.7213
2014-11-13,-0.7033,-0.7356,-0.7692
2014-11-14,-0.7181,-0.6848,-0.7945
2014-11-17,-0.7073,-0.6737,-0.7869
2014-11-18,-0.7155,-0.6962,-0.7767
2014-11-19,-0.6862,-0.6004,-0.7382
2014-11-20,-0.6628,-0.6854,-0.6873
2014-11-21,-0.6479,-0.6695,-0.6246
2014-11-24,-0.6516,-0.7338,-0.5623
2014-11-25,-0.636,-0.6767,-0.4959
2014-11-26,-0.6093,-0.5555,-0.4194
2014-11-27,-0.5425,-0.4678,-0.3365
2014-11-28,-0.4467,-0.3477,-0.2667
2014-12-01,-0.3109,-0.2293,-0.2113
2014-12-02,-0.1947,-0.2191,-0.2086
2014-12-03,-0.098,-0.1668,-0.1807
2014-12-04,-0.0468,-0.2613,-0.1504
2014-12-05,-0.0203,-0.2078,-0.0852
2014-12-08,-0.0572,-0.3263,-0.1602
2014-12-09,-0.1312,-0.5179,-0.2331
2014-12-10,-0.2004,-0.437,-0.3175
2014-12-11,-0.2249,-0.339,-0.4324
2014-12-12,-0.2518,-0.3581,-0.5026
2014-12-15,-0.2405,-0.3828,-0.5208
2014-12-16,-0.2336,-0.5214,-0.5767
2014-12-17,-0.2844,-0.6501,-0.5993
2014-12-18,-0.3428,-0.6142,-0.6314
2014-12-19,-0.4547,-0.7627,-0.6977
2014-12-22,-0.5854,-0.8221,-0.7891
2014-12-23,-0.661,-0.7799,-0.8261
2014-12-24,-0.6731,-0.7307,-0.8278
2014-12-25,-0.7299,-0.7987,-0.8312
2014-12-26,-0.7537,-0.8507,-0.8376
2014-12-29,-0.7673,-0.8912,-0.8499
2014-12-30,-0.781,-0.8577,-0.8548
2014-12-31,-0.818,-0.8591,-0.8471
2015-01-05,-0.8326,-0.8854,-0.8523
2015-01-06,-0.8092,-0.8278,-0.8225
2015-01-07,-0.7401,-0.7349,-0.814
2015-01-08,-0.6235,-0.5682,-0.7847
2015-01-09,-0.4886,-0.4855,-0.7424
2015-01-12,-0.2937,-0.2566,-0.6532
2015-01-13,-0.113,-0.2265,-0.5054
2015-01-14,0.0253,-0.2442,-0.282
2015-01-15,0.0904,-0.302,-0.1191
2015-01-16,0.1659,-0.1556,0.0789
2015-01-19,0.2638,0.2693,0.3704
2015-01-20,0.3872,0.5715,0.558
2015-01-21,0.5166,0.631,0.6248
2015-01-22,0.649,0.6033,0.7003
2015-01-23,0.7232,0.4668,0.7652
2015-01-26,0.7343,0.5668,0.7991
2015-01-27,0.7194,0.6478,0.8131
2015-01-28,0.7137,0.7472,0.8075
2015-01-29,0.7095,0.7291,0.7938
2015-01-30,0.7307,0.7438,0.7772
2015-02-02,0.7553,0.8599,0.7467
2015-02-03,0.7575,0.8087,0.7224
2015-02-04,0.7495,0.829,0.6734
2015-02-05,0.7413,0.8097,0.6452
2015-02-06,0.7295,0.8006,0.6121
2015-02-09,0.6742,0.6739,0.5895
2015-02-10,0.6266,0.6498,0.5751
2015-02-11,0.5782,0.6555,0.5683
2015-02-12,0.552,0.7383,0.5183
2015-02-13,0.5219,0.7031,0.4781
2015-02-16,0.4876,0.5453,0.5219
2015-02-17,0.4427,0.456,0.571
2015-02-25,0.4113,0.5433,0.5899
2015-02-26,0.3419,0.414,0.5861
2015-02-27,0.2955,0.5048,0.5752
2015-03-02,0.2886,0.5611,0.5625
2015-03-03,0.2976,0.562,0.5411
2015-03-04,0.3005,0.6028,0.5282
2015-03-05,0.3353,0.6426,0.5107
2015-03-06,0.3293,0.5363,0.4624
2015-03-09,0.2895,0.4385,0.4372
2015-03-10,0.2523,0.459,0.4189
2015-03-11,0.199,0.447,0.39
2015-03-12,0.0956,0.3036,0.3568
2015-03-13,0.0173,0.3055,0.3349
2015-03-16,-0.023,0.3552,0.2994
2015-03-17,-0.093,0.2678,0.2497
2015-03-18,-0.1827,0.1933,0.2028
2015-03-19,-0.242,0.1745,0.1489
2015-03-20,-0.308,0.1968,0.1171
2015-03-23,-0.3942,0.1869,0.1257
2015-03-24,-0.3983,0.2951,0.1558
2015-03-25,-0.3492,0.3615,0.2076
2015-03-26,-0.3374,0.2768,0.1651
2015-03-27,-0.3325,0.2588,0.1434
2015-03-30,-0.3752,0.0576,0.0946
2015-03-31,-0.4336,0.2021,0.0963
2015-04-01,-0.5117,0.1637,0.1323
2015-04-02,-0.5299,0.1647,0.1979
2015-04-03,-0.4925,0.2508,0.2172
2015-04-07,-0.4044,0.1989,0.2234
2015-04-08,-0.3844,0.0785,0.2217
2015-04-09,-0.3365,0.1207,0.23
2015-04-10,-0.2618,0.186,0.219
2015-04-13,-0.2607,0.0681,0.1914
2015-04-14,-0.2846,-0.0223,0.1492
2015-04-15,-0.2961,-0.0881,0.0607
2015-04-16,-0.3439,-0.1045,-0.0437
2015-04-17,-0.449,-0.2208,-0.1831
2015-04-20,-0.5444,-0.2975,-0.3035
2015-04-21,-0.5949,-0.2524,-0.3606
2015-04-22,-0.6411,-0.3273,-0.3797
2015-04-23,-0.6876,-0.3704,-0.3572
2015-04-24,-0.6591,-0.1659,-0.3664
2015-04-27,-0.6341,-0.2829,-0.3772
2015-04-28,-0.6023,-0.2225,-0.4324
2015-04-29,-0.5845,-0.3455,-0.4324
2015-04-30,-0.5602,-0.3518,-0.4056
2015-05-04,-0.6045,-0.4536,-0.3707
2015-05-05,-0.5882,-0.321,-0.2995
2015-05-06,-0.54,-0.1275,-0.1837
2015-05-07,-0.4035,0.0741,-0.042
2015-05-08,-0.2453,0.1267,0.1334
2015-05-11,-0.0562,0.1801,0.3176
2015-05-12,0.136,0.3026,0.4699
2015-05-13,0.3033,0.3998,0.5835
2015-05-14,0.4326,0.4952,0.6451
2015-05-15,0.5553,0.602,0.6995
2015-05-18,0.6811,0.7735,0.7393
2015-05-19,0.7621,0.7561,0.7529
2015-05-20,0.8006,0.7,0.7751
2015-05-21,0.8131,0.706,0.7922
2015-05-22,0.7782,0.579,0.7882
2015-05-25,0.6812,0.3989,0.7603
2015-05-26,0.6113,0.4907,0.7177
2015-05-27,0.5518,0.4869,0.6399
2015-05-28,0.4847,0.442,0.5402
2015-05-29,0.4535,0.4756,0.4374
2015-06-01,0.4721,0.5212,0.2913
2015-06-02,0.4503,0.4239,0.1572
2015-06-03,0.4084,0.3174,0.0664
2015-06-04,0.342,0.1143,-0.01
2015-06-05,0.2256,-0.15,-0.0941
2015-06-08,0.0457,-0.4878,-0.2199
2015-06-09,-0.1205,-0.5401,-0.3273
2015-06-10,-0.2521,-0.4848,-0.3945
2015-06-11,-0.3487,-0.4885,-0.4594
2015-06-12,-0.4176,-0.5717,-0.4996
2015-06-15,-0.4635,-0.7285,-0.5299
2015-06-16,-0.4942,-0.7006,-0.5523
2015-06-17,-0.5353,-0.7111,-0.555
2015-06-18,-0.5889,-0.7779,-0.557
2015-06-19,-0.597,-0.6491,-0.5474
2015-06-23,-0.541,-0.5009,-0.5444
2015-06-24,-0.5169,-0.6279,-0.5493
2015-06-25,-0.4875,-0.5928,-0.5599
2015-06-26,-0.4404,-0.5646,-0.5616
2015-06-29,-0.4371,-0.6356,-0.553
2015-06-30,-0.4675,-0.6385,-0.5385
2015-07-01,-0.4628,-0.5757,-0.4901
2015-07-02,-0.4562,-0.5272,-0.4037
2015-07-03,-0.4196,-0.3227,-0.2628
2015-07-06,-0.3674,-0.3199,-0.1571
2015-07-07,-0.2708,-0.0451,-0.0914
2015-07-08,-0.1543,0.1481,0.0266
2015-07-09,-0.0768,-0.0457,0.1146
2015-07-10,-0.0528,-0.1798,0.1534
2015-07-13,-0.0449,-0.3012,0.1565
2015-07-14,-0.0294,-0.007,0.1369
2015-07-15,-0.0217,0.1202,0.1332
2015-07-16,0.007,0.0311,0.1257
2015-07-17,0.0702,0.0999,0.0817
2015-07-20,0.1389,0.0249,0.0767
2015-07-21,0.1478,-0.0457,0.093
2015-07-22,0.1614,0.102,0.0845
2015-07-23,0.1867,0.0962,0.0566
2015-07-24,0.198,0.0935,0.0376
2015-07-27,0.2492,0.2551,0.0231
2015-07-28,0.3225,0.3021,-0.0079
2015-07-29,0.3387,0.1057,-0.0497
2015-07-30,0.3321,-0.037,-0.0867
2015-07-31,0.2858,-0.2349,-0.0741
2015-08-03,0.2174,-0.1965,-0.1037
2015-08-04,0.1184,-0.2246,-0.1241
2015-08-05,0.0186,-0.3439,-0.0846
2015-08-06,-0.0367,-0.2503,-0.0812
2015-08-07,-0.018,-0.0927,-0.1077
2015-08-10,0.0164,0.0222,-0.1719
2015-08-11,0.0431,-0.0975,-0.2104
2015-08-12,0.0631,-0.2312,-0.2327
2015-08-13,0.0607,-0.2232,-0.2689
2015-08-14,0.0196,-0.2207,-0.3064
2015-08-17,-0.0745,-0.3199,-0.3446
2015-08-18,-0.1356,-0.2838,-0.3654
2015-08-19,-0.1638,-0.291,-0.373
2015-08-20,-0.181,-0.2446,-0.3753
2015-08-21,-0.2052,-0.272,-0.3751
2015-08-24,-0.2087,-0.2962,-0.3392
2015-08-25,-0.2043,-0.2471,-0.2701
2015-08-26,-0.1809,-0.1851,-0.2181
2015-08-27,-0.1893,-0.2396,-0.1951
2015-08-28,-0.1951,-0.2793,-0.175
2015-08-31,-0.1767,-0.2346,-0.1729
2015-09-01,-0.1766,-0.246,-0.1815
2015-09-02,-0.2,-0.265,-0.1919
2015-09-07,-0.1903,-0.2193,-0.186
2015-09-08,-0.1756,-0.2185,-0.1594
2015-09-09,-0.1651,-0.1785,-0.1286
2015-09-10,-0.1507,-0.1639,-0.098
2015-09-11,-0.1085,-0.1284,-0.0822
2015-09-14,-0.069,-0.0941,-0.0777
2015-09-15,-0.0286,-0.0884,-0.0855
2015-09-16,0.0206,-0.0243,-0.1274
2015-09-17,0.0838,0.0026,-0.1317
2015-09-18,0.1426,0.0478,-0.1247
2015-09-21,0.2007,0.0842,-0.0837
2015-09-22,0.2611,0.0804,-0.048
2015-09-23,0.3156,0.1314,0.0351
2015-09-24,0.3429,0.0531,0.1398
2015-09-25,0.3556,0.0485,0.221
2015-09-28,0.3985,0.2787,0.3031
2015-09-29,0.4496,0.36,0.3731
2015-09-30,0.4877,0.3712,0.4208
2015-10-08,0.5493,0.4347,0.4523
2015-10-09,0.6133,0.4676,0.4669
2015-10-12,0.6239,0.4094,0.4777
2015-10-13,0.6202,0.4033,0.4897
2015-10-14,0.6101,0.3991,0.4968
2015-10-15,0.5862,0.4077,0.4922
2015-10-16,0.5528,0.4011,0.4645
2015-10-19,0.523,0.3898,0.4158
2015-10-20,0.4999,0.4354,0.3603
2015-10-21,0.4939,0.4889,0.2901
2015-10-22,0.4838,0.4813,0.2432
2015-10-23,0.4732,0.4743,0.2042
2015-10-26,0.4484,0.4059,0.1765
2015-10-27,0.4225,0.4328,0.1419
2015-10-28,0.3293,0.2601,0.1126
2015-10-29,0.2334,0.2483,0.0785
2015-10-30,0.1628,0.3393,0.0449
2015-11-02,0.0672,0.1627,0.0327
2015-11-03,-0.0466,0.1048,0.0268
2015-11-04,-0.0909,0.1796,0.0284
2015-11-05,-0.1421,0.1054,0.0255
2015-11-06,-0.1933,0.1866,0.0504
2015-11-09,-0.165,0.2893,0.0807
2015-11-10,-0.1163,0.3093,0.124
2015-11-11,-0.0619,0.3754,0.1861
2015-11-12,0.0304,0.4219,0.2472
2015-11-13,0.0894,0.3847,0.2687
2015-11-16,0.1612,0.4936,0.2912
2015-11-17,0.1806,0.3755,0.2938
2015-11-18,0.1395,0.277,0.2851
2015-11-19,0.0933,0.3158,0.3124
2015-11-20,0.0656,0.3156,0.3502
2015-11-23,-0.0404,0.2179,0.3586
2015-11-24,-0.0891,0.2283,0.3725
2015-11-25,-0.0373,0.3881,0.377
2015-11-26,-0.0185,0.3277,0.3514
2015-11-27,-0.0367,0.253,0.332
2015-11-30,-0.0133,0.2505,0.2839
2015-12-01,-0.0353,0.1528,0.1989
2015-12-02,-0.1879,-0.0639,0.0892
2015-12-03,-0.2784,0.0357,-0.0283
2015-12-04,-0.3507,-0.0411,-0.1068
2015-12-07,-0.4414,-0.0929,-0.1585
2015-12-08,-0.4925,-0.1131,-0.1885
2015-12-09,-0.5077,-0.2548,-0.199
2015-12-10,-0.5562,-0.2237,-0.1793
2015-12-11,-0.5646,-0.1559,-0.1883
2015-12-14,-0.5951,-0.2888,-0.1827
2015-12-15,-0.5704,-0.1229,-0.1834
2015-12-16,-0.4603,0.0118,-0.1854
2015-12-17,-0.4035,-0.1123,-0.1573
2015-12-18,-0.3945,-0.1702,-0.1223
2015-12-21,-0.344,-0.1492,-0.1293
2015-12-22,-0.3672,-0.1922,-0.1192
2015-12-23,-0.4765,-0.3406,-0.0929
2015-12-24,-0.4991,-0.1661,-0.052
2015-12-25,-0.5031,-0.187,-0.0114
2015-12-28,-0.4875,-0.0881,0.0412
2015-12-29,-0.4133,0.0298,0.0629
2015-12-30,-0.2211,0.2558,0.0567
2015-12-31,-0.1104,0.1573,0.041
2016-01-04,-0.0133,0.1034,0.0326
2016-01-05,-0.0077,-0.0619,-0.0033
2016-01-06,-0.0633,-0.1548,-0.0433
2016-01-07,-0.1942,-0.1364,-0.0982
2016-01-08,-0.3223,-0.3775,-0.1707
2016-01-11,-0.4234,-0.3676,-0.2443
2016-01-12,-0.4417,-0.2899,-0.3046
2016-01-13,-0.4573,-0.4128,-0.3592
2016-01-14,-0.4656,-0.3668,-0.3681
2016-01-15,-0.4127,-0.2585,-0.3465
2016-01-18,-0.3415,-0.1606,-0.299
2016-01-19,-0.266,-0.08,-0.27
2016-01-20,-0.1766,-0.092,-0.2344
2016-01-21,-0.0917,-0.0746,-0.2307
2016-01-22,-0.0509,-0.1648,-0.1849
2016-01-25,-0.0258,-0.133,-0.1466
2016-01-26,-0.0251,-0.1447,-0.0813
2016-01-27,-0.0095,-0.0971,-0.0066
2016-01-28,-0.0309,-0.2165,0.0688
2016-01-29,-0.0176,-0.1584,0.1382
2016-02-01,0.0003,-0.1181,0.2228
2016-02-02,0.0738,0.1067,0.2966
2016-02-03,0.151,0.1992,0.3658
2016-02-04,0.2642,0.2319,0.4265
2016-02-05,0.3872,0.4037,0.4233
2016-02-15,0.5052,0.4949,0.4145
2016-02-16,0.5637,0.4821,0.4052
2016-02-17,0.6193,0.5821,0.3599
2016-02-18,0.6346,0.3935,0.3246
2016-02-19,0.6074,0.3179,0.3201
2016-02-22,0.5283,0.0998,0.3176
2016-02-23,0.45,0.0836,0.3017
2016-02-24,0.3041,-0.128,0.237
2016-02-25,0.2266,0.0123,0.1603
2016-02-26,0.1129,-0.1989,0.0464
2016-02-29,0.0009,-0.3536,-0.1093
2016-03-01,-0.1171,-0.3794,-0.2383
2016-03-02,-0.1986,-0.4987,-0.3519
2016-03-03,-0.3095,-0.4905,-0.4705
2016-03-04,-0.3939,-0.6054,-0.581
2016-03-07,-0.4403,-0.6213,-0.657
2016-03-08,-0.4767,-0.642,-0.6942
2016-03-09,-0.4905,-0.6186,-0.7085
2016-03-10,-0.5127,-0.625,-0.7103
2016-03-11,-0.5028,-0.5889,-0.7141
2016-03-14,-0.4847,-0.5521,-0.69
2016-03-15,-0.4733,-0.5774,-0.6582
2016-03-16,-0.4743,-0.5977,-0.6173
2016-03-17,-0.4392,-0.4437,-0.541
2016-03-18,-0.4038,-0.4117,-0.4127
2016-03-21,-0.3465,-0.2769,-0.2554
2016-03-22,-0.2701,-0.2142,-0.0724
2016-03-23,-0.1439,0.0227,0.0825
2016-03-24,-0.0675,-0.0527,0.2372
2016-03-25,0.0159,0.0397,0.3379
2016-03-28,0.0918,0.1876,0.3927
2016-03-29,0.1484,0.1576,0.4312
2016-03-30,0.1944,0.3439,0.4559
2016-03-31,0.2656,0.3921,0.4478
2016-04-01,0.3321,0.4437,0.382
2016-04-05,0.3853,0.4928,0.3149
2016-04-06,0.4356,0.4475,0.2606
2016-04-07,0.4323,0.338,0.221
2016-04-08,0.4072,0.2915,0.1674
2016-04-11,0.382,0.3399,0.1135
2016-04-12,0.3243,0.2142,0.0668
2016-04-13,0.2812,0.2213,0.0003
2016-04-14,0.2748,0.2792,-0.0737
2016-04-15,0.2435,0.1094,-0.1144
2016-04-18,0.1757,-0.0111,-0.1409
2016-04-19,0.1167,-0.0641,-0.1457
2016-04-20,0.0434,-0.1327,-0.1469
2016-04-21,-0.0753,-0.2778,-0.1562
2016-04-22,-0.1546,-0.2321,-0.1611
2016-04-25,-0.2107,-0.2369,-0.1929
2016-04-26,-0.2435,-0.1959,-0.2184
2016-04-27,-0.2514,-0.1387,-0.2479
2016-04-28,-0.2467,-0.2253,-0.2478
2016-04-29,-0.2356,-0.1929,-0.2527
2016-05-03,-0.1873,-0.0252,-0.2632
2016-05-04,-0.1576,-0.0846,-0.2486
2016-05-05,-0.1423,-0.0993,-0.2141
2016-05-06,-0.113,-0.1014,-0.1869
2016-05-09,-0.0855,-0.0706,-0.1694
2016-05-10,-0.1251,-0.1804,-0.1495
2016-05-11,-0.1724,-0.2343,-0.1572
2016-05-12,-0.2194,-0.1989,-0.1613
2016-05-13,-0.2755,-0.2264,-0.1466
2016-05-16,-0.3156,-0.1429,-0.1127
2016-05-17,-0.2897,-0.0341,-0.0641
2016-05-18,-0.2708,-0.1097,-0.0227
2016-05-19,-0.2285,-0.002,0.0329
2016-05-20,-0.1311,0.1202,0.0647
2016-05-23,-0.0437,0.1445,0.1061
2016-05-24,0.0324,0.2143,0.1225
2016-05-25,0.1225,0.1851,0.1347
2016-05-26,0.1933,0.195,0.151
2016-05-27,0.2049,0.1412,0.151
2016-05-30,0.2077,0.1421,0.1452
2016-05-31,0.2024,0.1851,0.1774
2016-06-01,0.2271,0.2207,0.2228
2016-06-02,0.2549,0.2305,0.2782
2016-06-03,0.3004,0.2082,0.3107
2016-06-06,0.3463,0.2099,0.333
2016-06-07,0.4104,0.2923,0.3431
2016-06-08,0.4816,0.3864,0.3265
2016-06-13,0.4889,0.193,0.2546
2016-06-14,0.488,0.1525,0.1719
2016-06-15,0.4993,0.1894,0.1302
2016-06-16,0.4523,0.1068,0.1076
2016-06-17,0.3994,0.1741,0.0666
2016-06-20,0.3871,0.1396,0.0538
2016-06-21,0.3488,0.0713,0.0326
2016-06-22,0.3002,0.0903,0.0343
2016-06-23,0.284,0.1048,0.0367
2016-06-24,0.273,0.1726,0.0466
2016-06-27,0.2998,0.2498,0.0817
2016-06-28,0.3856,0.3481,0.1067
2016-06-29,0.4641,0.3706,0.1271
2016-06-30,0.4899,0.2242,0.1616
2016-07-01,0.4396,0.0987,0.1929
2016-07-04,0.3534,0.082,0.2342
2016-07-05,0.2369,0.0837,0.2482
2016-07-06,0.1049,0.0582,0.2476
2016-07-07,0.0146,0.0841,0.2607
2016-07-08,-0.0254,0.1093,0.2801
2016-07-11,-0.0395,0.1929,0.2094
2016-07-12,-0.082,0.133,0.1012
2016-07-13,-0.1264,0.1046,0.0424
