name,window,start,end,n,ann,cagr,sharpe,maxdd,vol,es05,worst_day,cost_ann,turnover_ann,rolls,gross_notional_max
futures_ew_L20_zw100_sm0_10bps,2024-2026,2024-01-02,2026-09-11,654,0.09173957435460914,0.05190207987807628,0.319365140578144,-0.3590821757522492,0.2872560674234319,-0.03871839086960129,-0.12623092231794408,0.05519185757812144,55.19185757812145,25.0,1.0020735671887708
spot_slope_L20s0_zw120_sm0_10bps,full,2015-04-16,2026-09-11,2776,0.17072433308668344,0.16834163661325002,0.9836141077175723,-0.20669818360778602,0.17356840629588038,-0.027473416769131915,-0.08717131048444604,0.010941745819346869,10.94174581934687,0.0,1.001001001001001
spot_slope_L20s0_zw120_sm0_10bps,dual_listed,2022-07-25,2026-09-11,1005,0.16196222576088695,0.16028140085100429,0.990384301508917,-0.20669818360778514,0.16353472638260386,-0.024339085932371874,-0.07237757918195864,0.010170392715179069,10.17039271517907,0.0,1.001001001001001
spot_slope_L20s0_zw120_sm0_10bps,2015-2020,2015-04-16,2020-12-31,1395,0.19439272554154016,0.1930888991879524,1.034016301992831,-0.20266976242678925,0.18799773772124526,-0.030701514837045363,-0.08717131048444604,0.012284676716273101,12.2846767162731,0.0,1.001001001001001
spot_slope_L20s0_zw120_sm0_10bps,2021-2023,2021-01-04,2023-12-29,727,0.08548900449596228,0.08049464264346967,0.6745232835548506,-0.15266304418088805,0.12673988664323182,-0.021600457672629414,-0.05335203279819134,0.008595002240135277,8.595002240135278,0.0,1.001001001001001
spot_slope_L20s0_zw120_sm0_10bps,2024-2026,2024-01-02,2026-09-11,654,0.21498836429605525,0.21867938028100653,1.1546159138415086,-0.16465459643039226,0.18619903096673085,-0.026537516360190066,-0.07237757918195864,0.010685926218237907,10.685926218237908,0.0,1.001001001001001
two_pool_ew_L20_zw40_sm5__slope_L20s0_zw120_sm0_10bps,full,2015-04-16,2026-09-11,2776,0.27763600247656783,0.2899596269691269,1.2971122831401494,-0.2938738236033773,0.21404161080368866,-0.030558698856864217,-0.10162580397159338,,,,
two_pool_ew_L20_zw40_sm5__slope_L20s0_zw120_sm0_10bps,dual_listed,2022-07-25,2026-09-11,1005,0.2972539036793532,0.3157222516778918,1.3912027515138934,-0.29387382360337766,0.21366684572459652,-0.027932495669393854,-0.10162580397159338,,,,
two_pool_ew_L20_zw40_sm5__slope_L20s0_zw120_sm0_10bps,2015-2020,2015-04-16,2020-12-31,1395,0.30550372549129806,0.32276390110214087,1.3501094552020798,-0.19874275288886345,0.22628070954852425,-0.03362096225039851,-0.09851127491801559,,,,
two_pool_ew_L20_zw40_sm5__slope_L20s0_zw120_sm0_10bps,2021-2023,2021-01-04,2023-12-29,727,0.12131387237929805,0.11695495749644133,0.8307138699813912,-0.15823860987653882,0.1460356890177067,-0.021733336139349906,-0.06685965549690165,,,,
two_pool_ew_L20_zw40_sm5__slope_L20s0_zw120_sm0_10bps,2024-2026,2024-01-02,2026-09-11,654,0.39196431283614946,0.4349412888539572,1.5805114854825428,-0.29387382360337755,0.24799839573230287,-0.03171560110305936,-0.10162580397159338,,,,
two_pool_ew_L20_zw100_sm0__slope_L20s0_zw120_sm0_10bps,full,2015-04-16,2026-09-11,2776,0.17457285203182796,0.1656632560128072,0.8469465834066395,-0.260957082886361,0.20612026242511133,-0.030316624926096127,-0.09449616802522076,,,,
two_pool_ew_L20_zw100_sm0__slope_L20s0_zw120_sm0_10bps,dual_listed,2022-07-25,2026-09-11,1005,0.1370013796053527,0.12652556444154123,0.7234925279371369,-0.2609570828863619,0.1893611534537597,-0.026256876920301403,-0.08272438575983543,,,,
two_pool_ew_L20_zw100_sm0__slope_L20s0_zw120_sm0_10bps,2015-2020,2015-04-16,2020-12-31,1395,0.19751317748813696,0.18631736276712463,0.8566707066884628,-0.23004573193451783,0.230559042052041,-0.035094287719862706,-0.09449616802522076,,,,
two_pool_ew_L20_zw100_sm0__slope_L20s0_zw120_sm0_10bps,2021-2023,2021-01-04,2023-12-29,727,0.15936487195944263,0.16242177327857302,1.2019114674144342,-0.11437592304695188,0.1325928541993781,-0.02000493531851698,-0.06290573071086536,,,,
two_pool_ew_L20_zw100_sm0__slope_L20s0_zw120_sm0_10bps,2024-2026,2024-01-02,2026-09-11,654,0.1425460133484535,0.12628215778243895,0.6539585628720229,-0.26095708288636144,0.21797407579224434,-0.029392682945002486,-0.08272438575983543,,,,
