date,IC,IM,old,fixed
2019-08-02,0.16651193881207074,,0.16651193881207074,0.08325596940603537
2019-08-05,0.18842613482145618,,0.18842613482145618,0.09421306741072809
2019-08-06,0.18650185062551852,,0.18650185062551852,0.09325092531275926
2019-08-07,0.30474847167538444,,0.30474847167538444,0.15237423583769222
2019-08-08,0.38706819315277297,,0.38706819315277297,0.19353409657638648
2019-08-09,0.3372318833622799,,0.3372318833622799,0.16861594168113994
2019-08-12,0.37483231217629503,,0.37483231217629503,0.18741615608814752
2019-08-13,0.15173400899083847,,0.15173400899083847,0.07586700449541924
2019-08-14,0.14035439125754445,,0.14035439125754445,0.07017719562877223
2019-08-15,0.11622038746490598,,0.11622038746490598,0.05811019373245299
2019-08-16,0.12777182665196085,,0.12777182665196085,0.06388591332598043
2019-08-19,0.049687126816880346,,0.049687126816880346,0.024843563408440173
2019-08-20,0.09860409593848272,,0.09860409593848272,0.04930204796924136
2019-08-21,0.09947509189189226,,0.09947509189189226,0.04973754594594613
2019-08-22,0.1305872786787272,,0.1305872786787272,0.0652936393393636
2019-08-23,0.12295206923233803,,0.12295206923233803,0.06147603461616902
2019-08-26,0.12165538067425442,,0.12165538067425442,0.06082769033712721
2019-08-27,0.19017272723184334,,0.19017272723184334,0.09508636361592167
2019-08-28,0.13651379821905946,,0.13651379821905946,0.06825689910952973
2019-08-29,0.14453055400607853,,0.14453055400607853,0.07226527700303927
2019-08-30,0.09779443191005643,,0.09779443191005643,0.04889721595502822
2019-09-02,0.12509208554867535,,0.12509208554867535,0.06254604277433767
2019-09-03,0.1710285685827943,,0.1710285685827943,0.08551428429139715
2019-09-04,-0.02120246777990897,,-0.02120246777990897,-0.010601233889954485
2019-09-05,0.05969247150248903,,0.05969247150248903,0.029846235751244517
2019-09-06,0.016376334226352818,,0.016376334226352818,0.008188167113176409
2019-09-09,0.09367639638122566,,0.09367639638122566,0.04683819819061283
2019-09-10,0.06196636801864217,,0.06196636801864217,0.030983184009321086
2019-09-11,-0.005508935685118389,,-0.005508935685118389,-0.0027544678425591943
2019-09-12,0.02098661850110528,,0.02098661850110528,0.01049330925055264
2019-09-16,0.22489149178497164,,0.22489149178497164,0.11244574589248582
2019-09-17,0.2473403983176468,,0.2473403983176468,0.1236701991588234
2019-09-18,0.08827953579827542,,0.08827953579827542,0.04413976789913771
2019-09-19,0.0995632011673648,,0.0995632011673648,0.0497816005836824
2019-09-20,0.14298075053598963,,0.14298075053598963,0.07149037526799482
2019-09-23,0.09057871976400021,,0.09057871976400021,0.045289359882000106
2019-09-24,0.15717470067060016,,0.15717470067060016,0.07858735033530008
2019-09-25,0.12294164809115306,,0.12294164809115306,0.06147082404557653
2019-09-26,0.0568813681265728,,0.0568813681265728,0.0284406840632864
2019-09-27,0.09385540164723262,,0.09385540164723262,0.04692770082361631
2019-09-30,0.19249287247920394,,0.19249287247920394,0.09624643623960197
2019-10-08,0.1858377217658435,,0.1858377217658435,0.09291886088292176
2019-10-09,0.18844307006989588,,0.18844307006989588,0.09422153503494794
2019-10-10,0.20938810362972182,,0.20938810362972182,0.10469405181486091
2019-10-11,-0.0008612232936955023,,-0.0008612232936955023,-0.00043061164684775116
2019-10-14,0.5002740916077106,,0.5002740916077106,0.2501370458038553
2019-10-15,0.2212380013982395,,0.2212380013982395,0.11061900069911974
2019-10-16,0.1171992182798088,,0.1171992182798088,0.0585996091399044
2019-10-17,0.12047662690606914,,0.12047662690606914,0.06023831345303457
2019-10-18,0.18024558816853303,,0.18024558816853303,0.09012279408426652
2019-10-21,0.1428300916612293,,0.1428300916612293,0.07141504583061466
2019-10-22,0.15420094734796888,,0.15420094734796888,0.07710047367398444
2019-10-23,0.14119716700186125,,0.14119716700186125,0.07059858350093062
2019-10-24,0.11459304578379098,,0.11459304578379098,0.05729652289189549
2019-10-25,0.07088143801898789,,0.07088143801898789,0.03544071900949394
2019-10-28,0.15182088011123004,,0.15182088011123004,0.07591044005561502
2019-10-29,0.12053288737526952,,0.12053288737526952,0.06026644368763476
2019-10-30,0.14705521311141856,,0.14705521311141856,0.07352760655570928
2019-10-31,0.12181666742383963,,0.12181666742383963,0.06090833371191982
2019-11-01,0.07433931821437409,,0.07433931821437409,0.037169659107187045
2019-11-04,0.1998185753719513,,0.1998185753719513,0.09990928768597565
2019-11-05,0.19685496967754817,,0.19685496967754817,0.09842748483877409
2019-11-06,0.15761912707132833,,0.15761912707132833,0.07880956353566416
2019-11-07,0.15186808679557437,,0.15186808679557437,0.07593404339778718
2019-11-08,0.1828634701279472,,0.1828634701279472,0.0914317350639736
2019-11-11,0.12890126244931582,,0.12890126244931582,0.06445063122465791
2019-11-12,0.13697612650006746,,0.13697612650006746,0.06848806325003373
2019-11-13,0.11764286313090422,,0.11764286313090422,0.05882143156545211
2019-11-14,0.15048551801170254,,0.15048551801170254,0.07524275900585127
2019-11-15,0.10289836101655857,,0.10289836101655857,0.051449180508279284
2019-11-18,0.08733608696290254,,0.08733608696290254,0.04366804348145127
2019-11-19,0.07457877265649278,,0.07457877265649278,0.03728938632824639
2019-11-20,0.11284335606282644,,0.11284335606282644,0.05642167803141322
2019-11-21,0.0730855863905334,,0.0730855863905334,0.0365427931952667
2019-11-22,0.13578498016271004,,0.13578498016271004,0.06789249008135502
2019-11-25,0.08072844853009467,,0.08072844853009467,0.040364224265047335
2019-11-26,0.09022023383190582,,0.09022023383190582,0.04511011691595291
2019-11-27,0.07784481361615155,,0.07784481361615155,0.03892240680807577
2019-11-28,0.045672630161906896,,0.045672630161906896,0.022836315080953448
2019-11-29,0.0495038154723414,,0.0495038154723414,0.0247519077361707
2019-12-02,0.038943634106233,,0.038943634106233,0.0194718170531165
2019-12-03,0.007211987291910214,,0.007211987291910214,0.003605993645955107
2019-12-04,0.041113483835385906,,0.041113483835385906,0.020556741917692953
2019-12-05,0.036258493140316664,,0.036258493140316664,0.018129246570158332
2019-12-06,-0.02648295927240252,,-0.02648295927240252,-0.01324147963620126
2019-12-09,-0.00657745185672225,,-0.00657745185672225,-0.003288725928361125
2019-12-10,-0.008303322085408547,,-0.008303322085408547,-0.004151661042704273
2019-12-11,-0.03486277761917814,,-0.03486277761917814,-0.01743138880958907
2019-12-12,-0.05278825906482538,,-0.05278825906482538,-0.02639412953241269
2019-12-13,-0.1984942724337721,,-0.1984942724337721,-0.09924713621688605
2019-12-16,0.02895213762513523,,0.02895213762513523,0.014476068812567616
2019-12-17,-0.20767666939951376,,-0.20767666939951376,-0.10383833469975688
2019-12-18,0.019885430367852234,,0.019885430367852234,0.009942715183926117
2019-12-19,-0.02224042705964828,,-0.02224042705964828,-0.01112021352982414
2019-12-20,-0.0500964843467936,,-0.0500964843467936,-0.0250482421733968
2019-12-23,0.029147734799163865,,0.029147734799163865,0.014573867399581933
2019-12-24,0.055594806065727496,,0.055594806065727496,0.027797403032863748
2019-12-25,0.04684111748033963,,0.04684111748033963,0.023420558740169815
2019-12-26,0.05194382027145536,,0.05194382027145536,0.02597191013572768
2019-12-27,0.05232851095021894,,0.05232851095021894,0.02616425547510947
2019-12-30,-0.011843800645693653,,-0.011843800645693653,-0.0059219003228468264
2019-12-31,-0.008713509292494285,,-0.008713509292494285,-0.004356754646247143
2020-01-02,0.019668864864779274,,0.019668864864779274,0.009834432432389637
2020-01-03,0.012778332541836232,,0.012778332541836232,0.006389166270918116
2020-01-06,0.011296781841777723,,0.011296781841777723,0.005648390920888861
2020-01-07,-0.007701724750331061,,-0.007701724750331061,-0.0038508623751655306
2020-01-08,-0.07330332655420033,,-0.07330332655420033,-0.03665166327710016
2020-01-09,-0.003793547022613139,,-0.003793547022613139,-0.0018967735113065696
2020-01-10,0.11634509631563604,,0.11634509631563604,0.05817254815781802
2020-01-13,0.008649586722638306,,0.008649586722638306,0.004324793361319153
2020-01-14,0.025276622611759038,,0.025276622611759038,0.012638311305879519
2020-01-15,0.024803633647287087,,0.024803633647287087,0.012401816823643544
2020-01-16,0.003577667414371968,,0.003577667414371968,0.001788833707185984
2020-01-17,0.022759397191128412,,0.022759397191128412,0.011379698595564206
2020-01-20,0.006680355288634716,,0.006680355288634716,0.003340177644317358
2020-01-21,0.032412967170712986,,0.032412967170712986,0.016206483585356493
2020-01-22,0.0188635786940297,,0.0188635786940297,0.00943178934701485
2020-01-23,0.0733515358271011,,0.0733515358271011,0.03667576791355055
2020-02-03,0.2098875477517629,,0.2098875477517629,0.10494377387588145
