date,ret,equity,gross_pnl,pre_fill_pnl,post_fill_pnl,cost,cost_return,trade_notional,turnover,net_notional,gross_notional,rolls,symbols,decision_signal
2024-08-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0
2025-07-28,0.000194768391152067,1.5259238958587855,0.0002974964028933668,0.0002974964028933668,0.0,3.5253490938297516e-07,2.3107546385310152e-07,0.0011751163646099173,0.0007702515461770051,1.0000002310304665,1.0000002310304665,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-29,0.007838465095235003,1.5378847970544596,0.011961473104616666,0.011961473104616666,0.0,5.719089427571231e-07,3.7479519411762956e-07,0.0019063631425237438,0.001249317313725432,1.000000371880224,1.000000371880224,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-30,-0.008138296835090597,1.5253690340778574,-0.01251551478920484,-0.01251551478920484,0.0,2.481873971961214e-07,1.61382307485892e-07,0.0008272913239870714,0.0005379410249529734,1.000000162706461,1.000000162706461,0,IC2509.CFE|IM2509.CFE,1.0
2025-07-31,-0.012365370891919025,1.5065072802244364,-0.018860682704414516,-0.018860682704414516,0.0,1.0711490065655943e-06,7.022228605900236e-07,0.0035704966885519813,0.0023407428686334124,1.0000007110148226,1.0000007110148226,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-01,-0.0012664358267322484,1.5045993854315272,-0.0019069908859118282,-0.0019069908859118282,0.0,9.039069974923864e-07,6.000017453335666e-07,0.003013023324974621,0.0020000058177785554,1.0000006007625726,1.0000006007625726,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-04,0.012950398702858523,1.5240845473609415,0.019486201153842544,0.019486201153842544,0.0,1.0392244283773547e-06,6.906984267305809e-07,0.0034640814279245156,0.002302328089101936,1.0000006818679648,1.0000006818679648,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-05,0.0053646321085292215,1.5322607002598272,0.008176411969338476,0.008176411969338476,0.0,2.5907045271137427e-07,1.6998430510956418e-07,0.0008635681757045809,0.0005666143503652138,1.0000001690772677,1.0000001690772677,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-06,0.011241738286909886,1.5494859740394655,0.017225650841942837,0.017225650841942837,0.0,3.770623045267219e-07,2.46082343861448e-07,0.0012568743484224062,0.0008202744795381599,1.000000243346704,1.000000243346704,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-07,-0.003869992535420752,1.5434894748861936,-0.005995566578943118,-0.005995566578943118,0.0,9.32574328936097e-07,6.018604521504009e-07,0.0031085810964536567,0.002006201507168003,1.0000006041986966,1.0000006041986966,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-08,-0.0010632776064689597,1.5418483170917265,-0.0016406209871581943,-0.0016406209871581943,0.0,5.36807308826201e-07,3.477881239622846e-07,0.001789357696087337,0.0011592937465409487,1.0000003481583128,1.0000003481583128,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-11,0.01439094017651632,1.564036963984256,0.022189970428653463,0.022189970428653463,0.0,1.3235361241018609e-06,8.584087743458113e-07,0.004411787080339537,0.0028613625811527046,1.0000008462307186,1.0000008462307186,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-12,0.0058410732617475425,1.573172618474969,0.009136176396271711,0.009136176396271711,0.0,5.219055586091404e-07,3.3369131972407403e-07,0.0017396851953638017,0.0011123043990802469,1.0000003317535229,1.0000003317535229,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-13,0.017194079755316505,1.6002218739459078,0.027049266247158164,0.027049266247158164,0.0,1.0776219389245883e-08,6.849991706372523e-09,3.592073129748627e-05,2.2833305687908407e-05,1.0000000067342034,1.0000000067342034,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-14,-0.010733329652454993,1.583046165055777,-0.017175533926066522,-0.017175533926066522,0.0,1.7496406407091153e-07,1.093373780971237e-07,0.0005832135469030384,0.0003644579269904123,1.000000110523665,1.000000110523665,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-15,0.02314653636297148,1.6196882006795033,0.03664226782918404,0.03664226782918404,0.0,2.322054577238349e-07,1.466826823181454e-07,0.000774018192412783,0.000488942274393818,1.0000001433642955,1.0000001433642955,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-18,0.012823614640445458,1.6404584580026937,0.02077075974958431,0.02077075974958431,0.0,5.024263937709341e-07,3.101994529318375e-07,0.0016747546459031136,0.0010339981764394583,1.0000003062719396,1.0000003062719396,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-19,-0.0010925292980241696,1.6386662090751343,-0.0017921907764532768,-0.0017921907764532768,0.0,5.8151106202906984e-08,3.544808216217048e-08,0.0001938370206763566,0.0001181602738739016,1.0000000354868526,1.0000000354868526,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-20,0.014080801277714716,1.6617399423256274,0.023073902035729593,0.023073902035729593,0.0,1.6878523655105867e-07,1.0300159704051096e-07,0.0005626174551701955,0.0003433386568017032,1.0000001015713904,1.0000001015713904,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-21,-0.007969719089199967,1.6484963417859888,-0.013242516817765325,-0.013242516817765325,0.0,1.0837218733062945e-06,6.521609342732721e-07,0.003612406244354315,0.002173869780910907,1.0000006574002294,1.0000006574002294,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-22,0.02173096857827095,1.6843197639907348,0.035824116677130965,0.035824116677130965,0.0,6.944723850079336e-07,4.2127626698615475e-07,0.0023149079500264453,0.0014042542232871823,1.0000004123162356,1.0000004123162356,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-25,0.01160945194318308,1.7038737933477386,0.019555522822447033,0.019555522822447033,0.0,1.493465443272753e-06,8.866875965014018e-07,0.00497821814424251,0.0029556253216713392,1.0000008765117752,1.0000008765117752,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-26,0.0007078471016384036,1.7050798754739174,0.0012062233137153267,0.0012062233137153267,0.0,1.4118753655263232e-07,8.286267275420074e-08,0.0004706251218421077,0.00027620890918066913,1.00000008280406,1.00000008280406,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-27,-0.01432720951316091,1.6806508388613282,-0.024427521465107016,-0.024427521465107016,0.0,1.5151474821443276e-06,8.886079203317093e-07,0.005050491607147759,0.0029620264011056977,1.0000009015242473,1.0000009015242473,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-28,0.014660849368067108,1.7052906076501897,0.024641902978803525,0.024641902978803525,0.0,2.1341899419173833e-06,1.2698592072600495e-06,0.0071139664730579455,0.0042328640242001656,1.000001251510993,1.000001251510993,0,IC2509.CFE|IM2509.CFE,1.0
2025-08-29,0.002368962164164712,1.7093303765786183,0.00404074492328263,0.00404074492328263,0.0,9.75994854011428e-07,5.723334484063704e-07,0.003253316180038093,0.0019077781613545681,1.0000005709808164,1.0000005709808164,0,IC2509.CFE|IM2509.CFE,1.0
2025-09-01,0.0022364376101040584,1.713153187320892,0.0038229830774704236,0.0038229830774704236,0.0,1.7233519679904886e-07,1.0082029732835708e-07,0.0005744506559968296,0.00033606765776119025,1.000000100595322,1.000000100595322,0,IC2509.CFE|IM2509.CFE,1.0
2025-09-02,-0.01720632274139755,1.6836761206743949,-0.02947691291466202,-0.02947691291466202,0.0,1.5373183520091836e-07,8.973618724740622e-08,0.0005124394506697278,0.00029912062415802073,1.0000000913072493,1.0000000913072493,0,IC2509.CFE|IM2509.CFE,1.0
2025-09-03,-0.015288983610871498,1.6579344240593883,-0.025741552712449225,-0.025741552712449225,0.0,1.4390255745061012e-07,8.54692631697895e-08,0.00047967519150203373,0.0002848975438992983,1.0000000867962902,1.0000000867962902,0,IC2509.CFE|IM2509.CFE,1.0
2025-09-04,-0.02021622688563407,1.6244172455811006,-0.03351684457683492,-0.03351684457683492,0.0,3.339014527068333e-07,2.0139605515234343e-07,0.001113004842356111,0.0006713201838411448,1.0000002055515316,1.0000002055515316,0,IC2509.CFE|IM2509.CFE,1.0
