ts_code,formation_date,total_shares,mkt_cap_ard,close,implied_shares,relative_error,is_target_coordinate,cdr_unit_ratio,proposed_shares,cross_field_tier,cross_field_evidence
002468.SZ,2021-09-30,1530802166,11572864374.960001,7.56,1530802166.0000002,1.3739524070793543e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.374e-16
002468.SZ,2021-10-29,1530802166,11817792721.520002,7.72,1530802166.0000002,2.3234520142796425e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=2.323e-16
002468.SZ,2021-11-30,1530802166,12690349956.140001,8.29,1530802166.0000002,2.0505640191411794e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=2.051e-16
002468.SZ,2021-12-31,1530802166,13914991688.940002,9.09,1530802166.0000002,1.9108500969503458e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.911e-16
002468.SZ,2022-01-28,1530802166,13532291147.440002,8.84,1530802166.0000002,1.964889975257765e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.965e-16
002468.SZ,2022-02-28,1530802166,12353573479.620003,8.07,1530802166.0000002,1.871120037848556e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.871e-16
002468.SZ,2022-03-31,1530802166,11373860093.380001,7.43,1530802166.0000002,1.3216228840591817e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.322e-16
002468.SZ,2022-04-29,1530802166,12828122151.080004,8.38,1530802166.0000002,1.9815315878229727e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.982e-16
002468.SZ,2022-05-31,1530802166,17114368215.880003,11.18,1530802166.0000002,1.992795741999866e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.993e-16
002468.SZ,2022-06-30,1530802166,18247161818.72,11.92,1530802166.0,7.285917525704128e-17,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=7.286e-17
002468.SZ,2022-07-29,1530802166,18308393905.360004,11.96,1530802166.0000002,1.7040317209294293e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.704e-16
002468.SZ,2022-08-31,1530802166,17114368215.880003,11.18,1530802166.0000002,1.992795741999866e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.993e-16
002468.SZ,2022-09-30,1530802166,19517727616.500004,12.75,1530802166.0000002,1.9544781752154953e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.954e-16
002468.SZ,2022-10-31,1530802166,17144984259.2,11.2,1530802166.0000002,1.0794059557500461e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.079e-16
002468.SZ,2022-11-30,1530802166,15614182093.2,10.2,1530802166.0000002,1.185230069058874e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.185e-16
002468.SZ,2022-12-30,1530802166,15813186374.780003,10.33,1530802166.0000002,1.5716150090375842e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.572e-16
002468.SZ,2023-01-31,1530802166,16012190656.360004,10.46,1530802166.0000002,1.9483957344470336e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.948e-16
002468.SZ,2023-02-28,1530802166,15109017378.420002,9.87,1530802166.0000002,2.1047781555258195e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=2.105e-16
002468.SZ,2023-03-31,1530802166,17022520085.920002,11.12,1530802166.0000002,1.8681798916402732e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.868e-16
002468.SZ,2023-04-28,1530802166,16425507241.180004,10.73,1530802166.0000002,2.1108954387844147e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=2.111e-16
002468.SZ,2023-05-31,1530802166,15292713638.340002,9.99,1530802166.0000002,1.1336290319397783e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.134e-16
002468.SZ,2023-06-30,1530802166,16563279436.120003,10.82,1530802166.0000002,1.3955581058630172e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.396e-16
002468.SZ,2023-07-31,1530802166,17833845233.9,11.65,1530802166.0,5.5065450770802794e-17,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=5.507e-17
002468.SZ,2023-08-31,1530802166,15200865508.380001,9.93,1530802166.0000002,9.888880189888942e-17,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=9.889e-17
002468.SZ,2023-09-28,1530802166,16073422743.000002,10.5,1530802166.0000002,1.1866474635236937e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.187e-16
002468.SZ,2023-10-31,1530802166,14649776728.620003,9.57,1530802166.0000002,1.5778410350509766e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.578e-16
002468.SZ,2023-11-30,1530802166,13731295429.020002,8.97,1530802166.0000002,1.0095056135158962e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.010e-16
002468.SZ,2023-12-29,1530802166,11924948873.140001,7.79,1530802166.0000002,1.0420271529754971e-16,True,1,1530802166,CROSS_FIELD_EXACT,relative_error=1.042e-16
002517.SZ,2013-05-31,176800000,1889992000.0,10.69,176800000.0,4.652758793564735e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=4.653e-17
002517.SZ,2013-06-28,176800000,1990768000.0,11.26,176800000.0,1.89309787502691e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=1.893e-17
002517.SZ,2013-07-31,176800000,2227680000.0,12.6,176800000.0,2.819614030794048e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=2.820e-17
002517.SZ,2013-08-30,176800000,2422160000.0,13.7,176800000.0,5.18644332671606e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.186e-17
002517.SZ,2013-09-30,176800000,2271880000.0,12.85,176800000.0,2.764757726692997e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=2.765e-17
002517.SZ,2013-10-31,176800000,2218840000.0,12.55,176800000.0,5.661695105658169e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.662e-17
002517.SZ,2013-11-29,176800000,2179944000.0,12.33,176800000.0,5.762714807462289e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.763e-18
002517.SZ,2013-12-31,176800000,1396720000.0,7.9,176800000.0,4.4971059225322796e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=4.497e-17
002517.SZ,2014-01-30,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-02-28,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-03-31,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-04-30,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-05-30,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-06-30,176800000,1267656000.0,7.17,176800000.0,9.90994052664017e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.910e-18
002517.SZ,2014-07-31,176800000,1688440000.0000002,9.55,176800000.0,6.68040459946322e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=6.680e-17
002517.SZ,2014-08-29,176800000,1688440000.0000002,9.55,176800000.0,6.68040459946322e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=6.680e-17
002517.SZ,2014-09-30,176800000,2342600000.0,13.25,176800000.0,0.0,True,1,176800000,CROSS_FIELD_EXACT,relative_error=0.000e+3
002517.SZ,2014-10-31,176800000,2287792000.0,12.94,176800000.0,3.843739683400851e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=3.844e-17
002517.SZ,2014-11-28,176800000,2526472000.0,14.29,176800000.0,5.966768949699932e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.967e-17
002517.SZ,2014-12-31,176800000,2547688000.0,14.41,176800000.0,9.861800635115894e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.862e-18
002517.SZ,2015-01-30,176800000,2547688000.0,14.41,176800000.0,9.861800635115894e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.862e-18
002517.SZ,2015-02-27,176800000,2547688000.0,14.41,176800000.0,9.861800635115894e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.862e-18
002517.SZ,2015-03-31,176800000,2547688000.0,14.41,176800000.0,9.861800635115894e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=9.862e-18
002517.SZ,2015-04-30,176800000,6608784000.0,37.38,176800000.0,6.843108209567578e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=6.843e-17
002517.SZ,2015-05-29,176800000,10183680000.0,57.6,176800000.0,2.4671622769447922e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=2.467e-17
002517.SZ,2015-06-30,176800000,7510463999.999999,42.48,176800000.0,5.338270863208357e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.338e-17
002517.SZ,2015-07-31,176800000,5889208000.0,33.31,176800000.0,6.825988455215613e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=6.826e-17
002517.SZ,2015-08-31,176800000,6718400000.0,38.0,176800000.0,0.0,True,1,176800000,CROSS_FIELD_EXACT,relative_error=0.000e+3
002517.SZ,2015-09-30,176800000,7370792000.0,41.69,176800000.0,5.453914018787049e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=5.454e-17
002517.SZ,2015-10-30,176800000,9142328000.0,51.71,176800000.0,1.6489098489888228e-17,True,1,176800000,CROSS_FIELD_EXACT,relative_error=1.649e-17
002517.SZ,2015-11-30,176800000,10153624000.0,57.43,176800000.0,4.948930773185445e-18,True,1,176800000,CROSS_FIELD_EXACT,relative_error=4.949e-18
002517.SZ,2015-12-31,676799996,40973471757.84,60.54,676799996.0,7.529347301514379e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=7.529e-17
002517.SZ,2016-01-29,676799996,25928207846.760002,38.31,676799996.0,2.303921065334253e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=2.304e-17
002517.SZ,2016-02-29,676799996,26652383842.480003,39.38,676799996.0,6.09968117210552e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=6.100e-17
002517.SZ,2016-03-31,676799996,31403519814.399998,46.4,676799996.0,4.2257292360137454e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=4.226e-17
002517.SZ,2016-04-29,676799996,25671023848.28,37.93,676799996.0,4.005858912326922e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=4.006e-17
002517.SZ,2016-05-31,676799996,26293679844.600002,38.85,676799996.0,5.046945599769312e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=5.047e-17
002517.SZ,2016-06-30,676799996,29833343823.68,44.08,676799996.0,4.891588953633509e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=4.892e-17
002517.SZ,2016-07-29,676799996,28791071829.84,42.54,676799996.0,2.534335226565175e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=2.534e-17
002517.SZ,2016-08-31,676799996,30929759817.2,45.7,676799996.0,3.752508382268872e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=3.753e-17
002517.SZ,2016-09-30,676799996,29230991827.239998,43.19,676799996.0,2.0436030565629834e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=2.044e-17
002517.SZ,2016-10-31,676799996,24960383852.480003,36.88,676799996.0,6.513162813381653e-17,True,1,676799996,CROSS_FIELD_EXACT,relative_error=6.513e-17
002517.SZ,2016-11-30,717505878,27279573481.559998,38.02,717505877.9999999,1.717258536637365e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=1.717e-16
002517.SZ,2016-12-30,717505878,24079497265.679996,33.56,717505877.9999999,2.1349868371347217e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=2.135e-16
002517.SZ,2017-01-26,717505878,21561051633.899998,30.05,717505877.9999999,1.2980057728041581e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=1.298e-16
002517.SZ,2017-02-28,717505878,22888437508.199997,31.9,717505877.9999999,8.878372028740836e-17,True,1,717505878,CROSS_FIELD_EXACT,relative_error=8.878e-17
002517.SZ,2017-03-31,717505878,21840878926.319996,30.44,717505877.9999999,2.3064760923448395e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=2.306e-16
002517.SZ,2017-04-28,717505878,23699219150.339996,33.03,717505877.9999999,1.889437407097303e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=1.889e-16
002517.SZ,2017-05-31,717505878,23218490212.079994,32.36,717505877.9999999,2.3216345778430535e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=2.322e-16
002517.SZ,2017-06-30,717505878,25249031846.819996,35.19,717505877.9999999,9.855639517752744e-17,True,1,717505878,CROSS_FIELD_EXACT,relative_error=9.856e-17
002517.SZ,2017-07-31,717505878,24108197500.799995,33.6,717505877.9999999,2.3217305638550567e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=2.322e-16
002517.SZ,2017-08-31,717505878,27358499128.139996,38.13,717505877.9999999,2.2882818684329203e-16,True,1,717505878,CROSS_FIELD_EXACT,relative_error=2.288e-16
002517.SZ,2017-09-29,1435011756,26031113253.839996,18.14,1435011755.9999998,1.720179645987429e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.720e-16
002517.SZ,2017-10-31,1435011756,32861769212.399994,22.9,1435011755.9999998,1.236768854658658e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.237e-16
002517.SZ,2017-11-30,1435011756,34354181438.639996,23.94,1435011755.9999998,1.8223096834450134e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.822e-16
002517.SZ,2017-12-29,1435011756,31871611100.759995,22.21,1435011755.9999998,2.1074330557099477e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=2.107e-16
002517.SZ,2018-01-31,1435011756,30637500990.6,21.35,1435011755.9999998,1.1636566785444178e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.164e-16
002517.SZ,2018-02-28,1435011756,30637500990.6,21.35,1435011755.9999998,1.1636566785444178e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.164e-16
002517.SZ,2018-03-30,1435011756,24811353261.239994,17.29,1435011755.9999998,1.9053225633656412e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.905e-16
002517.SZ,2018-04-27,1435011756,20362816817.639996,14.19,1435011755.9999998,1.8225881203432783e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=1.823e-16
002517.SZ,2018-05-31,1435011756,19243507647.959995,13.41,1435011755.9999995,2.564060635634324e-16,True,1,1435011756,CROSS_FIELD_EXACT,relative_error=2.564e-16
002517.SZ,2018-06-29,2152517634,15476601788.460001,7.19,2152517634.0,9.732150408882982e-18,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=9.732e-18
002517.SZ,2018-07-31,2152517634,13065782038.380001,6.07,2152517634.0,3.492580280773554e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.493e-17
002517.SZ,2018-08-31,2152517634,10138358056.14,4.71,2152517634.0,5.265929365701984e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.266e-17
002517.SZ,2018-09-28,2152517634,10310559466.86,4.79,2152517634.0,5.177980649782118e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.178e-17
002517.SZ,2018-10-31,2152517634,8610070536.0,4.0,2152517634.0,0.0,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=0.000e+3
002517.SZ,2018-11-30,2152517634,9234300649.86,4.29,2152517634.0,5.781474898008472e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.781e-17
002517.SZ,2018-12-28,2152517634,7985840422.14,3.71,2152517634.0,5.2567484464642794e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.257e-17
002517.SZ,2019-01-31,2152517634,6629754312.72,3.08,2152517634.0,1.7207761610629442e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.721e-17
002517.SZ,2019-02-28,2152517634,9298876178.880001,4.32,2152517634.0,4.907398681549878e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.907e-17
002517.SZ,2019-03-29,2152517634,10418185348.56,4.84,2152517634.0,2.190078750443747e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.190e-17
002517.SZ,2019-04-30,2152517634,8158041832.86,3.79,2152517634.0,5.1457880570930014e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.146e-17
002517.SZ,2019-05-31,2152517634,6866531252.46,3.19,2152517634.0,2.2261044138414748e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.226e-17
002517.SZ,2019-06-28,2152517634,6866531252.46,3.19,2152517634.0,2.2261044138414748e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.226e-17
002517.SZ,2019-07-31,2152517634,6888056428.8,3.2,2152517634.0,2.782048620073356e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.782e-17
002517.SZ,2019-08-30,2152517634,6156200433.24,2.86,2152517634.0,6.298190573707819e-18,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.298e-18
002517.SZ,2019-09-30,2152517634,6199250785.92,2.88,2152517634.0,4.9314396389960445e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.931e-17
002517.SZ,2019-10-31,2152517634,5596545848.400001,2.6,2152517634.0,6.808174704731554e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.808e-17
002517.SZ,2019-11-29,2152517634,5768747259.12,2.68,2152517634.0,7.949186283754818e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.949e-17
002517.SZ,2019-12-31,2152517634,5553495495.72,2.58,2152517634.0,2.0542599132069256e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.054e-17
002517.SZ,2020-01-23,2152517634,5639596201.08,2.62,2152517634.0,5.420819145155957e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.421e-17
002517.SZ,2020-02-28,2152517634,7253984426.58,3.37,2152517634.0,4.214405388815611e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.214e-17
002517.SZ,2020-03-31,2152517634,6070099727.88,2.82,2152517634.0,7.554545829951387e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.555e-17
002517.SZ,2020-04-30,2152517634,5510445143.04,2.56,2152517634.0,2.773934796935275e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.774e-17
002517.SZ,2020-05-29,2152517634,6845006076.12,3.18,2152517634.0,6.699314226560664e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.699e-17
002517.SZ,2020-06-30,2152517634,7404660660.96,3.44,2152517634.0,2.064323569812298e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.064e-17
002517.SZ,2020-07-31,2152517634,12183249808.44,5.66,2152517634.0,1.872788189425395e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.873e-17
002517.SZ,2020-08-31,2152517634,12742904393.28,5.92,2152517634.0,6.588694843372459e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.589e-17
002517.SZ,2020-09-30,2152517634,11322242754.84,5.26,2152517634.0,5.400207665516581e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.400e-17
002517.SZ,2020-10-30,2152517634,10956314757.06,5.09,2152517634.0,2.082511031856137e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.083e-17
002517.SZ,2020-11-30,2152517634,10482760877.58,4.87,2152517634.0,2.9163339138210696e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.916e-17
002517.SZ,2020-12-31,2152517634,10116832879.800001,4.7,2152517634.0,7.53244860949023e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.532e-17
002517.SZ,2021-01-29,2152517634,9729379705.679998,4.52,2152517634.0,7.035385720452038e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.035e-17
002517.SZ,2021-02-26,2152517634,9428027236.92,4.38,2152517634.0,3.242590447559043e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.243e-17
002517.SZ,2021-03-31,2152517634,10030732174.44,4.66,2152517634.0,2.2746740669844926e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.275e-17
002517.SZ,2021-04-30,2152517634,9643279000.320002,4.48,2152517634.0,7.098201664384644e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.098e-17
002517.SZ,2021-05-31,2152517634,9169725120.84,4.26,2152517634.0,6.667862047093244e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.668e-17
002517.SZ,2021-06-30,2152517634,9298876178.880001,4.32,2152517634.0,4.907398681549878e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.907e-17
002517.SZ,2021-07-30,2152517634,8975998533.78,4.17,2152517634.0,9.353734645746991e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=9.354e-17
002517.SZ,2021-08-31,2152517634,8502444654.3,3.95,2152517634.0,2.2538115403125924e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.254e-17
002517.SZ,2021-09-30,2152517634,9255825826.199999,4.3,2152517634.0,8.233141503396298e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=8.233e-17
002517.SZ,2021-10-29,2152517634,9966156645.42,4.63,2152517634.0,3.0675045702610384e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.068e-17
002517.SZ,2021-11-30,2152517634,10913264404.380001,5.07,2152517634.0,4.181452131024748e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.181e-17
002517.SZ,2021-12-31,2152517634,12527652629.880001,5.82,2152517634.0,3.642605206923621e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.643e-17
002517.SZ,2022-01-28,2152517634,11106990991.44,5.16,2152517634.0,2.0542599132069256e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.054e-17
002517.SZ,2022-02-28,2152517634,10741062993.66,4.99,2152517634.0,5.692403270664773e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.692e-17
002517.SZ,2022-03-31,2152517634,10956314757.06,5.09,2152517634.0,2.082511031856137e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.083e-17
002517.SZ,2022-04-29,2152517634,9729379705.679998,4.52,2152517634.0,7.035385720452038e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.035e-17
002517.SZ,2022-05-31,2152517634,11602070047.26,5.39,2152517634.0,7.9049422042534e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=7.905e-17
002517.SZ,2022-06-30,2152517634,12011048397.72,5.58,2152517634.0,6.990156536337805e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=6.990e-17
002517.SZ,2022-07-29,2152517634,12872055451.320002,5.98,2152517634.0,5.3177162970640815e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.318e-17
002517.SZ,2022-08-31,2152517634,16617436134.48,7.72,2152517634.0,4.6665349846643426e-18,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.667e-18
002517.SZ,2022-09-30,2152517634,14098990502.699999,6.55,2152517634.0,5.4049631243670356e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.405e-17
002517.SZ,2022-10-31,2152517634,12699854040.6,5.9,2152517634.0,3.017815452282963e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.018e-17
002517.SZ,2022-11-30,2152517634,15153724143.36,7.04,2152517634.0,3.5230862659739126e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.523e-17
002517.SZ,2022-12-30,2152517634,14120515679.039999,6.56,2152517634.0,1.0666792902419001e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.067e-17
002517.SZ,2023-01-31,2152517634,16961838955.92,7.88,2152517634.0,1.8023535736432244e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.802e-17
002517.SZ,2023-02-28,2152517634,18296399889.0,8.5,2152517634.0,0.0,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=0.000e+3
002517.SZ,2023-03-31,2152517634,26066988547.739998,12.11,2152517634.0,3.5012324201974357e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.501e-17
002517.SZ,2023-04-28,2152517634,35903994135.12,16.68,2152517634.0,9.353734645746991e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=9.354e-17
002517.SZ,2023-05-31,2152517634,39950727287.04,18.56,2152517634.0,9.182680707096084e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=9.183e-17
002517.SZ,2023-06-30,2152517634,33880627559.16,15.74,2152517634.0,1.8046437306618307e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.805e-17
002517.SZ,2023-07-31,2152517634,32287764510.0,15.0,2152517634.0,0.0,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=0.000e+3
002517.SZ,2023-08-31,2152517634,32589116978.760002,15.14,2152517634.0,2.800523421967698e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=2.801e-17
002517.SZ,2023-09-28,2152517634,27121722188.399998,12.6,2152517634.0,5.619445788032394e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=5.619e-17
002517.SZ,2023-10-31,2152517634,23031938683.8,10.7,2152517634.0,3.328058162330744e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=3.328e-17
002517.SZ,2023-11-30,2152517634,25141405965.12,11.68,2152517634.0,1.815065265778722e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=1.815e-17
002517.SZ,2023-12-29,2152517634,24043621971.78,11.17,2152517634.0,4.440918050574099e-17,True,1,2152517634,CROSS_FIELD_EXACT,relative_error=4.441e-17
002558.SZ,2013-05-31,59500000,1449420000.0,24.36,59500000.0,2.3334736806571434e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=2.333e-17
002558.SZ,2013-06-28,59500000,1366715000.0,22.97,59500000.0,4.949361677040315e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=4.949e-17
002558.SZ,2013-07-31,59500000,1377425000.0,23.15,59500000.0,6.138598149115337e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=6.139e-17
002558.SZ,2013-08-30,59500000,1363740000.0,22.92,59499999.99999999,7.440238070786389e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=7.440e-17
002558.SZ,2013-09-30,59500000,1451800000.0,24.4,59500000.0,5.824120784918854e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=5.824e-17
002558.SZ,2013-10-31,59500000,1444660000.0,24.28,59500000.0,4.682324453114334e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=4.682e-17
002558.SZ,2013-11-29,59500000,1804040000.0,30.32,59500000.0,9.37391471979024e-18,True,1,59500000,CROSS_FIELD_EXACT,relative_error=9.374e-18
002558.SZ,2013-12-31,59500000,1643390000.0,27.62,59500000.0,3.601592433251775e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=3.602e-17
002558.SZ,2014-01-30,59500000,1532720000.0,25.76,59500000.0,6.06829976192632e-17,True,1,59500000,CROSS_FIELD_EXACT,relative_error=6.068e-17
