date,incumbent,raw,DEMA5,DEMA7,CUSUM,Hamilton
2017-02-17,0.0288,0.0487,-0.0002,0.0214,-1.0,-0.4534838527079116
2017-02-20,0.0408,0.257,0.14,0.126,-1.0,-0.726390959487702
2017-02-21,0.1003,0.3355,0.259,0.2274,-1.0,-0.5122981172314786
2017-02-22,0.195,0.45,0.384,0.3413,-1.0,-0.6182321076528436
2017-02-23,0.3432,0.6246,0.5438,0.4886,-1.0,-0.21989175303838213
2017-02-24,0.4561,0.6136,0.6178,0.5751,-1.0,0.04558465419405194
2017-02-27,0.5456,0.7041,0.7004,0.6657,-0.5,0.32523772689970043
2017-02-28,0.6326,0.7706,0.7745,0.7482,-0.5,0.239913728211758
2017-03-01,0.686,0.7173,0.7774,0.7727,-0.5,0.2089498049151732
2017-03-02,0.6985,0.6869,0.7551,0.7697,-0.5,0.2963702361406738
2017-03-03,0.7129,0.6858,0.737,0.7624,-0.5,0.44653309259841745
2017-03-06,0.7154,0.7164,0.7403,0.7668,-0.5,0.5248153684309396
2017-03-07,0.7069,0.7281,0.7456,0.7713,-0.5,0.537632343119792
2017-03-08,0.685,0.608,0.6793,0.7186,-0.5,0.3762450436807056
2017-03-09,0.6758,0.6406,0.66,0.6963,-0.5,0.39866932812591926
2017-03-10,0.6911,0.7628,0.7172,0.7337,-0.5,0.324134451099544
2017-03-13,0.6985,0.7532,0.7423,0.7524,-0.5,0.3334344730336065
2017-03-14,0.6994,0.7326,0.7432,0.7539,-0.5,0.2260399258394373
2017-03-15,0.72,0.7107,0.7303,0.7439,-0.5,0.19572068177936372
2017-03-16,0.7354,0.7178,0.7263,0.7393,-0.5,0.20512869412742235
2017-03-17,0.7166,0.6687,0.6963,0.7139,-0.5,0.201793230239457
2017-03-20,0.7152,0.7465,0.7232,0.7308,-0.5,0.17758552879815573
2017-03-21,0.695,0.6313,0.6737,0.6909,-0.5,0.03521444845709454
2017-03-22,0.6892,0.6818,0.675,0.6868,-0.5,0.10620244590724998
2017-03-23,0.6586,0.565,0.6115,0.6331,-0.5,0.13549826305968263
2017-03-24,0.6046,0.3984,0.4855,0.5257,-0.5,-0.07834914600159884
2017-03-27,0.5076,0.2617,0.3439,0.3976,-0.5,-0.08724459857955674
2017-03-28,0.4393,0.2898,0.2875,0.3293,-0.5,-0.021958795753722143
2017-03-29,0.3345,0.1577,0.1892,0.2306,-0.5,-0.29074949653469384
2017-03-30,0.2026,-0.0947,0.0019,0.0601,-0.5,-0.524329209126796
2017-03-31,0.08,-0.2146,-0.1588,-0.0979,-0.5,-0.4245323803423661
2017-04-05,-0.037,-0.3233,-0.2967,-0.2416,-0.5,-0.4094119567375628
2017-04-06,-0.1911,-0.4807,-0.4485,-0.3965,-0.5,-0.5997451941275161
2017-04-07,-0.306,-0.4166,-0.4839,-0.4608,-0.5,-0.5490639610521548
2017-04-10,-0.4112,-0.6209,-0.6056,-0.5836,-0.5,-0.7831129258520546
2017-04-11,-0.5011,-0.664,-0.6854,-0.6738,-1.0,-0.8078597611338143
2017-04-12,-0.5791,-0.7133,-0.7458,-0.7455,-1.0,-0.8191956221661226
2017-04-13,-0.617,-0.6702,-0.7452,-0.765,-1.0,-0.7430243027004093
2017-04-14,-0.6526,-0.5946,-0.6945,-0.737,-1.0,-0.5022799824867177
2017-04-17,-0.6566,-0.6409,-0.6866,-0.7326,-1.0,-0.5142511499910842
2017-04-18,-0.6495,-0.6284,-0.6711,-0.7189,-1.0,-0.4166403766649239
2017-04-19,-0.6297,-0.6144,-0.6517,-0.6994,-1.0,-0.3593375432917261
2017-04-20,-0.6102,-0.5726,-0.6157,-0.6648,-1.0,-0.3480507886240703
2017-04-21,-0.6096,-0.5917,-0.6055,-0.648,-1.0,-0.3463481584466237
2017-04-24,-0.5899,-0.5424,-0.5721,-0.6134,-0.5,-0.18169505509017517
2017-04-25,-0.5625,-0.4912,-0.5255,-0.5672,-0.5,-0.2397553676739856
2017-04-26,-0.5288,-0.4459,-0.4758,-0.5166,-0.5,-0.1271536612294362
2017-04-27,-0.4979,-0.418,-0.4349,-0.4715,-0.5,-0.044811839319761904
2017-04-28,-0.4376,-0.2906,-0.344,-0.387,-0.5,-0.031599697279970196
2017-05-02,-0.3569,-0.1388,-0.2134,-0.2671,-0.5,0.0033699144102603273
2017-05-03,-0.2851,-0.1322,-0.1434,-0.1887,-0.5,0.04935148933852948
2017-05-04,-0.2146,-0.0936,-0.0896,-0.1242,-0.5,0.10677757719795986
2017-05-05,-0.1222,0.0442,0.0104,-0.0257,-0.5,0.144429880189593
2017-05-08,-0.0518,0.0614,0.0682,0.0416,-0.5,0.1577988109595497
2017-05-09,0.0343,0.2919,0.2212,0.1815,-0.5,0.21561740084685965
2017-05-10,0.1493,0.4429,0.3809,0.3332,-0.5,0.3625787602051211
2017-05-11,0.2498,0.4088,0.4398,0.4104,-0.5,0.05072977276590551
2017-05-12,0.3188,0.3892,0.4517,0.4452,-0.5,-0.040836208699829735
2017-05-15,0.3653,0.294,0.3971,0.4196,-0.5,-0.005970672450956893
2017-05-16,0.3923,0.4269,0.4353,0.4555,-0.5,0.20739088799804223
2017-05-17,0.3854,0.408,0.4408,0.4657,-0.5,0.18760318970720685
2017-05-18,0.3897,0.4304,0.452,0.4776,-0.5,0.1619088678139867
2017-05-19,0.3955,0.4179,0.4477,0.4758,-0.5,0.022209923086525668
2017-05-22,0.4326,0.4796,0.4767,0.4982,-0.5,0.08684424408379365
2017-05-23,0.4208,0.368,0.4279,0.4608,-0.5,-0.06742629799304384
2017-05-24,0.4286,0.447,0.4435,0.4686,-0.5,0.04252190243165549
2017-05-25,0.3988,0.2817,0.359,0.3993,-0.5,-0.1954161014624151
2017-05-26,0.3722,0.2849,0.3146,0.3543,-0.5,-0.25675427331450124
2017-05-31,0.3269,0.2528,0.2737,0.3107,-0.5,-0.3437286389547781
2017-06-01,0.2647,0.057,0.1445,0.1968,-0.5,-0.5035250962755761
2017-06-02,0.1909,0.0783,0.0891,0.1334,-0.5,-0.4553155990247843
2017-06-05,0.1525,0.0896,0.0696,0.0992,-0.5,-0.2588054939794761
2017-06-06,0.0988,0.0162,0.0224,0.0472,-0.5,-0.26089182779236264
2017-06-07,0.0546,0.032,0.0095,0.023,-0.5,-0.18663622431690063
2017-06-08,0.055,0.059,0.0212,0.0217,-0.5,-0.1650093745056586
2017-06-09,0.0302,-0.0457,-0.0275,-0.0225,-0.5,-0.13697017361419078
2017-06-12,0.0013,-0.0549,-0.0563,-0.0528,-0.5,-0.43765010632455736
2017-06-13,0.0022,0.0207,-0.0269,-0.0369,-0.5,-0.2746449296260276
2017-06-14,0.0298,0.1698,0.0742,0.0409,-0.5,0.04522348867610282
2017-06-15,0.0532,0.1759,0.1332,0.0953,-0.5,0.34067093008580773
2017-06-16,0.1058,0.2173,0.1872,0.1491,-0.5,0.4408178902972492
2017-06-19,0.1451,0.142,0.1727,0.1507,-0.5,0.3230012351726156
2017-06-20,0.1735,0.1623,0.1741,0.1599,-0.5,0.2677846556098673
2017-06-21,0.1585,0.0952,0.1361,0.1359,-0.5,0.1608129043160523
2017-06-22,0.1238,0.0024,0.0632,0.0792,-0.5,-0.050089300126438085
2017-06-23,0.0626,-0.0887,-0.0266,0.0027,-0.5,-0.06700043239295261
2017-06-26,0.0086,-0.1283,-0.0954,-0.0634,-0.5,-0.2423972936201703
2017-06-27,-0.0308,-0.0343,-0.0774,-0.0635,-0.5,-0.20355398392213497
2017-06-28,-0.0649,-0.0753,-0.0874,-0.0797,-0.5,-0.2783439336629544
2017-06-29,-0.0308,0.1728,0.0473,0.0201,-0.5,-0.29365390383910495
2017-06-30,0.0227,0.1785,0.1243,0.0882,-0.5,-0.18204058208489354
2017-07-03,0.0288,-0.0978,0.011,0.0113,-0.5,-0.33162648014933604
2017-07-04,0.0376,0.0096,0.0083,0.0082,-0.5,-0.1857120268350707
2017-07-05,0.0612,0.0432,0.0259,0.0212,-0.5,-0.061805902808102775
2017-07-06,0.0434,0.0836,0.0581,0.0476,-0.5,0.023279094973875036
2017-07-07,0.0239,0.0809,0.0737,0.0635,-0.5,0.005828111187078239
2017-07-10,-0.0039,-0.237,-0.0952,-0.0655,-0.5,-0.5809946577186951
2017-07-11,-0.1013,-0.4773,-0.3195,-0.2539,-0.5,-0.6496323468876277
2017-07-12,-0.221,-0.5553,-0.48,-0.408,-0.5,-0.5087452347845403
2017-07-13,-0.3929,-0.776,-0.6824,-0.6005,-0.5,-0.6455044468569258
2017-07-14,-0.5784,-0.8463,-0.8218,-0.7504,-0.5,-0.694045492310014
2017-07-17,-0.7115,-0.9024,-0.9176,-0.8653,-1.0,-0.8645973414984109
2017-07-18,-0.7982,-0.911,-0.9633,-0.936,-1.0,-0.8853000173148824
2017-07-19,-0.8681,-0.905,-0.9744,-0.9716,-1.0,-0.855699156464201
2017-07-20,-0.8819,-0.8446,-0.9381,-0.961,-1.0,-0.7907715840012706
2017-07-21,-0.8732,-0.8031,-0.8885,-0.9297,-1.0,-0.713873525097684
2017-07-24,-0.8346,-0.7092,-0.8048,-0.863,-1.0,-0.6526699653122348
2017-07-25,-0.7921,-0.6986,-0.7511,-0.8113,-1.0,-0.5700876428185744
2017-07-26,-0.7461,-0.6751,-0.7084,-0.7649,-1.0,-0.6157134630437838
2017-07-27,-0.6516,-0.3721,-0.5173,-0.6006,-1.0,0.03397246942895579
2017-07-28,-0.5703,-0.3965,-0.4298,-0.5046,-1.0,-0.013875584973659594
2017-07-31,-0.5151,-0.4333,-0.4077,-0.4599,-1.0,-0.2875229139203842
2017-08-01,-0.4552,-0.399,-0.3816,-0.4181,-1.0,-0.1786917915280677
2017-08-02,-0.4291,-0.5444,-0.4528,-0.457,-1.0,-0.37038602890601857
2017-08-03,-0.4641,-0.5471,-0.4961,-0.4855,-1.0,-0.39254969940980755
2017-08-04,-0.4953,-0.553,-0.5243,-0.508,-1.0,-0.4450758096514189
2017-08-07,-0.4868,-0.3904,-0.4496,-0.4523,-1.0,-0.4633202954218767
2017-08-08,-0.4592,-0.261,-0.338,-0.3605,-1.0,-0.349242573254856
2017-08-09,-0.4072,-0.2845,-0.2929,-0.313,-1.0,-0.36379043577197595
2017-08-10,-0.3277,-0.1497,-0.197,-0.2254,-1.0,-0.22730523938264421
2017-08-11,-0.1815,0.1782,0.033,-0.028,-1.0,0.2836172565653548
2017-08-14,0.0042,0.5381,0.3513,0.2534,-0.5,0.5832426442268082
2017-08-15,0.1866,0.6509,0.5762,0.4788,-0.5,0.5755011099849703
2017-08-16,0.4008,0.7868,0.76,0.6758,0.0,0.7131638035277972
2017-08-17,0.5786,0.739,0.8181,0.7727,0.0,0.5850276785619044
2017-08-18,0.677,0.6704,0.797,0.795,0.0,0.363788845296065
2017-08-21,0.6979,0.6425,0.7581,0.7876,0.0,0.2626352987120944
2017-08-22,0.6906,0.6143,0.7122,0.762,0.0,0.21719727263449004
2017-08-23,0.6702,0.6846,0.7201,0.7692,0.0,0.38721688235990315
2017-08-24,0.621,0.4931,0.6132,0.6841,0.0,0.34866670586573983
2017-08-25,0.5743,0.4369,0.5211,0.5997,0.0,0.1716615326380074
2017-08-28,0.5551,0.5464,0.5317,0.59,0.0,0.27404398065866215
2017-08-29,0.5283,0.4803,0.5013,0.5529,0.0,0.14044580374042592
2017-08-30,0.4915,0.5007,0.4968,0.5364,0.0,0.008635935055377214
2017-08-31,0.5045,0.5584,0.5273,0.5501,0.0,0.1482816620345161
2017-09-01,0.5372,0.6003,0.5676,0.5767,0.0,0.1940172310946764
2017-09-04,0.5602,0.6615,0.6231,0.6199,0.0,0.4138816267380998
2017-09-05,0.5902,0.6302,0.6347,0.6331,0.0,0.45416478335247784
2017-09-06,0.6149,0.624,0.6359,0.6376,0.0,0.4817129392945918
2017-09-07,0.6165,0.5666,0.6032,0.6142,0.0,0.4153561818616676
2017-09-08,0.587,0.4527,0.5213,0.5483,0.0,0.42465230531402215
2017-09-11,0.5251,0.3519,0.4213,0.4611,0.0,0.5445918388134916
2017-09-12,0.4548,0.2791,0.3287,0.3734,0.0,0.3914288836895335
2017-09-13,0.3622,0.1608,0.2163,0.2664,0.0,0.40260526568995536
2017-09-14,0.2852,0.1817,0.1718,0.2087,0.0,0.35942190868802915
2017-09-15,0.2475,0.2642,0.199,0.2107,0.0,0.4028083721988199
2017-09-18,0.2464,0.3463,0.2639,0.2511,0.0,0.5107711443993853
2017-09-19,0.2513,0.3034,0.2781,0.261,0.0,0.39614582445983315
2017-09-20,0.264,0.2242,0.2432,0.2346,0.5,0.3851582893985842
2017-09-21,0.2611,0.1673,0.194,0.1941,0.5,0.2614507618980568
2017-09-22,0.2571,0.2445,0.212,0.2035,0.5,0.2931015499173245
2017-09-25,0.2223,0.172,0.1834,0.1796,0.5,0.31060918802221615
2017-09-26,0.1953,0.1684,0.1674,0.1641,0.5,0.18844405147593207
2017-09-27,0.2019,0.2575,0.2099,0.1947,0.5,0.2987294674630863
2017-09-28,0.2174,0.2446,0.2269,0.2101,0.5,0.42616414340280495
2017-09-29,0.211,0.2125,0.2186,0.2069,0.5,0.4731818620857646
2017-10-09,0.1899,0.0664,0.1331,0.1416,0.5,0.43534635203526734
2017-10-10,0.1782,0.1101,0.1119,0.1192,0.5,0.5345410558943657
2017-10-11,0.1251,-0.0081,0.0366,0.0544,0.5,0.4198266570798646
2017-10-12,0.0784,0.011,0.0088,0.0223,0.5,0.38736764572312765
2017-10-13,0.0523,0.0818,0.036,0.0346,1.0,0.5254931584113285
2017-10-16,0.0031,-0.1793,-0.0918,-0.0698,1.0,0.3051518935655675
2017-10-17,-0.0349,-0.0798,-0.1031,-0.0918,1.0,0.23427661535846778
2017-10-18,-0.0663,-0.1653,-0.153,-0.1409,1.0,0.19423843546998254
2017-10-19,-0.0835,-0.0748,-0.1263,-0.1304,1.0,0.32169180140471876
2017-10-20,-0.1332,-0.1666,-0.1597,-0.1612,1.0,0.22770517814264157
2017-10-23,-0.1537,-0.2818,-0.2393,-0.2293,1.0,0.2301537799714791
2017-10-24,-0.2056,-0.3394,-0.3114,-0.296,1.0,0.03368911020429996
2017-10-25,-0.2308,-0.2912,-0.3198,-0.3152,1.0,0.027870437764977857
2017-10-26,-0.2618,-0.2298,-0.2862,-0.2976,1.0,-0.05502253695243872
2017-10-27,-0.2615,-0.1654,-0.2293,-0.2553,1.0,0.1404503523493562
2017-10-30,-0.2773,-0.3609,-0.3055,-0.3114,1.0,-0.11820006876529168
2017-10-31,-0.2356,-0.1308,-0.2177,-0.2454,1.0,0.09020969404345433
2017-11-01,-0.2166,-0.1961,-0.2053,-0.2297,1.0,0.15603696651938126
2017-11-02,-0.245,-0.3717,-0.2963,-0.2956,1.0,0.009090202814697745
2017-11-03,-0.268,-0.2806,-0.2945,-0.2975,1.0,0.2671930814967791
2017-11-06,-0.236,-0.201,-0.248,-0.2628,1.0,0.28834399661145543
2017-11-07,-0.2986,-0.4438,-0.3569,-0.3456,1.0,0.04758435974282588
2017-11-08,-0.3057,-0.2315,-0.2971,-0.3054,1.0,0.24045129443769944
2017-11-09,-0.2699,-0.1924,-0.2415,-0.2611,1.0,0.2852539048377062
2017-11-10,-0.2386,-0.124,-0.1733,-0.2019,1.0,0.35241274324437094
2017-11-13,-0.2119,-0.0677,-0.1062,-0.1392,1.0,0.1676547172205588
2017-11-14,-0.1796,-0.2822,-0.1913,-0.1932,1.0,-0.10389886421501773
2017-11-15,-0.2276,-0.4718,-0.3446,-0.3121,1.0,-0.387637058505627
2017-11-16,-0.2665,-0.3866,-0.3795,-0.3517,0.0,-0.2993123214521212
2017-11-17,-0.3776,-0.68,-0.5588,-0.5046,0.0,-0.5013943786673795
2017-11-20,-0.4695,-0.5269,-0.5669,-0.5345,0.0,-0.30513197700298333
2017-11-21,-0.5178,-0.5238,-0.5643,-0.5495,0.0,-0.37683239973305777
2017-11-22,-0.5636,-0.7007,-0.657,-0.6337,0.0,-0.4988359574034902
2017-11-23,-0.6278,-0.7075,-0.7068,-0.6883,0.0,-0.5839084918659897
2017-11-24,-0.6342,-0.7123,-0.7317,-0.7223,0.0,-0.5659919657134965
2017-11-27,-0.6623,-0.6673,-0.7156,-0.7211,-0.5,-0.6977488969573826
2017-11-28,-0.6896,-0.6602,-0.6991,-0.7139,-0.5,-0.589432715323709
2017-11-29,-0.6985,-0.7453,-0.7347,-0.7438,-0.5,-0.7443812402344827
2017-11-30,-0.6896,-0.6629,-0.706,-0.7246,-0.5,-0.6611093947919773
2017-12-01,-0.678,-0.6542,-0.6836,-0.7062,-0.5,-0.45641254808153586
2017-12-04,-0.6732,-0.6436,-0.6645,-0.6879,-0.5,-0.4631146757914101
2017-12-05,-0.6658,-0.623,-0.6422,-0.6659,-0.5,-0.5830834702814354
2017-12-06,-0.6272,-0.5524,-0.591,-0.6199,-0.5,-0.345671863830791
2017-12-07,-0.5908,-0.4807,-0.5241,-0.5584,-0.5,-0.1674147820878266
2017-12-08,-0.5465,-0.4325,-0.4627,-0.4979,-0.5,0.04339285264738843
2017-12-11,-0.4751,-0.2871,-0.3513,-0.3962,-0.5,0.28024076189401026
2017-12-12,-0.3849,-0.1716,-0.2305,-0.2816,-0.5,0.29422749033387824
2017-12-13,-0.2819,-0.0374,-0.0957,-0.1516,-0.5,0.2754839607338266
2017-12-14,-0.1995,-0.0688,-0.0468,-0.085,-0.5,0.17092835496061043
2017-12-15,-0.0932,0.099,0.0657,0.0268,-0.5,0.18828064650900692
2017-12-18,-0.0394,-0.0182,0.0543,0.043,-0.5,-0.0027031413763755896
2017-12-19,0.0037,0.0441,0.0758,0.0755,-0.5,0.0005822901913464795
2017-12-20,0.0409,0.1487,0.14,0.1376,-0.5,-0.010854039618972938
2017-12-21,0.1078,0.2654,0.2343,0.2243,-0.5,0.02601714641167374
2017-12-22,0.1389,0.2545,0.2736,0.2708,-0.5,-0.07901554449401002
2017-12-25,0.2061,0.3179,0.3242,0.3237,-0.5,-0.1552061166290049
2017-12-26,0.2385,0.2059,0.2837,0.3041,-0.5,-0.27842107690844076
2017-12-27,0.2707,0.3099,0.3149,0.3325,-0.5,-0.41389003143717773
2017-12-28,0.2796,0.3098,0.3281,0.3469,-0.5,-0.4335339486722728
2017-12-29,0.264,0.1762,0.2577,0.2943,-0.5,-0.4131975153619912
2018-01-02,0.2052,0.0241,0.1329,0.1908,-0.5,-0.588350562082
2018-01-03,0.2027,0.1936,0.1595,0.1963,-0.5,-0.4647430405770536
2018-01-04,0.15,0.0462,0.0932,0.1347,-0.5,-0.4926766227141143
2018-01-05,0.0613,-0.1337,-0.0414,0.0159,-0.5,-0.6442297530877434
2018-01-08,-0.0496,-0.378,-0.2472,-0.1672,-0.5,-0.7748385615218895
2018-01-09,-0.1387,-0.4217,-0.3775,-0.3025,-0.5,-0.6387422586632092
2018-01-10,-0.2661,-0.4434,-0.4524,-0.3955,-0.5,-0.6008117913780011
2018-01-11,-0.3416,-0.3313,-0.4224,-0.4018,-0.5,-0.31101118314271003
2018-01-12,-0.3912,-0.3819,-0.427,-0.4231,-0.5,-0.4778352901326377
2018-01-15,-0.4189,-0.5163,-0.4988,-0.4913,-0.5,-0.6937718672973837
2018-01-16,-0.4474,-0.5644,-0.5593,-0.5522,-0.5,-0.81723196529873
2018-01-17,-0.4704,-0.5581,-0.5833,-0.5845,-0.5,-0.738726890333246
2018-01-18,-0.5207,-0.5831,-0.605,-0.612,-1.0,-0.7604060009310453
2018-01-19,-0.5624,-0.5902,-0.6162,-0.6287,-1.0,-0.7170549274372133
2018-01-22,-0.5663,-0.5355,-0.5879,-0.6118,-1.0,-0.631354311606059
2018-01-23,-0.5613,-0.5397,-0.5718,-0.5994,-1.0,-0.672780831217024
2018-01-24,-0.5275,-0.3888,-0.4773,-0.5226,-1.0,-0.4167546031320193
2018-01-25,-0.4811,-0.3515,-0.4047,-0.4548,-1.0,-0.4596346973659654
2018-01-26,-0.4395,-0.3821,-0.3835,-0.4235,-1.0,-0.5811468927077027
2018-01-29,-0.4323,-0.4996,-0.4392,-0.4548,-1.0,-0.7667250832126523
2018-01-30,-0.3904,-0.3302,-0.3766,-0.401,-1.0,-0.620481588134018
2018-01-31,-0.4174,-0.5234,-0.4509,-0.4509,-1.0,-0.7556445955205819
2018-02-01,-0.4602,-0.5654,-0.5154,-0.5019,-1.0,-0.8192116482001914
2018-02-02,-0.4982,-0.5725,-0.5535,-0.5376,-1.0,-0.85917921402282
2018-02-05,-0.5242,-0.6293,-0.6041,-0.5847,-1.0,-0.9389571268120817
2018-02-06,-0.576,-0.5892,-0.6071,-0.5965,-1.0,-0.8347193930059307
2018-02-07,-0.5601,-0.4443,-0.526,-0.5393,-1.0,-0.5654800036114676
2018-02-08,-0.5202,-0.3658,-0.4372,-0.4668,-1.0,-0.08819970803707614
2018-02-09,-0.4063,-0.0028,-0.1882,-0.2609,0.0,0.3718487690048128
2018-02-12,-0.2197,0.3038,0.1134,0.0052,1.0,0.6136677354442548
2018-02-13,-0.0352,0.3332,0.285,0.1864,1.0,0.39783282966156375
2018-02-14,0.1191,0.3269,0.3631,0.2947,1.0,0.3255447807219069
2018-02-22,0.2642,0.3601,0.4122,0.3722,1.0,0.21360361075796608
2018-02-23,0.3327,0.3393,0.4167,0.4059,1.0,0.0934580814661469
2018-02-26,0.3614,0.4477,0.4703,0.4682,1.0,0.3117708478710736
2018-02-27,0.4237,0.6444,0.6009,0.5879,1.0,0.6033591378013026
2018-02-28,0.4753,0.5849,0.6307,0.6328,1.0,0.5988150374658701
2018-03-01,0.5406,0.6866,0.6954,0.6996,1.0,0.7034006310007945
2018-03-02,0.6116,0.6946,0.7276,0.7398,1.0,0.6139568608670106
2018-03-05,0.6881,0.8301,0.8135,0.8189,1.0,0.7238856737757673
2018-03-06,0.7085,0.7463,0.807,0.8274,1.0,0.5048858806687133
2018-03-07,0.7509,0.7967,0.8254,0.8492,1.0,0.5302921303396289
2018-03-08,0.7742,0.803,0.8338,0.8609,1.0,0.4760591702246362
2018-03-09,0.8052,0.8496,0.8601,0.8843,1.0,0.6719355165038075
2018-03-12,0.8145,0.8767,0.8856,0.9071,1.0,0.704895803899505
2018-03-13,0.8322,0.8348,0.8727,0.8997,1.0,0.6102124734231225
2018-03-14,0.8207,0.7394,0.8097,0.8498,1.0,0.42104939111019873
2018-03-15,0.791,0.6547,0.7269,0.7777,1.0,0.4369897449431101
2018-03-16,0.7243,0.5157,0.6048,0.6687,1.0,0.3403409050691106
2018-03-19,0.6494,0.5024,0.5333,0.592,1.0,0.5828089847052869
2018-03-20,0.5887,0.5315,0.5142,0.556,1.0,0.5453014736766542
2018-03-21,0.5407,0.4993,0.4898,0.5201,1.0,0.4230579329479375
2018-03-22,0.5105,0.5037,0.4824,0.5005,1.0,0.39571467467967314
2018-03-23,0.5047,0.4865,0.472,0.4822,1.0,0.28078902378272547
2018-03-26,0.5076,0.5173,0.486,0.4856,1.0,0.5893325921791706
2018-03-27,0.4962,0.4743,0.4719,0.4707,1.0,0.7131364308497492
2018-03-28,0.49,0.4683,0.4625,0.46,1.0,0.7218371546267581
2018-03-29,0.4442,0.2748,0.3515,0.3698,1.0,0.43799559784254277
2018-03-30,0.4211,0.3707,0.3469,0.355,1.0,0.6215197086502244
2018-04-02,0.3769,0.2965,0.3063,0.3153,1.0,0.5973017649421215
2018-04-03,0.3512,0.3459,0.3146,0.3133,1.0,0.5186372157228827
2018-04-04,0.3111,0.2677,0.2783,0.2801,1.0,0.39806475583868683
2018-04-09,0.3135,0.2868,0.2716,0.269,1.0,0.435235353989232
2018-04-10,0.243,0.0183,0.1212,0.1463,1.0,0.1285101815568343
2018-04-11,0.1684,-0.0765,-0.0098,0.0279,1.0,0.12244815128812095
2018-04-12,0.0856,-0.0686,-0.071,-0.0418,1.0,0.17729711651940072
2018-04-13,0.0325,0.0024,-0.0585,-0.0516,1.0,0.20878507561216933
2018-04-16,-0.0193,0.028,-0.032,-0.0426,1.0,0.4030286627051545
2018-04-17,-0.0448,-0.1096,-0.09,-0.0933,1.0,0.06707391997724424
2018-04-18,-0.0701,-0.2025,-0.1695,-0.1634,1.0,0.22184908410051205
2018-04-19,-0.1076,-0.2564,-0.2385,-0.2289,1.0,0.14722197191975128
2018-04-20,-0.1492,-0.2057,-0.243,-0.2453,1.0,0.1536603181079674
2018-04-23,-0.2243,-0.3475,-0.3196,-0.3141,1.0,-0.11422260447300872
2018-04-24,-0.2538,-0.2569,-0.3064,-0.3152,1.0,0.04643390526017471
2018-04-25,-0.2929,-0.3978,-0.3733,-0.3739,1.0,0.20743658563274697
2018-04-26,-0.3579,-0.5817,-0.508,-0.4888,1.0,0.08005980535764781
2018-04-27,-0.448,-0.6562,-0.6174,-0.5919,1.0,0.17241809970612246
2018-05-02,-0.4964,-0.5895,-0.6333,-0.6247,1.0,0.028349607347461336
2018-05-03,-0.5849,-0.6993,-0.6965,-0.689,1.0,0.13538677526708923
2018-05-04,-0.6537,-0.7418,-0.7485,-0.7444,1.0,-0.02394533410528371
2018-05-07,-0.6736,-0.6812,-0.7372,-0.7489,1.0,0.1013284185532847
2018-05-08,-0.6715,-0.6459,-0.7063,-0.7317,1.0,0.010731762340180806
2018-05-09,-0.6839,-0.651,-0.6887,-0.7189,1.0,-0.0035549395486488
2018-05-10,-0.639,-0.475,-0.579,-0.6305,1.0,0.0846332871644084
2018-05-11,-0.5937,-0.5156,-0.5412,-0.5888,1.0,-0.04375481011468582
2018-05-14,-0.568,-0.5524,-0.542,-0.5769,1.0,-0.12126696985059893
2018-05-15,-0.5367,-0.4896,-0.5086,-0.5412,1.0,0.03933304518610051
2018-05-16,-0.5192,-0.5636,-0.5328,-0.5502,1.0,-0.04659918841421165
2018-05-17,-0.5153,-0.4555,-0.4869,-0.5089,1.0,-0.16890548594387997
2018-05-18,-0.5147,-0.5125,-0.4947,-0.5072,1.0,-0.2762394544438676
2018-05-21,-0.4932,-0.4446,-0.4624,-0.4769,1.0,-0.17663095911897508
2018-05-22,-0.4745,-0.3963,-0.4192,-0.4367,1.0,-0.098543277246226
2018-05-23,-0.4117,-0.2497,-0.3161,-0.3474,1.0,-0.03889254673820869
2018-05-24,-0.3844,-0.3186,-0.3011,-0.3212,1.0,-0.11281333904886617
2018-05-25,-0.3664,-0.4225,-0.3541,-0.3518,1.0,-0.2910971208983709
2018-05-28,-0.3516,-0.3708,-0.3566,-0.3508,1.0,-0.33203586407825614
2018-05-29,-0.3667,-0.4718,-0.4153,-0.3957,1.0,-0.5309727311256984
2018-05-30,-0.4046,-0.4393,-0.4297,-0.4114,1.0,-0.5360307617405922
2018-05-31,-0.4374,-0.4828,-0.4613,-0.4411,1.0,-0.6129764441805494
2018-06-01,-0.4524,-0.4971,-0.4857,-0.4666,0.5,-0.716010481419123
2018-06-04,-0.4943,-0.5805,-0.5441,-0.5194,0.0,-0.7544607948247719
2018-06-05,-0.4847,-0.4241,-0.4872,-0.4845,0.0,-0.4412096261220023
2018-06-06,-0.4761,-0.3963,-0.4395,-0.4489,0.0,-0.36777158002439037
2018-06-07,-0.4752,-0.4782,-0.459,-0.4614,0.0,-0.48428816785443995
2018-06-08,-0.4459,-0.3503,-0.3987,-0.4136,0.0,-0.22847254635249198
2018-06-11,-0.4077,-0.3898,-0.3885,-0.4,0.0,-0.38551359774464306
2018-06-12,-0.4108,-0.4396,-0.4118,-0.4135,0.0,-0.3372467930560641
2018-06-13,-0.4286,-0.4852,-0.4505,-0.4426,0.0,-0.4571966106708447
2018-06-14,-0.4242,-0.4564,-0.4556,-0.4491,0.0,-0.5182240355540233
2018-06-15,-0.4581,-0.5195,-0.493,-0.4808,0.0,-0.7149577005217982
2018-06-19,-0.4742,-0.4703,-0.4853,-0.4795,-0.5,-0.5282887250107734
