date,axis,band,long_ret,short_ret
2021-04-22,momentum,500,0.0019812532004472518,0.0016956996856357222
2021-04-23,momentum,500,0.004313464346578868,-0.003757561252637566
2021-04-26,momentum,500,-0.0014489272874577454,-0.006741014531200862
2021-04-27,momentum,500,0.0028061035931922604,-0.008078723943496681
2021-04-28,momentum,500,0.0116568903001618,0.007389687180921462
2021-04-29,momentum,500,-0.0010436091272310905,0.0008246865207453894
2021-04-30,momentum,500,0.0017496723410607485,-0.007123700382170553
2021-05-06,momentum,500,-0.010934018566125879,0.0028443760173744526
2021-05-07,momentum,500,-0.02740018060943341,-0.0023082811613846185
2021-05-10,momentum,500,-0.009083130693486052,0.006595129959474303
2021-05-11,momentum,500,0.0028385854154682638,-0.001998154087454148
2021-05-12,momentum,500,0.013354702185113835,0.005908778808195447
2021-05-13,momentum,500,-0.004293862081953479,-0.011676454226194559
2021-05-14,momentum,500,0.01875680469214856,0.014954590072245479
2021-05-17,momentum,500,0.017600982066329086,0.006411250113767597
2021-05-18,momentum,500,-0.0020261796753287785,0.005871139105163787
2021-05-19,momentum,500,0.0026088860142640113,-0.0037494488659773613
2021-05-20,momentum,500,0.008339012597178688,-0.0015726958790658707
2021-05-21,momentum,500,-0.009132456089324257,-0.006283599697342018
2021-05-24,momentum,500,0.008312161683189219,0.0035280707206596248
2021-05-25,momentum,500,0.016532550696564275,0.013755557902622187
2021-05-26,momentum,500,-0.0029899032895992516,0.0055556764763604995
2021-05-27,momentum,500,0.01356420891171505,0.007744178054926161
2021-05-28,momentum,500,-0.009996405801919005,0.0024133662525796518
2021-05-31,momentum,500,0.023177263753504006,0.0034371085267519736
2021-06-01,momentum,500,0.007173296827519713,0.003839535777366386
2021-06-02,momentum,500,-0.021385660351306828,-0.008509299011178145
2021-06-03,momentum,500,-0.0059477351418347245,-0.0016096702274698098
2021-06-04,momentum,500,0.007453664457421366,0.0028884829981528077
2021-06-07,momentum,500,0.00798570984494331,0.004015129495865932
2021-06-08,momentum,500,-0.01005394152350683,-0.0073313623459632035
2021-06-09,momentum,500,-0.0010785563599152556,-0.0026489026850004312
2021-06-10,momentum,500,0.014334761764006526,0.007833106902312809
2021-06-11,momentum,500,-0.011242234686566212,-0.009428972560675045
2021-06-15,momentum,500,-0.0036231989325481075,-0.014278360786558733
2021-06-16,momentum,500,-0.030222809001735722,-0.004187924127081595
2021-06-17,momentum,500,0.014420964104803764,0.009662881401280842
2021-06-18,momentum,500,0.01423017166368112,0.0017005519996264383
2021-06-21,momentum,500,0.017400924794831223,0.004124416016994381
2021-06-22,momentum,500,0.00836009714601899,0.0002977599611490431
2021-06-23,momentum,500,0.007902669426976398,0.009591711991870325
2021-06-24,momentum,500,-0.013123162610562743,0.001371002765495755
2021-06-25,momentum,500,0.009995327790243522,0.011612720826603666
2021-06-28,momentum,500,0.009864969820078711,-0.0026876005168698916
2021-06-29,momentum,500,-0.005835874463056542,-0.012147964789744491
2021-06-30,momentum,500,0.003091551270578099,0.007959705208017785
2021-07-01,momentum,500,-0.008723872008297284,-0.014989796845103348
2021-07-02,momentum,500,-0.018071679007113744,-0.011406346927967263
2021-07-05,momentum,500,0.008268360634100563,0.005482564019942925
2021-07-06,momentum,500,-0.003957255894082783,-0.0011176192363447264
2021-07-07,momentum,500,0.030006226747660753,0.004099427050587014
2021-07-08,momentum,500,0.00023070814534258716,-0.003229042510334505
2021-07-09,momentum,500,0.009327104359239717,0.0022238509437371374
2021-07-12,momentum,500,0.017928847531411125,0.009496687551063327
2021-07-13,momentum,500,0.013211185688854342,-0.0002455593009619583
2021-07-14,momentum,500,-0.005298406123698563,-0.00963702728245382
2021-07-15,momentum,500,0.009964474542725369,0.0014796424837311565
2021-07-16,momentum,500,-0.002488866799437775,-0.002055691070314328
2021-07-19,momentum,500,-0.012882362666616829,-0.006467614487530395
2021-07-20,momentum,500,0.003695118119150446,0.0016710689174210937
2021-07-21,momentum,500,0.021220062093172076,0.0026558540615933927
2021-07-22,momentum,500,0.00359795564211313,0.0036933179353376856
2021-07-23,momentum,500,-0.00770340033260861,-0.006228164996836514
2021-07-26,momentum,500,-0.013317787787257642,-0.018855676670991597
2021-07-27,momentum,500,-0.03411274294169799,-0.011348638405638845
2021-07-28,momentum,500,-0.012375027192534086,-0.014295054364170742
2021-07-29,momentum,500,0.037871030554608255,0.01295909985954536
2021-07-30,momentum,500,0.005768602160895657,0.0011106889284185008
2021-08-02,momentum,500,0.026279119718409686,0.013661104823852336
2021-08-03,momentum,500,-0.02020418915784081,-0.0043848971471636845
2021-08-04,momentum,500,0.027080313990757676,0.0032658405624129386
2021-08-05,momentum,500,-0.0011682058780860562,-0.008182033141479677
2021-08-06,momentum,500,0.003317821625014064,0.0022465387078358964
2021-08-09,momentum,500,0.003603700060451454,0.013999272962990987
2021-08-10,momentum,500,0.008082126632540229,0.006056681286994506
2021-08-11,momentum,500,0.0069085746277105144,0.000239825480990127
2021-08-12,momentum,500,-0.0026123086243822016,-0.0005190798457418407
2021-08-13,momentum,500,-0.0033580953636705513,-0.004618760335788606
2021-08-16,momentum,500,-0.013962586482103734,0.004139054037043964
2021-08-17,momentum,500,-0.026156018389209792,-0.01667468551287924
2021-08-18,momentum,500,0.00530631346101859,0.01462814746705479
2021-08-19,momentum,500,0.010963080982869076,-0.008098050497088876
2021-08-20,momentum,500,-0.004481103392933538,-0.0005077853489176447
2021-08-23,momentum,500,0.023982788135641205,0.009786923130315999
2021-08-24,momentum,500,0.008922612238198794,0.0033985116960228976
2021-08-25,momentum,500,0.007371043398377687,0.0008534676820164967
2021-08-26,momentum,500,-0.015358866303042902,-0.007796470410888963
2021-08-27,momentum,500,0.006192219492726123,-0.005989567156735508
2021-08-30,momentum,500,0.014739099473817862,-0.004841047969158403
2021-08-31,momentum,500,0.001858264029567285,0.005026092780164635
2021-09-01,momentum,500,-0.025154894895466854,0.013178829705170918
2021-09-02,momentum,500,0.012603267531301676,0.008640199878864609
2021-09-03,momentum,500,-0.014154871386853245,0.002164799407385309
2021-09-06,momentum,500,0.01552073402203554,0.016149734074602993
2021-09-07,momentum,500,0.020195794906808083,0.009273106209096995
2021-09-08,momentum,500,-0.005575503308757178,0.009395211250904536
2021-09-09,momentum,500,0.003090669533047649,0.0042004302085399525
2021-09-10,momentum,500,0.0017124596170867317,0.0014911371151060673
2021-09-13,momentum,500,-0.000520017415450816,0.0008599488469271539
2021-09-14,momentum,500,-0.00637602659831774,-0.02185172168445706
2021-09-15,momentum,500,0.011758388902158853,-7.92023948611361e-05
2021-09-16,momentum,500,-0.02938551148796649,-0.015503895277043617
2021-09-17,momentum,500,-0.002157109503392753,-0.0013770050376560612
2021-09-22,momentum,500,0.005150654450214387,0.003522764763074555
2021-09-23,momentum,500,0.0040453115307778785,0.01705507427942025
2021-09-24,momentum,500,-0.003411324803073334,-0.014872199105297197
2021-09-27,momentum,500,-0.025761577296761498,-0.015545875047368955
2021-09-28,momentum,500,0.001074985407311234,0.008392795871574594
2021-09-29,momentum,500,-0.029814485190370103,-0.019634815417156334
2021-09-30,momentum,500,0.02138295663035227,0.00644832319474835
2021-10-08,momentum,500,-0.015355462132552355,0.007961600032019471
2021-10-11,momentum,500,-0.0018711252636099307,-0.0026856736943172265
2021-10-12,momentum,500,-0.012665792363340603,-0.0145333898727328
2021-10-13,momentum,500,0.01892024230045302,0.0007778007094148369
2021-10-14,momentum,500,0.00968841541114039,-0.0021187256869467544
2021-10-15,momentum,500,0.005010021437981364,-0.005048826254565113
2021-10-18,momentum,500,0.004803290317781403,-0.0037916765536664446
2021-10-19,momentum,500,0.007333594967248309,0.005141427797549269
2021-10-20,momentum,500,0.004463666338335353,-0.00425032857489269
2021-10-21,momentum,500,-0.006177525866852795,0.0008082095369135464
2021-10-22,momentum,500,-0.007729546241096524,-0.00440724021728369
2021-10-25,momentum,500,0.012301796168076922,0.0030499469421362674
2021-10-26,momentum,500,0.0003088513838827953,6.631873639006752e-06
2021-10-27,momentum,500,-0.00010069175279040963,-0.01983936321989201
2021-10-28,momentum,500,-0.014460415883788314,-0.010648706525043931
2021-10-29,momentum,500,0.014094033964959913,0.013605391878960043
2021-11-01,momentum,500,0.0006769651271185718,0.011193529635755008
2021-11-02,momentum,500,-0.009823282172714382,-0.006440895125555848
2021-11-03,momentum,500,-0.004661197333353987,0.007306039796054427
2021-11-04,momentum,500,0.015457789832953596,0.007762807774044611
2021-11-05,momentum,500,-0.016959793141904524,-0.0025007029658613827
2021-11-08,momentum,500,0.00813030094551501,0.0001507138581437809
2021-11-09,momentum,500,0.008231014581273323,0.004483167568953594
2021-11-10,momentum,500,-0.008350997805886773,0.003918198083126778
2021-11-11,momentum,500,0.004519788935854491,0.013979548110679616
2021-11-12,momentum,500,0.010250763322356733,0.0036067673087038926
2021-11-15,momentum,500,-0.00876948369842824,-1.1239582852688124e-05
2021-11-16,momentum,500,-0.010010309111467072,-0.005310106466024387
2021-11-17,momentum,500,0.016380112757646684,0.005873668311993218
2021-11-18,momentum,500,0.005453274408423445,-0.007592441881203572
2021-11-19,momentum,500,0.007809516625488422,0.01874118368600356
2021-11-22,momentum,500,0.01844934385348685,0.006360371762139663
2021-11-23,momentum,500,-0.00298581656090604,0.003941042154217251
2021-11-24,momentum,500,-0.004411554261007757,0.0005428571175254862
2021-11-25,momentum,500,-0.005132325116826875,-0.003286618116781408
2021-11-26,momentum,500,0.004591713006301231,-0.009376840329600272
2021-11-29,momentum,500,0.006302396795375146,-0.008394316540963575
2021-11-30,momentum,500,0.005658518069653148,0.00839960297791143
2021-12-01,momentum,500,-0.0030446109499512072,0.008365341475898048
2021-12-02,momentum,500,-0.009685786992442448,-0.003529223735277263
2021-12-03,momentum,500,0.008305998246627618,0.009784125137134864
