ts_code,formation_date,required_formation,list_date,delist_date,raw_close,close_source,selected_share_effective_date,selected_share_known_date,selected_total_shares,reason_code
300442.SZ,2019-05-31,True,2015-04-24,,14.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-05-31,True,1997-06-19,,10.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-05-31,True,1998-11-04,,4.63,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-05-31,True,1999-12-16,,6.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2019-05-31,True,2000-06-08,,13.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2019-05-31,True,2000-12-28,,8.7,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2019-05-31,True,2004-05-31,,8.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2019-05-31,True,2001-08-22,,34.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2019-05-31,True,2001-12-18,,3.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2019-05-31,True,1992-01-13,,4.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2019-05-31,True,1993-02-09,,12.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2019-05-31,True,1993-07-12,,1.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2019-05-31,True,1993-10-18,,7.86,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2019-05-31,True,1994-05-20,,9.4,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2019-05-31,True,2017-11-06,,21.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2019-05-31,True,2017-08-08,,18.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2019-05-31,True,2012-10-09,,4.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2019-06-28,True,1994-04-08,,6.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2019-06-28,True,2000-09-06,,11.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2019-06-28,True,2000-05-29,,5.49,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2019-06-28,True,1997-06-09,,5.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2019-06-28,True,1993-11-30,,9.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2019-06-28,True,1996-08-23,,11.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2019-06-28,True,1996-10-29,,4.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2019-06-28,True,1996-12-17,,2.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2019-06-28,True,1997-01-21,,19.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2019-06-28,True,1998-05-19,,7.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2019-06-28,True,1998-06-30,,2.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2019-06-28,True,1997-09-25,,5.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2019-06-28,True,1999-02-03,,5.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2019-06-28,True,2004-07-13,,12.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2019-06-28,True,2004-08-04,,5.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2019-06-28,True,2007-04-18,,11.24,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2019-06-28,True,2008-09-05,,5.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2019-06-28,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2019-06-28,True,2010-01-26,,7.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2019-06-28,True,2010-03-12,,9.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2019-06-28,True,2010-09-08,,24.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2019-06-28,True,2010-12-07,,3.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2019-06-28,True,2011-03-02,,18.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2019-06-28,True,2011-05-20,,6.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2019-06-28,True,2011-07-15,,5.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2019-06-28,True,2011-08-10,,13.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2019-06-28,True,2012-08-16,,3.94,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2019-06-28,True,2015-04-24,,14.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-06-28,True,1997-06-19,,10.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-06-28,True,1998-11-04,,2.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-06-28,True,1999-12-16,,7.23,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2019-06-28,True,2000-06-08,,12.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2019-06-28,True,2000-12-28,,9.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2019-06-28,True,2004-05-31,,8.56,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2019-06-28,True,2001-08-22,,30.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2019-06-28,True,2001-12-18,,3.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2019-06-28,True,1992-01-13,,4.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2019-06-28,True,1993-02-09,,9.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2019-06-28,True,1993-07-12,,1.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2019-06-28,True,1993-10-18,,7.44,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2019-06-28,True,1994-05-20,,8.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2019-06-28,True,2017-11-06,,21.18,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2019-06-28,True,2017-08-08,,18.75,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2019-06-28,True,2012-10-09,,3.96,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2019-07-31,True,1994-04-08,,5.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2019-07-31,True,2000-09-06,,10.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2019-07-31,True,2000-05-29,,5.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2019-07-31,True,1997-06-09,,5.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2019-07-31,True,1993-11-30,,10.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2019-07-31,True,1996-08-23,,12.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2019-07-31,True,1996-10-29,,4.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2019-07-31,True,1996-12-17,,1.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2019-07-31,True,1997-01-21,,20.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2019-07-31,True,1998-05-19,,7.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2019-07-31,True,1998-06-30,,1.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2019-07-31,True,1997-09-25,,5.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2019-07-31,True,1999-02-03,,4.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2019-07-31,True,2004-07-13,,11.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2019-07-31,True,2004-08-04,,5.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2019-07-31,True,2007-04-18,,10.29,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2019-07-31,True,2008-09-05,,5.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2019-07-31,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2019-07-31,True,2010-01-26,,7.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2019-07-31,True,2010-03-12,,9.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2019-07-31,True,2010-09-08,,29.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2019-07-31,True,2010-12-07,,3.2,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2019-07-31,True,2011-03-02,,17.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2019-07-31,True,2011-05-20,,6.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2019-07-31,True,2011-07-15,,6.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2019-07-31,True,2011-08-10,,13.92,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2019-07-31,True,2012-08-16,,3.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2019-07-31,True,2015-04-24,,14.17,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-07-31,True,1997-06-19,,10.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-07-31,True,1998-11-04,,2.76,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-07-31,True,1999-12-16,,5.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2019-07-31,True,2000-06-08,,13.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2019-07-31,True,2000-12-28,,9.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2019-07-31,True,2004-05-31,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
600566.SH,2019-07-31,True,2001-08-22,,30.15,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2019-07-31,True,2001-12-18,,3.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2019-07-31,True,1992-01-13,,4.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2019-07-31,True,1993-02-09,,9.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2019-07-31,True,1993-07-12,,1.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2019-07-31,True,1993-10-18,,7.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2019-07-31,True,1994-05-20,,9.98,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2019-07-31,True,2017-11-06,,19.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2019-07-31,True,2017-08-08,,19.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2019-07-31,True,2012-10-09,,3.62,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2019-08-30,True,1994-04-08,,5.73,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2019-08-30,True,2000-09-06,,9.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2019-08-30,True,2000-05-29,,5.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2019-08-30,True,1997-06-09,,4.67,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2019-08-30,True,1993-11-30,,10.91,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2019-08-30,True,1996-08-23,,16.46,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2019-08-30,True,1996-10-29,,4.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2019-08-30,True,1996-12-17,,1.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2019-08-30,True,1997-01-21,,23.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2019-08-30,True,1998-05-19,,7.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2019-08-30,True,1998-06-30,,1.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2019-08-30,True,1997-09-25,,4.78,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2019-08-30,True,1999-02-03,,4.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2019-08-30,True,2004-07-13,,12.86,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2019-08-30,True,2004-08-04,,5.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2019-08-30,True,2007-04-18,,10.03,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2019-08-30,True,2008-09-05,,5.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2019-08-30,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2019-08-30,True,2010-01-26,,7.11,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2019-08-30,True,2010-03-12,,9.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2019-08-30,True,2010-09-08,,22.89,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2019-08-30,True,2010-12-07,,2.86,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2019-08-30,True,2011-03-02,,17.34,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2019-08-30,True,2011-05-20,,6.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2019-08-30,True,2011-07-15,,8.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2019-08-30,True,2011-08-10,,15.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2019-08-30,True,2012-08-16,,3.39,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2019-08-30,True,2015-04-24,,13.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-08-30,True,1997-06-19,,9.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-08-30,True,1998-11-04,,3.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-08-30,True,1999-12-16,,5.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2019-08-30,True,2000-06-08,,11.09,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2019-08-30,True,2000-12-28,,8.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2019-08-30,True,2004-05-31,,8.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2019-08-30,True,2001-08-22,,29.1,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2019-08-30,True,2001-12-18,,3.06,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2019-08-30,True,1992-01-13,,5.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2019-08-30,True,1993-02-09,,8.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2019-08-30,True,1993-07-12,,2.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2019-08-30,True,1993-10-18,,7.04,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2019-08-30,True,1994-05-20,,11.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2019-08-30,True,2019-02-15,,10.42,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2019-08-30,True,2017-11-06,,16.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2019-08-30,True,2017-08-08,,17.85,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2019-08-30,True,2012-10-09,,3.59,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2019-09-30,True,1994-04-08,,5.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2019-09-30,True,2000-09-06,,9.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2019-09-30,True,2000-05-29,,5.14,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2019-09-30,True,1997-06-09,,4.74,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2019-09-30,True,1993-11-30,,10.48,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2019-09-30,True,1996-08-23,,13.8,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2019-09-30,True,1996-10-29,,4.55,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2019-09-30,True,1996-12-17,,2.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2019-09-30,True,1997-01-21,,20.46,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2019-09-30,True,1998-05-19,,7.79,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2019-09-30,True,1998-06-30,,1.57,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2019-09-30,True,1997-09-25,,5.22,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2019-09-30,True,1999-02-03,,4.37,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2019-09-30,True,2004-07-13,,13.41,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2019-09-30,True,2004-08-04,,5.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2019-09-30,True,2007-04-18,,10.31,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2019-09-30,True,2008-09-05,,5.45,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2019-09-30,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2019-09-30,True,2010-01-26,,7.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2019-09-30,True,2010-03-12,,8.21,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2019-09-30,True,2010-09-08,,22.99,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2019-09-30,True,2010-12-07,,2.88,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2019-09-30,True,2011-03-02,,18.9,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2019-09-30,True,2011-05-20,,7.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2019-09-30,True,2011-07-15,,9.36,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2019-09-30,True,2011-08-10,,16.27,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2019-09-30,True,2012-08-16,,3.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2019-09-30,True,2015-04-24,,15.52,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-09-30,True,1997-06-19,,10.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-09-30,True,1998-11-04,,4.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-09-30,True,1999-12-16,,5.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600233.SH,2019-09-30,True,2000-06-08,,11.51,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600398.SH,2019-09-30,True,2000-12-28,,8.12,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600483.SH,2019-09-30,True,2004-05-31,,8.57,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600566.SH,2019-09-30,True,2001-08-22,,28.32,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600567.SH,2019-09-30,True,2001-12-18,,3.08,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600603.SH,2019-09-30,True,1992-01-13,,5.57,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600629.SH,2019-09-30,True,1993-02-09,,8.95,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600666.SH,2019-09-30,True,1993-07-12,,1.87,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600681.SH,2019-09-30,True,1993-10-18,,7.02,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600862.SH,2019-09-30,True,1994-05-20,,9.69,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
601865.SH,2019-09-30,True,2019-02-15,,10.13,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603507.SH,2019-09-30,True,2017-11-06,,17.33,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603535.SH,2019-09-30,True,2017-08-08,,18.07,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
603993.SH,2019-09-30,True,2012-10-09,,3.64,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000035.SZ,2019-10-31,True,1994-04-08,,6.26,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000156.SZ,2019-10-31,True,2000-09-06,,8.68,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000301.SZ,2019-10-31,True,2000-05-29,,5.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000498.SZ,2019-10-31,True,1997-06-09,,4.66,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000547.SZ,2019-10-31,True,1993-11-30,,9.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000603.SZ,2019-10-31,True,1996-08-23,,13.38,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000620.SZ,2019-10-31,True,1996-10-29,,4.76,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000670.SZ,2019-10-31,True,1996-12-17,,2.09,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000681.SZ,2019-10-31,True,1997-01-21,,19.98,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000813.SZ,2019-10-31,True,1998-05-19,,8.28,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000820.SZ,2019-10-31,True,1998-06-30,,1.25,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000863.SZ,2019-10-31,True,1997-09-25,,4.84,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
000908.SZ,2019-10-31,True,1999-02-03,,3.82,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002019.SZ,2019-10-31,True,2004-07-13,,13.05,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002027.SZ,2019-10-31,True,2004-08-04,,6.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002127.SZ,2019-10-31,True,2007-04-18,,10.93,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002270.SZ,2019-10-31,True,2008-09-05,,5.47,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002323.SZ,2019-10-31,True,2009-12-18,,,SUSPENDED_CARRY_FORWARD,,,,DATA_MISSING_SHARES
002343.SZ,2019-10-31,True,2010-01-26,,7.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002366.SZ,2019-10-31,True,2010-03-12,,7.65,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002468.SZ,2019-10-31,True,2010-09-08,,20.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002517.SZ,2019-10-31,True,2010-12-07,,2.6,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002558.SZ,2019-10-31,True,2011-03-02,,17.81,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002581.SZ,2019-10-31,True,2011-05-20,,7.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002600.SZ,2019-10-31,True,2011-07-15,,10.19,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002607.SZ,2019-10-31,True,2011-08-10,,20.0,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
002694.SZ,2019-10-31,True,2012-08-16,,3.3,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
300442.SZ,2019-10-31,True,2015-04-24,,14.54,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600097.SH,2019-10-31,True,1997-06-19,,10.01,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600179.SH,2019-10-31,True,1998-11-04,,4.77,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
600217.SH,2019-10-31,True,1999-12-16,,5.23,EXACT_FORMATION_CLOSE,,,,DATA_MISSING_SHARES
