开始日期,2010-01-01,,,,
截止日期,当前日期,,,,
收盘价,close,,,,
日期,稳定(风格.中信),成长(风格.中信),金融(风格.中信),周期(风格.中信),消费(风格.中信)
Date,CI005921.WI,CI005920.WI,CI005917.WI,CI005918.WI,CI005919.WI
2023-04-17,2839.5967,6881.48,6685.6577,4534.3047,11532.2256
2023-04-18,2836.2896,6874.4258,6727.5327,4526.2363,11516.6973
2023-04-19,2802.7036,6850.8882,6677.4478,4486.8999,11446.8848
2023-04-20,2818.2336,6875.1465,6681.4771,4436.4561,11357.335
2023-04-21,2774.7751,6646.4199,6524.1533,4352.375,11233.9414
2023-04-24,2768.5654,6577.5308,6460.7544,4314.1196,11142.5918
2023-04-25,2760.9307,6434.9741,6506.9663,4242.0317,11114.6689
2023-04-26,2757.2754,6441.4443,6465.7603,4290.0698,11163.001
2023-04-27,2790.6692,6407.8721,6549.1016,4311.3794,11262.958
2023-04-28,2839.7317,6527.5835,6650.168,4338.3555,11345.9814
2023-05-04,2903.6741,6477.5791,6802.373,4341.1289,11357.4014
2023-05-05,2887.8884,6400.439,6889.2114,4290.9053,11272.2754
2023-05-08,2924.6089,6453.6943,7090.1792,4342.7417,11184.4922
2023-05-09,2886.4927,6356.103,7052.1338,4290.0747,11099.9346
2023-05-10,2853.0291,6367.9937,6864.4336,4313.6846,11095.8545
2023-05-11,2862.8281,6387.0015,6851.5903,4305.7573,11064.8555
2023-05-12,2840.2417,6290.4668,6770.6123,4235.4238,11022.3506
2023-05-15,2839.1919,6382.2139,6879.6807,4294.6636,11102.7734
2023-05-16,2812.823,6329.4619,6834.4429,4273.2905,11050.2695
2023-05-17,2810.0151,6378.374,6776.4243,4278.8701,11003.2041
2023-05-18,2815.3245,6421.043,6797.54,4273.1069,10951.4346
2023-05-19,2782.7209,6430.2837,6700.0068,4261.3525,11050.8271
2023-05-22,2812.1545,6414.4282,6703.8447,4286.2979,11199.0654
2023-05-23,2763.8589,6335.5601,6581.6611,4243.4795,11114.5127
2023-05-24,2721.7446,6336.2222,6438.9927,4219.0815,10968.2207
2023-05-25,2739.2583,6347.374,6429.4941,4197.2822,10891.5576
2023-05-26,2745.0891,6375.2305,6469.1885,4197.104,10948.8164
2023-05-29,2784.9595,6347.7632,6455.4507,4173.3774,10902.4131
2023-05-30,2800.1211,6411.9209,6453.8184,4178.8047,10832.0674
2023-05-31,2788.4617,6419.7876,6407.0508,4148.2246,10702.5039
2023-06-01,2768.3806,6454.6055,6400.8394,4154.5488,10724.627
2023-06-02,2771.791,6496.3027,6497.3872,4226.6152,10863.7334
2023-06-05,2769.2922,6489.5068,6499.6343,4218.1934,10856.4287
2023-06-06,2732.9089,6339.5688,6476.8599,4166.3862,10746.5547
2023-06-07,2744.8772,6337.0586,6520.9077,4140.709,10729.8545
2023-06-08,2777.2961,6282.9858,6624.0713,4152.9253,10760.4219
2023-06-09,2807.3137,6370.9292,6588.2554,4176.7153,10775.0879
2023-06-12,2765.2344,6398.8042,6531.7432,4217.707,10889.9854
2023-06-13,2747.0938,6475.5137,6553.6323,4220.3003,10889.0391
2023-06-14,2726.1738,6487.4277,6500.5977,4232.4102,10995.4277
2023-06-15,2732.9309,6560.5391,6552.9751,4286.0874,11120.3379
2023-06-16,2751.3743,6667.4297,6558.2773,4307.9902,11184.8213
2023-06-19,2735.6462,6724.1821,6474.7837,4289.1577,11022.1719
2023-06-20,2706.2117,6758.4141,6424.4209,4274.5122,10960.0967
2023-06-21,2692.9053,6567.1914,6374.1934,4235.7212,10812.5762
2023-06-26,2686.6543,6415.0654,6262.9097,4194.0674,10653.9434
2023-06-27,2727.895,6469.6694,6347.1821,4268.6963,10787.0557
2023-06-28,2750.9138,6414.6187,6353.7959,4277.728,10795.3477
2023-06-29,2737.6836,6457.4199,6321.3579,4273.2759,10772.9092
2023-06-30,2736.2124,6539.6626,6374.8379,4322.5625,10816.8955
2023-07-03,2775.7517,6547.3755,6498.8755,4378.6196,10918.3555
2023-07-04,2761.5359,6591.7891,6455.3994,4404.8818,10931.7881
2023-07-05,2757.9863,6529.9458,6416.7866,4388.9893,10831.4326
2023-07-06,2747.9468,6513.4873,6393.1382,4375.3901,10741.9844
2023-07-07,2760.3472,6436.0508,6406.2349,4362.4893,10725.7832
2023-07-10,2777.3948,6468.1582,6396.4146,4369.3018,10748.0293
2023-07-11,2773.2947,6526.8608,6433.1504,4414.7847,10789.7246
2023-07-12,2741.6174,6420.957,6411.6846,4398.5317,10727.377
2023-07-13,2766.4536,6517.5298,6520.9463,4432.1343,10895.1631
2023-07-14,2774.499,6532.9243,6522.7861,4423.3501,10856.3418
2023-07-17,2775.1238,6500.3062,6485.8906,4404.5444,10787.7461
2023-07-18,2765.0679,6464.6147,6474.229,4427.9194,10758.6201
2023-07-19,2767.96,6426.1821,6512.3228,4426.5269,10767.7061
2023-07-20,2740.2869,6316.2231,6495.4204,4396.6211,10736.7529
2023-07-21,2742.4917,6276.0254,6506.9248,4378.3018,10851.707
2023-07-24,2753.885,6263.4619,6481.7368,4355.4761,10831.4746
2023-07-25,2772.0513,6370.5986,6763.7617,4451.3218,11061.3652
2023-07-26,2767.3926,6313.6123,6776.0391,4439.2266,11071.8154
2023-07-27,2750.2202,6258.0176,6784.085,4428.2974,11066.627
2023-07-28,2789.7944,6307.186,7089.6802,4479.5293,11240.4609
2023-07-31,2809.0945,6365.1426,7152.6724,4523.4756,11236.5068
2023-08-01,2828.2715,6363.5947,7106.0239,4522.7832,11151.2969
2023-08-02,2806.1746,6354.2769,7059.6167,4503.2686,11068.5771
2023-08-03,2814.446,6364.1021,7209.0864,4490.5527,11141.0742
2023-08-04,2819.5398,6427.1616,7240.2925,4483.3149,11115.3945
2023-08-07,2802.9631,6408.2495,7168.8164,4462.4058,10970.6074
2023-08-08,2799.7581,6369.0713,7120.4883,4453.8716,10993.0361
2023-08-09,2784.2212,6304.0903,7117.2808,4423.3672,10996.624
2023-08-10,2799.7786,6313.9702,7159.8179,4437.9917,10974.6855
2023-08-11,2750.0593,6180.7007,6969.7559,4356.2197,10798.1104
2023-08-14,2775.1895,6187.5601,6882.6152,4340.1201,10778.627
2023-08-15,2779.3193,6105.1836,6954.6133,4316.915,10760.4219
2023-08-16,2756.0825,6009.7729,6964.8638,4275.7964,10725.8213
2023-08-17,2766.0122,6077.0449,6928.1328,4312.0195,10806.1318
2023-08-18,2735.2458,5974,6887.4126,4258.2026,10579.624
2023-08-21,2720.2251,5914.9277,6729.9922,4210.7783,10493.1182
2023-08-22,2742.1484,5972.2617,6809.2124,4231.8013,10480.21
2023-08-23,2701.198,5829.0918,6725.626,4171.0928,10336.8516
2023-08-24,2641.6792,5859.5254,6726.1621,4183.4321,10511.46
2023-08-25,2648.8809,5720.6426,6783.8018,4144.6289,10438.1787
2023-08-28,2671.3748,5767.0239,6934.9165,4190.0342,10493.79
2023-08-29,2686.5591,5966.6235,6906.1689,4274.2891,10669.2725
2023-08-30,2658.2656,6042.7227,6807.4751,4283.5654,10675.4424
2023-08-31,2647.1252,6017.6738,6722.0376,4255.333,10631.541
2023-09-01,2652.511,5992.5713,6783.5332,4308.4121,10703.5859
2023-09-04,2680.7725,6069.7939,6888.9409,4397.457,10837.8047
2023-09-05,2670.5549,6043.2461,6790.249,4375.1543,10759.9717
2023-09-06,2658.1992,6073.0225,6823.8657,4371.7368,10703.2334
2023-09-07,2634.0972,5938.0889,6784.9521,4310.729,10563.0068
2023-09-08,2645.1091,5941.7163,6780.458,4297.4009,10524.4033
2023-09-11,2658.6094,5991.6001,6814.8267,4343.8931,10672.4746
2023-09-12,2665.5066,5976.2432,6775.1772,4346.3765,10686.6943
2023-09-13,2669.4973,5880.4854,6745.5684,4317.4941,10632.8652
2023-09-14,2688.218,5827.8496,6774.2749,4312.4673,10595.7148
2023-09-15,2668.2451,5806.5864,6749.0181,4308.583,10615.9512
2023-09-18,2657.2402,5813.582,6749.6035,4336.1963,10738.7939
2023-09-19,2666.4521,5743.7349,6766.2646,4326.6602,10686.8994
2023-09-20,2650.0127,5693.1875,6763.54,4301.0229,10649.0176
2023-09-21,2634.1147,5664.6406,6721.8911,4265.0674,10508.8271
2023-09-22,2654.4285,5814.6338,6850.7251,4306.2949,10661.4932
2023-09-25,2637.5054,5772.5444,6767.2515,4293.9487,10664.1436
2023-09-26,2623.5034,5751.8496,6745.8389,4266.2402,10599.5156
2023-09-27,2629.8967,5782.1411,6725.1489,4272.2026,10683.2813
2023-09-28,2635.4697,5830.9395,6714.6333,4289.5513,10630.0459
2023-10-09,2634.0254,5835.4316,6651.9565,4293.6035,10536.333
2023-10-10,2590.5515,5841.5679,6624.2451,4262.4199,10440.208
2023-10-11,2584.1646,5879.0674,6618.8706,4241.4966,10517.8164
2023-10-12,2613.3792,5910.3599,6708.8667,4291.4771,10568.0605
2023-10-13,2592.614,5858.7632,6677.207,4262.0435,10489.2236
2023-10-16,2594.906,5768.5898,6650.1895,4256.4014,10374.2773
2023-10-17,2610.3113,5775.5259,6691.5151,4251.8262,10372.1455
2023-10-18,2577.5388,5680.562,6659.9067,4215.7915,10246.8799
2023-10-19,2537.7263,5628.9668,6545.9653,4140.7324,10000.8721
2023-10-20,2523.4336,5546.4434,6539.4893,4120.2192,9933.5928
2023-10-23,2482.0156,5425.29,6458.4756,4034.9397,9843.6895
2023-10-24,2509.875,5487.8926,6515.0288,4082.5576,9940.998
2023-10-25,2521.6548,5530.7769,6523.894,4147.6987,10023.1621
2023-10-26,2546.7517,5546.749,6545.248,4161.3389,10068.7324
2023-10-27,2561.9653,5635.6436,6543.5327,4220.8735,10314.2607
2023-10-30,2552.1169,5753.5356,6479.5908,4243.1509,10448.3809
2023-10-31,2551.5015,5707.7944,6498.6328,4221.0146,10431.6963
2023-11-01,2549.5278,5682.9268,6482.1504,4215.6958,10519.4941
2023-11-02,2543.0801,5610.3398,6474.7524,4187.3379,10451.1221
2023-11-03,2547.6489,5717.168,6491.1021,4221.7271,10518.8926
2023-11-06,2548.7917,5877.5977,6609.4033,4259.9604,10627.4639
2023-11-07,2544.9265,5904.4419,6602.1294,4260.9224,10592.2021
2023-11-08,2538.6316,5924.6431,6559.5244,4242.9131,10641.4453
2023-11-09,2545.1846,5896.7617,6542.4521,4242.124,10581.9551
2023-11-10,2543.1709,5866.5122,6494.0459,4221.2573,10546.4893
2023-11-13,2555.6353,5928.1855,6474.2388,4244.1265,10490.2227
2023-11-14,2555.0791,5961.062,6520.1084,4250.2964,10515.6758
2023-11-15,2564.592,5985.3701,6546.9941,4301.3569,10570.5527
2023-11-16,2551.3289,5912.5313,6515.8218,4268.4336,10481.21
2023-11-17,2548.2881,5943.9521,6498.5332,4291.5024,10508.6699
2023-11-20,2554.7144,5979.7798,6507.5215,4313.3755,10605.374
2023-11-21,2558.4163,5925.6602,6529.5044,4303.5161,10650.3506
2023-11-22,2549.9966,5838.4429,6492.8345,4247.4204,10591.9063
2023-11-23,2562.1274,5882,6521.5903,4297.4888,10645.2383
2023-11-24,2551.2393,5779.8447,6491.9219,4257.2266,10645.1494
2023-11-27,2540.248,5782.0601,6421.6953,4264.501,10541.3281
2023-11-28,2541.873,5810.479,6393.3457,4295.397,10605.6377
2023-11-29,2524.9968,5770.668,6305.4204,4273.0894,10558.2188
2023-11-30,2544.803,5738.5601,6325.6353,4252.6455,10618.9365
2023-12-01,2559.2493,5790.0034,6339.4985,4237.4707,10557.0225
2023-12-04,2559.646,5771.5327,6307.5532,4241.8955,10474.543
2023-12-05,2529.1946,5634.6206,6210.1763,4168.0107,10317.1846
2023-12-06,2524.6257,5671.8872,6199.168,4181.4224,10342.4658
2023-12-07,2523.9758,5668.606,6222.3359,4153.1797,10310.6162
2023-12-08,2526.7302,5702.2114,6184.5127,4124.0459,10297.1328
2023-12-11,2547.8865,5768.4805,6235.7656,4164.2886,10333.6338
2023-12-12,2563.4392,5764.8569,6286.8442,4174.3569,10357.8848
2023-12-13,2549.4744,5691.6538,6199.3267,4133.8975,10209.5342
2023-12-14,2551.6777,5660.6113,6172.4111,4123.9893,10144.6533
2023-12-15,2530.5996,5626.1172,6166.9458,4109.856,10102.1318
2023-12-18,2522.0408,5529.9312,6157.8242,4074.9858,10076.4375
2023-12-19,2513.7212,5562.4316,6144.6133,4072.0483,10051.0283
2023-12-20,2505.2783,5471.3501,6064.7852,4041.4944,9939.666
2023-12-21,2510.364,5533.6128,6086.3735,4066.6619,10027.7773
2023-12-22,2509.2725,5472.1084,6080.4385,4068.5481,9958.0898
2023-12-25,2504.6421,5479.4902,6059.8535,4082.1555,9971.9189
2023-12-26,2499.5156,5396.292,6020.2822,4049.6455,9890.3984
2023-12-27,2517.2126,5423.7231,6043.9541,4067.6787,9957.8408
2023-12-28,2529.0471,5573.6479,6150.8833,4127.6138,10150.667
2023-12-29,2538.0479,5656.7461,6172.9536,4163.6069,10220.3828
2024-01-02,2555.5229,5587.3335,6096.4058,4174.165,10128.2744
2024-01-03,2575.3096,5529.7778,6120.8164,4171.9355,10113.3154
2024-01-04,2567.8838,5467.4976,6089.9233,4155.3618,10040.4883
2024-01-05,2555.3835,5364.8623,6103.6484,4108.3457,9927.792
2024-01-08,2525.3863,5250.6956,6025.5941,4045.8394,9764.6558
2024-01-09,2534.8542,5260.2002,6029.2866,4065.9077,9805.6387
2024-01-10,2519.3616,5207.0459,5989.6445,4045.8533,9797.8682
2024-01-11,2515.1726,5316.6099,6017.062,4075.0999,9874.5088
2024-01-12,2533.1853,5256.2803,6007.6494,4073.7642,9821.5273
2024-01-15,2542.8164,5226.8472,6025.4614,4065.094,9841.3945
2024-01-16,2542.3552,5222.2686,6082.8657,4064.4094,9848.2666
2024-01-17,2502.7324,5076.373,5998.9238,3964.7959,9596.2158
2024-01-18,2492.5007,5131.0176,6036.9976,3951.1563,9644.0879
2024-01-19,2481.3113,5073.3403,6018.9268,3907.4343,9650.4658
2024-01-22,2409.104,4843.123,5937.2388,3741.2073,9334.7256
2024-01-23,2418.4478,4905.0137,5982.498,3767.863,9344.0537
2024-01-24,2493.3799,4932.5732,6153.1636,3827.4817,9438.6289
2024-01-25,2584.1274,5074.561,6288.3799,3944.2339,9617.6035
2024-01-26,2604.3196,4996.5415,6354.2021,3943.7847,9564.2246
2024-01-29,2607.7024,4826.6025,6331.0669,3871.9983,9473.3223
2024-01-30,2576.2686,4680.9727,6235.3921,3792.1316,9244.9932
2024-01-31,2553.1755,4514.6045,6199.1226,3697.3364,9014.2803
2024-02-01,2511.5022,4516.0029,6144.5303,3666.7813,9001.3486
2024-02-02,2493.4739,4348.7773,6096.2173,3578.6235,8824.3721
2024-02-05,2450.5737,4152.7715,6056.7969,3467.1323,8732.4033
2024-02-06,2494.0586,4401.3823,6234.9321,3601.6033,9104.8682
2024-02-07,2512.4355,4493.2959,6253.1226,3679.2356,9288.8291
2024-02-08,2535.4783,4670.418,6294.373,3780.0994,9391.2871
2024-02-19,2585.3206,4777.7456,6333.9033,3836.5742,9416.8066
2024-02-20,2604.6877,4786.2603,6382.0122,3850.906,9469.8359
2024-02-21,2609.7583,4815.168,6512.5225,3886.3052,9609.4209
2024-02-22,2635.5923,4905.8047,6544.229,3946.1294,9653.0996
2024-02-23,2648.1965,4983.3486,6577.7041,3981.0291,9677.5371
2024-02-26,2598.6997,5012.9526,6453.0981,3997.9873,9682.9385
2024-02-27,2617.8787,5176.5366,6505.1636,4065.5579,9781.6084
2024-02-28,2596.4976,4941.2412,6438.6177,3935.0332,9575.2324
2024-02-29,2624.9521,5156.6636,6512.7505,4043.7766,9755.4971
2024-03-01,2616.1079,5255.9424,6515.4536,4065.9353,9770.0703
2024-03-04,2635.8782,5282.6709,6438.6528,4083.9224,9815.0547
2024-03-05,2654.0491,5236.0698,6486.4844,4070.0684,9813.3125
2024-03-06,2660.2388,5245.0508,6448.6172,4101.7485,9757.7168
2024-03-07,2658.6365,5139.0244,6438.7993,4105.9468,9671.3916
2024-03-08,2683.0322,5234.2646,6433.2998,4133.0234,9669.8438
2024-03-11,2685.4277,5367.6099,6476.5498,4166.125,9842.7041
2024-03-12,2634.7502,5392.1724,6493.4443,4150.6304,10024.2275
2024-03-13,2628.5574,5404.5298,6400.5586,4153.9429,9965.0801
2024-03-14,2636.7451,5340.7803,6378.1592,4159.9038,9964.1494
2024-03-15,2646.1467,5387.3638,6409.3809,4211.6133,9993.0537
2024-03-18,2673.7698,5510.6855,6452.5,4255.0513,10049.1318
2024-03-19,2651.2407,5474.4883,6372.1733,4228.6055,10030.8428
2024-03-20,2667.1318,5518.1528,6403.8745,4245.7339,10046.1719
2024-03-21,2660.0132,5500.2148,6438.4453,4244.5073,10035.1543
2024-03-22,2643.9233,5437.0786,6362.7559,4193.0747,9926.999
2024-03-25,2638.9839,5301.8696,6316.4556,4164.2188,9813.127
2024-03-26,2648.6907,5276.377,6381.8125,4172.6206,9843.4453
2024-03-27,2625.9714,5082.5938,6334.333,4088.1636,9741.8613
2024-03-28,2642.5583,5207.6367,6305.0664,4143.3257,9798.1367
2024-03-29,2671.0647,5244.4541,6312.2085,4216.1953,9837.2725
2024-04-01,2682.2446,5370.7266,6386.478,4296.9604,10028.4355
2024-04-02,2687.5601,5319.5269,6367.6899,4317.3628,9960.2754
2024-04-03,2685.0627,5253.7539,6323.0796,4328.0718,9971.1543
2024-04-08,2714.3547,5144.4746,6287.1221,4292.7007,9750.582
2024-04-09,2694.8962,5203.604,6280.5811,4303.6909,9808.2998
2024-04-10,2695.7625,5079.4614,6213.9722,4290.3799,9681.999
2024-04-11,2710.9053,5085.1123,6197.0981,4322.3071,9655.5674
2024-04-12,2686.6077,5051.9399,6109.3579,4315.3257,9574.3662
2024-04-15,2739.0005,5025.793,6215.1992,4310.2607,9637.3398
2024-04-16,2694.2117,4815.0386,6162.0044,4163.3823,9443.0479
2024-04-17,2750.4988,5019.6465,6281.0391,4303.4111,9599.6309
2024-04-18,2724.3706,5006.5044,6337.0376,4309.4238,9619.5234
2024-04-19,2724.7568,4934.1523,6311.9912,4322.7915,9546.8809
2024-04-22,2701.1558,4916.9756,6288.8574,4247.7056,9624.1895
2024-04-23,2665.7883,4904.7329,6282.1313,4179.9629,9668.3291
2024-04-24,2690.5911,4993.3325,6290.7988,4229.9497,9684.5801
2024-04-25,2690.135,4986.3325,6338.252,4245.4053,9708.4541
2024-04-26,2691.53,5108.1133,6435.583,4310.4409,9831.8721
2024-04-29,2688.5557,5253.2998,6545.7197,4354.1602,9971.8457
2024-04-30,2684.6912,5191.9863,6498.9863,4332.3359,10008.6553
2024-05-06,2713.3225,5274.5786,6534.085,4421.2012,10262.4971
2024-05-07,2699.1858,5282.8022,6538.6343,4441.2119,10281.083
2024-05-08,2686.6355,5189.8906,6482.9653,4406.8931,10218.4141
2024-05-09,2704.3745,5283.4082,6521.0884,4469.123,10289.4961
2024-05-10,2724.3157,5211.6118,6605.8159,4462.501,10240.4082
2024-05-13,2749.2371,5148.2959,6620.522,4438.4771,10177.1318
2024-05-14,2748.0781,5163.9805,6609.9077,4437.7002,10210.4766
2024-05-15,2716.3022,5111.21,6557.4482,4409.1812,10148.5977
2024-05-16,2710.3235,5119.9556,6655.2534,4397.6426,10154.5488
2024-05-17,2736.8635,5185.0239,6801.0039,4440.0254,10198.4336
2024-05-20,2754.6277,5206.8306,6786.02,4492.2612,10209.502
2024-05-21,2747.9263,5161.3052,6797.0596,4439.8218,10174.7627
2024-05-22,2752.2964,5202.9429,6825.9546,4430.0776,10108.7373
2024-05-23,2721.5476,5107.2344,6744.0986,4341.958,9981.4688
2024-05-24,2737.8223,5018.8247,6651.1553,4321.6572,9906.6807
2024-05-27,2767.1147,5067.7334,6716.6782,4376.6323,9954.9824
2024-05-28,2769.1038,5015.4961,6660.606,4348.1597,9853.2861
2024-05-29,2765.2888,5028.8296,6633.1641,4376.5449,9839.0781
2024-05-30,2737.551,5041.7065,6584.5996,4345.312,9753.584
2024-05-31,2730.6592,5054.5986,6587.3813,4339.2925,9745.7422
2024-06-03,2735.3149,5041.2148,6527.3652,4297.8052,9708.543
2024-06-04,2761.7664,5051.1455,6567.3105,4318.5981,9789.6885
2024-06-05,2747.9028,5009.0869,6506.3477,4254.2842,9687.7451
2024-06-06,2739.1641,4918.5537,6455.0474,4221.1357,9586.082
2024-06-07,2778.8079,4899.0098,6481.7988,4247.2993,9564.5146
2024-06-11,2744.6892,4960.6367,6411.9233,4212.1338,9502.2197
2024-06-12,2758.6592,4987.6445,6392.106,4249.1675,9521.5762
2024-06-13,2756.8765,4996.0044,6359.1777,4210.5464,9394.1318
2024-06-14,2736.4683,5014.9648,6452.6079,4211.7383,9416.0684
2024-06-17,2714.0566,5050.0747,6410.7739,4187.9775,9358.9824
2024-06-18,2733.311,5097.437,6435.5503,4237.7295,9310.9873
2024-06-19,2731.0032,5051.2627,6444.2231,4209.8184,9238.0898
2024-06-20,2719.4004,4961.4849,6385.0474,4172.5664,9120.668
2024-06-21,2729.873,4958.4219,6383.6313,4172.4458,9074.4531
2024-06-24,2718.646,4824.2749,6351.0356,4086.5798,8965.7852
2024-06-25,2710.7925,4742.2319,6339.5381,4098.3652,8971.1445
2024-06-26,2719.4744,4877.7212,6372.0073,4139.6099,9056.2852
2024-06-27,2715.9084,4794.5586,6367.7148,4058.6523,8934.8291
2024-06-28,2761.2483,4822.0435,6343.9932,4113.0391,8866.8574
2024-07-01,2807.5256,4826.9946,6420.4819,4174.1597,8898.9219
2024-07-02,2820.1033,4786.8687,6467.0054,4135.8804,8898.3682
2024-07-03,2814.3337,4759.5625,6448.7373,4099.5664,8863.4834
2024-07-04,2793.1082,4673.498,6396.1704,4060.7061,8738.9531
2024-07-05,2784.0757,4700.8584,6313.1416,4093.3054,8793.4502
2024-07-08,2784.2593,4610.9321,6263.0054,4037.1738,8610.4023
2024-07-09,2811.1985,4726.6245,6353.7925,4100.6318,8639.6211
2024-07-10,2767.7817,4725.5054,6366.9375,4055.8345,8609.8555
2024-07-11,2793.53,4836.9438,6386.1392,4151.8027,8800.1396
2024-07-12,2783.6672,4814.3486,6478.1094,4131.9746,8833.9219
2024-07-15,2796.2207,4761.8447,6498.4834,4118.416,8783.1631
2024-07-16,2808.9749,4831.1182,6492.0718,4114.2251,8766.6924
2024-07-17,2788.6191,4772.04,6554.5151,4055.6045,8860.001
2024-07-18,2822.4548,4780.8633,6570.5039,4076.6567,8908.4063
2024-07-19,2828.3735,4824.7285,6583.3315,4061.3232,8961.4297
2024-07-22,2812.0774,4841.1626,6538.8486,4042.5879,8917.3057
2024-07-23,2804.2659,4697.7427,6513.6362,3931.8232,8664.4102
2024-07-24,2833.7192,4638.0908,6472.7192,3890.8689,8529.6484
2024-07-25,2831.7946,4631.1037,6464.8549,3866.3334,8521.7093
2024-07-26,2814.701,4698.3328,6449.6786,3929.2906,8606.4243
2024-07-29,2831.9113,4676.3003,6480.1969,3919.8921,8499.3633
2024-07-30,2827.5503,4682.3584,6482.2026,3893.3708,8461.0055
2024-07-31,2816.9707,4841.7083,6611.4672,4016.8028,8778.6185
2024-08-01,2832.8535,4824.2302,6597.5749,4000.1494,8677.3174
2024-08-02,2820.268,4727.1504,6525.2178,3949.5552,8687.9033
2024-08-05,2782.3761,4578.3442,6482.8724,3859.3219,8686.645
2024-08-06,2772.5594,4653.0672,6435.3802,3887.4001,8755.7023
2024-08-07,2781.9271,4643.9537,6418.7329,3905.1501,8735.1044
2024-08-08,2774.9271,4617.1532,6441.2188,3892.7889,8815.1488
2024-08-09,2761.6529,4585.9092,6441.6061,3881.5829,8732.3056
2024-08-12,2746.4878,4555.02,6411.9199,3866.4521,8766.0181
2024-08-13,2757.0178,4592.0958,6450.9157,3883.6375,8715.3676
2024-08-14,2772.8847,4551.3429,6424.175,3834.6796,8619.4864
2024-08-15,2801.7284,4590.2644,6508.3401,3870.8099,8670.1431
2024-08-16,2784.3,4574.8524,6531.6853,3861.0524,8657.7316
2024-08-19,2797.8925,4561.9228,6606.5582,3876.9696,8617.6605
2024-08-20,2774.9187,4496.8354,6583.0586,3813.4631,8519.2021
2024-08-21,2762.2275,4483.4324,6545.5884,3810.4583,8460.8647
2024-08-22,2775.2015,4422.9204,6534.3149,3775.6818,8394.5557
2024-08-23,2758.9817,4422.8574,6591.319,3779.115,8406.0321
2024-08-26,2757.1181,4437.2396,6603.5395,3797.3176,8390.4754
2024-08-27,2741.4301,4365.2964,6577.2225,3768.7914,8335.0409
2024-08-28,2733.2468,4375.9454,6543.5239,3758.8187,8292.229
2024-08-29,2684.7382,4441.3475,6432.8156,3789.3498,8390.3777
2024-08-30,2687.3593,4550.2023,6462.9518,3839.2988,8547.6462
2024-09-02,2671.1162,4438.9463,6410.2695,3780.7021,8373.5518
2024-09-03,2643.8554,4496.6308,6371.7396,3803.3351,8466.0337
2024-09-04,2631.3829,4469.9761,6340.3036,3769.8866,8434.0187
2024-09-05,2638.2197,4493.2868,6378.9732,3773.5652,8490.6945
2024-09-06,2621.8542,4407.9199,6386.1294,3731.8271,8376.5371
2024-09-09,2598.2755,4380.8854,6316.2721,3685.7809,8319.252
2024-09-10,2592.6033,4414.6422,6321.4318,3687.0254,8285.048
2024-09-11,2530.0061,4425.1527,6247.6719,3691.2747,8292.623
2024-09-12,2533.7115,4405.802,6265.0519,3688.6314,8184.5425
2024-09-13,2536.1388,4349.7558,6269.2683,3666.448,8097.418
2024-09-18,2542.4433,4326.8005,6334.3973,3696.1241,8049.4124
2024-09-19,2559.55,4384.0126,6379.1201,3755.9203,8174.7162
2024-09-20,2559.1809,4376.5264,6410.2857,3750.516,8141.8361
2024-09-23,2578.1036,4375.2974,6460.994,3758.9953,8139.7151
2024-09-24,2661.8082,4548.894,6772.4474,3896.0756,8486.8701
2024-09-25,2692.4522,4594.0306,6913.2613,3939.2075,8599.491
2024-09-26,2750.5764,4751.983,7254.7869,4072.9584,9096.1799
2024-09-27,2791.3431,5060.1349,7483.3653,4226.0302,9604.0885
2024-09-30,2983.8453,5678.0949,8054.986,4580.4889,10474.4965
2024-10-08,3024.3875,6350.1094,8543.3066,4761.1289,10943.8428
2024-10-09,2837.3285,5880.4193,8008.9924,4391.2136,10005.695
2024-10-10,2930.4929,5778.0895,8015.7173,4461.1795,10147.9117
2024-10-11,2863.4933,5495.0094,7949.5278,4329.0633,9823.9186
2024-10-14,2919.4568,5690.9314,8146.5616,4423.3267,9952.4142
2024-10-15,2862.1182,5584.739,7936.9244,4311.8322,9698.0879
2024-10-16,2886.3723,5523.675,8071.5711,4317.9929,9610.6716
2024-10-17,2838.6787,5536.1409,7950.9332,4269.315,9478.5919
2024-10-18,2876.2875,5850.2722,8172.1861,4382.174,9760.5689
2024-10-21,2874.9009,5999.2356,8087.064,4414.134,9815.4758
2024-10-22,2900.2259,6002.473,8111.4712,4466.5642,9988.5619
2024-10-23,2917.9678,6007.3434,8136.1726,4498.0432,10024.4057
2024-10-24,2891.1455,5952.5373,8114.2049,4457.5608,9937.7858
2024-10-25,2892.1602,6085.0629,8117.3152,4507.6232,10058.1325
2024-10-28,2923.8206,6147.5292,8119.7879,4583.2171,10231.9198
2024-10-29,2894.9973,6073.6178,8081.4286,4514.7967,10051.1298
2024-10-30,2894.2379,6087.3826,8009.4391,4519.0245,9988.6211
2024-10-31,2910.2957,6179.9408,8093.0125,4533.5502,9967.6086
2024-11-01,2922.4544,5964.6563,8096.4702,4510.7168,9940.0996
2024-11-04,2928.2721,6092.369,8248.2536,4585.298,10056.6367
2024-11-05,2967.6762,6339.3985,8501.7038,4688.1901,10243.1645
2024-11-06,2962.5843,6370.6016,8451.5054,4693.0546,10226.5585
2024-11-07,3031.0947,6475.7268,8842.0733,4758.955,10648.2926
2024-11-08,3001.0142,6518.8159,8653.0385,4739.427,10569.1294
