date,symbol,open,close,oi,settle,volume
2022-12-08,IM2303.CFE,6619.6000,6572.2000,36819,6566.6000,8801
2022-12-08,IM2306.CFE,6483.8000,6455.4000,24782,6451.2000,4641
2022-12-09,IC2212.CFE,6197.4000,6204.2000,108058,6212.4000,60666
2022-12-09,IC2301.CFE,6194.2000,6205.6000,28984,6212.2000,10242
2022-12-09,IC2303.CFE,6170.2000,6177.4000,103990,6186.2000,14180
2022-12-09,IC2306.CFE,6083.2000,6085.0000,64490,6092.8000,9099
2022-12-09,IM2212.CFE,6666.0000,6684.8000,48640,6677.4000,34377
2022-12-09,IM2301.CFE,6645.0000,6649.8000,9927,6646.0000,4914
2022-12-09,IM2303.CFE,6573.0000,6586.8000,38382,6580.4000,9508
2022-12-09,IM2306.CFE,6456.2000,6472.4000,25603,6467.6000,4381
2022-12-12,IC2212.CFE,6194.8000,6169.6000,93286,6172.4000,58309
2022-12-12,IC2301.CFE,6195.8000,6174.4000,36940,6173.0000,14050
2022-12-12,IC2303.CFE,6169.8000,6148.8000,106224,6148.8000,18504
2022-12-12,IC2306.CFE,6076.8000,6054.8000,67626,6058.4000,9696
2022-12-12,IM2212.CFE,6678.0000,6654.6000,40334,6665.8000,36779
2022-12-12,IM2301.CFE,6645.0000,6632.0000,14998,6644.0000,9541
2022-12-12,IM2303.CFE,6550.0000,6565.8000,40850,6581.8000,12297
2022-12-12,IM2306.CFE,6435.0000,6454.2000,26357,6467.2000,4891
2022-12-13,IC2212.CFE,6172.4000,6137.0000,79989,6138.0000,51657
2022-12-13,IC2301.CFE,6170.0000,6138.2000,44154,6138.2000,16272
2022-12-13,IC2303.CFE,6148.8000,6118.0000,109500,6118.8000,17600
2022-12-13,IC2306.CFE,6059.2000,6036.4000,69923,6036.8000,8645
2022-12-13,IM2212.CFE,6659.8000,6604.8000,36462,6604.4000,27158
2022-12-13,IM2301.CFE,6640.6000,6580.0000,17605,6579.4000,7516
2022-12-13,IM2303.CFE,6560.0000,6521.0000,41569,6515.6000,8800
2022-12-13,IM2306.CFE,6454.0000,6410.0000,27183,6402.4000,3979
2022-12-14,IC2212.CFE,6139.2000,6104.0000,59685,6101.0000,54888
2022-12-14,IC2301.CFE,6138.4000,6106.8000,59719,6101.2000,25834
2022-12-14,IC2303.CFE,6117.0000,6091.8000,111283,6085.6000,15798
2022-12-14,IC2306.CFE,6039.2000,6011.4000,73568,6006.6000,9883
2022-12-14,IM2212.CFE,6615.0000,6573.6000,27501,6565.4000,30053
2022-12-14,IM2301.CFE,6585.2000,6539.0000,26196,6532.6000,16470
2022-12-14,IM2303.CFE,6535.0000,6474.8000,42568,6468.0000,11232
2022-12-14,IM2306.CFE,6411.0000,6358.4000,28884,6354.0000,5291
2022-12-15,IC2212.CFE,6099.0000,6100.0000,33706,6107.6000,43418
2022-12-15,IC2301.CFE,6100.0000,6105.6000,80472,6112.4000,38305
2022-12-15,IC2303.CFE,6091.6000,6089.0000,113406,6096.6000,16272
2022-12-15,IC2306.CFE,6005.0000,6017.0000,75608,6022.4000,8560
2022-12-15,IM2212.CFE,6564.8000,6600.6000,15696,6602.6000,23979
2022-12-15,IM2301.CFE,6534.6000,6567.0000,34046,6568.6000,21988
2022-12-15,IM2303.CFE,6468.0000,6506.2000,43438,6505.4000,10157
2022-12-15,IM2306.CFE,6357.2000,6394.2000,29719,6393.6000,5104
2022-12-16,IC2212.CFE,6082.8000,6052.8000,0,6053.2000,25170
2022-12-16,IC2301.CFE,6081.0000,6106.0000,98294,6084.2000,53641
2022-12-16,IC2303.CFE,6069.0000,6094.0000,115511,6075.8000,17805
2022-12-16,IC2306.CFE,5998.6000,6019.4000,80420,6004.8000,9755
2022-12-16,IM2212.CFE,6581.0000,6515.0000,0,6515.4300,14369
2022-12-16,IM2301.CFE,6549.4000,6531.8000,44714,6509.4000,30237
2022-12-16,IM2303.CFE,6479.0000,6476.0000,44335,6453.8000,12269
2022-12-16,IM2306.CFE,6375.0000,6368.0000,31449,6344.2000,5360
2022-12-19,IC2301.CFE,6087.8000,5971.8000,103258,5950.8000,54402
2022-12-19,IC2302.CFE,6088.0000,5977.0000,2328,5956.6000,2363
2022-12-19,IC2303.CFE,6076.0000,5965.4000,116698,5947.6000,17317
2022-12-19,IC2306.CFE,6019.4000,5903.0000,81898,5883.6000,8897
2022-12-19,IM2301.CFE,6524.0000,6417.0000,44445,6398.4000,31461
2022-12-19,IM2302.CFE,6506.8000,6392.4000,1074,6375.2000,1121
2022-12-19,IM2303.CFE,6480.0000,6365.0000,44796,6346.4000,12500
2022-12-19,IM2306.CFE,6368.2000,6261.0000,32863,6242.6000,6719
2022-12-20,IC2301.CFE,5956.4000,5897.4000,103319,5901.2000,46297
2022-12-20,IC2302.CFE,5953.4000,5901.0000,2609,5903.8000,2539
2022-12-20,IC2303.CFE,5950.0000,5896.0000,115342,5899.6000,15279
2022-12-20,IC2306.CFE,5888.0000,5841.8000,83452,5841.6000,7591
2022-12-20,IM2301.CFE,6403.0000,6350.4000,47112,6356.6000,31960
2022-12-20,IM2302.CFE,6378.6000,6330.6000,909,6338.2000,1111
2022-12-20,IM2303.CFE,6353.4000,6306.4000,43704,6310.4000,10741
2022-12-20,IM2306.CFE,6248.8000,6203.4000,34152,6209.0000,5940
2022-12-21,IC2301.CFE,5904.8000,5865.8000,99750,5857.2000,40625
2022-12-21,IC2302.CFE,5898.2000,5869.0000,4147,5857.2000,3349
2022-12-21,IC2303.CFE,5900.6000,5864.2000,114788,5855.0000,13550
2022-12-21,IC2306.CFE,5844.2000,5806.2000,84635,5792.6000,7409
2022-12-21,IM2301.CFE,6356.0000,6302.2000,46197,6292.2000,30254
2022-12-21,IM2302.CFE,6330.4000,6288.8000,1583,6272.6000,1346
2022-12-21,IM2303.CFE,6315.6000,6260.2000,44210,6247.6000,11553
2022-12-21,IM2306.CFE,6218.4000,6166.4000,35471,6147.8000,5585
2022-12-22,IC2301.CFE,5889.8000,5802.0000,105826,5796.6000,48362
2022-12-22,IC2302.CFE,5892.6000,5788.0000,5149,5799.4000,4225
2022-12-22,IC2303.CFE,5887.0000,5803.4000,115100,5798.8000,14994
2022-12-22,IC2306.CFE,5829.2000,5746.0000,86512,5743.4000,7557
2022-12-22,IM2301.CFE,6327.8000,6206.0000,50546,6200.4000,32221
2022-12-22,IM2302.CFE,6311.8000,6195.0000,2321,6184.8000,2237
2022-12-22,IM2303.CFE,6285.0000,6173.6000,43284,6165.4000,12248
2022-12-22,IM2306.CFE,6191.2000,6088.8000,36833,6076.0000,6245
2022-12-23,IC2301.CFE,5787.0000,5791.8000,103465,5775.0000,47758
2022-12-23,IC2302.CFE,5774.0000,5803.8000,5783,5778.8000,3290
2022-12-23,IC2303.CFE,5783.4000,5797.0000,115947,5777.6000,15657
2022-12-23,IC2306.CFE,5721.0000,5735.0000,88460,5716.6000,7470
2022-12-23,IM2301.CFE,6182.0000,6165.2000,49302,6153.2000,34624
2022-12-23,IM2302.CFE,6163.8000,6146.6000,2534,6137.8000,1486
2022-12-23,IM2303.CFE,6147.6000,6127.0000,43972,6115.4000,11416
2022-12-23,IM2306.CFE,6070.0000,6053.2000,37601,6037.6000,5693
2022-12-26,IC2301.CFE,5796.4000,5860.6000,100810,5860.8000,40957
2022-12-26,IC2302.CFE,5795.6000,5867.6000,5924,5866.0000,2324
2022-12-26,IC2303.CFE,5815.0000,5863.0000,115956,5865.4000,13468
2022-12-26,IC2306.CFE,5739.0000,5807.0000,88667,5803.8000,4747
2022-12-26,IM2301.CFE,6172.2000,6285.2000,49953,6288.0000,33311
2022-12-26,IM2302.CFE,6150.0000,6268.8000,2719,6271.8000,1695
2022-12-26,IM2303.CFE,6128.8000,6254.0000,45066,6256.4000,11465
2022-12-26,IM2306.CFE,6053.2000,6170.0000,37376,6173.6000,5048
2022-12-27,IC2301.CFE,5907.4000,5897.6000,97375,5899.6000,35114
2022-12-27,IC2302.CFE,5891.6000,5902.6000,6487,5906.0000,2842
2022-12-27,IC2303.CFE,5892.8000,5903.0000,114977,5904.2000,9916
2022-12-27,IC2306.CFE,5826.2000,5843.4000,89179,5842.6000,5152
2022-12-27,IM2301.CFE,6305.0000,6336.2000,46652,6329.6000,26878
2022-12-27,IM2302.CFE,6285.6000,6319.2000,3066,6312.8000,1705
2022-12-27,IM2303.CFE,6276.8000,6297.8000,43841,6294.2000,8313
2022-12-27,IM2306.CFE,6190.0000,6211.0000,37765,6205.8000,3594
2022-12-28,IC2301.CFE,5887.0000,5882.4000,98671,5879.0000,32425
2022-12-28,IC2302.CFE,5880.0000,5890.6000,6895,5886.2000,2164
2022-12-28,IC2303.CFE,5895.6000,5889.8000,114593,5881.8000,8119
2022-12-28,IC2306.CFE,5827.8000,5829.0000,89202,5821.8000,3585
2022-12-28,IM2301.CFE,6310.0000,6293.4000,45214,6282.8000,22558
2022-12-28,IM2302.CFE,6302.8000,6278.2000,3641,6267.0000,1800
2022-12-28,IM2303.CFE,6296.8000,6261.2000,44281,6246.6000,7101
2022-12-28,IM2306.CFE,6199.8000,6179.6000,38070,6163.0000,3414
2022-12-29,IC2301.CFE,5871.0000,5869.4000,96853,5878.4000,37629
2022-12-29,IC2302.CFE,5863.0000,5877.0000,7278,5883.2000,2156
2022-12-29,IC2303.CFE,5850.8000,5875.2000,114582,5882.4000,9628
2022-12-29,IC2306.CFE,5813.6000,5816.2000,90053,5819.4000,4956
2022-12-29,IM2301.CFE,6279.8000,6269.2000,46782,6280.8000,27458
2022-12-29,IM2302.CFE,6259.4000,6257.6000,4065,6267.2000,1873
2022-12-29,IM2303.CFE,6245.8000,6235.0000,44336,6244.6000,8690
2022-12-29,IM2306.CFE,6162.8000,6149.0000,39038,6155.0000,4027
2022-12-30,IC2301.CFE,5885.0000,5870.8000,94133,5874.6000,33059
2022-12-30,IC2302.CFE,5910.0000,5876.0000,8526,5879.6000,2864
2022-12-30,IC2303.CFE,5894.0000,5871.0000,114121,5874.4000,11190
2022-12-30,IC2306.CFE,5835.2000,5805.8000,91506,5809.4000,6260
2022-12-30,IM2301.CFE,6290.2000,6285.8000,44071,6282.8000,21902
2022-12-30,IM2302.CFE,6287.0000,6274.0000,4304,6265.6000,1601
2022-12-30,IM2303.CFE,6261.6000,6246.2000,43617,6243.2000,7606
2022-12-30,IM2306.CFE,6169.2000,6152.0000,39672,6146.8000,3665
2023-01-03,IC2301.CFE,5854.6000,5958.8000,97189,5966.4000,45375
2023-01-03,IC2302.CFE,5866.8000,5962.0000,9373,5968.0000,3602
2023-01-03,IC2303.CFE,5860.0000,5951.2000,114401,5960.4000,13683
2023-01-03,IC2306.CFE,5801.4000,5882.4000,92121,5890.6000,5913
2023-01-03,IM2301.CFE,6280.0000,6420.0000,46448,6426.0000,29613
2023-01-03,IM2302.CFE,6269.2000,6397.0000,5364,6404.4000,2656
2023-01-03,IM2303.CFE,6239.8000,6366.0000,43880,6374.4000,10199
2023-01-03,IM2306.CFE,6152.6000,6264.2000,40427,6270.0000,4564
2023-01-04,IC2301.CFE,5958.6000,5957.0000,90831,5952.2000,34515
2023-01-04,IC2302.CFE,5961.8000,5958.0000,9901,5952.8000,2693
2023-01-04,IC2303.CFE,5949.0000,5948.2000,112958,5943.0000,10075
2023-01-04,IC2306.CFE,5885.2000,5877.8000,92613,5871.2000,5244
2023-01-04,IM2301.CFE,6420.0000,6414.4000,42870,6405.6000,22569
2023-01-04,IM2302.CFE,6396.0000,6389.8000,6053,6381.4000,2549
2023-01-04,IM2303.CFE,6366.2000,6359.0000,42797,6351.0000,8286
2023-01-04,IM2306.CFE,6270.2000,6253.0000,40463,6247.2000,3130
2023-01-05,IC2301.CFE,5978.0000,6019.4000,90180,6020.4000,40375
2023-01-05,IC2302.CFE,5970.8000,6019.2000,11125,6020.4000,3497
2023-01-05,IC2303.CFE,5960.0000,6009.0000,113963,6011.0000,12080
2023-01-05,IC2306.CFE,5889.8000,5936.2000,93454,5937.8000,6024
2023-01-05,IM2301.CFE,6433.8000,6490.4000,42369,6483.8000,24379
2023-01-05,IM2302.CFE,6408.2000,6464.6000,6966,6458.0000,2913
2023-01-05,IM2303.CFE,6375.2000,6432.0000,42599,6424.6000,8135
2023-01-05,IM2306.CFE,6261.2000,6323.8000,41195,6313.0000,4741
2023-01-06,IC2301.CFE,6012.0000,6024.2000,85799,6025.0000,37667
2023-01-06,IC2302.CFE,6010.6000,6028.8000,11716,6026.8000,3414
2023-01-06,IC2303.CFE,6004.2000,6020.0000,113568,6017.4000,11696
2023-01-06,IC2306.CFE,5928.6000,5953.8000,93965,5949.2000,5467
2023-01-06,IM2301.CFE,6487.2000,6505.2000,42744,6498.2000,23789
2023-01-06,IM2302.CFE,6458.6000,6483.4000,7082,6474.2000,2033
2023-01-06,IM2303.CFE,6428.8000,6451.0000,41882,6442.4000,7468
2023-01-06,IM2306.CFE,6319.8000,6344.0000,40963,6335.0000,4193
2023-01-09,IC2301.CFE,6049.2000,6033.6000,82611,6045.0000,36880
2023-01-09,IC2302.CFE,6044.2000,6038.0000,13147,6046.8000,4239
2023-01-09,IC2303.CFE,6039.8000,6031.6000,114015,6038.2000,11402
2023-01-09,IC2306.CFE,5975.0000,5960.2000,94631,5967.6000,5940
2023-01-09,IM2301.CFE,6518.2000,6518.2000,41037,6528.6000,21905
2023-01-09,IM2302.CFE,6517.8000,6493.0000,7423,6504.8000,2020
2023-01-09,IM2303.CFE,6473.0000,6462.8000,41834,6473.6000,6842
2023-01-09,IM2306.CFE,6378.4000,6351.2000,40965,6364.6000,3394
2023-01-10,IC2301.CFE,6046.8000,6051.8000,76759,6054.6000,31116
2023-01-10,IC2302.CFE,6041.0000,6053.6000,15092,6054.8000,4245
2023-01-10,IC2303.CFE,6036.4000,6045.0000,112810,6046.8000,8780
2023-01-10,IC2306.CFE,5959.0000,5974.0000,95094,5973.6000,4820
2023-01-10,IM2301.CFE,6527.0000,6532.2000,38530,6535.0000,17855
2023-01-10,IM2302.CFE,6495.4000,6512.6000,7952,6510.6000,1957
2023-01-10,IM2303.CFE,6460.0000,6477.2000,42058,6478.4000,6470
2023-01-10,IM2306.CFE,6365.0000,6363.8000,41262,6364.6000,3104
2023-01-11,IC2301.CFE,6050.2000,6025.2000,76769,6027.0000,38639
2023-01-11,IC2302.CFE,6046.4000,6026.6000,18598,6026.8000,6651
2023-01-11,IC2303.CFE,6043.4000,6018.0000,115210,6018.6000,12306
2023-01-11,IC2306.CFE,5978.0000,5948.0000,96204,5946.6000,5982
2023-01-11,IM2301.CFE,6539.0000,6494.4000,38986,6496.4000,22001
2023-01-11,IM2302.CFE,6512.6000,6472.4000,8847,6468.6000,2840
2023-01-11,IM2303.CFE,6477.0000,6438.2000,42487,6436.6000,8219
2023-01-11,IM2306.CFE,6363.8000,6328.0000,42184,6325.0000,4469
2023-01-12,IC2301.CFE,6035.0000,6021.6000,70213,6031.2000,38363
2023-01-12,IC2302.CFE,6036.8000,6022.2000,20953,6032.6000,6859
2023-01-12,IC2303.CFE,6026.0000,6015.0000,114017,6024.2000,12209
2023-01-12,IC2306.CFE,5960.0000,5946.0000,97634,5952.2000,6251
2023-01-12,IM2301.CFE,6500.0000,6492.0000,36807,6500.2000,24588
2023-01-12,IM2302.CFE,6492.2000,6475.6000,10385,6485.0000,4538
2023-01-12,IM2303.CFE,6453.6000,6450.4000,43416,6458.8000,10015
2023-01-12,IM2306.CFE,6336.6000,6338.8000,42519,6344.8000,4539
2023-01-13,IC2301.CFE,6040.2000,6082.0000,67777,6059.0000,39954
2023-01-13,IC2302.CFE,6046.0000,6079.8000,23889,6059.6000,6878
2023-01-13,IC2303.CFE,6037.0000,6079.8000,115080,6058.2000,12225
2023-01-13,IC2306.CFE,5960.8000,6009.8000,97907,5985.8000,5493
2023-01-13,IM2301.CFE,6509.8000,6542.4000,33813,6516.2000,24189
2023-01-13,IM2302.CFE,6499.8000,6534.0000,11435,6506.2000,4207
2023-01-13,IM2303.CFE,6460.8000,6511.0000,44231,6485.0000,9974
2023-01-13,IM2306.CFE,6354.2000,6401.4000,42798,6376.2000,3923
2023-01-16,IC2301.CFE,6088.0000,6132.0000,63185,6135.4000,52212
2023-01-16,IC2302.CFE,6093.4000,6140.0000,29750,6140.8000,12309
2023-01-16,IC2303.CFE,6080.0000,6135.2000,116529,6139.8000,21131
2023-01-16,IC2306.CFE,6016.2000,6068.2000,99988,6072.0000,9314
2023-01-16,IM2301.CFE,6540.0000,6597.4000,31869,6601.8000,31794
2023-01-16,IM2302.CFE,6533.0000,6593.4000,14685,6598.8000,7710
2023-01-16,IM2303.CFE,6509.0000,6573.0000,45810,6584.0000,13840
2023-01-16,IM2306.CFE,6395.2000,6467.6000,43991,6478.6000,7170
2023-01-17,IC2301.CFE,6143.0000,6137.2000,50785,6145.4000,34508
2023-01-17,IC2302.CFE,6144.8000,6151.6000,34423,6155.6000,12020
2023-01-17,IC2303.CFE,6146.0000,6152.0000,114655,6155.8000,13084
2023-01-17,IC2306.CFE,6078.2000,6084.8000,99382,6088.8000,4837
2023-01-17,IM2301.CFE,6606.0000,6608.2000,26573,6610.2000,19735
2023-01-17,IM2302.CFE,6598.6000,6608.6000,16921,6612.8000,7193
2023-01-17,IM2303.CFE,6584.0000,6596.6000,45186,6601.2000,8521
2023-01-17,IM2306.CFE,6478.8000,6490.8000,43327,6496.8000,4160
2023-01-18,IC2301.CFE,6149.0000,6153.4000,38134,6162.8000,35887
2023-01-18,IC2302.CFE,6158.0000,6175.4000,45269,6184.6000,19426
2023-01-18,IC2303.CFE,6160.0000,6177.2000,115918,6183.4000,14046
2023-01-18,IC2306.CFE,6089.0000,6107.4000,99540,6116.6000,6136
2023-01-18,IM2301.CFE,6620.8000,6621.2000,20699,6626.0000,18132
2023-01-18,IM2302.CFE,6637.0000,6637.8000,21492,6640.4000,10035
2023-01-18,IM2303.CFE,6615.2000,6633.2000,47175,6637.0000,9522
2023-01-18,IM2306.CFE,6505.6000,6528.8000,43815,6536.0000,4940
2023-01-19,IC2301.CFE,6145.0000,6211.2000,19131,6204.0000,31798
2023-01-19,IC2302.CFE,6167.0000,6235.8000,59456,6227.8000,28473
2023-01-19,IC2303.CFE,6159.4000,6239.0000,116497,6229.2000,15752
2023-01-19,IC2306.CFE,6100.0000,6170.2000,100092,6159.8000,8476
2023-01-19,IM2301.CFE,6607.8000,6687.4000,13167,6679.6000,16681
2023-01-19,IM2302.CFE,6627.8000,6717.0000,30558,6704.8000,19184
2023-01-19,IM2303.CFE,6613.6000,6715.0000,49642,6702.4000,13185
2023-01-19,IM2306.CFE,6526.4000,6613.2000,43614,6598.2000,6342
2023-01-20,IC2301.CFE,6216.0000,6244.2000,0,6243.7100,14717
2023-01-20,IC2302.CFE,6256.6000,6276.2000,68523,6269.2000,35832
2023-01-20,IC2303.CFE,6250.2000,6270.6000,117074,6266.0000,14999
2023-01-20,IC2306.CFE,6180.0000,6202.4000,101305,6191.8000,9395
2023-01-20,IM2301.CFE,6690.0000,6728.2000,0,6728.2400,9527
2023-01-20,IM2302.CFE,6736.2000,6777.6000,37954,6764.4000,23193
2023-01-20,IM2303.CFE,6727.2000,6767.8000,50870,6762.8000,11575
2023-01-20,IM2306.CFE,6629.8000,6665.0000,44348,6657.6000,6641
2023-01-30,IC2302.CFE,6356.0000,6282.6000,71159,6293.2000,41691
2023-01-30,IC2303.CFE,6372.4000,6277.2000,117790,6289.4000,20648
2023-01-30,IC2306.CFE,6280.0000,6210.0000,100177,6219.6000,12099
2023-01-30,IC2309.CFE,6276.8000,6156.6000,3455,6150.8000,3967
2023-01-30,IM2302.CFE,6881.2000,6792.8000,40518,6800.2000,27391
2023-01-30,IM2303.CFE,6855.6000,6792.2000,52644,6803.6000,13594
2023-01-30,IM2306.CFE,6800.0000,6698.6000,44907,6710.0000,9324
2023-01-30,IM2309.CFE,6715.2000,6621.4000,2153,6624.8000,2600
2023-01-31,IC2302.CFE,6280.0000,6302.0000,68385,6309.6000,32558
2023-01-31,IC2303.CFE,6272.6000,6303.8000,114604,6310.2000,14974
2023-01-31,IC2306.CFE,6200.0000,6239.0000,97702,6240.4000,8653
2023-01-31,IC2309.CFE,6145.8000,6176.8000,7012,6182.6000,5238
2023-01-31,IM2302.CFE,6796.2000,6818.0000,39733,6820.0000,23191
2023-01-31,IM2303.CFE,6792.2000,6828.8000,52783,6827.4000,10320
2023-01-31,IM2306.CFE,6687.8000,6737.4000,43774,6736.6000,5191
2023-01-31,IM2309.CFE,6614.8000,6666.0000,3944,6663.4000,2642
2023-02-01,IC2302.CFE,6313.0000,6361.0000,68659,6361.0000,39323
2023-02-01,IC2303.CFE,6319.2000,6363.0000,114182,6362.8000,18467
2023-02-01,IC2306.CFE,6250.0000,6295.0000,97704,6295.0000,8561
2023-02-01,IC2309.CFE,6188.2000,6229.4000,8677,6228.8000,4965
2023-02-01,IM2302.CFE,6831.0000,6922.6000,41219,6910.0000,26743
2023-02-01,IM2303.CFE,6838.8000,6924.0000,53143,6911.6000,15943
2023-02-01,IM2306.CFE,6750.4000,6825.4000,44270,6813.0000,7269
2023-02-01,IM2309.CFE,6673.2000,6752.2000,5039,6735.0000,3109
2023-02-02,IC2302.CFE,6385.0000,6369.0000,66246,6374.8000,37662
2023-02-02,IC2303.CFE,6373.2000,6371.2000,112204,6376.0000,16983
2023-02-02,IC2306.CFE,6304.2000,6306.0000,96393,6308.8000,8780
2023-02-02,IC2309.CFE,6248.2000,6244.8000,11218,6249.8000,5046
2023-02-02,IM2302.CFE,6932.6000,6928.0000,39990,6933.4000,28541
2023-02-02,IM2303.CFE,6940.0000,6930.0000,53141,6934.0000,14914
2023-02-02,IM2306.CFE,6842.0000,6833.8000,44589,6839.8000,7480
2023-02-02,IM2309.CFE,6776.0000,6754.6000,6275,6762.0000,3111
2023-02-03,IC2302.CFE,6360.0000,6343.2000,66562,6343.4000,44997
2023-02-03,IC2303.CFE,6355.0000,6339.4000,114401,6340.8000,21133
2023-02-03,IC2306.CFE,6290.0000,6276.8000,97550,6277.6000,10271
2023-02-03,IC2309.CFE,6223.6000,6217.4000,12218,6214.0000,4931
2023-02-03,IM2302.CFE,6910.0000,6920.0000,41115,6914.0000,34786
2023-02-03,IM2303.CFE,6922.2000,6911.6000,55472,6910.0000,18621
2023-02-03,IM2306.CFE,6824.8000,6806.6000,44945,6805.2000,10508
2023-02-03,IM2309.CFE,6741.0000,6716.8000,7422,6717.8000,3286
2023-02-06,IC2302.CFE,6315.8000,6312.2000,63229,6305.2000,39926
2023-02-06,IC2303.CFE,6291.6000,6305.8000,112333,6302.2000,19624
2023-02-06,IC2306.CFE,6240.0000,6249.4000,96595,6242.2000,7948
2023-02-06,IC2309.CFE,6175.0000,6189.0000,14010,6177.6000,4833
2023-02-06,IM2302.CFE,6892.2000,6893.6000,39194,6883.0000,30107
2023-02-06,IM2303.CFE,6873.8000,6889.2000,53424,6874.8000,16581
2023-02-06,IM2306.CFE,6770.0000,6782.8000,43809,6768.6000,7937
2023-02-06,IM2309.CFE,6689.0000,6691.2000,8138,6678.2000,3375
2023-02-07,IC2302.CFE,6319.8000,6320.0000,63297,6305.2000,40393
2023-02-07,IC2303.CFE,6326.0000,6315.8000,114188,6301.6000,19211
2023-02-07,IC2306.CFE,6255.2000,6255.4000,96298,6241.4000,7262
2023-02-07,IC2309.CFE,6198.6000,6189.6000,14528,6175.4000,3273
2023-02-07,IM2302.CFE,6907.4000,6912.8000,40065,6894.8000,31160
2023-02-07,IM2303.CFE,6900.2000,6899.2000,53200,6884.8000,14832
2023-02-07,IM2306.CFE,6804.0000,6798.0000,43272,6779.4000,6758
2023-02-07,IM2309.CFE,6700.2000,6698.8000,8628,6681.4000,3073
2023-02-08,IC2302.CFE,6320.4000,6266.0000,62861,6269.6000,39164
2023-02-08,IC2303.CFE,6322.0000,6262.8000,114867,6265.4000,17498
2023-02-08,IC2306.CFE,6260.0000,6212.4000,97159,6209.2000,7588
2023-02-08,IC2309.CFE,6199.8000,6140.0000,16985,6143.2000,4716
2023-02-08,IM2302.CFE,6905.8000,6865.8000,37234,6870.0000,26376
2023-02-08,IM2303.CFE,6907.2000,6850.0000,51321,6852.8000,14151
2023-02-08,IM2306.CFE,6795.2000,6751.4000,42584,6750.6000,5523
2023-02-08,IM2309.CFE,6705.8000,6662.0000,8688,6660.2000,2220
2023-02-09,IC2302.CFE,6262.2000,6363.0000,59079,6359.8000,47732
2023-02-09,IC2303.CFE,6241.0000,6360.0000,118437,6357.2000,23184
2023-02-09,IC2306.CFE,6197.8000,6305.6000,96873,6302.4000,8537
2023-02-09,IC2309.CFE,6131.6000,6235.0000,17189,6237.6000,3717
2023-02-09,IM2302.CFE,6841.0000,7020.8000,41161,7008.8000,35972
2023-02-09,IM2303.CFE,6848.8000,7018.6000,56697,7003.6000,23375
2023-02-09,IM2306.CFE,6740.2000,6928.0000,43229,6910.6000,9089
2023-02-09,IM2309.CFE,6648.4000,6839.4000,10195,6824.6000,3886
2023-02-10,IC2302.CFE,6352.0000,6337.4000,55328,6329.8000,43404
2023-02-10,IC2303.CFE,6355.0000,6337.4000,119926,6328.6000,24747
2023-02-10,IC2306.CFE,6300.0000,6277.6000,96484,6271.8000,8798
2023-02-10,IC2309.CFE,6231.6000,6214.2000,19455,6206.2000,4970
2023-02-10,IM2302.CFE,7009.8000,6977.6000,37468,6968.6000,34437
2023-02-10,IM2303.CFE,7003.4000,6969.2000,57715,6958.6000,25482
2023-02-10,IM2306.CFE,6919.2000,6877.4000,43752,6866.2000,10025
2023-02-10,IM2309.CFE,6830.0000,6794.2000,11938,6777.2000,5209
2023-02-13,IC2302.CFE,6330.2000,6371.2000,49070,6368.6000,38180
2023-02-13,IC2303.CFE,6326.4000,6360.8000,121333,6360.0000,22991
2023-02-13,IC2306.CFE,6265.8000,6294.8000,95004,6300.8000,7129
2023-02-13,IC2309.CFE,6203.2000,6235.8000,20703,6236.2000,4883
2023-02-13,IM2302.CFE,6968.4000,7039.6000,33371,7032.4000,26143
2023-02-13,IM2303.CFE,6939.0000,7022.4000,56286,7019.8000,17048
2023-02-13,IM2306.CFE,6873.0000,6928.2000,42356,6926.0000,6191
2023-02-13,IM2309.CFE,6784.4000,6842.2000,12069,6836.8000,2943
2023-02-14,IC2302.CFE,6384.6000,6395.8000,42884,6385.8000,28775
2023-02-14,IC2303.CFE,6369.8000,6381.8000,122902,6373.4000,19880
2023-02-14,IC2306.CFE,6305.8000,6315.8000,94706,6309.2000,6005
2023-02-14,IC2309.CFE,6242.0000,6250.0000,24235,6240.2000,6279
2023-02-14,IM2302.CFE,7050.6000,7055.6000,28634,7043.0000,19802
2023-02-14,IM2303.CFE,7035.0000,7037.8000,56603,7028.6000,14480
2023-02-14,IM2306.CFE,6940.0000,6945.4000,42403,6934.2000,5202
2023-02-14,IM2309.CFE,6850.2000,6853.2000,12710,6840.4000,2886
2023-02-15,IC2302.CFE,6386.0000,6379.0000,33258,6372.4000,33118
2023-02-15,IC2303.CFE,6387.4000,6366.0000,130631,6361.0000,27436
2023-02-15,IC2306.CFE,6315.8000,6305.2000,95563,6298.4000,8061
2023-02-15,IC2309.CFE,6250.2000,6240.2000,25446,6229.8000,5350
2023-02-15,IM2302.CFE,7051.4000,7049.8000,23486,7046.2000,20524
2023-02-15,IM2303.CFE,7040.0000,7030.4000,61573,7025.6000,20953
2023-02-15,IM2306.CFE,6947.4000,6931.8000,42664,6928.0000,6573
2023-02-15,IM2309.CFE,6855.0000,6836.0000,13164,6831.6000,2405
2023-02-16,IC2302.CFE,6383.2000,6272.2000,18253,6313.6000,34026
2023-02-16,IC2303.CFE,6368.8000,6286.4000,156834,6302.6000,63267
2023-02-16,IC2306.CFE,6315.0000,6228.8000,98919,6242.2000,18110
