,g1_growth,g1_value,g2_growth,g2_value,g3_growth,g3_value,g4_growth,g4_value,g5_growth,g5_value
2025-08-01,-0.007238627720189524,-0.004470591176407323,-0.006596688758132808,0.00035700884928314546,-0.0014100661986650484,0.0008385876082902019,0.00010799522245474385,0.0032428336551693225,0.004556326961272669,0.006825047377251276
2025-08-04,0.005388540558369408,0.0030396502530871173,0.006767188347185496,-5.93044592712351e-05,0.009165542754077048,0.003448886951432037,0.015204758315836309,0.005597217158162324,0.016662634134845596,0.009773390102764807
2025-08-05,0.009887041454783769,0.010921624864871821,0.005031888966869081,0.010368928033159587,0.00873911503008168,0.007022107573358603,0.007600361378375878,0.00649644297069464,0.010246058642775452,0.010114552236738565
2025-08-06,0.002503556263605919,0.0014123286540647802,0.009170653517959603,0.003716012444864551,0.01336123249535788,0.0037395126971986373,0.01309936698051312,0.006289508152734499,0.011673898399023806,0.0030086311377067396
2025-08-07,-0.0008446232920272633,0.0036284053073259324,-0.003899670855005255,-0.00040316614976476737,-0.005648906581254804,-0.00024281876482374753,0.0020228861129507787,-0.001082204818078233,0.0012040102941887163,0.00017656389802002206
2025-08-08,-0.002409525263903123,0.0009345101349132126,-0.005186758284831346,0.004599618472658019,-0.007831515319864292,0.0036535279622712767,-0.007764427445246555,0.006304642633443701,-0.002671589803872345,0.0008624887867983694
2025-08-11,0.01036182392316027,-0.0037653612186383484,0.008600226570056943,0.008490495635423862,0.018358099167378603,0.0071948120711762915,0.015963076480596795,0.013305983256885487,0.017848965115356604,0.014777562444553914
2025-08-12,0.012902657414839244,0.0031501489867433595,0.008014901896317995,0.0009427544405434454,0.005563588233258279,0.0009831783688736223,0.005617368251202442,-0.00040914362914297177,-0.0019009531509040123,-0.0017692054646367278
2025-08-13,0.015383228715596267,-0.003690463114102353,0.01881081945950628,0.005131063271647889,0.021046712361054622,0.005797265660132071,0.021346593257526494,0.005655298391378172,0.007458271355987991,0.003641319274763131
2025-08-14,0.00036521261471385047,-0.0017406748141263514,-0.012293238123018604,-0.011765815816467901,-0.013009698108432914,-0.012535337548697966,-0.01792656211033114,-0.01560854928670994,-0.021681618374951618,-0.019293696163347432
2025-08-15,0.010064364233400541,0.00016543630310373472,0.017280499249264274,0.017458591648297855,0.025505478657787125,0.014970142404255116,0.025437820773960482,0.016645761723985044,0.022280631524547855,0.015892084070368857
2025-08-18,0.013090014138300967,-0.00015302047716234533,0.02126382644776647,0.005535041363336662,0.02476765071467076,0.006190899149427855,0.027042338559031223,0.010005671219260723,0.02339073890820934,0.017045013538321094
2025-08-19,0.0008093676300924534,-0.003048861029557866,0.003943463332005067,-0.0029126670615356367,-0.002739189547089006,-0.0011271116978885216,0.0013298102543907737,0.0017674002213391431,0.007348452296503133,0.0070241131892762815
2025-08-20,0.014276695419571389,0.010314323959180303,0.01819833728007243,0.009330338526141506,0.011747366170295419,0.009441796097723344,0.007296021370663388,0.007713275329287276,0.0017812349611684131,0.006773162467872721
2025-08-21,0.004676279051980429,0.006559343913680665,-0.006678723502731086,0.0003114509093232833,-0.006875892727335147,0.0007364998840179275,-0.012796502553223597,-0.0027962284158862425,-0.006497076561496409,-0.005037942198253581
2025-08-22,0.031517319610167356,0.0069038662809528415,0.028975192947583054,0.01115654881624123,0.026507792772854824,0.00501347272881472,0.01931448863646432,0.004749872357811665,0.007542739911866877,-0.002039661768448706
2025-08-25,0.03137792480473406,0.012477982881776019,0.02120049715995657,0.018144496335595593,0.02393048214774732,0.013850465695120493,0.01609190679917449,0.010629597465121557,0.008946024820507952,0.007205801617985831
2025-08-26,-0.003329497263165134,-0.006343476168707721,0.0050145750907897475,0.001502252333804276,0.0005587030773133877,0.0024648850882248033,-0.0070296860452061264,0.002901732540085564,-0.00070090670428019,0.003690499072044779
2025-08-27,-0.008513624513161,-0.02307738219665712,-0.007082001870396155,-0.020901661839248024,-0.007987705302486745,-0.021268130494669864,-0.01819056582020693,-0.023961443869825905,-0.02539303838137882,-0.028113414750796945
2025-08-28,0.027522991374771766,0.0045517802426984005,0.03558238403093579,0.011021518944442596,0.027143929698052575,0.0067264648712021344,0.021440774721314285,0.006550858378490299,0.007330335426671903,0.0017014346913332302
2025-08-29,0.010004140942153673,-0.004656424318160028,0.00807177418424793,0.005050310935693127,-0.003698907387964931,0.0034537420055455762,-0.006640333993608858,4.4865541167239234e-05,-0.005360969734705468,-0.003703660693116447
2025-09-01,0.018849567610646788,-0.005701530073818302,0.0214196195631691,0.004023260874973061,0.010626389249770109,0.004306829812653473,0.011609883576920306,0.005141064664404952,0.011087738429012242,0.01144502773880691
2025-09-02,-0.008964720230766122,0.0035968271100454033,-0.0353192814715551,-0.011327406913348437,-0.030854628571254827,-0.012552253808318382,-0.030613446503157397,-0.014767348801560515,-0.020623737167023013,-0.0061657065457491255
2025-09-03,0.002775494915397393,-0.013606860710514502,-0.010289010279556416,-0.009774756027709748,-0.01460232539820878,-0.015284072382794268,-0.014160081623801852,-0.013145177078450343,-0.02214335370724234,-0.02374521039827534
2025-09-04,-0.03385828857620739,-0.0013061855170240107,-0.046999217255629035,-0.008025710841337408,-0.03647983706214691,-0.00662156690447331,-0.030344114876507813,-0.004226862875565626,-0.01053442702788294,0.0032943936891044394
2025-09-05,0.03796253981442083,-0.00010117748163734913,0.03538541550947455,0.02555145662506126,0.03345397382949221,0.019413835584290724,0.03279768229957848,0.0228918908049549,0.026134706558202513,0.02327197031307612
2025-09-08,0.0023279682151847274,0.0023244869397573077,-0.004312466962581142,0.011064516778130563,0.009131440429646533,0.014904153132196138,0.00627866695844461,0.012245143135111911,0.012452132231852157,0.01170712479875584
2025-09-09,-0.01340425698179603,0.002389970803813495,-0.014493224058881407,-0.0033474950810408726,-0.0139850889374609,-0.001209457359296184,-0.016942225666848415,-0.005847271955443012,-0.01208949392714674,-0.011251927655934208
2025-09-10,0.0073078905646251765,-0.0027205990961847275,0.00797189590483411,-0.007332179507858175,0.0031296156365318915,-0.0037340805299835834,0.005975371693188236,-0.0005199851834130037,0.004937635489810504,0.002033982485935933
2025-09-11,0.03463027369157156,0.008055474917506258,0.04145162686633172,0.01622919489100111,0.03787234417381723,0.0125956196307196,0.030917989069272494,0.01138067592242558,0.01776908519052751,0.011137226360015438
2025-09-12,-0.0007472909993609353,-0.00838207458800689,-0.0038840134891983146,-0.00041570001828604284,0.007097825798373607,0.0008916437059390712,0.004589262690480347,0.0022537529765326,-0.0007099633675789967,-0.0006846839617415413
2025-09-15,0.0031884639304321214,-0.0013322878312036451,-0.002588633646294669,0.0019754576425966867,-0.001943244595537572,-0.001955576048989253,-8.343591446410703e-05,-0.0004292682890516239,0.0019469373994453025,0.001453481748070318
2025-09-16,0.003867823641629369,-0.006559977030607595,0.012723317225956573,-0.0018314793001859197,0.014575590045578981,0.0038065397422273263,0.013183412035538565,0.006647342983702196,0.016038261699282092,0.011865102913416267
2025-09-17,0.00884964453279878,0.002160412118732165,0.008650850958916326,0.008909720802257977,0.012728731066715933,0.006975924500527607,0.010653647799433228,0.003361074107164471,0.0032298117874600576,3.217287912947302e-05
2025-09-18,-0.0016808302768056436,-0.020849226108411587,-0.00046344313602215737,-0.01547757352950454,-0.0055578940918288335,-0.013294965030486928,-0.006574017962093224,-0.01412807856058332,-0.01399524658617212,-0.012634568448133581
2025-09-19,-0.003751094044931254,0.0034353385244190768,-0.003598590948755228,0.004560678024744769,-0.010327916051888672,0.0017627426565181821,-0.00956727421614781,-0.0022775243033580153,-0.009149354398346092,-0.0076404239808787935
2025-09-22,0.013802420770936841,-0.006323678632374921,0.012719402633863173,-0.004808367986105061,0.018103036931165932,-0.00577840226332106,0.010720222859511843,-0.002419185720051845,0.007250873609021863,-0.004958763005525857
2025-09-23,0.0033563608226492066,0.0029904013594909437,-0.0033907436517904253,-0.006733198656207123,-0.00886897348346636,-0.008027355995014893,-0.012030170889777304,-0.013436430926793683,-0.01719517228692273,-0.014438052490831767
2025-09-24,0.01475991912182599,-0.0008352420087859592,0.02214893794083143,0.011560279260863005,0.02193343379166537,0.010599653892774582,0.014903149001421041,0.011989314782608456,0.01362458246470172,0.01712868850363469
2025-09-25,0.006767110499198312,-0.0041274414252301175,0.012278571204670942,0.003945700890149463,0.0003836462215427582,-0.004251923091103802,-0.0014108119409260817,-0.006772517282069006,-0.005697142272117486,-0.008442600413700558
2025-09-26,-0.016280104769640178,0.0014738617667301556,-0.012999350049454144,-0.0012397573023520572,-0.02462402620998113,-0.003506586786032208,-0.025393036062679303,-0.004062458904650645,-0.015236294697347268,-0.005778345899444323
2025-09-29,0.01711671501768575,0.004897689756115516,0.01887207861501495,0.014204178573397999,0.01726149371072762,0.012517834810989802,0.012279115305306648,0.011612479381985279,0.00868598062245476,0.007864438905423978
2025-09-30,0.007165473557211248,-0.0019591705760599472,0.00923652018738583,0.007744100038463459,0.011715323663729843,0.0049432372830239555,0.010225098174152777,0.005033458613740013,0.0022014137900982227,0.0009267215952045257
2025-10-09,0.01136965796164636,0.012588745512792744,0.017146193493600595,0.02530827035381038,0.013137651827090625,0.016676381787245596,0.0064232872065297306,0.011405029512567243,0.0027352896339171277,0.0031553994916697745
2025-10-10,-0.03589214243979222,0.006433044047331463,-0.03409885531127378,-0.0051536348763970485,-0.025210106609208242,0.0010132839547211342,-0.020428982174585702,0.0026383121230549593,-0.0073895622499982345,0.005094707398241189
2025-10-13,-0.012255197145996691,-0.0026906055658347822,0.003540041556082516,-0.006579066202197388,-0.005775026982238485,-0.007702486039847844,-0.004627369315625034,-0.005628275881213565,-0.002075639496057089,-0.0060075720444716235
2025-10-14,-0.0286697428974124,0.010471614653396149,-0.03348616645544607,-0.007660830772073784,-0.029075677383010933,-0.0064042535300473285,-0.02573998883351366,-0.0069851185399261466,-0.01602560112563844,-0.006210639293382316
2025-10-15,0.023902300695437004,0.006059748010498005,0.017673282377932524,0.010772142158010777,0.01517621601396019,0.006016231362102728,0.0170356557062645,0.011664777202014046,0.01798062599812747,0.012905175325547122
2025-10-16,0.004884277353669319,0.007161755779256716,-0.006879558721474397,-0.007416713219525602,-0.007932468649229805,-0.007309632775968975,-0.013145206764599186,-0.008313982731151992,-0.01004994768613009,-0.013253169329266018
2025-10-17,-0.02735941881812651,-0.009974298012726273,-0.03451204804366955,-0.020460252912330414,-0.037144513026479635,-0.019254097837672228,-0.03501923474760404,-0.018852834717565613,-0.025859276318344747,-0.017628448957983392
2025-10-20,0.011601044705485555,0.0016737872893040023,0.010460860446550735,0.003071410722076338,0.009298747084792593,0.006059547181766939,0.012901667044476223,0.00819981909013915,0.017423514986808997,0.014917666993652481
2025-10-21,0.024786614061067674,0.0025142438368232897,0.022330912315920323,0.011966514970088653,0.019009062131267258,0.012046965409324938,0.01755171835855452,0.012662629789267837,0.019698517545564048,0.019556424931413366
2025-10-22,-0.0044435745286201915,0.0025515269207703447,-0.005160519186909593,-0.00720646120040239,-0.006950615767412812,-0.0034392086859438356,-0.00489358742593914,-0.000548965052364737,-0.0005754755068739341,0.0010451744173896667
2025-10-23,-5.755992987070667e-05,0.009118277059972597,-0.007745528149603638,0.009048612068567063,-0.0040819492661938565,0.005676080672419829,-0.0028023286939985793,0.002430892613563971,-0.0005362065605417137,-0.0011398367133555018
