signal,kou_jing,window,seg,ann,sharpe,maxdd,calmar,turnover,hit,n_obs
E5,1000,2021-2023,full,0.28440423911942236,1.4310434299805446,-0.13747584360217058,2.068757911698546,18.198074277854197,0.5330578512396694,727
E5,1000,2021-2023,long,0.1402366295371388,1.0870466875644553,-0.13112304389356466,1.069504073219745,9.099037138927098,0.5513784461152882,727
E5,1000,2021-2023,short,0.1441676095822836,0.9501798985768098,-0.15783451413235516,0.9134099114810155,9.099037138927098,0.4745762711864407,727
E5,1000,2024-2026,full,0.3682349527918826,1.3415758486615352,-0.28793971096172455,1.2788612989919672,23.6046511627907,0.5440931780366056,602
E5,1000,2024-2026,long,0.34585829735785756,1.7807605465000629,-0.14353495637774716,2.4095753820947095,11.80232558139535,0.5770392749244713,602
E5,1000,2024-2026,short,0.02237665543402499,0.11534283979192844,-0.29155796076925555,0.07674856613410838,11.80232558139535,0.45819397993311034,602
E5,blend,full,full,0.2989251056500433,1.180362291253787,-0.2925550608889207,1.0217738320498282,22.918313570487484,0.528171334431631,3036
E5,blend,full,long,0.2416643284059924,1.4621649278337232,-0.14534296423778303,1.662717763280418,11.459156785243742,0.5572232645403377,3036
E5,blend,full,short,0.05726077724405101,0.29803980556017207,-0.433913804518558,0.13196348364068244,11.459156785243742,0.4524714828897338,3036
E5,blend,2014-2020,full,0.29785061021007536,1.0771533095712464,-0.2925550608889207,1.0181010347421928,24.686584651435265,0.5216881594372802,1707
E5,blend,2014-2020,long,0.253607032704089,1.45069234282686,-0.1348188666457084,1.8810945308607658,12.343292325717632,0.5552995391705069,1707
E5,blend,2014-2020,short,0.044243577505986384,0.2063504933710702,-0.433913804518558,0.10196397774225258,12.343292325717632,0.44372294372294374,1707
E5,blend,2021-2023,full,0.2462232254753191,1.3563354908286345,-0.1390299827906778,1.7710080986345975,18.198074277854197,0.5316804407713499,727
E5,blend,2021-2023,long,0.12629529917018625,1.0633623665443817,-0.1312448943202562,0.9622873318180878,9.099037138927098,0.5413533834586466,727
E5,blend,2021-2023,short,0.11992792630513284,0.8706383440729282,-0.1304007995653863,0.9196870472024821,9.099037138927098,0.480225988700565,727
E5,blend,2024-2026,full,0.35501113354730446,1.3732545411922015,-0.2691546266617757,1.3189858110572905,23.6046511627907,0.540765391014975,602
E5,blend,2024-2026,long,0.3384366352832978,1.83850553867745,-0.13609369046465414,2.4867915193408296,11.80232558139535,0.5800604229607251,602
E5,blend,2024-2026,short,0.016574498264006664,0.091308511026145,-0.252315353260266,0.06568961440451819,11.80232558139535,0.44481605351170567,602
buy_hold,500,full,full,0.09102773061094172,0.369047467501116,-0.6519574332360288,0.13962219919653382,0.0,0.5353319057815846,3269
buy_hold,500,2014-2020,full,0.11032774610104852,0.40601942663355095,-0.6519574332360281,0.1692253826349221,0.0,0.5448154657293497,1707
buy_hold,500,2021-2023,full,-0.03920318347025792,-0.2307556985858219,-0.31570423923360735,-0.1241769308053202,0.0,0.5213204951856947,727
buy_hold,500,2024-2026,full,0.19060333612568986,0.7428629463412638,-0.19900270502409767,0.9577926898159966,0.0,0.5125786163522013,636
buy_hold,1000,full,full,0.08889593743964917,0.333415249873499,-0.7234872372733576,0.12287146594966308,0.0,0.5460385438972163,3269
buy_hold,1000,2014-2020,full,0.09849845636703215,0.34186075043187464,-0.7234872372733578,0.13614401373305238,0.0,0.546572934973638,1707
buy_hold,1000,2021-2023,full,-0.02077807112660189,-0.10384095477533385,-0.3462427111864591,-0.060010132936523984,0.0,0.5364511691884457,727
buy_hold,1000,2024-2026,full,0.15534383823016426,0.550741570726632,-0.2667372748695275,0.5823851889697438,0.0,0.5424528301886793,636
buy_hold,blend,full,full,0.08996183402529545,0.3532764994139357,-0.689169864034209,0.1305365175120744,0.0,0.5442031202202509,3269
buy_hold,blend,2014-2020,full,0.10441310123404035,0.3751863414114243,-0.6891698640342101,0.15150561085598677,0.0,0.5436438195664909,1707
buy_hold,blend,2021-2023,full,-0.029990627298429905,-0.16435712704226418,-0.32622776631813655,-0.09193155946506133,0.0,0.530949105914718,727
buy_hold,blend,2024-2026,full,0.17297358717792707,0.6484266215429859,-0.2222031930939815,0.778447801624378,0.0,0.5487421383647799,636
